,PMID,abstract
10,31464451,"Disproportionate rates of suspension and expulsion, evident from early childhood, for students of color relative to White peers are a significant racial equity issue in the U.S. education system, with far-reaching effects. In this article, we present a logic model for educator-level interventions that have the potential to reduce disparate discipline practices and ultimately work toward a more equitable school climate. We describe how an integrated approach to supporting all children's constitutional right to a free public education, which is prevented by exclusionary discipline practices, must purposefully integrate social and emotional learning, classroom management, cultural competence, and racial equity approaches that target educators. Together, the integration of these approaches has the potential to impact initial, intermediate, and long-term education outcomes by enhancing educators' practices and raising awareness of their internal and interpersonal biases and role in perpetuating institutional racism in education. We conclude with recommendations for how this logic model can be used to guide future research to further our knowledge in this area to support educators in their practice and inform educational policy. (PsycInfo Database Record (c) 2020 APA, all rights reserved). "
11,14770077,"Oral azithromycin suspension has been prescribed to >80 million patients. Children find the color and taste of the oral suspension of azithromycin agreeable, and the drug is well-tolerated. On average 9% of patients have treatment-related adverse events, which are most frequently gastrointestinal complaints. The side effects are mild to moderate and very seldom necessitate withdrawal of the treatment. In addition to the conventional 3-day 10-mg/kg/day regimen and the 10 mg/kg on Day 1 followed by 5 mg/kg on Days 2 to 5 regimens, single dose 30 mg/kg and 3-day 20-mg/kg/day regimens are well-tolerated, although these new dosages are associated with more adverse effects. "
12,29472513,"Results of a study to determine the stability of an extemporaneously compounded minoxidil oral suspension under various temperature and stress conditions are reported. Commercially available minoxidil tablets (10 mg) were crushed to a fine powder, and predetermined amounts of 2 suspending vehicles were added to produce a 1-mg/mL suspension, which was stored in glass bottles at room temperature (25 ± 2 °C) or in a refrigerator (4 ± 2 °C). To simulate daily patient use, 5 days weekly 1 bottle of the suspension was removed from refrigerated storage and shaken and 0.5 mL of the contents discarded. At each specified time point, samples were analyzed in duplicate ( The mean percentage of initial minoxidil concentration remaining in all refrigerated samples exceeded 90% throughout the 24-week study, with no change in appearance, pH, microbial activity, odor, or redispersibility. During storage at room temperature, the suspension exhibited a color change at week 4, with slight sedimentation after 6 weeks, although minoxidil recovery exceeded 90% for 10 weeks. An extemporaneously compounded minoxidil oral suspension was stable for 24 weeks when stored in a refrigerator. This suspension can be used for up to 3 weeks when stored at room temperature. "
13,30021187,"The stability of extemporaneously prepared sodium benzoate oral suspension in cherry syrup and Ora-Sweet was studied. Oral solutions of 250-mg/mL sodium benzoate were prepared in either cherry syrup or Ora-Sweet. To a beaker, 50 grams of Sodium Benzoate Powder USP was dissolved and filtered, the solution was divided equally into two parts, and each aliquot was added into two separate calibrated 100-mL amber vials. In the first vial, cherry syrup was added to make a final volume of 100 mL. In the second vial, Ora-Sweet was added to give a final volume of 100 mL. This process was repeated to prepare three solutions of each kind and all were stored at room temperature. A 250-µL sample was withdrawn immediately after preparation and again at 7, 14, 28, 60, and 90 days for each sample. At each time point, further dilution was made to an expected concentration of 0.25 mg/mL with sample diluent, and the samples were assayed in triplicate by stability-indicating high-performance liquid chromatography. Stability was defined as the retention of at least 90% of the initial concentration. At least 92% of the initial concentration of sodium benzoate in cherry syrup and at least 96% of the sodium benzoate in Ora-Sweet remained throughout the 90-day study period. There were no detectable changes in color and no visible microbial growth in any sample. Extemporaneously compounded suspensions of sodium benzoate in cherry syrup or Ora-Sweet were stable for at least 90 days when stored in a 4-oz amber plastic bottle at room temperature in reduced lighting. "
14,38542016,
15,1826796,"Follicular dendritic cells (FDC) in human tonsils, either in situ in follicular germinal centres or isolated from tissue, were characterized by immunohistochemical, enzyme cytochemical and electron microscopical methods. Using polyclonal and monoclonal antibodies, expression of DRC-1, Ki-M4, HLA-DR, CR1, C1q antigens, a macrophage marker, and surface IgG and IgM were found on isolated FDC and on FDC in situ. None of these reagents proved to be specific for FDC, e.g. the FDC-directed antibodies DRC-1 and Ki-M4 labelled B lymphocytes in cytofluorography. Enzyme cytochemical staining revealed activities of non-specific esterase, acid alpha-naphthylacetate esterase and ATPase in germinal centres and in freshly isolated FDC. Immunohistochemistry demonstrated a weak expression of CD4 by a fraction of isolated FDC, which was confirmed by two-colour immuno-staining and immuno-electron microscopy. "
16,22441791,"The stability of an extemporaneously prepared tadalafil oral suspension was studied. An oral suspension of tadalafil 5 mg/mL was prepared by thoroughly grinding 15 20-mg tadalafil tablets in a glass mortar. Thirty milliliters of Ora-Plus and 30 mL of Ora-Sweet were mixed and added to the powder to make a final volume of 60 mL. Three identical samples of the formulation were prepared and placed in 2-oz amber plastic bottles with child-resistant caps and stored at room temperature (23-25 °C). A 1-mL sample was withdrawn from each of the three bottles with a micropipette immediately after preparation and at 7, 14, 28, 57, and 91 days. After double dilution (1:10 and 0.1:5 v/v) to an expected concentration of 10 μg/mL with methanol and mobile phase, respectively, the samples were assayed in duplicate using stability-indicating high-performance liquid chromatography. The samples were visually examined for any color change and evaluated for pH changes on each day of analysis. Taste evaluation was performed at the beginning and end of the study. Stability was defined as the retention of at least 90% of the initial concentration. At least 99% of the initial tadalafil concentration remained throughout the 91-day study period. There were no detectable changes in color, odor, taste, and pH, and no visible microbial growth was observed in any sample. An extemporaneously prepared suspension of tadalafil 5 mg/mL in a 1:1 mixture of Ora-Plus and Ora-Sweet was stable for at least 91 days when stored in amber plastic bottles at room temperature. "
17,22897617,"Vitiligo is an acquired disorder of pigmentation due to loss of epidermal melanocytes. Autologous noncultured epidermal cell suspension (NCES; a cellular grafting technique) and suction blister epidermal grafting (SBEG; a tissue grafting technique) are important established surgical modalities for the treatment of stable vitiligo. To compare the two techniques, NCES and SBEG, for producing repigmentation in patients with stable vitiligo. We randomized 41 patients with 54 stable vitiligo lesions into two groups. Patients in group 1 were treated with NCES, and those in group 2 with SBEG. They were evaluated 16 weeks postsurgery for the extent of repigmentation, colour match, change in Dermatology Life Quality Index (DLQI) score and patient satisfaction. The extent of repigmentation was excellent (showing 90-100% repigmentation) in 71% of lesions in the NCES group and 27% of lesions in the SBEG group (P = 0·002). Repigmentation ≥ 75% (good repigmentation) was observed in 89% of lesions in the NCES group and 85% of lesions in the SBEG group (P = 0·61). There was a significant decline in DLQI score in both the groups; the mean decline among groups differed significantly (P = 0·045). No significant difference was seen in colour match and pattern of repigmentation. Adverse effects were minimal. NCES is significantly better than SBEG and should be the preferred treatment for patients with stable vitiligo. To best of our knowledge, this is the first study directly comparing these two techniques. "
18,24688040,"The stability of clonidine suspensions stored at room temperature and under refrigeration for three months was evaluated. Oral suspensions of clonidine 0.01 mg/mL were prepared in Ora-Blend and stored in clear plastic syringes at 25 °C and 4 °C. Samples were collected from each syringe at the time of preparation, at weekly intervals for up to 28 days, and on days 42, 56, 77, and 91. Changes in color, taste, and pH, as well as visual evidence of precipitation, were used to determine physical compatibility. Immediately after the physical observations were made, 1.5-mL samples from each syringe were transferred to polypropylene freezer vials and stored at -85 °C until high-performance liquid chromatographic (HPLC) analysis. The samples were analyzed by a validated stability-indicating HPLC-ultraviolet-light detection method. Stability was defined as the retention of at least 90% of the initial clonidine concentration. The precision of the assay was evaluated by intraday and interday validation methods. Clonidine suspensions stored at 25 °C and 4 °C maintained 99.2% and 99.0% of the initial concentration for 91 days, respectively. No interfering peaks were generated by forced degradation of clonidine with heat, hydrochloric acid, sodium hydroxide, or hydrogen peroxide There were no notable changes in pH, and all samples remained physically unchanged during the study period. An extemporaneously prepared suspension of clonidine 0.01 mg/mL in Ora-Blend was stable for at least 91 days when stored in clear plastic syringes at either 25 °C or 4 °C. "
19,21515869,"The stability of extemporaneously prepared glycopyrrolate 0.5-mg/mL suspensions was evaluated. An oral suspension of glycopyrrolate 0.5 mg/mL was prepared by thoroughly grinding 30 1-mg tablets of glycopyrrolate in a glass mortar. Thirty milliliters of Ora-Plus and 30 mL of either Ora-Sweet or Ora-Sweet SF were mixed and added to the powder to make a final volume of 60 mL. Three identical samples of the formulation were prepared and placed in 2-oz amber plastic bottles with child-resistant caps and stored at room temperature (23-25 °C). A 1-mL sample was withdrawn from each of the three bottles with a micropipette immediately after preparation and 7, 15, 30, 60, and 90 days afterward. After further dilution to an expected concentration of 50 μg/mL with sample diluent, the samples were assayed in duplicate by stability-indicating high-performance liquid chromatography. The samples were visually examined for any color change and evaluated for pH on each day of analysis. Taste evaluations were performed at the beginning and end of the study. Stability was defined as the retention of at least 90% of the initial concentration. At least 95% of the initial glycopyrrolate remained throughout the 90-day study period in both preparations. There were no detectable changes in color, odor, taste, and pH, and no visible microbial growth was observed in any sample. Extemporaneously compounded suspensions of glycopyrrolate 0.5 mg/mL in a 1:1 mixture of Ora-Plus/Ora-Sweet or Ora-Plus/Ora-Sweet SF were stable for at least 90 days when stored in amber plastic bottles at room temperature. "
20,27583702,"Adapted forms for administration to infants are limited. The proposed study was performed to propose oral liquid formulations of idebenone in Ora-Plus and either Ora-Sweet or Ora-Sweet SF, Ora-Blend, Ora-Blend SF and Inorpha. Each formulation was stored in 30 ml amber glass bottle at 5 or 25 °C for 90 days. Idebenone contents in these suspensions, determined by a stability-indicating high-performance liquid chromatography method, remained stable at least 90 days in Inorpha when stored at the two temperatures. In Ora-Blend, the stability was estimated at 14 days and in other suspensions at 20 days at the two temperatures. After 90 days storage, the pH of Ora-Plus and Ora-Sweet or Ora-Sweet SF changed between -0.10 and -0.25 units. For others suspensions, the pH changes were not significant (< -0.09 unit). No change was observed in color, odor or visual microbiology. To conclude, we recommended the use of idebenone in Inorpha vehicle stable for at least 90 days at 25 °C. "
21,37007014,"Major depressive disorder is one of the most common neuropsychiatric diseases and it is a global public health problem that leads to disabilities. Currently, there is a growing need to explore novel strategy to cure major depressive disorder due to the limitation of available treatments. Rannasangpei (RSNP) is a traditional Tibetan medicine which acts as a therapeutic agent in various acute or chronic diseases, including cardiovascular diseases and neurodegenerative diseases. Crocin-1 a coloring ingredient of saffron which exhibited anti-oxidative and anti-inflammatory properties. Here, we aimed to illustrate whether RSNP and its active ingredient crocin-1 rescue depressive-like phenotypes in chronic unpredictable mild stress (CUMS) induced mouse model of depression. Our results showed that peripheral administration of RSNP or crocin-1 ameliorated the depressive-like behaviors in CUMS-treated mice, as demonstrated by the forced swimming test and tail suspension test. Furthermore, RSNP or crocin-1 treatment reduced oxidative stress in the peripheral blood and hippocampus of the CUMS-treated mice. Additionally, the dysregulated immune system response, as demonstrated by the increased expression of the pro-inflammatory factors (tumor necrosis factor-α and interleukin-6) and the decreased expression of the anti-inflammatory factor-interleukin-10 in the prefrontal cortex and/or hippocampus of CUMS-treated mice, were at least partially restored by RSNP or crocin-1 treatment. RSNP or crocin-1 also restored apoptotic protein marker (Bcl-2 and Bax) levels in the prefrontal cortex and hippocampus of the CUMS-treated mice. Moreover, our data indicated that RSNP or crocin-1 increased astrocyte number and brain-derived neurotrophic factor levels in the hippocampus of CUMS-treated mice after RSNP or crocin-1 administration. Taken together, our study for the first time revealed an anti-depressant effect of RSNP and its active ingredient crocin-1 in a mouse model of depression, with involvement of oxidative stress, inflammatory response and apoptotic pathway. "
22,10030510,"The stability of terbinafine 25 mg/mL (as the hydrochloride salt) in an extemporaneously prepared oral suspension at 25 and 4 degrees C was studied. Twenty 250-mg terbinafine tablets were crushed to a fine powder and diluted to a concentration of 25 mg/mL with sweetened vehicle. The suspension was stored in amber polyethylene prescription bottles at 25 or 4 degrees C. Samples were taken on days 0, 7, 14, 28, 42, 56, 70, and 91 for duplicate analysis of terbinafine content by high-performance liquid chromatography and to observe any changes in color and odor; pH was measured as well. Through the initial 42 days, the mean concentration of terbinafine in the samples stored at both temperatures was >93% of the initial concentration; by day 56, the mean concentration was <88%. No appreciable changes in color or odor were observed during the study period. The apparent pH of the suspension decreased slightly over the 91 days, from an initial 5.6 to 5.5. Terbinafine 25 mg/mL (as the hydrochloride salt) in an extemporaneously prepared oral suspension was stable for up to 42 days in polyethylene prescription bottles at 25 and 4 degrees C. "
23,20103616,"Cyclophosphamide, an alkylating agent, is widely used for the treatment of many adult and pediatric malignancies. The stability of cyclophosphamide in aqueous- and methylcellulose-based oral suspending vehicles is currently unknown. To develop and validate a stability-indicating high-performance liquid chromatography (HPLC) method to measure cyclophosphamide concentrations in simple syrup and Ora-Plus, and assess the 56-day chemical stability and physical appearance of cyclophosphamide in these suspensions at both room temperature (22 degrees C) and 4 degrees C. The intravenous formulation of cyclophosphamide was diluted to 20 mg/mL in NaCl 0.9%, compounded 1:1 with either suspending vehicle, and stored in the dark in 3-mL amber polypropylene oral syringes at 4 degrees C and 22 degrees C. Aliquots from each syringe were obtained on days 0, 3, 7, 14, 21, 28, 35, 42, 49, and 56 and assayed using the validated stability-indicating HPLC-UV method. A C18 analytical column was used to separate cyclophosphamide from the internal standard, ifosfamide, with a mobile phase of 21% acetonitrile in 79% sodium phosphate buffer. The suspension was examined for odor change, visually examined under normal fluorescent light for color change, and examined under a light microscope for evidence of microbial growth. Samples of cyclophosphamide in both simple syrup and Ora-Plus were stable when kept at 4 degrees C for at least 56 days. At room temperature, cyclophosphamide in simple syrup and Ora-Plus had a shelf life of 8 and 3 days, respectively. No changes in color or odor or evidence of microbial growth were observed. Cyclophosphamide can be extemporaneously prepared in simple syrup or Ora-Plus and stored for at least 2 months under refrigeration without significant degradation. "
24,24231050,"Personalized medicine is a challenging research area in paediatric treatments. Elaborating new paediatric formulations when no commercial forms are available is a common practice in pharmacy laboratories; among these, oral liquid formulations are the most common. But due to the lack of specialized equipment, frequently studies to assure the efficiency and safety of the final medicine cannot be carried out. Thus the purpose of this work was the development, characterization and stability evaluation of two oral formulations of sildenafil for the treatment of neonatal persistent pulmonary hypertension. After the establishment of a standard operating procedure (SOP) and elaboration, the physicochemical stability parameters appearance, pH, particle size, rheological behaviour and drug content of formulations were evaluated at three different temperatures for 90 days. Equally, prediction of long term stability, as well as, microbiological stability was performed. Formulations resulted in a suspension and a solution slightly coloured exhibiting fruity odour. Formulation I (suspension) exhibited the best physicochemical properties including Newtonian behaviour and uniformity of API content above 90% to assure an exact dosification process. "
25,35694327,"Ruxolitinib, used in children with steroid-refractory acute graft-versus-host (GVH) disease, is currently commercially available only as a tablet adult dosage. For the paediatric population, an oral liquid would be an adapted dosage formulation. The aim of this study was to develop ruxolitinib compounded oral suspensions at 2 mg/mL by using commercial tablets in available aqueous vehicle (Inorpha) and to measure its stability at both room temperature and under refrigeration. Chemical stability of suspensions containing ruxolitinib was evaluated for 60 days based on pH, degradation, and drug content. Physical stability of the drug suspension was evaluated by visual aspect and odour. The remaining ruxolitinib concentration of the suspension was at least 95% of the initial concentration after 60 days at both temperatures. The pH, colour, and odour of the suspensions throughout the study remained unchanged with respect to the initial time point. "
26,20850141,"Acceptable coaptation cannot always be obtained using standard repair techniques. We assessed the safety and mid-term results using a novel technique to address leaflet retraction or tethering in children with type III mitral or tricuspid regurgitation as an addition to standard valve repair techniques. Forty children were included, 36 for the mitral valve and 4 for the tricuspid valve, with a mean age of 11.3 ± 3.9 years. A polypropylene suture was placed on the free edge of the retracted or tethered leaflet segment and anchored to the atrial side of the opposite annulus. This avoided valve replacement in all patients. An additional 40 children were matched for age, etiology, leaflet retraction or tethering, and surgery in which the suspension stitch was not used and constituted the control group. The mean aortic crossclamp and cardiopulmonary bypass time was 36 ± 9 and 57 ± 9 minutes, respectively. No early or late deaths occurred. At discharge, no patient had more than mild regurgitation with a gradient of 4.4 ± 2.4 mm Hg in the mitral position and 2 ± 1.75 mm Hg in the tricuspid position. The results were not significantly different than those of the control group. During a follow-up of 37.7 ± 18.4 months, 3 patients required reoperation for mitral valve replacement in the suspension stitch group and 2 within the control group. At echocardiography of the remaining patients, the repair remained stable, with no suspension suture breakage. This suspension technique improved coaptation and resulted in avoidance or delay of valve replacement in patients with type III regurgitation, with an acceptable transvalvular gradient in most patients that did not significantly increase with growth. "
27,28333668,"The purpose of this study was to develop extemporaneously compounded oral liquid formulations of aripiprazole for use in pediatric patients and those patients unable to swallow the solid oral dosage forms. Aripiprazole tablets(30 mg) were ground to a fine powder and suspended at a concentration of 1.0 mg/mL in either a 1:1 blend of Ora-Plus and Ora-Sweet, or 1% methylcellulose and Simple Syrup NF. Five amber, plastic liquid prescription bottles of each formulation were stored at 4°C, and aripiprazole content was measured by ultra-performance liquid chromatography time-of-flight mass spectrometry at 0, 14, 32, 67, and 91 days. Formulations were visually inspected at each time point for color change and precipitation. Forced degradation studies were conducted under oxidizing, acidic, basic, and thermal conditions. Concentrations of aripiprazole in the formulation containing 1:1 Ora-Plus and Ora-Sweet were unchanged over the study period with no signs of degradation over 91 days. In the 1:1 1% methylcellulose and Simple Syrup NF formulation, aripiprazole concentrations were 95% of labeled levels at 67 days, but failed to maintain greater than 90% of labeled levels at 91 days, with an average of only 84% of the labeled content. No apparent physical changes in the formulations were noted over the study period. In the forced degradation studies, loss of aripiprazole was notable under extreme oxidizing and alkaline conditions. Extemporaneously compounded oral suspensions of 1.0 mg/mL aripiprazole in 1:1 Ora-Plus and Ora-Sweet are stable for at least 91 days when stored in amber, plastic prescription bottles at 4°C, whereas suspensions in 1:1 1% methylcellulose and Simple Syrup NF are stable for up to 67 days. "
28,20150505,"Rufinamide is an oral antiepileptic drug indicated for adjunctive therapy in treating generalized seizures associated with Lennox-Gastaut syndrome. Currently, rufinamide is available as 200-mg and 400-mg tablets. A liquid dosage form does not exist at the present time. Lack of a suspension formulation may present an administration problem for many children and adults who are unable to swallow tablets. The availability of a liquid dosage form will provide an easy and accurate way to measure and administer the medication. To determine the stability of both sugar-containing and sugar-free rufinamide suspensions over a 90-day period. A suspension of rufinamide 40 mg/mL was prepared by grinding twelve 400-mg tablets of rufinamide tablets in a glass mortar. Sixty milliliters of Ora-Plus and 60 mL of either Ora-Sweet or Ora-Sweet SF (sugar free) were mixed and added to the powder to make a final volume of 120 mL. Three identical samples of each formulation were prepared and placed in 60-mL amber plastic bottles and were stored at room temperature. A 1-mL sample was withdrawn from each of the 6 bottles with a micropipette immediately after preparation and at 7, 14, 28, 56, and 90 days. After further dilution to an expected concentration of 0.4 mg/mL, the samples were assayed using high-performance liquid chromatography. Stability was defined as the retention of at least 90% of the initial concentration. At least 90% of the initial rufinamide concentration remained throughout the 90-day study period in both preparations. There were no detectable changes in color, odor, taste, and pH and no visible microbial growth. Extemporaneously compounded suspensions of rufinamide 40 mg/mL in a 1:1 mixture of Ora-Plus and Ora-Sweet or Ora-Sweet SF were stable for at least 90 days when stored in 59-mL amber polypropylene plastic bottles at room temperature. "
29,27222300,"This study examines racial differences in students' connectedness to school adults and considers the possibility that disparities in exclusionary discipline practices may reduce all students' sense of connection to educators, not just those who have been disciplined or are from racial groups overrepresented in out-of-school suspensions. Data sources include a self-report survey of secondary school students (n = 29,148) linked to administrative data (n = 107 schools) from a large urban district. Multilevel modeling techniques were used to estimate the relationships between students' racial background, youths' connection to school adults, and school-level racial discipline gaps. Controlling for school racial composition, gender, grade level and other covariates, students of color were significantly less likely to feel connected to school adults than their White peers. Additionally, the racial discipline gap was significantly and negatively associated with connectedness for all students. Results indicate that strategies to improve educational outcomes for youth of color need to attend to relational dynamics between students and school adults. Research findings also suggest that efforts to reduce discipline disparities may improve all students' connectedness. "
30,18577759,"Sunitinib is a novel, oral, multitargeted tyrosine kinase inhibitor with antiangiogenic and antitumor activity. No liquid formulation of sunitinib malate is commercially available for pediatric administration. To prepare extemporaneously an oral liquid formulation of sunitinib malate from commercially available capsules and study its chemical and physical stability in suspension at room temperature and under refrigeration at 4 degrees C. Six independent samples were prepared by mixing the contents of 3 sunitinib malate capsules (each equivalent to 50 mg of sunitinib) with 15 mL of a 1:1 mixture of Ora-Plus:Ora-Sweet solution to yield a final concentration of 10 mg/mL. Suspensions were stored in amber plastic bottles with child-resistant caps. Three samples were refrigerated at 4 degrees C and 3 were stored at room temperature. Aliquots from each bottle were obtained on days 1, 2, 3, 5, 7, 14, 21, 30, and 60 and diluted to a final concentration of 300 ng/mL with 500 ng/mL of clozapine in 50% acetonitrile. Sunitinib concentrations were then measured by a liquid chromatography-tandem mass spectrometry assay validated in our laboratory. At room temperature and under refrigeration at 4 degrees C, sunitinib in a 10-mg/mL suspension of sunitinib malate with Ora-Plus:Ora-Sweet 1:1 maintained greater than 96% of its initial concentration for 60 days. Visual appearance (color and consistency) and odor of drug suspension remained unchanged during the study. Sunitinib is stable in an oral suspension prepared from commercially available capsules for at least 60 days at room temperature and refrigeration at 4 degrees C. This liquid formulation is better suited for administration to children and adults with cancer who cannot swallow sunitinib capsules. "
31,22777228,"Tinea capitis periodically undergoes demographic shifts in causative dermatophyte and therapeutic response to oral anti-fungal therapy. To determine prevalent fungal species and response to standard antifungal therapy in inner-city children of color. An IRB-approved chart review of demographic, clinical, diagnostic, and therapeutic data was conducted for children and young adults (0 to 18 years of age) who had scalp fungal culture performed for scalp hyperkeratosis and/or alopecia over a 2.5 year time-period. Supplemental parental phone interview was performed for missing data points. A total of 84 patients with final diagnosis of tinea capitis were identified-52% male, 60.6% African-American, 28.2% Hispanic, and 9.9% Caucasian. Complete resolution at 4 weeks was uncommon in all demographic groups (Hispanic: 11.7%, African-American: 41.3%). The Hispanic group and the youngest patients (aged less than 4 years) were less likely to respond to initial therapy, but the results were not significant. Of the 80 tinea capitis patients initially treated with griseofulvin, 41 out of 54 children (76%) had complete response to micronized suspension +/- crushed tablet (33% required shift to tablets from suspension) and 20 out of 26 (76.9%) cleared on crushed tablets alone. Of the 19 griseofulvin failures, 5 cleared on fluconazole suspension, 7 on terbinafine sprinkles, 3 on itraconazole therapy, and 4 were lost to follow-up. Of the 47 patients who could be evaluated long-term after a single course of oral griseofulvin at 6 weeks or greater, 38 had documented long-term mycological cure (80.8%) and 42 had long-term clinical cure (89%). Trichophyton tonsurans (n=40) was the most prevalent causative species identified on culture, followed by Alternaria species (n=10) and Microsporum canis (n=1). Retrospective chart review: patient population has a high rate of usage of over-the-counter antifungal creams and shampoos, affecting culture results. Tinea capitis is still the most common cause of Trichophyton tonsurans in New York City. Response rates to griseofulvin are similar to rates seen in the 1970s, but require higher dosing and conversion to crushed tablets in partial responders. Usage of crushed ultramicronized griseofulvin, terbinafine sprinkles, itraconazole, and fluconazole are alternative regimens for those children whose tinea capitis does not clear on griseofulvin suspension. "
32,27703352,"The aim of the present study was to develop nanoprobes with theranostic features, including - at the same time - photoacoustic, near-infrared (NIR) optical imaging, and photothermal properties, in a versatile and stable core-shell silica-polyethylene glycol (PEG) nanoparticle architecture. We synthesized core-shell silica-PEG nanoparticles by a one-pot direct micelles approach. Fluorescence emission and photoacoustic and photothermal properties were obtained at the same time by appropriate doping with triethoxysilane-derivatized cyanine 5.5 (Cy5.5) and cyanine 7 (Cy7) dyes. The performances of these nanoprobes were measured in vitro, using nanoparticle suspensions in phosphate-buffered saline and blood, dedicated phantoms, and after incubation with MDA-MB-231 cells. We obtained core-shell silica-PEG nanoparticles endowed with very high colloidal stability in water and in biological environment, with absorption and fluorescence emission in the NIR field. The presence of Cy5.5 and Cy7 dyes made it possible to reach a more reproducible and higher doping regime, producing fluorescence emission at a single excitation wavelength in two different channels, owing to the energy transfer processes within the nanoparticle. The nanoarchitecture and the presence of both Cy5.5 and Cy7 dyes provided a favorable agreement between fluorescence emission and quenching, to achieve optical imaging and photoacoustic and photothermal properties. We obtained rationally designed nanoparticles with outstanding stability in biological environment. At appropriate doping regimes, the presence of Cy5.5 and Cy7 dyes allowed us to tune fluorescence emission in the NIR for optical imaging and to exploit quenching processes for photoacoustic and photothermal capabilities. These nanostructures are promising in vivo theranostic tools for the near future. "
33,23989441,"The stability of clonazepam as an extemporaneous suspension compounded from tablets was studied. The clonazepam suspension (0.1 mg/mL) was prepared by incorporating pulverized 0.5-mg clonazepam tablets into the suspending Hospital for Sick children (HSC) Vehicle containing simple syrup and methylcellulose. This vehicle is also prepared extemporaneously. A clonazepam suspension and a clonazepam solution, both prepared in HSC Vehicle, were analyzed at various times during the 60-day study period against a clonazepam standard acetonitrile solutions stored in glass. These preparations using HSC Vehicle were stored at 4*C in a polyvinyl chloride (PVC) amber-colored plastic bottle. At various times during the 60 day study period, three samples from each bottle were removed and the concentration of clonazepam determined by a high-performance liquid chromatography assay procedure. This stability study demonstrates that storage of clonazepam suspension is safe for at least 60 days in a PVC bottle at 4*C, while the HSC solution rapidly loses the active ingredient by adsorption onto the plastic matrix due to the immediate availability towards the PVC. "
34,25784402,"To develop an extemporaneous 1% benznidazole (BNZ) suspension, with masked taste and adequate stability starting from available commercial tablets. The quality of compounding was evaluated through content uniformity measurement and physical and microbiological stability evaluation, under different storage conditions during 90 days. Six batches of 1% BNZ suspension were prepared using safe excipients currently available in a galenic area of Hospital Pharmacy and then stored at 5 and 25 °C for 90 days. The BNZ content was determined by UV spectrophotometry. Physical stability was defined as the absence of colour, odour and/or flavour changes and the re-suspension of solid phase by a reasonable amount of simple 15-s shaking. The compliance with microbiological attributes of non-sterile pharmaceutical products was also evaluated. An oral liquid suspension, containing 1% of BNZ, was developed from commercially available BNZ tablets. The formulations stored for 90 days were easily re-dispersed after a simple 15-s shaking, ensuring the pouring of a liquid volume containing the desired dose of BNZ. All samples were within the acceptable range of BNZ concentration with minimal standard deviations. There were no detectable changes in colour, odour, viscosity, pH and microbial growth, complying with official quality requirements. The quality attributes were not affected by storage, room or refrigeration conditions or by the frequent opening or closing of the multidose containers. Paediatric oral liquid suspension containing 1.0% of BNZ was easily prepared starting from commercial tablets, being an interesting alternative for optimising the paediatric treatment of Chagas disease. "
35,22180553,"The short-term physical and chemical stability of an oral suspension of thalidomide 20 mg/mL was studied. An oral suspension of thalidomide 20 mg/mL was prepared by emptying the contents of 12 100-mg thalidomide capsules into a glass mortar; 30 mL of Ora-Plus and 30 mL of Ora-Sweet were mixed and added to the thalidomide powder to make a final volume of 60 mL. Three identical samples of the formulation were prepared and placed in 2-oz amber plastic bottles with child-resistant caps and stored under refrigeration (3-5 °C). A 1-mL sample was withdrawn from each of the three samples with a micropipette immediately after preparation and at 7, 14, 21, 28, and 35 days. After further dilution to an expected concentration of 20 μg/mL with acetonitrile-methanol and then dilution with mobile phase, the samples were assayed in duplicate using stability-indicating high-performance liquid chromatography. Stability was determined by evaluating the percentage of the initial concentration remaining at each time point; stability was defined as the retention of at least 90% of the initial concentration of thalidomide. At least 92% of the initial thalidomide concentration remained throughout the 35-day study period. There were no detectable changes in color, odor, or pH and no visible microbial growth in any sample. An extemporaneously prepared suspension of thalidomide 20 mg/mL in a 1:1 mixture of Ora-Plus and Ora-Sweet was stable for at least 35 days when stored in 2-oz amber plastic bottles under refrigeration. "
36,18587605,"Physicians have frequently encountered difficulties when prescribing drugs not available in doses suitable for pediatric age groups. Furthermore, children have difficulty swallowing tablets. This study aimed to determine the stability of an oral propafenone suspension made from commercial tablets with a syrup vehicle and to establish its reliable use with children. An extemporaneous suspension of propafenone 1.5 mg/ml was prepared with commercial tablets. Its physicochemical and microbiologic stability was established by constant monitoring during 90 days at room temperature (15 +/- 5 degrees C) and at refrigeration (3-5 degrees C). Plasma levels of propafenona were measured in two children with supraventricular tachycardia at steady state. The suspension was stable, maintaining its original physicochemical and microbiologic properties. Moreover, no apparent changes in color or odor were observed. Plasma levels of propafenone in patients demonstrated therapeutic concentrations after they had taken the suspension, with no unwanted outcome. The conservation of both physicochemical and microbiologic stability of the suspension represents an option for the administration of propafenone to children. "
