,PMID,abstract
10,35801028,"This case report describes a child with Hutchinson-Gilford progeria syndrome (HGPS, OMIM: 176670) caused by  In April 2020, a 2-year-old boy with HGPS was found to have an abnormal appearance, and growth and development lagged behind those of children of the same age. The child's weight did not increase normally, the veins of the head were clearly visible, and he had shallow skin color and sparse yellow hair. Peripheral blood DNA samples obtained from the patient and his parents were sequenced using high-throughput whole-exosome sequencing, which was verified by Sanger sequencing. The results showed that there was a synonymous heterozygous mutation of C.1824 C>T (P. G608G) in the  Mutation of the  "
11,38859621,"Color encoding plays a crucial role in painting, digital photography, and spectral analysis. Achieving accurate, target-responsive color encoding at the molecular level has the potential to revolutionize scientific research and technological innovation, but significant challenges persist. Here, we propose a multibit DNA self-assembly system based on computer-aided design (CAD) technology, enabling accurate, target-responsive, amplified color encoding at the molecular level, termed fluorescence encoding (FLUCO). As a model, we establish a quaternary FLUCO system using four-bit DNA self-assembly, which can accurately encode 51 colors, presenting immense potential in applications such as spatial proteomic imaging and multitarget analysis. Notably, FLUCO enables the simultaneous imaging of multiple targets exceeding the limitations of channels using conventional imaging equipment, and marks the integration of computer science for molecular encoding and decoding. Overall, our work paves the way for target-responsive, controllable molecular encoding, facilitating spatial omics analysis, exfoliated cell analysis, and high-throughput liquid biopsy. "
12,16951569,"We evaluated the integrity of the white matter tract using diffusion-tensor magnetic resonance imaging in children with language impairments who exhibited a structurally normal brain on conventional magnetic resonance imaging, and compared it with age-matched normal children. After generating fractional anisotropy and color-coded vector maps, fractional anisotropy values of the major white matter tracts were measured in six locations and compared between the two groups. Compared with the normal control group, the fractional anisotropy values of children with language impairments showed a statistically significant reduction in the genu of the corpus callosum, which is rarely revealed on conventional magnetic resonance images. Our results suggest that delayed maturation of the white matter plays a partial role in the pathophysiological mechanisms of language impairments. "
13,25802156,"The Broselow tape is one method for rapid weight estimation in pediatric patients undergoing resuscitation, but it does not perform equally in all populations. To date, we are unaware of any study evaluating its use in a Latin American population. To investigate the accuracy of the Broselow tape in a Mexican emergency department (ED). We conducted a prospective, observational study of children presenting to a Mexican ED. Patient weight was estimated using the Broselow tape and the estimate compared to their weight measured on a scale. Researchers were blinded to scale weight and Broselow categories. For analysis, the Broselow tape's nine color zones were divided into three weight categories. Of 815 subjects, 356 (43.7%) were female. In children weighing <10 kg, the tape tended to underestimate weight, whereas it overestimated weight in the other two weight categories. The mean percentage difference between the actual weight and the Broselow tape-predicted weight was <3% in each category, although it differed significantly across the three weight categories. Accuracy of the predicted weight to within 10% of actual weight was lowest for children weighing <10 kg, at 46.2% (confidence interval [CI] ± 6.4%), and greatest for those in the 10-18-kg weight category, at 64.1% (CI ± 5.1%). However, the correlation of color zones predicted by both methods was highest for subjects <10 kg at 64.4% (CI ± 6.1%). It was significantly lower in the other weight categories at 54.5% (CI ± 5.3) for subjects weighing 10-18 kg, and 50.1% (CI ± 6.4%) for subjects weighing >18 kg. The percentage of children for whom the color code differed by two or more categories was <4% overall and for each weight category. The Broselow tape-estimated weight was different from the scale weight by more than 10% in a substantial percentage of Mexican children. Nevertheless, the mean percentage difference was <3%, and Broselow tape color zone estimation was accurate in the majority of subjects, suggesting its use would result in clinically appropriate dosing and equipment estimations. Further research is needed to validate its use in this clinical setting. "
14,39474604,"When it comes to the adverse reactions of linezolid, people always call to mind primarily nausea, vomiting, bone marrow suppression, and so on. Few people are aware of the rare adverse reaction of teeth discoloration. We describe the case of a child affected by bacterial meningitis. After admission, a combination of ceftriaxone and linezolid was administered for anti-infection, and dexamethasone was used to inhibit inflammatory reactions. On the 5th day of treatment with linezolid, the child's teeth appeared brownish color and could not be removed with normal oral hygiene. Upon reviewing the drug instructions and literature, it was found that the discoloration of teeth is a rare adverse reaction of linezolid, which is pseudo discoloration. After stopping the medication for 28 days or up to 5 months, the normal color can be restored. There is no significant impact on the life of the patient, therefore, continue to use linezolid to complete the anti-infection course. After 14 days of anti-infection treatment, the inflammatory indicators of the child decreased to normal, and the condition was close to recovery before discharge. After stopping the medication for 28 days, the color of the teeth returned to normal. This rare adverse reaction sheds light on a previously unreported side effect of this widely used antibiotic. In our case, the discoloration of the teeth occurred earlier, updating the latent period of the adverse reaction. "
15,9000360,"Portal hypertension is a relatively uncommon pathologic condition in children and young adults in contrast with older adults. The aim of this study is to evaluate the utility of sonography and color Doppler sonography in the diagnosis of portal hypertension in children and young patients and to evaluate the sonographic pattern of each disease. We reviewed 25 such patients who were younger than 30 years old and obtained the following sonographic findings: (1) liver cirrhosis: (a) multiple intrahepatic venovenous shunts in patients with primary Budd-Chiari syndrome and (b) intrahepatic vascular narrowing and nodular coarse parenchymal texture, with multiple very-high-echo spots along the portal vein in patients with Wilson disease; (2) congenital hepatic fibrosis: marked and developed collaterals, wide periportal echogenic band, and a heterogeneous parenchymal texture comprised of multiple high echoes but without portal thrombus; and (3) extrahepatic portal thrombosis: invisible portal lumen except as an echogenic band. Sonography and color Doppler sonography are very useful in diagnosing these portal hypertensive diseases. However, there are no specific sonographic findings, and the role of sonography is limited to follow-up observation of associated secondary hepatobiliary changes in patients with congenital biliary atresia. "
16,26341607,"Left cardiac sympathetic denervation (LCSD) provides an additive or potentially alternative treatment option for patients with life-threatening cardiac channelopathies/cardiomyopathies. We sought to examine the effects of LCSD on quality of life (QOL). From November 2005 to May 2013, 109 patients who underwent LCSD were subsequently sent postoperative QOL surveys. Of 109 patients, 8 (7%) could not be contacted. Of the remaining 101 patients, 62 returned surveys (response rate 61%). There were an average of 4.1 ± 1.8 self-reported side effects immediately after LCSD. The most common anticipated side effects included unilateral hand dryness, color or temperature variance between sides of the face, and abnormal sweating. Although parent-reported pediatric physical QOL scores were lower than national norms, there were no differences in psychosocial QOL or disability scores (P = .09 and .33, respectively). QOL scores for adult patients were not significantly different from a US normative sample. Adult LCSD patients reported less disability than a US normative sample (P < .01). There was no correlation between QOL scores and the presence of anticipated side effects. However, among the subset of pediatric patients who continued to receive ventricular fibrillation-terminating implantable cardioverter-defibrillator shocks after LCSD, there was a correlation between their disability scores and the number of reported shocks (Spearman correlation = 0.56). The majority of patients/parents reported that they were very or somewhat satisfied with their surgery (or their child's surgery) and would definitely or probably recommend LCSD to another patient. Despite the anticipated side effects associated with LCSD, patients are satisfied with their surgery and indicate that they would recommend the surgery to another patient. "
17,18382792,"To investigate the frequency of cryptosporidiosis by enzyme-linked immunosorbent assay ELISA and microscopy and its relationship with diarrhea. The study was prospectively performed in the Parasitology Laboratory and Pediatric Outpatient Clinic of the Research Hospital, Yuzuncu Yil University, Van, Turkey between 2004 and 2006. Stool samples were obtained from a total of 2000 children with diarrhea, 870 females, and 1130 males aging 0-15 years as study group, and 100 children of the same age were randomly selected as a control group. The flotation method was firstly carried out for all stool samples in saturated zinc sulfate solution, then staining process by modified acid-fast staining. All samples were also tested for Cryptosporidium parvum antigen by ELISA. Native-Lugol and trichrome staining were used to identify other intestinal parasites. The antigen was determined in 97 4.9% of 2000 children by ELISA, however, the oocysts were only seen in 39 children 1.95% by microscopy. Cryptosporidium spp. were not detected in the control group either by ELISA or by microscopy. We found a significant p<0.001 relationship between diarrhea and cryptosporidiosis. Other intestinal parasites were detected in 713 35.7% of 2000 diarrheic children. Cryptosporidium spp. antigen searching by ELISA in stool samples should be included for diagnosis of the disease in all hospitals. "
18,33346418,"To study the ultrasonographic manifestations and clinical features of common pediatric testicular germ cell tumors (TGCT) in children. We retrospectively analyzed the laboratory, ultrasonographic and clinical data on 92 children with TGCT diagnosed in Shanghai Children's Hospital from March 2013 to January 2019, and investigated the values of the serum alpha-fetoprotein (AFP) level and maximum diameter of tumors in the diagnosis of benign and malignant tumors using the ROC curve. Of the 92 cases of pediatric TGCT, 64 (69.6%) were pathologically confirmed as benign tumors, including 40 cases of teratoma (62.5%), 18 cases of epidermoid cyst (28.1%) and 6 cases of dermoid cyst (9.4%), and the other 28 (30.4%) as malignant neoplasms, including 26 cases of yolk sac tumor (YST, 92.9%) and 2 cases of mixed germ cell tumor (MGCT, 7.1%). Ultrasonography showed that 62.5% of the teratomas were cystic-solid mixed (25/40) and 32.5% solid masses (12/40), that 33.3% of the epidermoid cysts exhibited a typical sign of ""onion ring"" (6/18) and 22.2% that of capsular calcification (4/18), and that 42.3% of the YSTs displayed isoechoic (11/26), 30.9% hypoechoic (8/26) solid masses without calcium and 26.9% cystic anechoic lesions (7/26). Color Doppler blood flow imaging manifested abundant blood flow signals in most of the YSTs (25/26, 96.2%) but none in either the epidermoid or the dermoid cysts. The area under the ROC curve (AUC) of the serum AFP value was 0.985, with an optimal cutoff value of 124.2 ng/ml, and the sensitivity and specificity of AFP in the diagnosis of benign and malignant tumors were 92.9% and 93.7%, respectively. The AUC of the maximum diameter of the tumors was 0.796, with an optimal cutoff value of 2.7 cm, and the sensitivity and specificity of the maximum diameter of the tumors in the diagnosis of benign and malignant neoplasms were 57.1% and 93.7%, respectively. Ultrasonographic images have different characteristic manifestations for different pathological types of pediatric TGCT. Pediatric TGCT has a good prognosis and radical orchiectomy should be considered for the treatment of the tumors with serum AFP ≥ 124.2 ng/ml and a diameter ≥ 2.7 cm. "
19,24150973,"Good communication is essential but sometimes challenging in pediatric palliative care. We describe 3 cases whereby miniature chairs made of various materials and colors were used successfully to encourage communication among pediatric patients, family, and health care professionals. This chair-inspired model may serve as a simple tool to facilitate complex discussions and to enable self-expression by children in the pediatric palliative care setting. "
20,28971858,
21,33369054,"Ciliopathy syndromes are a diverse spectrum of disease characterized by a combination of cystic kidney disease, hepatobiliary disease, retinopathy, skeletal dysplasia, developmental delay, and brain malformations. Though generally divided into distinct disease categories based on the pattern of system involvement, ciliopathy syndromes are known to display certain phenotypic overlap. We performed next-generation sequencing panel testing, clinical exome sequencing, and research-based exome sequencing reanalysis on patients with suspected ciliopathy syndromes with additional features. We identified biallelic pathogenic variants in BBS1 in a child with features of cranioectodermal dysplasia, and biallelic variants in BBS12 in a child with the clinical stigmata of Bardet-Biedl syndrome, but also with anal atresia. We additionally identified biallelic pathogenic variants in WDR35 and DYNC2H1 in children with predominant liver disease and ductal plate malformation without skeletal dysplasia. Our study highlights the phenotypic and genetic diversity of ciliopathy syndromes, the importance of considering ciliopathy syndromes as a disease-spectrum and screening for all associated complications in all patients, and describes exclusive extra-skeletal manifestations in two classical skeletal dysplasia syndromes. "
22,31587463,"Color Doppler US is a readily available imaging modality for the evaluation of liver transplants. The aim of our study was to evaluate the temporal course of color Doppler US findings in children after LTX and to investigate the effect of resolving and persisting abnormalities during follow-up on long-term outcome. All children who underwent LTX during January 2000 until December 2003 (155 LTX in 137 patients, 75 male and 62 female; mean age at LTX 4.1 ± 4.8 years; range, 0.1-16.3 years) were retrospectively evaluated. Following a predefined ultrasound protocol with prospective documentation, intraoperative, post-operative, and follow-up examinations were evaluated for color Doppler abnormalities. The time of occurrence and temporal course of the findings were recorded. Graft survival rates and graft survival times were compared. Abnormal color Doppler US examinations were noted in 98 of 155 grafts during the entire observational period (63.2%). In 57 of 98 grafts (58.2%), abnormalities were limited to the perioperative period (<30 days after LTX). Survival of grafts with transient perioperative abnormalities was similar to transplantations with regular color Doppler US examinations (graft survival rates, 80.7% vs 84.2%, P = .622; mean graft survival time, 2596.92 vs 2511.40 days, P = .67). Grafts with persisting color Doppler US abnormalities in the follow-up period (>30 days after LTX; 37/98 LTX, 37.8%) showed reduced survival compared with regular courses (graft survival rate 62.2% vs 80.7%, P = .047), indicating underlying organ-specific alterations. Standardized longitudinal evaluation during the perioperative and the follow-up period can enhance the prognostic capabilities of color Doppler US in children following LTX. "
23,32067081,"Max Nonne, an internationally renowned German neurologist, acted from 1918 to 1924 as president of the (first) Society of German Neurologists (GDN). Appointed honorary president in 1925, he held this position in the (second) German Neurological Society (DGN) until his death. Since 1961, this association has honored 16 neurologists with a commemorative medal named after Nonne. His outstanding findings in various fields of neurology are uncontested and some of them live on as eponyms (Nonne-Apelt syndrome, Nonne-Froin syndrome, Nonne-Milroy-Meige syndrome); however, recent archival studies and an analysis of individual publications deeply darkened the image of the ""grey eminence"" of German neurology. Records kept at the Hamburg State Archive prove that in a memorandum from 1941/1942 following the example of Binding and Hoche, Nonne firmly approved the killing of ""life absolutely unworthy of living"". In a report addressed to the District Court of Hamburg he attested in 1946 that many physicians charged with manslaughter acted in accordance with the regulations governing ""child euthanasia"", resulting in the withdrawal of the accusation. In a further statement from 1949 he confirmed that the killing of children and the ""euthanasia program"" during the NS era were consistent with the state of medical science. An earlier book chapter authored by Nonne immediately after World War I suggested that his social-Darwinistically colored concept of mankind was developed clearly before the Nazi era. Notwithstanding the arrangement to which he came with the new powers after 1933 and his acceptance of tributes to him by them, he repeatedly stood up for his Jewish colleagues. He was never a Nazi, nevertheless, he engaged in activities that fostered NS ""euthanasia"" going far beyond a ""mentality of approval"". "
24,17912984,"Taiwan is currently nonendemic for hepatitis A infection, but sporadic cases are reported occasionally. The presenting symptoms of acute hepatitis A (AHA) infection in children are often nonspecific and may be easily misdiagnosed as general gastrointestinal illness. We conducted this study to identify the relevant presenting symptoms and laboratory findings of AHA in children. The medical records of all patients younger than 18 years old admitted to Kaohsiung Chang Gang Memorial Hospital from July 1986 to June 2004 under the diagnosis of AHA were reviewed. There were 29 pediatric patients admitted with the diagnosis of AHA, including 16 male patients and 13 female patients. Poor appetite, malaise, abdominal pain, vomiting and fever were the leading constitutional symptoms. Jaundice and tea-colored urine were the most relevant hepatobiliary presentations. Elevation of aspartate aminotransferase, alanine aminotransferase, alkaline phosphatase, direct and indirect bilirubin was common, although other hematology and biochemistry examinations were within normal limits on most occasions. There was no mortality in our series. A slightly increasing prevalence of AHA was noted over the two decades of the study period, although it was not statistically significant. Our results found that children with AHA tended to present with non-specific gastrointestinal symptoms and acute liver function deterioration. Elevation of hepatic aminotransferase and alkaline phosphatase with cholestasis was common. "
25,35792930,"To report Multicolour® imaging (MCI) findings in commotio retinae (CR) involving macula and correlate topographically with outer retinal layers on optical coherence tomography (OCT). This retrospective study included participants with CR involving macula without any other type of traumatic maculopathy and imaged with OCT and MCI. The study included 16 eyes of 16 patients (14 males). Age of presentation ranged from 7 to 56 years and presenting vision ranged from 6/6 to 6/24. On OCT, increased reflectivity and obliteration of hyporeflective ellipsoid zone (EZ) and interdigitation zone (IZ) at CR region were seen. Fovea and other retinal layers were spared. On MCI, white areas due to hyperreflectance corresponding to CR were noted on individual colour reflectance channels and on composite multicolour image. In all cases, foveal reflectance pattern was unaffected. The affection of the EZ and IZ at the CR on OCT was associated with increased reflectance on individual wavelength colour channels on MCI. Foveal sparing on MCI correlated with photoreceptor layer sparing at the fovea on OCT. In 6 (38%) cases with follow-up details, normal reflectivity of EZ and IZ was noted in the region of previous CR as early as 1-week post-presentation. White coloration on multicolour image showed resolution. Foveal sparing was common and rod-dominated areas were affected in CR. Corresponding changes on MCI showed hyperreflectance areas on individual wavelength colour channels. Studies combined with photoreceptor-specific electrophysiological tests, adaptive optics imaging and histological evidences would be required in future. "
26,23294472,"Vitiligo is a disease of color loss from skin and possibly also from hair. The presence of white hair follicles is known to be a bad prognostic sign. To evaluate the possibility of repigmentation of white hair follicles after epithelial grafting. Patients with recalcitrant vitiligo with loss of hair pigment were treated using Chinese cupping blisters or ultrathin Thiersch grafting after de-epithelialization of vitiliginous patches by dermabrasion. Phototherapy was used afterward to enhance success. Repigmentation of the skin surface was obtained with as little as 1 to 2 months of phototherapy, as expected, and further follow-up of cases revealed the re-coloring of hair follicles after 4 to 11 months. Re-coloring of poliosis with vitiligo is possible but was unexpected because of the difference in mechanism and signaling required between hair bulb melanization and the surface skin. One likely mechanism to explain this change is that melanocyte stem cells are stimulated and migrate to supply hair bulbs with new mature melanocytes. Epithelial grafting of vitiligo with poliosis in hairy areas should be a treatment of choice when white hair tufts cause cosmetic disfigurement. "
27,27356847,"Stunting is a measure of chronic undernutrition, and it affects approximately 160 million children worldwide. Cognitive development of stunted children is compromised, but evidence about the association between height gain in late childhood and adolescent cognitive capacity is scarce. We aimed to determine the association between height gains at different ages, including late childhood, and cognitive capacity at 15-years-of-age. We conducted a prospective cohort study in a rural African setting in Southern Malawi. The study cohort was enrolled between June 1995 and August 1996. It originally comprised mothers of 813 fetuses, and the number of children born live was 767. These children were followed up until the age of 15 years. The anthropometrics were measured at one and 24-months-of-age and 15-years-of-age, and cognitive capacity of participants was assessed at 15-years-of-age with Raven's Coloured Matrices score, mathematic test score, median reaction time (RT) (milliseconds) and RT lapses. The associations between growth and the outcome measures were assessed with linear regression. Raven's Coloured Matrices score was predicted by height gain between 24 months and 15-years-of-age (coefficient 0.85, P = 0.03) and (coefficient 0.69, P = 0.06), but not by earlier growth, when possible confounders were included in the model. The association weakened when school education was further added in the model (coefficient = 0.69, P = 0,060). In conclusion, in rural Malawi, better growth in late childhood is likely to lead to better cognitive capacity in adolescence, partly through more school education. In light of these results, growth promotion should not only be limited to early childhood. "
