,PMID,abstract
10,39245358,"This publication is the first to report current, global, pediatric oral extemporaneous compounding practices. Complete survey responses were received from 479 participants actively involved in compounding across all the World Health Organization (WHO) regions. The survey addressed oral formulation of extemporaneous liquids, including the use of commercial or in-house vehicles, flavoring excipients, source of formulation recipes, and beyond use dates (BUDs). Over 90% of the survey participants prepared oral liquids. Solid dosage forms, comprising capsules and powder papers (sachets), were also frequently prepared for children, albeit to a lesser extent. The top 20 active pharmaceutical ingredients compounded for children, globally, were: omeprazole, captopril, spironolactone, propranolol, furosemide, phenobarbital, hydrochlorothiazide, ursodeoxycholic acid, sildenafil, melatonin, clonidine, enalapril, dexamethasone, baclofen, caffeine, chloral hydrate, trimethoprim, atenolol, hydrocortisone, carvedilol and prednisolone. Diuretics, drugs for acid-related disorders, and beta-blockers were the top three most frequently compounded classes per the WHO Anatomical Therapeutic Chemical (ATC) classification system. The principal need identified for the practice of extemporaneous compounding for children was the development of an international, open-access formulary that includes validated formulations, as well as updated compounding literature and guidelines. Furthermore, improved access to data from stability studies to allow compounding of formulations with extended BUDs. "
11,23979771,"Amiodarone is commercially available as both a tablet and an injectable formulation. It is widely dispensed as an extemporaneously compounded suspension for pediatric and geriatric patients. Extensive stability data at numerous temperatures and a calculated shelf life based on kinetics for such a formulation have not been reported. Refrigeration and room temperature data for finite times have been reported in the literature. In this study, a stable extemporaneous formulation of amiodarone hydrochloride was formulated using Paceron tablets. The formulation consisted of 0.75% carboxymethylcellulose and 0.75% Veegum as suspending agents; 25% sucrose, provided as simple syrup; and aqueous strawberry concentrate as flavor. A total of 2.5L of the formulation was compounded and stored in quanitites of 150 mL in 8-oz glass containers. The initial drug content was determined by reverse-phase high-performance liquid chromatography, with a method that was developed in our laboratory. The stability study was carried out by storing three containers at five different temperatures, namely 4, 30, 40, 50, and 60 deg C. The suspension was analyzed at the end of 2, 6, 12, 24, and 48 hours at 7 days, and, therafter, at the end of every week for 13 weeks. The percentage of drug remaining was plotted against time for each temperature. The slope of the regression line was obtained for each temperature and the zero-order degradation rate constant obtained. The logarithm of the zero-order degradation rate constants was plotted against the inverse of the temperature in degrees Kelvin to obtain the Arrhenius plot. From the regression line for the Arrhenius plot, the zero-order degradation constant at 25 deg C was calculated to be 0.0517 day -1. The shelf life for the formulation at 25 deg C was calculated to be 193.4 days; the shelf life under refrigeration (4 deg C) was found to be 677.3 days. The degradation products were characterized using high-performance liquid chromatographic-mass spectrometry. Data obtained from the analysis suggested that amiodarone cleaved at its ketone and ether linkages to yield corresponding degradation products. "
12,36136756,"We present here a robust and reliable protocol by which to differentiate pancreatic islet-like aggregates (SC-islets) from human pluripotent stem cells. The 7-stage protocol mimics developmental patterning factors that induce endocrine lineage formation and spans monolayer, microwell, and aggregate suspension culture. The SC-islets demonstrate dynamic glucose-sensitive insulin secretion and an endocrine cell composition similar to those of primary human islets. SC-islets generated using this optimized protocol are suitable for in vitro modeling of islet cell pathophysiology and therapeutic applications. For complete details on the use and execution of this protocol, please refer to Balboa et al. (2022). "
13,23610969,"The stability of theophylline (T) and propranolol hydrochloride (P) in extemporaneously compounded oral suspensions (25 mg/mL or 50 mg/mL for T and 2 mg/mL or 5 mg/mL for P) were studied. Suspension with P and T were prepared with bulk substance or tablets using three different suspending vehicles: Ora-Sweet (M1), modified Ora-Sweet (M2) and simple syrup with glycerol and sorbitol (M3). Each suspension was stored for 35 days in a dark place at 25 degrees C and 4 degrees C. The results demonstrated that the prepared suspensions with P either from tablets or from a substance were stable in all three studied vehicles (more than 95% of initial concentration remaining). However, it is recommended that storage at 4 degrees C of suspensions prepared with M2 should be avoided because of crystallization of the buffer substances. Extemporaneous suspensions with T in an appropriate pediatric concentrations of the drug were not obtained because the problem of fast crystallization of T was not eliminated. "
14,28987500,"Pharmaceutical cocrystals have garnered significant interest as potential solids to address issues associated with formulation development of drug substances. However, studies concerning the understanding of formulation behavior of cocrystals are still at the nascent stage. We present results of our attempts to evaluate suspension formulations of cocrystals of an antiasthmatic drug, theophylline, with 2 artificial sweeteners. Stability, solubility, drug release, and taste of the suspension formulations were evaluated. Suspension that contained cocrystal with acesulfame showed higher drug release rate, while a cocrystal with saccharin showed a significant reduction in drug release rate. The cocrystal with saccharin was found stable in suspension for over 9 weeks at accelerated test condition; in contrast, the cocrystal with acesulfame was found unstable. Taste analysis using an electronic taste-sensing system revealed improved sweetness of the suspension formulations with cocrystals. Theophylline has a narrow therapeutic index with a short half-life which necessitates frequent dosing. This adversely impacts patient compliance and enhances risk of gastrointestinal and cardiovascular adverse effects. The greater thermodynamic stability, sweetness, and sustained drug release of the suspension formulation of theophylline-saccharin could offer an alternative solution to the short half-life of theophylline and make it a promising formulation for treating asthmatic pediatric and geriatric patients. "
15,36986818,"L-Methionine (Met) is an essential alpha-amino acid playing a key role in several metabolic pathways. Rare inherited metabolic diseases such as mutations affecting the MARS1 gene encoding methionine tRNA synthetase (MetRS) can cause severe lung and liver disease before the age of two years. Oral Met therapy has been shown to restore MetRS activity and improve clinical health in children. As a sulfur-containing compound, Met has a strongly unpleasant odor and taste. The objective of this study was to develop an optimized pediatric pharmaceutical formulation of Met powder, to be reconstituted with water, to obtain a stable oral suspension. Organoleptic characteristics and physicochemical stability of the powdered Met formulation and suspension were evaluated at three storage temperatures. Met quantification was assessed by a stability-indicating chromatographic method as well as microbial stability. The use of a specific fruit flavor (e.g., strawberry) with sweeteners (e.g., sucralose) was considered acceptable. No drug loss, pH changes, microbiological growth, or visual changes were observed at 23 ± 2 °C and 4 ± 2 °C with the powder formulation for 92 days, and the reconstituted suspension for at least 45 days. The developed formulation facilitates the preparation, administration, the dose adjustment and palatability of Met treatment in children. "
16,32619118,"Paracetamol is a common antipyretic and analgesic medicine used in childhood illness by parents and physicians worldwide. Paracetamol has a bitter taste that is considered as a significant barrier for drug administration. This study aimed to develop an oral dosage form that is palatable and easy to swallow by pediatric patients as well as to overcome the shortcomings of liquid formulations. The paracetamol was encapsulated in beads, which were prepared mainly from alginate and chitosan through electrospray technique. The paracetamol beads were sprinkled on the instant jelly prepared from glycine, ι-carrageenan and calcium lactate gluconate. The paracetamol instant jelly characteristics, in terms of physical appearance, texture, rheology,  The paracetamol instant jelly was easily reconstituted in 20 mL of water within 2 min to form jelly with acceptable consistency and texture. The jelly must be ingested within 30 min after reconstitution to avoid the bitter taste. The palatability assessment carried out on 12 human subjects established the similar palatability and texture of the paracetamol instant jelly dosage comparable to the commercial paracetamol suspension and was found to be even better in overcoming the aftertaste of paracetamol. Such findings indicate that paracetamol instant jelly will compensate for the use of sweetening and flavoring agents as well as develop pediatric dosage forms with limited undesired excipients. "
17,33418165,"We report our experience with topiramate rectal suspensions in a single center case series of three patients <1 year of age from 2017 to 2020 who received topiramate per rectum after being placed nil per os (NPO) status at a free standing children's hospital. The objective was to describe the compounding methods and clinical outcomes of three of the youngest patients to receive topiramate rectal suspensions. All three patients received topiramate per rectum for 2-4 days. No adverse effects or increase in seizure frequency were noted. For patients placed on NPO status, there is currently no alternative to oral topiramate. No studies describe per rectum topiramate use in pediatrics. Rectal administration of topiramate is not only useful in times when patients are NPO, but may also be useful when patients on topiramate experience status epilepticus. The formulation of topiramate suppositories should be explored in the future. Until further information is available, dose substitution should be done carefully with close supervision by a healthcare provider. "
18,17039647,"Although numerous taste studies have compared the palatability of antibiotic suspensions, few have compared the palatability of corticosteroid suspensions. Therefore, we compared the taste of 8 commonly prescribed liquid corticosteroid suspensions with the intent to help guide prescribing practices and improve patient compliance. We conducted a randomized, double-blind study using 31 adult volunteers ages 24 to 57. All volunteers were asked to sample 8 different pediatric corticosteroid suspensions and to rate the palatability of their taste and aftertaste. The mean scores for each sample were then compared. The 8 suspensions fell into 2 groups based on their taste scores: one group with relatively high scores or more acceptable tastes (Orapred, Pediapred, and a dexamethasone suspension) and a second group with relatively low scores or less acceptable tastes (a prednisone suspension and 4 cherry-flavored prednisolone suspensions). The results demonstrate a significant difference in palatability between corticosteroid suspensions. Not only will this new information help clinicians choose between otherwise equivalent corticosteroid suspensions but, given the importance children place on taste, may improve compliance as well. "
19,33611378,"Ketamine is an anesthetic agent commonly used for the induction of anesthesia. Ketamine is also given to control pain, for treatment of posttraumatic stress disorder, and to induce bronchodilation in refractory asthma. Moreover, ketamine therapy is gaining ground as an intervention for patients with treatment-resistant depression and individuals who have depression with serious suicidal ideation. Recently, the drug has been used to disrupt maladaptive reward memories in individuals with harmful alcohol consumption behaviors. The stability of 10-mg/mL and 50-mg/mL ketamine solutions stored at ambient and refrigeration temperatures was assessed over 90 days. Three batches of 10-mg/mL and 50-mg/mL ketamine solutions were stored for 90 days under two temperature conditions (2°C-8°C and 22°C-25°C) in amber plastic bottles. Chemical stability was assessed using a stability-indicating high-performance liquid chromatography assay. At each study time, visual inspection and pH assessments of ketamine concentration and pH were conducted. For all solutions tested at each condition, the ketamine concentration remaining was at least 98% of the initial concentration over 90 days of storage. Throughout the study period, solution pH remained stable and the color and odor of the suspensions remained unchanged. Extemporaneously compounded 10-mg/mL and 50-mg/mL oral solutions of ketamine prepared in a flavored suspending excipient and stored in amber polypropylene plastic bottles were stable for at least 90 days at both ambient and refrigeration temperatures. "
20,38044109,"Selenium is an essential trace element and its deficiency causes myositis, myocardial damage, and other symptoms. Patients receiving long-term intravenous nutrition or tube-feeding in particular are deficient in essential trace elements, including selenium, and require regular supplementation. In Japan, injectable selenium-containing products are listed on the National Health Insurance drug price list, and oral solutions are prepared and used in hospitals. However, these formulations have problems related to preservation and require complicated administration procedures. In this study, we developed a new fast-disintegrating tablet formulation of selenium, using SmartEx "
21,26200148,"The role of antibiotics containing sucrose on the formation of dental caries is still controversial. This study aimed to investigate the effect of two antibiotics (amoxicillin and potassium clavulanate suspension), with and without sucrose, on human dental hardness and Streptococcus mutans counts in dental biofilm. Primary tooth fragments (n=72) were coated with nail varnish leaving a window of 2.25 mm diameter. Specimens were fixed in 24-well polystyrene plates, containing BHI medium. S. mutans (clinical strains) represented the inoculum to form biofilm on the fragments for 24 h. Twelve fragments were separated for the initial count of microorganisms (baseline). The other fragments were divided into 4 groups (n=12) of treatment: G1 (Clavulin(r)), G2 (Betamox(r)), G3 (chlorhexidine 0.12%), G4 (sucrose 10%). All specimens had their self-control area (covered area). The cross-sectional microhardness (CSMH) was evaluated for each specimen. All the treated groups had a loss of hardness compared to their self-controls (p<0.05). Both drugs inhibited the S. mutans growth and promoted no CSMH difference among them. Both antibiotics eliminated all formed biofilm and did not cause mineral loss from the enamel, regardless the presence of sucrose in its formulation. "
22,10698536,"A gradient, reversed phase, HPLC method was developed for simultaneous analysis of potassium sorbate, methylparaben, propylparaben, and indinavir in aqueous suspensions that contain a proprietary orange flavoring and Magnasweet sweetener enhancer (MacSanrews and Forbes Company, Magnasweet product brochure). The chromatographic separation is performed on an Eclipse XDB-C8 column using a gradient run with an analysis time of 35 min. The mobile phase consists of acetonitrile and acetonitrile:citrate buffer, pH 4.0 (20:80 v/v). The method successfully separates the three preservatives, indinavir (active ingredient), the orange flavoring, the Magnasweet species, and the indinavir lactone degradate. Recovery, linearity, and precision results for the three preservatives and indinavir are described. The method applies to two types of formulations: Xanthan Gum suspension and NanoSystems suspension. "
23,14725575,"The management of gastro-oesophageal reflux disease (GERD) continues to garner vast amounts of attention among physicians who care for adults. However, there is an increasing awareness of the fact that this disease, as well as several other lifelong digestive diseases (i.e. Crohn's disease) may actually have their origins in childhood. Paediatric gastro-oesophageal reflux (GER) is likely to share a similar pathophysiology to adult GER, and mounting evidence from published preliminary data suggests a genetic susceptibility to GERD. However, further studies will be necessary to confirm this hypothesis. In children, GER has a distinct presentation from that in adults, with the diagnostic work-up based upon the patient's age as well as their presenting signs and symptoms. Like their adult counterparts, the early detection and treatment of GER in children may result in a better long-term outcome, improved quality-of-life, and a reduction in overall healthcare burden. While the treatment of GER in infants tends to be conservative (i.e. positioning during feeding, smaller feedings), its management in older children parallels that of adults and includes lifestyle changes and pharmacological therapy. However, with persistent symptoms, acid suppression is the mainstay of GERD management in both children and adults. Several studies in children have verified that acid suppression with a proton pump inhibitor is superior to histamine-2 receptor antagonists. Among the proton pump inhibitors, both lansoprazole and omeprazole have been the subject of published adult and paediatric studies demonstrating their short and long-term safety, in addition to their efficacy in a variety of oesophageal and supra-oesophageal GERD related conditions. These two proton pump inhibitors are manufactured as capsules containing enteric-coated granules that can be emptied into soft foods or liquids without compromising their pharmacological effects or pharmacokinetic properties. Lansoprazole is also available as a strawberry-flavoured suspension that is acceptable to children and as an oral disintegrating tablet. "
24,29737955,"Purpose To prospectively compare small bowel distention provided by, as well as patient acceptance of, two different neutral (negative) oral contrast materials used for cross-sectional enterography in a pediatric population. Materials and Methods In this noninferiority study, 66 pediatric patients undergoing clinical computed tomographic (CT) or magnetic resonance (MR) enterography were randomized to receive either a flavored beverage for neutral abdominal and pelvic imaging (Breeza; Beekley Medical, Bristol, Conn) or a low-density barium sulfate suspension. Patients were blinded to the oral contrast material administered and were asked to rate taste, texture, and their perceived health state (where 0 was very bad and 10 was very good). Ingested volume of the prescribed weight-based oral contrast material preparation was recorded. Maximum small bowel diameter was measured in all four abdominal quadrants. Mean bowel diameter as well as taste, texture, and health state scores were compared between cohorts by using t tests; proportions were compared by using Fisher exact tests. Results Thirty-three patients each received Breeza and barium sulfate suspension, respectively. No difference was found in age (Breeza, 13.5 years ± 2.6 [standard deviation]; barium sulfate suspension, 13.9 years ± 2.8; P = .49), sex distribution (15 girls each; P > .99), or health state (P = .21) between cohorts. Twenty-eight of 33 (84.8%) and 17 of 33 (51.5%) patients completed the Breeza and barium sulfate suspension preparations, respectively (P = .007). Breeza received higher scores for taste (6.1 ± 2.5 vs 2.7 ± 2.5; P < .0001) and texture (7.3 ± 2.3 vs 3.6 ± 2.9; P < .0001). No difference was found in bowel distention between Breeza and barium sulfate suspension (1.63 cm ± 0.24 vs 1.69 cm ± 0.25; P = .44). Conclusion The neutral oral contrast materials Breeza and low-density barium sulfate suspension provide similar small bowel distention. Patients receiving Breeza are more likely to ingest the entire prescribed volume. "
25,38457115,"Fecal microbiota transplants can be administered orally in encapsulated form or require invasive procedures to administer liquid formulations. There is a need for an oral liquid formulation of fecal microbiota for patients who are unable to swallow capsules, especially if they require multiple, repeated administrations. These studies were conducted to develop a protocol to manufacture an organoleptically acceptable powdered fecal microbiota formulation that can be suspended in a liquid carrier and used for fecal microbiota transplantation. Several processing steps were investigated, including extra washes of microbiota prior to lyophilization and an addition of a flavoring agent. The viability of bacteria in the transplant formulation was tested using live/dead microscopy staining and engraftment into antibiotic-treated mice. After development of a clinical protocol for suspension of the powdered microbiota, the new formulation was tested in three elderly patients with recurrent Clostridioides difficile infections and who have difficulties in swallowing capsules. Changes in the microbial community structure in one of the patients were characterized using 16S rRNA gene profiling and engraftment analysis. The processing steps used to produce an organoleptically acceptable suspension of powdered fecal microbiota did not result in loss of its viability. The powder could be easily suspended in a liquid carrier. The use of the new formulation was associated with abrogation of the cycle of C. difficile infection recurrences in the three patients. We developed a novel organoleptically acceptable liquid formulation of fecal microbiota that is suitable for use in clinical trials for patients with difficulties in swallowing capsules. "
26,26998661,"The objective of our study was to compare a flavored beverage containing a thickening agent for enterography with a low-Hounsfield-value barium suspension for side effects, taste, subjects' willingness to repeat the drinking protocol, and small-bowel distention. The following five drinking protocols were administered to 10 volunteers: 1000 mL of flavored beverage followed by 350 mL of water, 1500 mL of flavored beverage, 900 mL of low-Hounsfield-value barium suspension followed by 450 mL of water, 1350 mL of low-Hounsfield-value barium suspension followed by 150 mL of water, and 1500 mL of water. MR images were obtained 50 and 60 minutes after initiation of drinking. Subjects completed a questionnaire evaluating the side effects, the taste of the drink, and their willingness to repeat the drinking protocol. Reviewers assigned scores evaluating small-bowel distention and ranked the examinations in order of preference. There was no significant difference in nausea or vomiting among the protocols (p = 0.20 and 0.42, respectively), but larger volumes of flavored beverage and low-Hounsfield-value barium suspension resulted in more cramping and diarrhea (p = 0.001 and 0.002, respectively). The taste of the low-Hounsfield-value barium suspension was rated the worst (p < 0.0001). The subjects' willingness to repeat the drinking protocol was highest for the 1000 mL of flavored beverage or water alone (p < 0.05). There were no significant differences in subjective small-bowel distention except that water was rated the worst by two of the three readers (p < 0.02). There was no significant difference in the diameter of the most dis-tended small bowel for any segment or reader (p > 0.23). A flavored beverage containing a thickening agent has a similar side effect profile and results in equivalent small-bowel distention compared with a low-Hounsfield-value barium suspension, but subjects rate taste and their willingness to repeat the drinking protocol higher for this new agent. "
27,20637962,"Children who experience adverse reactions to cow's milk or who have diseases predisposing them to low bone mass are often prescribed a supplementation of calcium and vitamin D(3), but adherence can be poor. Age-specific preferences for different formulations may exist and at least partially explain poor compliance. The aim of this study was to compare the preference of Swiss children at risk for low bone mass for either a single-serving sachet or a suspension containing calcium and vitamin D(3). Two different commercial formulations containing calcium and vitamin D(3), either as a lemon-flavored single-serving sachet or as a banana-flavored commercial suspension, were tested for preference by means of a 5-point facial hedonic scale in children aged 4 to 7 and 8 to 11 years. A concealed random allocation procedure was used. The investigator asking about preference was blinded to the sequence. A total of 40 Swiss children (13 boys and 7 girls aged 4-7 years; 11 boys and 9 girls aged 811 years) were assessed in this study. Low bone mass risks included adverse reactions to cow's milk (n = 25); cerebral palsy (4), juvenile idiopathic arthritis (4), cystic fibrosis (3), inflammatory bowel diseases (2), anorexia nervosa (1), and osteogenesis imperfecta (1). Two children (10%) aged 4 to 7 years were not able to express their preference. Twelve of the remaining 18 children (67%) aged 4 to 7 years preferred the suspension, 5 (28%) did not express a clear preference, and 1 (5%) preferred the sachet (P < 0.002). In children aged 8 to 11 years, 15 (75%) preferred the sachet, 4 (20%) did not express a clear preference, and 1 (5%) preferred the suspension (P < 0.001). The results were not significantly different between boys and girls or between children initially presented the suspension and those initially presented the sachet. In this small study, significantly more Swiss children aged 4 to 7 years who were prescribed a supplementation of calcium and vitamin D(3) preferred a banana-flavored suspension compared with those who preferred a lemon-flavored single-serving sachet. However, significantly more children aged 8 to 11 years prescribed the same supplementation preferred the single-serving sachet compared with the suspension. "
