,PMID,abstract
10,28092375,"The deleterious effect of chronic activation of the IL-1β system on type 2 diabetes and other metabolic diseases is well documented. However, a possible physiological role for IL-1β in glucose metabolism has remained unexplored. Here we found that feeding induced a physiological increase in the number of peritoneal macrophages that secreted IL-1β, in a glucose-dependent manner. Subsequently, IL-1β contributed to the postprandial stimulation of insulin secretion. Accordingly, lack of endogenous IL-1β signaling in mice during refeeding and obesity diminished the concentration of insulin in plasma. IL-1β and insulin increased the uptake of glucose into macrophages, and insulin reinforced a pro-inflammatory pattern via the insulin receptor, glucose metabolism, production of reactive oxygen species, and secretion of IL-1β mediated by the NLRP3 inflammasome. Postprandial inflammation might be limited by normalization of glycemia, since it was prevented by inhibition of the sodium-glucose cotransporter SGLT2. Our findings identify a physiological role for IL-1β and insulin in the regulation of both metabolism and immunity. "
11,30395838,"Microglia metabolize exogenous 2'-AMP and 3'-AMP (non-canonical nucleotides) to adenosine and exogenous 2'-AMP and 3'-AMP (via conversion to adenosine) inhibit the production of inflammatory cytokines by microglia. This suggests that if microglia release endogenous 2'-AMP and/or 3'-AMP in response to injurious stimuli, this would complete an autocrine/paracrine mechanism that attenuates the over-activation of microglia during brain injury. Here we investigated in microglia (and for comparison astrocytes and neurons) the effects of injurious stimuli on extracellular and intracellular levels of 2',3'-cAMP (2'-AMP and 3'-AMP precursor), 2'-AMP, and 3'-AMP. Experiments were conducted in primary cultures of rat microglia, astrocytes, and neurons. Cells were exposed to oxygen/glucose deprivation, iodoacetate plus 2,4-dinitrophenol (metabolic inhibitors), glutamate, or H In microglia, H Oxidative stress (but not oxygen/glucose deprivation, energy deprivation, or excitotoxicity) induces microglia (but not astrocytes or neurons) to release 2'-AMP, but not 3'-AMP. The 2',3'-cAMP/2'-AMP/adenosine pathway mechanism may serve to prevent over-activation of microglia in response to oxidative stress. "
12,10862126,"Pulmonary surfactant is a complex mixture of phospholipids and proteins which lowers surface tension and maintains alveolar expansion at end expiration. Developmental and genetic disruption of pulmonary surfactant metabolism leads to respiratory distress in newborns. Stable isotope labeling of metabolic precursors of disaturated phospholipids, the most abundant and specific component of pulmonary surfactant, permits the measurement of the kinetics of surfactant metabolism in vivo. We measured [U-(13)C(6)]glucose incorporation into palmitic acid derived from disaturated surfactant phospholipids. A 24 h infusion of [U-(13)C(6)]glucose (140 mg kg(-1)) was administered to a premature infant who required mechanical ventilation for respiratory distress syndrome; tracheal aspirate samples were obtained at the start of the infusion and at regular intervals for the next 70 h. Each tracheal aspirate sample was incubated with osmium tetroxide to isolate disaturated surfactant phospholipids. Methyl esters of the fatty acids in the disaturated phospholipids were prepared and the enrichment of [(13)C]methyl palmitate was measured by gas chromatography/mass spectrometry (GC/MS) and gas chromatography/combination/isotope ratio mass spectrometry (GC/C/IRMS). Mass isotopomer distribution analysis (MIDA) was used to calculate the fractional synthetic rate (FSR) of palmitate synthesized from acetate. With both GC/MS and GC/C/IRMS, palmitate (13)C enrichment was first detected 12.3 h after the start of the tracer infusion. The enrichment increased in a linear fashion, reached a peak at 47 h and remained constant in the remainder of the samples. The FSR of palmitate from acetate was 5.2% per day. Stable isotope techniques and MIDA will provide insights into the kinetics of surfactant metabolism in newborns with respiratory dysfunction. "
13,35546014,"The management of prediabetes and hyperglycemia is an increasingly important aspect of care in patients with thalassemia. In light of the limited evidence about the management of GD (glucose dysregulation) with glucose-lowering agents (GLAs), we have conducted a retrospective survey in TDT and NTDT patients with diabetes mellitus to collect more detailed information on GLA use in order to make preliminary recommendations. A questionnaire was prepared and distributed to the tertiary thalassemia care Centers of ICET-A Network. Eight  thalassemia care Centers [Bulgaria, Greece, Iran, Italy (4 Centers) and Qatar], following 1.554 with transfusion-dependent thalassemia (TDT), 132 (8.4%) with diabetes and 687 with non-transfusion-dependent thalassemia (NTDT), 27 (3.9%) with diabetes, participated in the retrospective survey. The records of 117 TDT patients and 9 NTDT patients with diabetes treated with GLAs were analyzed. Metformin, a biguanide, was the most frequently used drug (47.6 %), followed by alpha-glucosidase inhibitors (5.5 %), incretins (4.7%) and insulin secretagogues (3.1%).  In 68 (61.2) patients  GLAs was prescribed as monotherapy, while the remaining  49  (38.8%), who had inadequate glucose control with metformin, were treated with combination treatment. Fifty-one patients  of 126 (40.4%) initially treated with oral GLA, for a mean duration of 61.0 ± 35.6 months (range: 12- 120 months), required insulin therapy for better metabolic control. This retrospective study covers an unexplored area of research in patients with thalassemia and GD. Oral GLAs appear to be safe and effective for the treatment of diabetes mellitus in patients with thalassemia, and can achieve adequate glycemic control for a substantial period of time. "
14,33020800,"Our prior studies revealed that infant somatic growth is influenced by fructose in breast milk, and fructose in breast milk is increased in response to maternal sugar-sweetened beverage (SSB) intake in lactation. It is unknown whether infant neurodevelopmental outcomes are also influenced by maternal SSBs in lactation. To determine whether infant cognitive development at 24 postnatal months was influenced by maternal fructose consumption during lactation, and whether this relation persisted after accounting for maternal SSB and juice (SSB + J) intake. Hispanic mother-infant pairs (n = 88) were recruited across the spectrum of prepregnancy BMI. Mothers completed two 24-h dietary recalls at 1 and 6 postnatal months, and reported breastfeedings per day. The Bayley-III Scales of Infant Development were administered at 24 postnatal months to assess infant cognition. Linear regressions were used to examine associations, reported as unstandardized (B) coefficients, 95% CIs, and P values. Mothers consumed 1656 ± 470 kcal, 21.8 ± 12 g fructose, and 2.5 ± 2.6 servings SSBs + J, and reported 6.9 ± 2.1 breastfeedings per day at 1 postnatal month. Controlling for maternal age, prepregnancy BMI, education level, kilocalories, infant age, sex, and birthweight revealed that infant cognitive development scores at 24 postnatal months correlated inversely with maternal fructose consumption at 1 postnatal month (B = -0.08; 95% CI = -0.13, -0.03; P < 0.01). The association of infant cognitive development scores with maternal fructose consumption was no longer significant after adjustment for maternal SSB + J intake (B = -0.05; 95% CI = -0.10, 0.00; P = 0.07), whereas maternal SSB + J intake was significant in the same model (B = -0.29; 95% CI = -0.52, -0.05; P = 0.02). Infant cognitive development scores were not associated with maternal fructose and SSB + J consumption at 6 postnatal months. Our findings suggest that infant neurodevelopmental outcomes at 24 postnatal months can be adversely influenced by maternal fructose intake in early lactation, and this could be attributed to maternal SSB + J intake. "
15,37742307,"DOCK (dedicator of cytokinesis) is an 11-member family of typical guanine nucleotide exchange factors (GEFs) expressed in the brain, spinal cord, and skeletal muscle. Several DOCK proteins have been implicated in maintaining several myogenic processes such as fusion. We previously identified DOCK3 as being strongly upregulated in Duchenne muscular dystrophy (DMD), specifically in the skeletal muscles of DMD patients and dystrophic mice. Dock3 ubiquitous KO mice on the dystrophin-deficient background exacerbated skeletal muscle and cardiac phenotypes. We generated Dock3 conditional skeletal muscle knockout mice (Dock3 mKO) to characterize the role of DOCK3 protein exclusively in the adult muscle lineage. Dock3 mKO mice presented with significant hyperglycemia and increased fat mass, indicating a metabolic role in the maintenance of skeletal muscle health. Dock3 mKO mice had impaired muscle architecture, reduced locomotor activity, impaired myofiber regeneration, and metabolic dysfunction. We identified a novel DOCK3 interaction with SORBS1 through the C-terminal domain of DOCK3 that may account for its metabolic dysregulation. Together, these findings demonstrate an essential role for DOCK3 in skeletal muscle independent of DOCK3 function in neuronal lineages. "
16,37550596,"Robust and effective T cell immune surveillance and cancer immunotherapy require proper allocation of metabolic resources to sustain energetically costly processes, including growth and cytokine production. Here, we show that asparagine (Asn) restriction on CD8 "
17,2753235,"The minimal model approach to estimating insulin sensitivity (Sl) and glucose effectiveness in promoting its own disposition at basal insulin (SG) is a powerful tool that has been underutilized given its potential applications. In part, this has been due to its inability to separate insulin and glucose effects on peripheral uptake from their effects on hepatic glucose inflow. Prior enhancements, with radiotracer labeling of the dosage, permit this separation but are unsuitable for use in pregnancy and childhood. In this study, we labeled the intravenous glucose tolerance test (IVGTT) dosage with [6,6-2H2]glucose, [2-2H]glucose, or both stable isotopically labeled glucose tracers and modeled glucose kinetics in six postabsorptive, nonobese adults. As previously found with the radiotracer model, the tracer-estimated S*l derived from the stable-label IVGTT was greater than Sl in each case except one, and the tracer-estimated SG* was less than SG in each instance. More importantly, however, the stable-label IVGTT estimated each parameter with an average precision of +/- 5% (range 3-9%) compared to average precisions of +/- 74% (range 7-309%) for SG and +/- 22% (range 3-72%) for Sl. In addition, because of the different metabolic fates of the two deuterated tracers, there were minor differences in basal insulin-derived measures of glucose effectiveness, but these differences were negligible for parameters describing insulin-stimulated processes. In conclusion, the stable-label IVGTT is a simple, highly precise means of assessing insulin sensitivity and glucose effectiveness at basal insulin that can be used to measure these parameters in individuals of all ages, including children and pregnant women. "
18,33040825,"Diarrhea is a disease, and patients must have bowel movements at least three times per day. This condition may last for several days and may cause dehydration due to fluid loss. Spleen-deficiency makes a person more vulnerable to some infectious diseases. Persistent diarrhea due to spleen-deficiency may affect amino acids and glucose metabolic pathways, and urinary metabolic characteristics. For this purpose, this research was carried out to investigate the pathogenesis and changes of metabolic profiling in urine samples that come from 3 months to 3 years old children with persistent diarrhea due to Spleen-deficiency were analyzed by metabolomics methods based on gas chromatography and mass spectrometry (GC-MS). The urine samples were collected and divided into normal children group (NC group, n=30), persistent diarrhea group (PD group, n=30)．The endogenous metabolites in urine were obtained by GC-MS. Principal component analysis (PCA) and orthogonal partial least squares-discriminant analysis (OPLS-DA) was used to analyze the data．The results were analyzed by one-way analysis of variance and Fold change．Finally，there was a significant difference between the normal group and the diarrhea group, and the significant metabolites, glutamic acid, serine，phenylalanine, histidine, and et al. were identified between two groups. The metabolism of glycine, serine and threonine, arginine and proline, glutathione and pentose phosphate were involved. The result demonstrated that amino acid metabolism and glucose metabolism were the main metabolic pathways and responsible for persistent diarrhea due to Spleen-deficiency. "
19,36145224,"Background: Although animal experiments have shown that spermidine (SPD) affects insulin resistance (IR), the evidence for this in humans is still scarce. We aimed to investigate the associations between serum SPD levels and the TyG index in the adult population. Methods: A cross-sectional study was carried out with 4336 participants, all of whom were adults aged 35+ years. The SPD levels in serum were detected using high performance liquid chromatography with a fluorescence detector (HPLC-FLD). The triglyceride-glucose (TyG) index was calculated as Ln [fasting triglycerides (TG) (mg/dL) × fasting glucose (mg/dL)/2]. Results: After multivariable adjustment, including demographic characteristics, behavioral factors associated with heath, and a history of taking medicine, SPD was inversely associated with the TyG index (β = −0.036; SE: 0.009; p < 0.001). Furthermore, each increase of 1 lnSPD significantly decreased the risk of IR with an odds ratio (ORs) (95% confidence intervals (CIs)) of 0.89 (0.83−0.96). Relative to the first quintile, the multivariate-adjusted ORs (95% CIs) for the third and fourth quartile group were 0.80 (0.65, 0.99) and 0.71 (0.57, 0.88), respectively. Conclusions: In conclusion, SPD was inversely associated with the TyG index. Our findings inform future exploratory research on the further mechanism of the association between spermidine and IR. "
20,35757434,"Obesity, altered glucose homeostasis, hyperinsulinism, and reproductive dysfunction develops in female humans and mammals with hyperandrogenism. We previously reported that low dose dihydrotestosterone (DHT) administration results in metabolic and reproductive dysfunction in the absence of obesity in female mice, and conditional knock-out of the androgen receptor (Ar) in the liver (LivARKO) protects female mice from DHT-induced glucose intolerance and hyperinsulinemia. Since altered metabolic function will regulate reproduction, and liver plays a pivotal role in the reversible regulation of reproductive function, we sought to determine the reproductive phenotype of LivARKO mice under normal and hyperandrogenemic conditions. Using Cre/Lox technology, we deleted the  "
21,32103160,"To examine the effects of 30% oral dextrose on biochemical markers of pain, adenosine triphosphate (ATP) degradation, and oxidative stress in preterm neonates experiencing a clinically required heel lance. Utilizing a prospective study design, preterm neonates that met study criteria (n = 169) were randomized to receive either (1) 30% oral dextrose, (2) facilitated tucking, or (3) 30% oral dextrose and facilitated tucking 2 min before heel lance. Plasma markers of ATP degradation (hypoxanthine, uric acid) and oxidative stress (allantoin) were measured before and after the heel lance. Pain was measured using the premature infant pain profile-revised (PIPP-R). Oral dextrose, administered alone or with facilitated tucking, did not alter plasma markers of ATP utilization and oxidative stress. A single dose of 30% oral dextrose, given before a clinically required heel lance, decreased signs of pain without increasing ATP utilization and oxidative stress in premature neonates. "
22,28715355,"Oral sucrose is administered routinely to reduce pain of minor procedures in premature infants and is recommended as standard care in international guidelines. No human or animal studies on effects of early repeated sucrose exposure on long-term brain development have been done in the context of pain. We evaluated the effects of repeated neonatal sucrose treatment before an intervention on long-term brain structure in mouse pups. Neonatal C57Bl/6J mice (n = 109) were randomly assigned to one of 2 treatments (vehicle vs sucrose) and one of 3 interventions (handling, touch, or needle-prick). Mice received 10 interventions daily from postnatal day 1 to 6 (P1-6). A dose of vehicle or 24% sucrose was given orally 2 minutes before each intervention. At P85-95, brains were scanned using a multichannel 7.0 T MRI. Volumes of 159 independent brain regions were obtained. Early repetitive sucrose exposure in mice (after correcting for whole brain volume and multiple comparisons) lead to smaller white matter volumes in the corpus callosum, stria terminalis, and fimbria (P < 0.0001). Cortical and subcortical gray matter was also affected by sucrose with smaller volumes of hippocampus and cerebellum (P < 0.0001). These significant changes in adult brain were found irrespective of the type of intervention in the neonatal period. This study provides the first evidence of long-term adverse effects of repetitive sucrose exposure and raises concerns for the use of this standard pain management practice during a period of rapid brain development in very preterm infants. "
23,14747296,"While the incidence of diabetes increases with age, a decrease in beta-cell function independent of age-related insulin resistance has not been conclusively determined. We studied insulin secretion (by hyperglycemic clamp) in 3-, 9-, and 20-month-old chronically catheterized, awake, Sprague Dawley (SD) rats (n = 78). Insulin action was modulated in a group of old rats by caloric restriction (CR) or by surgical removal of visceral fat (VF-). During the first 2 h of the clamp (11 mmol/l glucose), insulin secretion and insulin resistance (S(i hyper clamp)) demonstrated the characteristic hyperbolic relationship. However, after hyperglycemia for an additional 2 h, the ability to maintain insulin secretion, commensurate with the degree of insulin resistance, was decreased in all aging rats (P < 0.05). Increasing plasma glucose levels to 18 mmol/l glucose, after clamp at 11 mmol/l, increased insulin secretion by approximately threefold in young rats, but failed to induce similar magnitude of response in the aging rats ( approximately 50%). However, elevation of plasma free fatty acid (FFA) levels by twofold (by intralipid infusion during 11 mmol/l glucose clamp) resulted in a robust, approximate twofold response in both young and old rats. Thus, prolonged stimulation by hyperglycemia unveiled a functional defect in insulin secretion with aging. This age-related defect is independent of insulin action and is specific to glucose and not FFAs. We suggest that prolonged hyperglycemic stimulation can be a tool to identify functional defects in insulin secretion, particularly in the context of the hyperbolic relationship with insulin action, in elderly subjects or those at risk for type 2 diabetes. "
24,35408532,"This present work is designed to evaluate the anti-diabetic potential of 22 ginsenosides via the inhibition against rat lens aldose reductase (RLAR), and human recombinant aldose reductase (HRAR), using  "
25,30006480,"The nuclear receptor peroxisome proliferator-activated receptor γ (PPARγ) is known to regulate lipid metabolism in many tissues, including macrophages. Here we report that peritoneal macrophage respiration is enhanced by rosiglitazone, an activating PPARγ ligand, in a PPARγ-dependent manner. Moreover, PPARγ is required for macrophage respiration even in the absence of exogenous ligand. Unexpectedly, the absence of PPARγ dramatically affects the oxidation of glutamine. Both glutamine and PPARγ have been implicated in alternative activation (AA) of macrophages, and PPARγ was required for interleukin 4 (IL4)-dependent gene expression and stimulation of macrophage respiration. Indeed, unstimulated macrophages lacking PPARγ contained elevated levels of the inflammation-associated metabolite itaconate and express a proinflammatory transcriptome that, remarkably, phenocopied that of macrophages depleted of glutamine. Thus, PPARγ functions as a checkpoint, guarding against inflammation, and is permissive for AA by facilitating glutamine metabolism. However, PPARγ expression is itself markedly increased by IL4. This suggests that PPARγ functions at the center of a feed-forward loop that is central to AA of macrophages. "
26,8796395,"To determine whether intravenous mannitol administration reduces intracranial pressure (ICP) in a cat model of brain edema by changing serum osmolality. Prospective, controlled study. Pediatric intensive care unit laboratory in a university hospital. Intraparenchymal ICP monitors were placed in 12 adult cats which subsequently underwent 60 min of continuous arteriovenous hemofiltration with countercurrent dialysis (CAVH-D), using sterile water with potassium chloride as a dialysate. The ultrafiltrate was replaced with a hypotonic solution causing a rapid reduction in serum osmolality while maintaining a euvolemic state. In six cats (control group) no further interventions were instituted, while in the six other cats (mannitol group) 1g/kg mannitol was administered intravenously immediately after CAVH-D had been discontinued. ICP was monitored continuously, and serum osmolality was determined at 15-min intervals during CAVH-D and for 30 min thereafter. ICP increased significantly in both the control and mannitol groups during 60 min of CAVH-D. After CAVH-D, ICP was reduced in the mannitol group while ICP remained significantly higher in the control group. An inverse linear correlation was demonstrated between serum osmolality and ICP values in the control group throughout the experiment, as well as during the first 60 min in the mannitol group. However, no such correlation existed in the mannitol group after mannitol administration, as no significant changes in serum osmolality were observed while a marked reduction in ICP values occurred. Mannitol is effective in reducing increased ICP in this model of euvolemic brain edema. However, 15 min after mannitol administration, no relationship between a continued decrease in ICP and a change in serum osmolality could be established. We postulate that the beneficial effect on ICP by mannitol outlasts its possible instantaneous and short-lived effect on serum osmolality. "
27,15800693,"Nonalcoholic steatohepatitis (NASH) is an increasing recognized form of chronic liver condition affecting both children and adults within the wide spectrum of fatty liver diseases. Recently NASH has been often associated with insulin resistance and has shown potential harmful evolution towards end-stage liver disease. Its incidence and prevalence is increasing, paralleling the rise in obesity and diabetes mellitus in Western Countries. Once all the other causes of persistent elevation of serum transaminase levels are excluded, the diagnosis of NASH can be only confirmed by liver histology. Non-invasive diagnostic tools, however, are awaited to allow the follow-up of patients at higher risk for major liver dysfunction. This article focus on current thoughts on the natural history and clinical presentation of NASH and describes current trends in the diagnosis and treatment of this emerging condition. "
