PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37524865","Reversing pancreatic β-cell dedifferentiation in the treatment of type 2 diabetes","Son J, Accili D.","Exp Mol Med. 2023 Aug;55(8):1652-1658. doi: 10.1038/s12276-023-01043-8. Epub 2023 Aug 1.","Son J","Exp Mol Med","2023","2023/07/31","PMC10474037","","10.1038/s12276-023-01043-8"
"37919797","High glucose enhances the activation of NLRP3 inflammasome by ambient fine particulate matter in alveolar macrophages","Mo Y, Mo L, Zhang Y, Zhang Y, Yuan J, Zhang Q.","Part Fibre Toxicol. 2023 Nov 2;20(1):41. doi: 10.1186/s12989-023-00552-8.","Mo Y","Part Fibre Toxicol","2023","2023/11/03","PMC10621103","","10.1186/s12989-023-00552-8"
"38290383","Nur77 mitigates endothelial dysfunction through activation of both nitric oxide production and anti-oxidant pathways","Lu L, Jang S, Zhu J, Qin Q, Sun L, Sun J.","Redox Biol. 2024 Apr;70:103056. doi: 10.1016/j.redox.2024.103056. Epub 2024 Jan 24.","Lu L","Redox Biol","2024","2024/01/30","PMC10844745","","10.1016/j.redox.2024.103056"
"28234359","Non-apoptotic functions of BCL-2 family proteins","Gross A, Katz SG.","Cell Death Differ. 2017 Aug;24(8):1348-1358. doi: 10.1038/cdd.2017.22. Epub 2017 Feb 24.","Gross A","Cell Death Differ","2017","2017/02/25","PMC5520452","","10.1038/cdd.2017.22"
"34319417","A spotlight on underlying the mechanism of AMPK in diabetes complications","Behl T, Gupta A, Sehgal A, Sharma S, Singh S, Sharma N, Diaconu CC, Rahdar A, Hafeez A, Bhatia S, Al-Harrasi A, Bungau S.","Inflamm Res. 2021 Sep;70(9):939-957. doi: 10.1007/s00011-021-01488-5. Epub 2021 Jul 28.","Behl T","Inflamm Res","2021","2021/07/28","","","10.1007/s00011-021-01488-5"
"38019082","Absence of Slc39a14/Zip14 in mouse pancreatic beta cells results in hyperinsulinemia","Hung YH, Kim Y, Mitchell SB, Thorn TL, Aydemir TB.","Am J Physiol Endocrinol Metab. 2024 Jan 1;326(1):E92-E105. doi: 10.1152/ajpendo.00117.2023. Epub 2023 Nov 29.","Hung YH","Am J Physiol Endocrinol Metab","2024","2023/11/29","PMC11193513","","10.1152/ajpendo.00117.2023"
"28073639","Association between volume and glucose metabolism of abdominal adipose tissue in healthy population","Kwon HW, Lee SM, Lee JW, Oh JE, Lee SW, Kim SY.","Obes Res Clin Pract. 2017 Sep-Oct;11(5 Suppl 1):133-143. doi: 10.1016/j.orcp.2016.12.007. Epub 2017 Jan 7.","Kwon HW","Obes Res Clin Pract","2017","2017/01/12","","","10.1016/j.orcp.2016.12.007"
"38325797","Catalpol ameliorates fructose-induced renal inflammation by inhibiting TLR4/MyD88 signaling and uric acid reabsorption","Chen Y, Liu Q, Meng X, Zhao L, Zheng X, Feng W.","Eur J Pharmacol. 2024 Mar 15;967:176356. doi: 10.1016/j.ejphar.2024.176356. Epub 2024 Feb 5.","Chen Y","Eur J Pharmacol","2024","2024/02/07","","","10.1016/j.ejphar.2024.176356"
"36334193","Melatonin Alleviates the Oxygen-Glucose Deprivation/Reperfusion-Induced Pyroptosis of HEI-OC1 Cells and Cochlear Hair Cells via MT-1,2/Nrf2 (NFE2L2)/ROS/NLRP3 Pathway","Zheng Y, Gao N, Zhang W, Ma R, Chi F, Gao Z, Cong N.","Mol Neurobiol. 2023 Feb;60(2):629-642. doi: 10.1007/s12035-022-03077-x. Epub 2022 Nov 5.","Zheng Y","Mol Neurobiol","2023","2022/11/05","","","10.1007/s12035-022-03077-x"
"37399428","A Christmas Miracle Pantoum: Weighing Reality and Hope","Acosta LM.","Neurology. 2023 Dec 12;101(24):1133. doi: 10.1212/WNL.0000000000207487. Epub 2023 Jun 30.","Acosta LM","Neurology","2023","2023/07/03","PMC10791063","","10.1212/WNL.0000000000207487"
"22370853","Liver X receptors and fat cell metabolism","Laurencikiene J, Rydén M.","Int J Obes (Lond). 2012 Dec;36(12):1494-502. doi: 10.1038/ijo.2012.21. Epub 2012 Feb 28.","Laurencikiene J","Int J Obes (Lond)","2012","2012/02/29","PMC3520012","","10.1038/ijo.2012.21"
"34073992","Molecular Imaging of Angiogenesis in Oncology: Current Preclinical and Clinical Status","Florea A, Mottaghy FM, Bauwens M.","Int J Mol Sci. 2021 May 24;22(11):5544. doi: 10.3390/ijms22115544.","Florea A","Int J Mol Sci","2021","2021/06/02","PMC8197399","","10.3390/ijms22115544"
"36724243","Cyb5r3-based mechanism and reversal of secondary failure to sulfonylurea in diabetes","Watanabe H, Du W, Son J, Sui L, Asahara SI, Kurland IJ, Kuo T, Kitamoto T, Miyachi Y, de Cabo R, Accili D.","Sci Transl Med. 2023 Feb;15(681):eabq4126. doi: 10.1126/scitranslmed.abq4126. Epub 2023 Feb 1.","Watanabe H","Sci Transl Med","2023","2023/02/01","","","10.1126/scitranslmed.abq4126"
"24477542","Supraoptic oxytocin and vasopressin neurons function as glucose and metabolic sensors","Song Z, Levin BE, Stevens W, Sladek CD.","Am J Physiol Regul Integr Comp Physiol. 2014 Apr 1;306(7):R447-56. doi: 10.1152/ajpregu.00520.2013. Epub 2014 Jan 29.","Song Z","Am J Physiol Regul Integr Comp Physiol","2014","2014/01/31","PMC3962623","","10.1152/ajpregu.00520.2013"
"36232770","Hepatic Sam68 Regulates Systemic Glucose Homeostasis and Insulin Sensitivity","Qiao A, Ma W, Jiang Y, Han C, Yan B, Zhou J, Qin G.","Int J Mol Sci. 2022 Sep 29;23(19):11469. doi: 10.3390/ijms231911469.","Qiao A","Int J Mol Sci","2022","2022/10/14","PMC9569775","","10.3390/ijms231911469"
"23832326","Mineralocorticoid receptor activation as an etiological factor in kidney diseases","Ueda K, Nagase M.","Clin Exp Nephrol. 2014 Feb;18(1):16-23. doi: 10.1007/s10157-013-0827-3. Epub 2013 Jul 6.","Ueda K","Clin Exp Nephrol","2014","2013/07/09","","","10.1007/s10157-013-0827-3"
"16909212","The Foxa family of transcription factors in development and metabolism","Friedman JR, Kaestner KH.","Cell Mol Life Sci. 2006 Oct;63(19-20):2317-28. doi: 10.1007/s00018-006-6095-6.","Friedman JR","Cell Mol Life Sci","2006","2006/08/16","PMC11136376","","10.1007/s00018-006-6095-6"
"37688304","High-Sucrose Diet Accelerates Arthritis Progression in a Collagen-Induced Rheumatoid Arthritis Model","Min Y, Heo Y, Feng F, Kim D, Kim M, Yang J, Kim HJ, Jee Y, Ghosh M, Kang I, Son YO.","Mol Nutr Food Res. 2023 Oct;67(20):e2300244. doi: 10.1002/mnfr.202300244. Epub 2023 Sep 8.","Min Y","Mol Nutr Food Res","2023","2023/09/09","","","10.1002/mnfr.202300244"
"38317718","Modified triglyceride-glucose index indices are reliable markers for predicting risk of metabolic dysfunction-associated fatty liver disease: a cross-sectional study","Kim AH, Son DH, Lee YJ.","Front Endocrinol (Lausanne). 2024 Jan 22;14:1308265. doi: 10.3389/fendo.2023.1308265. eCollection 2023.","Kim AH","Front Endocrinol (Lausanne)","2024","2024/02/06","PMC10839046","","10.3389/fendo.2023.1308265"
"18998207","PPAR transcriptional activator complex polymorphisms and the promise of individualized therapy for heart failure","Mistry NF, Cresci S.","Heart Fail Rev. 2010 May;15(3):197-207. doi: 10.1007/s10741-008-9114-x. Epub 2008 Nov 8.","Mistry NF","Heart Fail Rev","2010","2008/11/11","PMC3799956","NIHMS491977","10.1007/s10741-008-9114-x"
"35142253","Identifying a reference list of respiratory sensitizers for the evaluation of novel approaches to study respiratory sensitization","Sadekar N, Boisleve F, Dekant W, Fryer AD, Gerberick GF, Griem P, Hickey C, Krutz NL, Lemke O, Mignatelli C, Panettieri R, Pinkerton KE, Renskers KJ, Sterchele P, Switalla S, Wolter M, Api AM.","Crit Rev Toxicol. 2021 Nov;51(10):792-804. doi: 10.1080/10408444.2021.2024142. Epub 2022 Feb 10.","Sadekar N","Crit Rev Toxicol","2021","2022/02/10","","","10.1080/10408444.2021.2024142"
"37445726","Spermidine Attenuates High Glucose-Induced Oxidative Damage in Retinal Pigment Epithelial Cells by Inhibiting Production of ROS and NF-κB/NLRP3 Inflammasome Pathway","Bang E, Park C, Hwangbo H, Shim JH, Leem SH, Hyun JW, Kim GY, Choi YH.","Int J Mol Sci. 2023 Jun 23;24(13):10550. doi: 10.3390/ijms241310550.","Bang E","Int J Mol Sci","2023","2023/07/14","PMC10341649","","10.3390/ijms241310550"
"33778937","Glutamate receptor antagonist suppresses the activation of nesfatin-1 neurons following refeeding or glucose administration","Serter Kocoglu S, Oy C, Halk Z, Cakır C, Minbay Z, Eyigor O.","Folia Morphol (Warsz). 2022;81(2):379-386. doi: 10.5603/FM.a2021.0034. Epub 2021 Mar 29.","Serter Kocoglu S","Folia Morphol (Warsz)","2022","2021/03/29","","","10.5603/FM.a2021.0034"
"35624005","Recommendation document on rapid intravenous rehydration in acute gastroenteritis","Mora-Capín A, López-López R, Guibert-Zafra B, de Ceano-Vivas La Calle M, Porto-Abad R, Molina-Cabañero JC, Gilabert-Iriondo N, Ferrero-García-Loygorri C, Montero-Valladares C, García-Herrero MÁ; Grupo de Trabajo de Hidratación y Trastornos electrolíticos de la Sociedad Española de Urgencias Pediátricas.","An Pediatr (Engl Ed). 2022 Jun;96(6):523-535. doi: 10.1016/j.anpede.2021.04.011. Epub 2022 May 24.","Mora-Capín A","An Pediatr (Engl Ed)","2022","2022/05/27","","","10.1016/j.anpede.2021.04.011"
"21035308","Brain fuel metabolism, aging, and Alzheimer's disease","Cunnane S, Nugent S, Roy M, Courchesne-Loyer A, Croteau E, Tremblay S, Castellano A, Pifferi F, Bocti C, Paquet N, Begdouri H, Bentourkia M, Turcotte E, Allard M, Barberger-Gateau P, Fulop T, Rapoport SI.","Nutrition. 2011 Jan;27(1):3-20. doi: 10.1016/j.nut.2010.07.021. Epub 2010 Oct 29.","Cunnane S","Nutrition","2011","2010/11/02","PMC3478067","NIHMS408033","10.1016/j.nut.2010.07.021"
"31944299","The Shc protein Rai enhances T-cell survival under hypoxia","Criscuoli M, Ulivieri C, Filippi I, Monaci S, Guerrini G, Crifò B, De Tommaso D, Pelicci G, Baldari CT, Taylor CT, Carraro F, Naldini A.","J Cell Physiol. 2020 Nov;235(11):8058-8070. doi: 10.1002/jcp.29461. Epub 2020 Jan 15.","Criscuoli M","J Cell Physiol","2020","2020/01/17","","","10.1002/jcp.29461"
"36361530","Aspartame Consumption, Mitochondrial Disorder-Induced Impaired Ovarian Function, and Infertility Risk","Chen YC, Yeh YC, Lin YF, Au HK, Hsia SM, Chen YH, Hsieh RH.","Int J Mol Sci. 2022 Oct 22;23(21):12740. doi: 10.3390/ijms232112740.","Chen YC","Int J Mol Sci","2022","2022/11/11","PMC9656449","","10.3390/ijms232112740"
"28449666","Nicotine, aerosol particles, carbonyls and volatile organic compounds in tobacco- and menthol-flavored e-cigarettes","Lee MS, LeBouf RF, Son YS, Koutrakis P, Christiani DC.","Environ Health. 2017 Apr 27;16(1):42. doi: 10.1186/s12940-017-0249-x.","Lee MS","Environ Health","2017","2017/04/29","PMC5406907","","10.1186/s12940-017-0249-x"
"32435175","Harmful chemicals emitted from electronic cigarettes and potential deleterious effects in the oral cavity","Ebersole J, Samburova V, Son Y, Cappelli D, Demopoulos C, Capurro A, Pinto A, Chrzan B, Kingsley K, Howard K, Clark N, Khlystov A.","Tob Induc Dis. 2020 May 8;18:41. doi: 10.18332/tid/116988. eCollection 2020.","Ebersole J","Tob Induc Dis","2020","2020/05/22","PMC7233525","","10.18332/tid/116988"
"18781913","New insights on the xenobiotic-sensing nuclear receptors in liver diseases--CAR and PXR--","Kakizaki S, Yamazaki Y, Takizawa D, Negishi M.","Curr Drug Metab. 2008 Sep;9(7):614-21. doi: 10.2174/138920008785821666.","Kakizaki S","Curr Drug Metab","2008","2008/09/11","","","10.2174/138920008785821666"
"34103676","Vitamin D as a biomarker of health in snoring children: a familial aggregation study","Barceló A, Morell-Garcia D, Ribot C, De la Peña M, Peña-Zarza JA, Alonso-Fernández A, Giménez P, Piérola J.","Pediatr Res. 2022 Apr;91(5):1176-1181. doi: 10.1038/s41390-021-01612-5. Epub 2021 Jun 8.","Barceló A","Pediatr Res","2022","2021/06/09","","","10.1038/s41390-021-01612-5"
"18462747","The PPAR trio: regulators of myocardial energy metabolism in health and disease","Madrazo JA, Kelly DP.","J Mol Cell Cardiol. 2008 Jun;44(6):968-975. doi: 10.1016/j.yjmcc.2008.03.021. Epub 2008 Apr 4.","Madrazo JA","J Mol Cell Cardiol","2008","2008/05/09","","","10.1016/j.yjmcc.2008.03.021"
"27892481","Autophagy is required for PDAC glutamine metabolism","Seo JW, Choi J, Lee SY, Sung S, Yoo HJ, Kang MJ, Cheong H, Son J.","Sci Rep. 2016 Nov 28;6:37594. doi: 10.1038/srep37594.","Seo JW","Sci Rep","2016","2016/11/29","PMC5124864","","10.1038/srep37594"
"39368995","CHAC1 blockade suppresses progression of lung adenocarcinoma by interfering with glucose metabolism via hijacking PKM2 nuclear translocation","Pan J, Wu S, Pan Q, Zhang Y, He L, Yao Q, Chen J, Li J, Xu Y.","Cell Death Dis. 2024 Oct 5;15(10):728. doi: 10.1038/s41419-024-07114-6.","Pan J","Cell Death Dis","2024","2024/10/05","PMC11455913","","10.1038/s41419-024-07114-6"
"28689661","Nuclear Acetyl-CoA Production by ACLY Promotes Homologous Recombination","Sivanand S, Rhoades S, Jiang Q, Lee JV, Benci J, Zhang J, Yuan S, Viney I, Zhao S, Carrer A, Bennett MJ, Minn AJ, Weljie AM, Greenberg RA, Wellen KE.","Mol Cell. 2017 Jul 20;67(2):252-265.e6. doi: 10.1016/j.molcel.2017.06.008. Epub 2017 Jul 6.","Sivanand S","Mol Cell","2017","2017/07/11","PMC5580398","NIHMS883965","10.1016/j.molcel.2017.06.008"
"37944673","High sucrose intake exacerbates airway inflammation through pathogenic Th2 and Th17 response in ovalbumin (OVA)-induced acute allergic asthma in C57BL/6 mice","Kim HJ, Dinh DTT, Yang J, Herath KHINM, Seo SH, Son YO, Kang I, Jee Y.","J Nutr Biochem. 2024 Feb;124:109504. doi: 10.1016/j.jnutbio.2023.109504. Epub 2023 Nov 8.","Kim HJ","J Nutr Biochem","2024","2023/11/09","","","10.1016/j.jnutbio.2023.109504"
"30343480","The Fructoborates: Part of a Family of Naturally Occurring Sugar-Borate Complexes-Biochemistry, Physiology, and Impact on Human Health: a Review","Hunter JM, Nemzer BV, Rangavajla N, Biţă A, Rogoveanu OC, Neamţu J, Scorei IR, Bejenaru LE, Rău G, Bejenaru C, Mogoşanu GD.","Biol Trace Elem Res. 2019 Mar;188(1):11-25. doi: 10.1007/s12011-018-1550-4. Epub 2018 Oct 20.","Hunter JM","Biol Trace Elem Res","2019","2018/10/22","PMC6373344","","10.1007/s12011-018-1550-4"
"36934691","Chemical constituents isolated from Actinidia polygama and their α-glucosidase inhibitory activity and insulin secretion effect","Hwang H, Lee D, Son JD, Baek JG, Lee HS, Park I, Kim DH, Lee SK, Kim WK, Kwon HC, Kang KS, Kwon J.","Bioorg Chem. 2023 May;134:106466. doi: 10.1016/j.bioorg.2023.106466. Epub 2023 Mar 12.","Hwang H","Bioorg Chem","2023","2023/03/19","","","10.1016/j.bioorg.2023.106466"
"37935275","In silico and in vivo analysis of the relationship between ADHD and social isolation in pups rat model: Implication of redox mechanisms, and the neuroprotective impact of Punicalagin","Abu-Elfotuh K, Darwish A, Elsanhory HMA, Alharthi HH, Hamdan AME, Hamdan AM, Masoud RAE, Abd El-Rhman RH, Reda E.","Life Sci. 2023 Dec 15;335:122252. doi: 10.1016/j.lfs.2023.122252. Epub 2023 Nov 5.","Abu-Elfotuh K","Life Sci","2023","2023/11/07","","","10.1016/j.lfs.2023.122252"
"36139434","Hyperactive Akt1 Signaling Increases Tumor Progression and DNA Repair in Embryonal Rhabdomyosarcoma RD Line and Confers Susceptibility to Glycolysis and Mevalonate Pathway Inhibitors","Codenotti S, Zizioli D, Mignani L, Rezzola S, Tabellini G, Parolini S, Giacomini A, Asperti M, Poli M, Mandracchia D, Vezzoli M, Bernardi S, Russo D, Mitola S, Monti E, Triggiani L, Tomasini D, Gastaldello S, Cassandri M, Rota R, Marampon F, Fanzani A.","Cells. 2022 Sep 14;11(18):2859. doi: 10.3390/cells11182859.","Codenotti S","Cells","2022","2022/09/23","PMC9497225","","10.3390/cells11182859"
"38768796","Six new phenylpropanoids from Kaempferia galanga L. and their anti-inflammatory activity","Zhu Y, Chen L, Zeng J, Xu J, Hu H, He X, Wang Y.","Fitoterapia. 2024 Jul;176:106028. doi: 10.1016/j.fitote.2024.106028. Epub 2024 May 19.","Zhu Y","Fitoterapia","2024","2024/05/20","","","10.1016/j.fitote.2024.106028"
"12476789","Therapeutic potential of the mammalian pyruvate dehydrogenase kinases in the prevention of hyperglycaemia","Sugden MC, Holness MJ.","Curr Drug Targets Immune Endocr Metabol Disord. 2002 Jul;2(2):151-65.","Sugden MC","Curr Drug Targets Immune Endocr Metabol Disord","2002","2002/12/13","","",""
"25714723","In vitro vasoactivity of zerumbone from Zingiber zerumbet","Fusi F, Durante M, Sgaragli G, Khanh PN, Son NT, Huong TT, Huong VN, Cuong NM.","Planta Med. 2015 Mar;81(4):298-304. doi: 10.1055/s-0034-1396307. Epub 2015 Feb 25.","Fusi F","Planta Med","2015","2015/02/26","","","10.1055/s-0034-1396307"
"28235068","Lung cancer specialist physicians' attitudes towards e-cigarettes: A nationwide survey","Shin DW, Kim YI, Kim SJ, Kim JS, Chong S, Park YS, Song SY, Lee JH, Ahn HK, Kim EY, Yang SH, Lee MK, Cho DG, Jang TW, Son JW, Ryu JS, Cho MJ.","PLoS One. 2017 Feb 24;12(2):e0172568. doi: 10.1371/journal.pone.0172568. eCollection 2017.","Shin DW","PLoS One","2017","2017/02/25","PMC5325291","","10.1371/journal.pone.0172568"
"27358413","Frequent Consumption of Sugar- and Artificially Sweetened Beverages and Natural and Bottled Fruit Juices Is Associated with an Increased Risk of Metabolic Syndrome in a Mediterranean Population at High Cardiovascular Disease Risk","Ferreira-Pêgo C, Babio N, Bes-Rastrollo M, Corella D, Estruch R, Ros E, Fitó M, Serra-Majem L, Arós F, Fiol M, Santos-Lozano JM, Muñoz-Bravo C, Pintó X, Ruiz-Canela M, Salas-Salvadó J; PREDIMED Investigators.","J Nutr. 2016 Aug;146(8):1528-36. doi: 10.3945/jn.116.230367. Epub 2016 Jun 29.","Ferreira-Pêgo C","J Nutr","2016","2016/07/01","","","10.3945/jn.116.230367"
"17194923","Gender-specific determinants of goiter","Farahati J, Wegscheider K, Christ K, Gilman E, Oing W.","Biol Trace Elem Res. 2006 Dec;113(3):223-30. doi: 10.1385/BTER:113:3:223.","Farahati J","Biol Trace Elem Res","2006","2006/12/30","","","10.1385/BTER:113:3:223"
"37562669","Associations between Metabolomic Biomarkers of Avocado Intake and Glycemia in the Multi-Ethnic Study of Atherosclerosis","Wood AC, Goodarzi MO, Senn MK, Gadgil MD, Graca G, Allison MA, Tzoulaki I, Mi MY, Greenland P, Ebbels T, Elliott P, Tracy RP, Herrington DM, Rotter JI.","J Nutr. 2023 Oct;153(10):2797-2807. doi: 10.1016/j.tjnut.2023.07.013. Epub 2023 Aug 9.","Wood AC","J Nutr","2023","2023/08/10","PMC10925911","","10.1016/j.tjnut.2023.07.013"
"33303677","High Salt Intake Recruits Tonic Activation of NR2D Subunit-Containing Extrasynaptic NMDARs in Vasopressin Neurons","Neupane C, Sharma R, Pai YH, Lee SY, Jeon BH, Kim HW, Stern JE, Park JB.","J Neurosci. 2021 Feb 10;41(6):1145-1156. doi: 10.1523/JNEUROSCI.1742-20.2020. Epub 2020 Dec 10.","Neupane C","J Neurosci","2021","2020/12/11","PMC7888215","","10.1523/JNEUROSCI.1742-20.2020"
"33375244","Cordyceps militaris Fruit Body Extract Decreases Testosterone Catabolism and Testosterone-Stimulated Prostate Hypertrophy","Kusama K, Miyagawa M, Ota K, Kuwabara N, Saeki K, Ohnishi Y, Kumaki Y, Aizawa T, Nakasone T, Okamatsu S, Miyaoka H, Tamura K.","Nutrients. 2020 Dec 26;13(1):50. doi: 10.3390/nu13010050.","Kusama K","Nutrients","2020","2020/12/30","PMC7824671","","10.3390/nu13010050"
"38311286","β-cell Jagged1 is sufficient but not necessary for islet Notch activity and insulin secretory defects in obese mice","Suda N, Bartolomé A, Liang J, Son J, Yagishita Y, Siebel C, Accili D, Ding H, Pajvani UB.","Mol Metab. 2024 Mar;81:101894. doi: 10.1016/j.molmet.2024.101894. Epub 2024 Feb 3.","Suda N","Mol Metab","2024","2024/02/04","PMC10877406","","10.1016/j.molmet.2024.101894"
