PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33596918","Color compatibility between dental structures and three different types of ceramic systems","Pop-Ciutrila IS, Ghinea R, Colosi HA, Ruiz-López J, Perez MM, Paravina RD, Dudea D.","BMC Oral Health. 2021 Feb 17;21(1):75. doi: 10.1186/s12903-021-01404-7.","Pop-Ciutrila IS","BMC Oral Health","2021","2021/02/18","PMC7890892","","10.1186/s12903-021-01404-7"
"27843942","Color-Matching and Blending-Effect of Universal Shade Bulk-Fill-Resin-Composite in Resin-Composite-Models and Natural Teeth","Abdelraouf RM, Habib NA.","Biomed Res Int. 2016;2016:4183432. doi: 10.1155/2016/4183432. Epub 2016 Oct 23.","Abdelraouf RM","Biomed Res Int","2016","2016/11/16","PMC5097793","","10.1155/2016/4183432"
"29178729","Surface properties and color stability of incrementally-filled and bulk-fill composites after in vitro toothbrushing","Lai G, Zhao L, Wang J, Kunzelmann KH.","Am J Dent. 2017 Oct;30(5):262-266.","Lai G","Am J Dent","2017","2017/11/28","","",""
"34305050","Effects of whitening gels on color and surface properties of a microhybrid and nanohybrid composite","Savic-Stankovic T, Karadzic B, Komlenic V, Stasic J, Petrovic V, Ilic J, Miletic V.","Dent Mater J. 2021 Dec 1;40(6):1380-1387. doi: 10.4012/dmj.2021-030. Epub 2021 Jul 22.","Savic-Stankovic T","Dent Mater J","2021","2021/07/26","","","10.4012/dmj.2021-030"
"28983697","Screening for biliary atresia","Matsui A.","Pediatr Surg Int. 2017 Dec;33(12):1305-1313. doi: 10.1007/s00383-017-4175-3. Epub 2017 Oct 5.","Matsui A","Pediatr Surg Int","2017","2017/10/07","","","10.1007/s00383-017-4175-3"
"34045050","Illuminant metameric effects on interbrand and intrabrand color differences of direct composite resins","Brokos I, Polychronakis N, Polyzois G, Lagouvardos P, Krejci I.","J Prosthet Dent. 2022 Dec;128(6):1342-1349. doi: 10.1016/j.prosdent.2021.04.006. Epub 2021 May 25.","Brokos I","J Prosthet Dent","2022","2021/05/28","","","10.1016/j.prosdent.2021.04.006"
"39178751","Perceptibility and acceptability thresholds for color differences of light and dark maxillofacial skin replications","Kurt M, Nemli SK, Güngör MB, Bal BT, Öztürk E.","Vision Res. 2024 Oct;223:108474. doi: 10.1016/j.visres.2024.108474. Epub 2024 Aug 22.","Kurt M","Vision Res","2024","2024/08/23","","","10.1016/j.visres.2024.108474"
"36951233","Study of attached gingiva space color according to gender and age in Caucasian population","Naranjo MJ, Gómez-Polo M, Gómez-Polo C, Celemin-Viñuela A.","J Esthet Restor Dent. 2023 Sep;35(6):834-841. doi: 10.1111/jerd.13038. Epub 2023 Mar 23.","Naranjo MJ","J Esthet Restor Dent","2023","2023/03/23","","","10.1111/jerd.13038"
"28941493","Diversity in Dermatology Residency Programs","Van Voorhees AS, Enos CW.","J Investig Dermatol Symp Proc. 2017 Oct;18(2):S46-S49. doi: 10.1016/j.jisp.2017.07.001.","Van Voorhees AS","J Investig Dermatol Symp Proc","2017","2017/09/25","","","10.1016/j.jisp.2017.07.001"
"21476088","Personalized medicine and the genotype-phenotype dilemma","Roden DM.","J Interv Card Electrophysiol. 2011 Jun;31(1):17-23. doi: 10.1007/s10840-011-9561-5. Epub 2011 Apr 8.","Roden DM","J Interv Card Electrophysiol","2011","2011/04/09","PMC3123434","NIHMS298349","10.1007/s10840-011-9561-5"
"24210729","Color match of machinable lithium disilicate ceramics: Effects of cement color and thickness","Niu E, Agustin M, Douglas RD.","J Prosthet Dent. 2014 Jan;111(1):42-50. doi: 10.1016/j.prosdent.2013.09.005. Epub 2013 Nov 8.","Niu E","J Prosthet Dent","2014","2013/11/12","","","10.1016/j.prosdent.2013.09.005"
"37954772","Diabetic Retinopathy: A Pharmacological Consideration","Maheshwari SY, Kumar S, Sinha AH, Kumar M.","Cureus. 2023 Oct 11;15(10):e46842. doi: 10.7759/cureus.46842. eCollection 2023 Oct.","Maheshwari SY","Cureus","2023","2023/11/13","PMC10636491","","10.7759/cureus.46842"
"39360391","Influence of preheating and water storage on the color, whiteness, and translucency of modern resin-based composites","Prodan CM, Gasparik C, Ruiz-López J, Dudea D.","J Esthet Restor Dent. 2024 Oct 3. doi: 10.1111/jerd.13305. Online ahead of print.","Prodan CM","J Esthet Restor Dent","2024","2024/10/03","","","10.1111/jerd.13305"
"11634259","Ewald Hering und die Gegenfarbtheorie","Busse M, Bäumer-Schleinkofer A.","NTM. 1996;4(3):159-72.","Busse M","NTM","1996","1996/01/01","","",""
"38088716","Validation of equations to estimate kidney function with and without adjustment by race/color in Brazilian adults (ELSA-Brazil)","Almeida WLDC, Barreto SM, Vidigal PG, Mill JG.","Rev Bras Epidemiol. 2023 Dec 11;26:e230057. doi: 10.1590/1980-549720230057. eCollection 2023.","Almeida WLDC","Rev Bras Epidemiol","2023","2023/12/13","PMC10715322","","10.1590/1980-549720230057"
"26162527","Characterization of Luminance and Color Properties of 6-MP Wide-Screen Displays","Silosky M, Marsh RM.","J Digit Imaging. 2016 Feb;29(1):7-13. doi: 10.1007/s10278-015-9811-7.","Silosky M","J Digit Imaging","2016","2015/07/12","PMC4722032","","10.1007/s10278-015-9811-7"
"29998939","Surface properties and color stability of dental flowable composites influenced by simulated toothbrushing","Lai G, Zhao L, Wang J, Kunzelmann KH.","Dent Mater J. 2018 Sep 30;37(5):717-724. doi: 10.4012/dmj.2017-233. Epub 2018 Jul 12.","Lai G","Dent Mater J","2018","2018/07/13","","","10.4012/dmj.2017-233"
"24683872","[Photodocumentation during autopsy]","Rost T, Wittig H.","Arch Kriminol. 2014 Jan-Feb;233(1-2):57-66.","Rost T","Arch Kriminol","2014","2014/04/02","","",""
"21830310","The impact of color and role on retention of knowledge: a body-painting study within undergraduate medicine","Finn GM, White PM, Abdelbagi I.","Anat Sci Educ. 2011 Nov-Dec;4(6):311-7. doi: 10.1002/ase.253. Epub 2011 Aug 9.","Finn GM","Anat Sci Educ","2011","2011/08/11","","","10.1002/ase.253"
"10568017","[Classification of endometriosis]","Schultes G.","Wien Med Wochenschr. 1999;149(13):361-5.","Schultes G","Wien Med Wochenschr","1999","1999/11/24","","",""
"17722664","Beyond misdiagnosis, misunderstanding and mistrust: relevance of the historical perspective in the medical and mental health treatment of people of color","Suite DH, La Bril R, Primm A, Harrison-Ross P.","J Natl Med Assoc. 2007 Aug;99(8):879-85.","Suite DH","J Natl Med Assoc","2007","2007/08/29","PMC2574307","",""
"38878394","SAMCF: Adaptive global style alignment and multi-color spaces fusion for joint optic cup and disc segmentation","Huang L, Zhang N, Yi Y, Zhou W, Zhou B, Dai J, Wang J.","Comput Biol Med. 2024 Aug;178:108639. doi: 10.1016/j.compbiomed.2024.108639. Epub 2024 May 21.","Huang L","Comput Biol Med","2024","2024/06/15","","","10.1016/j.compbiomed.2024.108639"
"36981208","Production and Analytical Aspects of Natural Pigments to Enhance Alternative Meat Product Color","Bakhsh A, Cho C, Baritugo KA, Kim B, Ullah Q, Rahman A, Park S.","Foods. 2023 Mar 17;12(6):1281. doi: 10.3390/foods12061281.","Bakhsh A","Foods","2023","2023/03/29","PMC10048459","","10.3390/foods12061281"
"35798579","Using Kubelka-Munk reflectance theory to predict optimal pink composite thickness and shade with an opaqued PEEK background for a final gingival color: An in vitro study","Gouveia D, Yilmaz B, Cevik P, Johnston WM.","Dent Mater. 2022 Sep;38(9):1452-1458. doi: 10.1016/j.dental.2022.06.027. Epub 2022 Jul 5.","Gouveia D","Dent Mater","2022","2022/07/07","","","10.1016/j.dental.2022.06.027"
"33629056","Optical properties and masking capacity of flowable giomers","Rusnac ME, Gasparik C, Delean AG, Aghiorghiesei AI, Dudea D.","Med Pharm Rep. 2021 Jan;94(1):99-105. doi: 10.15386/mpr-1924. Epub 2021 Jan 29.","Rusnac ME","Med Pharm Rep","2021","2021/02/25","PMC7880075","","10.15386/mpr-1924"
"33007225","Decarceration and community re-entry in the COVID-19 era","Franco-Paredes C, Ghandnoosh N, Latif H, Krsak M, Henao-Martinez AF, Robins M, Vargas Barahona L, Poeschla EM.","Lancet Infect Dis. 2021 Jan;21(1):e11-e16. doi: 10.1016/S1473-3099(20)30730-1. Epub 2020 Sep 29.","Franco-Paredes C","Lancet Infect Dis","2021","2020/10/02","PMC7524519","","10.1016/S1473-3099(20)30730-1"
"23551208","Intra- and inter-rater reliability of digital image analysis for skin color measurement","Sommers M, Beacham B, Baker R, Fargo J.","Skin Res Technol. 2013 Nov;19(4):484-91. doi: 10.1111/srt.12072. Epub 2013 Mar 28.","Sommers M","Skin Res Technol","2013","2013/04/05","PMC3778111","NIHMS477565","10.1111/srt.12072"
"31444687","Perceptions, preferences and acceptability of patient designed 3D printed medicine by polypharmacy patients: a pilot study","Fastø MM, Genina N, Kaae S, Kälvemark Sporrong S.","Int J Clin Pharm. 2019 Oct;41(5):1290-1298. doi: 10.1007/s11096-019-00892-6. Epub 2019 Aug 23.","Fastø MM","Int J Clin Pharm","2019","2019/08/25","","","10.1007/s11096-019-00892-6"
"30425081","Assessing aeromedical risk: a three-dimensional risk matrix approach","Gray G, Bron D, Davenport ED, d'Arcy J, Guettler N, Manen O, Syburra T, Rienks R, Nicol ED.","Heart. 2019 Jan;105(Suppl 1):s9-s16. doi: 10.1136/heartjnl-2018-313052.","Gray G","Heart","2019","2018/11/15","PMC6256304","","10.1136/heartjnl-2018-313052"
"37624691","Effect of polishing and denture cleansers on the surface roughness of new-generation denture base materials and their color change after cleansing","Çakmak G, Hess JA, Dönmez MB, Yılmaz D, Alhotan A, Schimmel M, Peutzfeldt A, Yilmaz B.","J Prosthodont. 2024 Oct;33(8):783-790. doi: 10.1111/jopr.13755. Epub 2023 Sep 8.","Çakmak G","J Prosthodont","2024","2023/08/25","","","10.1111/jopr.13755"
"35284330","Comparison of instrumental methods for color change assessment of Giomer resins","Ferreira LAQ, Peixoto RTRDC, de Magalhães CS, Sá TM, Yamauti M, Jardilino FDM.","Restor Dent Endod. 2022 Feb 3;47(1):e8. doi: 10.5395/rde.2022.47.e8. eCollection 2022 Feb.","Ferreira LAQ","Restor Dent Endod","2022","2022/03/14","PMC8891462","","10.5395/rde.2022.47.e8"
"32255908","Effects of laser power, wavelength, coat length, and coat color on tissue penetration using photobiomodulation in healthy dogs","Hochman-Elam LN, Heidel RE, Shmalberg JW.","Can J Vet Res. 2020 Apr;84(2):131-137.","Hochman-Elam LN","Can J Vet Res","2020","2020/04/08","PMC7088515","",""
"30527588","Whiteness difference thresholds in dentistry","Pérez MM, Herrera LJ, Carrillo F, Pecho OE, Dudea D, Gasparik C, Ghinea R, Bona AD.","Dent Mater. 2019 Feb;35(2):292-297. doi: 10.1016/j.dental.2018.11.022. Epub 2018 Dec 6.","Pérez MM","Dent Mater","2019","2018/12/12","","","10.1016/j.dental.2018.11.022"
"33741142","A comparison of ceramic crown color difference between different shade selection methods: Visual, digital camera, and smartphone","Jorquera GJ, Atria PJ, Galán M, Feureisen J, Imbarak M, Kernitsky J, Cacciuttolo F, Hirata R, Sampaio CS.","J Prosthet Dent. 2022 Oct;128(4):784-792. doi: 10.1016/j.prosdent.2020.07.029. Epub 2021 Mar 17.","Jorquera GJ","J Prosthet Dent","2022","2021/03/20","","","10.1016/j.prosdent.2020.07.029"
"29149368","Dietary guidance for lutein: consideration for intake recommendations is scientifically supported","Ranard KM, Jeon S, Mohn ES, Griffiths JC, Johnson EJ, Erdman JW Jr.","Eur J Nutr. 2017 Dec;56(Suppl 3):37-42. doi: 10.1007/s00394-017-1580-2.","Ranard KM","Eur J Nutr","2017","2017/11/18","PMC5715043","","10.1007/s00394-017-1580-2"
"32694021","Effect of fluorescent and nonfluorescent glaze pastes on lithium disilicate pressed ceramic color at different thicknesses","Revilla-León M, Sorensen JA, Nelson LY, Gamborena I, Yeh YM, Özcan M.","J Prosthet Dent. 2021 Jun;125(6):932-939. doi: 10.1016/j.prosdent.2020.05.003. Epub 2020 Jul 19.","Revilla-León M","J Prosthet Dent","2021","2020/07/23","","","10.1016/j.prosdent.2020.05.003"
"18672125","Estimating the color of maxillary central incisors based on age and gender","Gozalo-Diaz D, Johnston WM, Wee AG.","J Prosthet Dent. 2008 Aug;100(2):93-8. doi: 10.1016/S0022-3913(08)60155-9.","Gozalo-Diaz D","J Prosthet Dent","2008","2008/08/02","PMC2525795","NIHMS63474","10.1016/S0022-3913(08)60155-9"
"15892538","Color vision tests for aviation: comparison of the anomaloscope and three lantern types","Squire TJ, Rodriguez-Carmona M, Evans AD, Barbur JL.","Aviat Space Environ Med. 2005 May;76(5):421-9.","Squire TJ","Aviat Space Environ Med","2005","2005/05/17","","",""
"31835857","Herbal Extracts Incorporated into Shortbread Cookies: Impact on Color and Fat Quality of the Cookies","Kozlowska M, Zbikowska A, Marciniak-Lukasiak K, Kowalska M.","Biomolecules. 2019 Dec 11;9(12):858. doi: 10.3390/biom9120858.","Kozlowska M","Biomolecules","2019","2019/12/15","PMC6995587","","10.3390/biom9120858"
"16473088","Effects of staining and bleaching on color change of dental composite resins","Villalta P, Lu H, Okte Z, Garcia-Godoy F, Powers JM.","J Prosthet Dent. 2006 Feb;95(2):137-42. doi: 10.1016/j.prosdent.2005.11.019.","Villalta P","J Prosthet Dent","2006","2006/02/14","","","10.1016/j.prosdent.2005.11.019"
"25374343","Simultaneous Determination of Acetaminophen and Synthetic Color(s) by Derivative Spectroscopy in Syrup Formulations and Validation by HPLC: Exposure Risk of Colors to Children","Rastogi SD, Dixit S, Tripathi A, Das M.","AAPS PharmSciTech. 2015 Jun;16(3):505-17. doi: 10.1208/s12249-014-0228-2. Epub 2014 Nov 6.","Rastogi SD","AAPS PharmSciTech","2015","2014/11/07","PMC4444632","","10.1208/s12249-014-0228-2"
"38683694","Quantifying Coloring Skills Among Preschoolers","Huang CY, Lin GH, Lu SC, Lee SC.","Am J Occup Ther. 2024 May 1;78(3):7803205080. doi: 10.5014/ajot.2024.050519.","Huang CY","Am J Occup Ther","2024","2024/04/29","","","10.5014/ajot.2024.050519"
"25978139","Applications and challenges of digital pathology and whole slide imaging","Higgins C.","Biotech Histochem. 2015 Jul;90(5):341-7. doi: 10.3109/10520295.2015.1044566. Epub 2015 May 15.","Higgins C","Biotech Histochem","2015","2015/05/16","","","10.3109/10520295.2015.1044566"
"28170313","The Empirical Foundations of Telepathology: Evidence of Feasibility and Intermediate Effects","Bashshur RL, Krupinski EA, Weinstein RS, Dunn MR, Bashshur N.","Telemed J E Health. 2017 Mar;23(3):155-191. doi: 10.1089/tmj.2016.0278. Epub 2017 Feb 7.","Bashshur RL","Telemed J E Health","2017","2017/02/08","PMC5359695","","10.1089/tmj.2016.0278"
"17209469","Carotenoid content and flesh color of selected banana cultivars growing in Australia","Englberger L, Wills RB, Blades B, Dufficy L, Daniells JW, Coyne T.","Food Nutr Bull. 2006 Dec;27(4):281-91. doi: 10.1177/156482650602700401.","Englberger L","Food Nutr Bull","2006","2007/01/11","","","10.1177/156482650602700401"
"35329684","Masking Ability of Monolithic and Layered Zirconia Crowns on Discolored Substrates","Gasparik C, Manziuc MM, Burde AV, Ruiz-López J, Buduru S, Dudea D.","Materials (Basel). 2022 Mar 17;15(6):2233. doi: 10.3390/ma15062233.","Gasparik C","Materials (Basel)","2022","2022/03/25","PMC8949301","","10.3390/ma15062233"
"32961261","Does background color influence visual thresholds?","Pérez MM, Della Bona A, Carrillo-Pérez F, Dudea D, Pecho OE, Herrera LJ.","J Dent. 2020 Nov;102:103475. doi: 10.1016/j.jdent.2020.103475. Epub 2020 Sep 19.","Pérez MM","J Dent","2020","2020/09/22","","","10.1016/j.jdent.2020.103475"
"21241766","Resin cement color stability and its influence on the final shade of all-ceramics","Kilinc E, Antonson SA, Hardigan PC, Kesercioglu A.","J Dent. 2011 Jul;39 Suppl 1:e30-6. doi: 10.1016/j.jdent.2011.01.005. Epub 2011 Jan 15.","Kilinc E","J Dent","2011","2011/01/19","","","10.1016/j.jdent.2011.01.005"
"25970844","Technology and Technique Standards for Camera-Acquired Digital Dermatologic Images: A Systematic Review","Quigley EA, Tokay BA, Jewell ST, Marchetti MA, Halpern AC.","JAMA Dermatol. 2015 Aug;151(8):883-90. doi: 10.1001/jamadermatol.2015.33.","Quigley EA","JAMA Dermatol","2015","2015/05/14","","","10.1001/jamadermatol.2015.33"
"37507897","Plant Food Dyes with Antioxidant Properties and Allergies-Friend or Enemy?","Lis K, Bartuzi Z.","Antioxidants (Basel). 2023 Jun 28;12(7):1357. doi: 10.3390/antiox12071357.","Lis K","Antioxidants (Basel)","2023","2023/07/29","PMC10376437","","10.3390/antiox12071357"
"30267604","A study on the color distribution of natural teeth by age and gender in the Korean population with an intraoral spectrophotometer","Kim HK.","J Esthet Restor Dent. 2018 Sep;30(5):408-414. doi: 10.1111/jerd.12424. Epub 2018 Sep 29.","Kim HK","J Esthet Restor Dent","2018","2018/09/30","","","10.1111/jerd.12424"
"12410539","Onions--a global benefit to health","Griffiths G, Trueman L, Crowther T, Thomas B, Smith B.","Phytother Res. 2002 Nov;16(7):603-15. doi: 10.1002/ptr.1222.","Griffiths G","Phytother Res","2002","2002/11/01","","","10.1002/ptr.1222"
"32400106","Dental prophylaxis influence in tooth color assessment-Clinical study","Pereira R, Corado D, Silveira J, Alves R, Mata A, Marques D.","J Esthet Restor Dent. 2020 Sep;32(6):586-592. doi: 10.1111/jerd.12593. Epub 2020 May 12.","Pereira R","J Esthet Restor Dent","2020","2020/05/14","","","10.1111/jerd.12593"
"39431703","Phosphor Screens Color Preferences Depending on Night Vision Experience and Luminance Level","Lewkowicz R, Dereń-Szumełda J.","Aerosp Med Hum Perform. 2024 Oct;95(10):749-757. doi: 10.3357/AMHP.6400.2024.","Lewkowicz R","Aerosp Med Hum Perform","2024","2024/10/21","","","10.3357/AMHP.6400.2024"
"34341051","Evidence of the Feasibility and Preliminary Efficacy of Oncology Financial Navigation: A Scoping Review","Doherty MJ, Thom B, Gany F.","Cancer Epidemiol Biomarkers Prev. 2021 Oct;30(10):1778-1784. doi: 10.1158/1055-9965.EPI-20-1853. Epub 2021 Aug 2.","Doherty MJ","Cancer Epidemiol Biomarkers Prev","2021","2021/08/03","PMC9022465","NIHMS1731481","10.1158/1055-9965.EPI-20-1853"
"35297153","Influence of manufacturing technique on the color of zirconia restorations: Monolithic versus layered crowns","Manziuc MM, Gasparik C, Burde AV, Ruiz-López J, Buduru S, Dudea D.","J Esthet Restor Dent. 2022 Sep;34(6):978-987. doi: 10.1111/jerd.12897. Epub 2022 Mar 16.","Manziuc MM","J Esthet Restor Dent","2022","2022/03/17","","","10.1111/jerd.12897"
"28341059","Masking properties of ceramics for veneer restorations","Skyllouriotis AL, Yamamoto HL, Nathanson D.","J Prosthet Dent. 2017 Oct;118(4):517-523. doi: 10.1016/j.prosdent.2016.12.003. Epub 2017 Mar 22.","Skyllouriotis AL","J Prosthet Dent","2017","2017/03/26","","","10.1016/j.prosdent.2016.12.003"
"29845402","Clinical study on natural gingival color","Gómez-Polo C, Montero J, Gómez-Polo M, Martín Casado AM.","Odontology. 2019 Jan;107(1):80-89. doi: 10.1007/s10266-018-0365-2. Epub 2018 May 29.","Gómez-Polo C","Odontology","2019","2018/05/31","","","10.1007/s10266-018-0365-2"
"32067081","[Max Nonne (1861-1959) and his attitude towards ""euthanasia""]","Martin M, Fangerau H, Karenberg A.","Nervenarzt. 2020 Feb;91(Suppl 1):13-21. doi: 10.1007/s00115-019-00839-2.","Martin M","Nervenarzt","2020","2020/02/19","","","10.1007/s00115-019-00839-2"
"37876789","Effect of Different Mouthwashes on Stain Susceptibility of Resin Composite in Contact with Beverages","Valizadeh Haghi H, Molaee S, Oliyanasab P, Isazadehfar K.","Front Dent. 2023 Sep 20;20:35. doi: 10.18502/fid.v20i35.13663. eCollection 2023.","Valizadeh Haghi H","Front Dent","2023","2023/10/25","PMC10591021","","10.18502/fid.v20i35.13663"
"24334221","Perceptibility and acceptability thresholds for colour differences in dentistry","Khashayar G, Bain PA, Salari S, Dozic A, Kleverlaan CJ, Feilzer AJ.","J Dent. 2014 Jun;42(6):637-44. doi: 10.1016/j.jdent.2013.11.017. Epub 2013 Dec 12.","Khashayar G","J Dent","2014","2013/12/17","","","10.1016/j.jdent.2013.11.017"
"37793952","Coverage error and shade-match accuracy in three ceramic gingival systems","Díaz Hernández A, Celemín Viñuela A, Gómez-Polo M, Martín Casado AM, Gómez-Polo C.","J Prosthet Dent. 2023 Oct 2:S0022-3913(23)00608-X. doi: 10.1016/j.prosdent.2023.09.002. Online ahead of print.","Díaz Hernández A","J Prosthet Dent","2023","2023/10/04","","","10.1016/j.prosdent.2023.09.002"
"31421183","Local/traditional uses, secondary metabolites and biological activities of Mashua (Tropaeolum tuberosum Ruíz & Pavón)","Apaza Ticona LN, Tena Pérez V, Bermejo Benito P.","J Ethnopharmacol. 2020 Jan 30;247:112152. doi: 10.1016/j.jep.2019.112152. Epub 2019 Aug 14.","Apaza Ticona LN","J Ethnopharmacol","2020","2019/08/18","","","10.1016/j.jep.2019.112152"
"37294081","Native American genetic ancestry and pigmentation allele contributions to skin color in a Caribbean population","Ang KC, Canfield VA, Foster TC, Harbaugh TD, Early KA, Harter RL, Reid KP, Leong SL, Kawasawa Y, Liu D, Hawley JW, Cheng KC.","Elife. 2023 Jun 9;12:e77514. doi: 10.7554/eLife.77514.","Ang KC","Elife","2023","2023/06/09","PMC10371226","","10.7554/eLife.77514"
"29389165","An update on Experimental and Clinical Psychopharmacology: Something old, something new, something borrowed, something green?","Stoops WW.","Exp Clin Psychopharmacol. 2018 Feb;26(1):1. doi: 10.1037/pha0000150.","Stoops WW","Exp Clin Psychopharmacol","2018","2018/02/02","","","10.1037/pha0000150"
"33337068","Smart monitoring of gas/temperature changes within food packaging based on natural colorants","Mohammadian E, Alizadeh-Sani M, Jafari SM.","Compr Rev Food Sci Food Saf. 2020 Nov;19(6):2885-2931. doi: 10.1111/1541-4337.12635. Epub 2020 Oct 20.","Mohammadian E","Compr Rev Food Sci Food Saf","2020","2020/12/18","","","10.1111/1541-4337.12635"
"38702210","Effect of curing mode of resin composite cements on water sorption, color stability, and biaxial flexural strength","Benkeser SM, Karlin S, Rohr N.","Dent Mater. 2024 Jun;40(6):897-906. doi: 10.1016/j.dental.2024.04.004. Epub 2024 May 3.","Benkeser SM","Dent Mater","2024","2024/05/03","","","10.1016/j.dental.2024.04.004"
"18486024","Ultrasound technology in dermatology","Schmid-Wendtner MH, Dill-Müller D.","Semin Cutan Med Surg. 2008 Mar;27(1):44-51. doi: 10.1016/j.sder.2008.01.003.","Schmid-Wendtner MH","Semin Cutan Med Surg","2008","2008/05/20","","","10.1016/j.sder.2008.01.003"
"35251328","Clinical impact of wireless capsule endoscopy for small bowel investigation (Review)","Ionescu AG, Glodeanu AD, Ionescu M, Zaharie SI, Ciurea AM, Golli AL, Mavritsakis N, Popa DL, Vere CC.","Exp Ther Med. 2022 Apr;23(4):262. doi: 10.3892/etm.2022.11188. Epub 2022 Feb 4.","Ionescu AG","Exp Ther Med","2022","2022/03/07","PMC8892621","","10.3892/etm.2022.11188"
"26611867","Color, sensory and physicochemical attributes of beef burger made using meat from young bulls fed levels of licuri cake","de Gouvêa AA, Oliveira RL, Leão AG, Assis DY, Bezerra LR, Nascimento Júnior NG, Trajano JS, Pereira ES.","J Sci Food Agric. 2016 Aug;96(11):3668-72. doi: 10.1002/jsfa.7548. Epub 2016 Jan 7.","de Gouvêa AA","J Sci Food Agric","2016","2015/11/28","","","10.1002/jsfa.7548"
"33041076","Evaluation of the response of esthetic restorative materials to ultraviolet aging","Choi YS, Kang KH, Att W.","J Prosthet Dent. 2021 Nov;126(5):679-685. doi: 10.1016/j.prosdent.2020.09.007. Epub 2020 Oct 8.","Choi YS","J Prosthet Dent","2021","2020/10/12","","","10.1016/j.prosdent.2020.09.007"
