PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25404720","Race, otitis media, and antibiotic selection","Fleming-Dutra KE, Shapiro DJ, Hicks LA, Gerber JS, Hersh AL.","Pediatrics. 2014 Dec;134(6):1059-66. doi: 10.1542/peds.2014-1781. Epub 2014 Nov 17.","Fleming-Dutra KE","Pediatrics","2014","2014/11/19","","","10.1542/peds.2014-1781"
"33292528","First pediatric electronic algorithm to stratify risk of penicillin allergy","Roberts H, Soller L, Ng K, Chan ES, Roberts A, Kang K, Hildebrand KJ, Wong T.","Allergy Asthma Clin Immunol. 2020 Dec 4;16(1):103. doi: 10.1186/s13223-020-00501-6.","Roberts H","Allergy Asthma Clin Immunol","2020","2020/12/09","PMC7716490","","10.1186/s13223-020-00501-6"
"33913770","Antibiotic Prescribing Habits and Antimicrobial Resistance Awareness of Dental Practitioners in Primorsko-Goranska County, Croatia","Farkaš M, Ivančić Jokić N, Mavrinac M, Tambić Andrašević A.","Microb Drug Resist. 2021 Nov;27(11):1482-1488. doi: 10.1089/mdr.2020.0478. Epub 2021 Apr 28.","Farkaš M","Microb Drug Resist","2021","2021/04/29","","","10.1089/mdr.2020.0478"
"26349821","Augmented renal clearance implies a need for increased amoxicillin-clavulanic acid dosing in critically ill children","De Cock PA, Standing JF, Barker CI, de Jaeger A, Dhont E, Carlier M, Verstraete AG, Delanghe JR, Robays H, De Paepe P.","Antimicrob Agents Chemother. 2015 Nov;59(11):7027-35. doi: 10.1128/AAC.01368-15. Epub 2015 Sep 8.","De Cock PA","Antimicrob Agents Chemother","2015","2015/09/10","PMC4604416","","10.1128/AAC.01368-15"
"27264915","Medication Palatability Affects Physician Prescribing Preferences for Common Pediatric Conditions","Bradshaw H, Mitchell MJ, Edwards CJ, Stolz U, Naser O, Peck A, Patanwala AE.","Acad Emerg Med. 2016 Nov;23(11):1243-1247. doi: 10.1111/acem.13020. Epub 2016 Oct 31.","Bradshaw H","Acad Emerg Med","2016","2016/06/07","","","10.1111/acem.13020"
"33783918","Risk of antibiotic treatment failure in premenopausal women with uncomplicated urinary tract infection","Butler AM, Durkin MJ, Keller MR, Ma Y, Dharnidharka VR, Powderly WG, Olsen MA.","Pharmacoepidemiol Drug Saf. 2021 Oct;30(10):1360-1370. doi: 10.1002/pds.5237. Epub 2021 Apr 13.","Butler AM","Pharmacoepidemiol Drug Saf","2021","2021/03/30","PMC8419150","NIHMS1695570","10.1002/pds.5237"
"33553339","Diagnosis and management of protracted bacterial bronchitis: a survey of Chinese pediatricians","Li Q, Guo Z, Li Y, Zhang G, Tian X, Gu R, Luo Z.","Ann Transl Med. 2021 Jan;9(1):46. doi: 10.21037/atm-20-3984.","Li Q","Ann Transl Med","2021","2021/02/08","PMC7859824","","10.21037/atm-20-3984"
"11880740","Management of acute bacterial rhinosinusitis","Conrad DA, Jenson HB.","Curr Opin Pediatr. 2002 Feb;14(1):86-90. doi: 10.1097/00008480-200202000-00015.","Conrad DA","Curr Opin Pediatr","2002","2002/03/07","","","10.1097/00008480-200202000-00015"
"14608264","Otitis media. A scholarly review of the evidence","Pappas DE, Owen Hendley J.","Minerva Pediatr. 2003 Oct;55(5):407-14.","Pappas DE","Minerva Pediatr","2003","2003/11/11","","",""
"9310510","Otitis media-related antibiotic prescribing patterns, outcomes, and expenditures in a pediatric medicaid population","Berman S, Byrns PJ, Bondy J, Smith PJ, Lezotte D.","Pediatrics. 1997 Oct;100(4):585-92. doi: 10.1542/peds.100.4.585.","Berman S","Pediatrics","1997","1997/10/02","","","10.1542/peds.100.4.585"
"14658923","Community-acquired pneumonia in children: issues in optimizing antibacterial treatment","Korppi M.","Paediatr Drugs. 2003;5(12):821-32. doi: 10.2165/00148581-200305120-00005.","Korppi M","Paediatr Drugs","2003","2003/12/09","","","10.2165/00148581-200305120-00005"
"23039319","Comparison of amoxicillin/clavulanic acid high dose with cefdinir in the treatment of acute otitis media","Casey JR, Block SL, Hedrick J, Almudevar A, Pichichero ME.","Drugs. 2012 Oct 22;72(15):1991-7. doi: 10.2165/11590320-000000000-00000.","Casey JR","Drugs","2012","2012/10/09","PMC3963277","NIHMS562917","10.2165/11590320-000000000-00000"
"15977962","Tick-borne infections in children: epidemiology, clinical manifestations, and optimal management strategies","Buckingham SC.","Paediatr Drugs. 2005;7(3):163-76. doi: 10.2165/00148581-200507030-00003.","Buckingham SC","Paediatr Drugs","2005","2005/06/28","","","10.2165/00148581-200507030-00003"
"1448307","Therapy of bacterial sepsis, meningitis and otitis media in infants and children: 1992 poll of directors of programs in pediatric infectious diseases","Klass PE, Klein JO.","Pediatr Infect Dis J. 1992 Sep;11(9):702-5. doi: 10.1097/00006454-199209000-00005.","Klass PE","Pediatr Infect Dis J","1992","1992/09/01","","","10.1097/00006454-199209000-00005"
"38484862","Food selection and effect of home preparation procedure for antibiotic food mixtures on homogeneity, stability, and dissolution","Huang R, Zhu D, Wang J, Berko Y, Yu PA, Parker CM, Yu YC, Feng X, Xu X, Ashraf M.","Int J Pharm. 2024 Apr 25;655:123993. doi: 10.1016/j.ijpharm.2024.123993. Epub 2024 Mar 13.","Huang R","Int J Pharm","2024","2024/03/14","","","10.1016/j.ijpharm.2024.123993"
"26549167","An update on antimicrobial options for childhood community-acquired pneumonia: a critical appraisal of available evidence","Nascimento-Carvalho CM, Andrade DC, Vilas-Boas AL.","Expert Opin Pharmacother. 2016;17(1):53-78. doi: 10.1517/14656566.2016.1109633. Epub 2015 Nov 7.","Nascimento-Carvalho CM","Expert Opin Pharmacother","2016","2015/11/10","","","10.1517/14656566.2016.1109633"
"35490055","A shortened course of Amoxicillin/Clavulanate is the preferred antibiotic treatment after surgery for perforated appendicitis in children","Skertich NJ, Sullivan GA, Wiegmann AL, Becerra AZ, Madonna MB, Pillai S, Shah AN, Gulack BC.","J Pediatr Surg. 2023 Mar;58(3):558-563. doi: 10.1016/j.jpedsurg.2022.03.032. Epub 2022 Apr 5.","Skertich NJ","J Pediatr Surg","2023","2022/04/30","","","10.1016/j.jpedsurg.2022.03.032"
"1906097","Cefixime compared with amoxicillin for treatment of acute otitis media","Johnson CE, Carlin SA, Super DM, Rehmus JM, Roberts DG, Christopher NC, Whitwell JK, Shurin PA.","J Pediatr. 1991 Jul;119(1 Pt 1):117-22. doi: 10.1016/s0022-3476(05)81051-0.","Johnson CE","J Pediatr","1991","1991/07/01","","","10.1016/s0022-3476(05)81051-0"
"34206831","Use of the Bacterial Lysate OM-85 in the Paediatric Population in Italy: A Retrospective Cohort Study","Cantarutti A, Barbieri E, Scamarcia A, Cantarutti L, Canova C, Giaquinto C.","Int J Environ Res Public Health. 2021 Jun 26;18(13):6871. doi: 10.3390/ijerph18136871.","Cantarutti A","Int J Environ Res Public Health","2021","2021/07/02","PMC8297025","","10.3390/ijerph18136871"
"28791973","Pattern of prescription of antibiotics among dental practitioners in Jeddah, KSA: A cross-sectional survey","Al-Johani K, Reddy SG, Al Mushayt AS, El-Housseiny A.","Niger J Clin Pract. 2017 Jul;20(7):804-810. doi: 10.4103/1119-3077.196072.","Al-Johani K","Niger J Clin Pract","2017","2017/08/10","","","10.4103/1119-3077.196072"
"11919528","Diagnosis and management of acute otitis media in the urgent care setting","McCracken GH Jr.","Ann Emerg Med. 2002 Apr;39(4):413-21. doi: 10.1067/mem.2002.122772.","McCracken GH Jr","Ann Emerg Med","2002","2002/03/29","","","10.1067/mem.2002.122772"
"38886111","Challenges and opportunities in neonatal sepsis management: insights from a survey among clinicians in 25 Sub-Saharan African countries","Rosa-Mangeret F, Dupuis M, Dewez JE, Muhe LM, Wagner N, Pfister RE.","BMJ Paediatr Open. 2024 Jun 17;8(1):e002398. doi: 10.1136/bmjpo-2023-002398.","Rosa-Mangeret F","BMJ Paediatr Open","2024","2024/06/17","PMC11184178","","10.1136/bmjpo-2023-002398"
"25934607","[Management of urinary tract infections in children. Recommendations of the Pediatric Infectious Diseases Group of the French Pediatrics Society and the French-Language Infectious Diseases Society]","Cohen R, Raymond J, Faye A, Gillet Y, Grimprel E; Société française de pédiatrie; Société de pathologie infectieuse de langue française.","Arch Pediatr. 2015 Jun;22(6):665-71. doi: 10.1016/j.arcped.2015.03.016. Epub 2015 Apr 28.","Cohen R","Arch Pediatr","2015","2015/05/03","","","10.1016/j.arcped.2015.03.016"
"26676711","Effectiveness of Patient Choice in Nonoperative vs Surgical Management of Pediatric Uncomplicated Acute Appendicitis","Minneci PC, Mahida JB, Lodwick DL, Sulkowski JP, Nacion KM, Cooper JN, Ambeba EJ, Moss RL, Deans KJ.","JAMA Surg. 2016 May 1;151(5):408-15. doi: 10.1001/jamasurg.2015.4534.","Minneci PC","JAMA Surg","2016","2015/12/18","","","10.1001/jamasurg.2015.4534"
"3052769","Trimethoprim-sulfamethoxazole v. amoxicillin in the treatment of acute otitis media","Feldman W, Momy J, Dulberg C.","CMAJ. 1988 Nov 15;139(10):961-4.","Feldman W","CMAJ","1988","1988/11/15","PMC1268389","",""
"9114989","A double-blind taste comparison of pediatric antibiotic suspensions","Steele RW, Estrada B, Begue RE, Mirza A, Travillion DA, Thomas MP.","Clin Pediatr (Phila). 1997 Apr;36(4):193-9. doi: 10.1177/000992289703600402.","Steele RW","Clin Pediatr (Phila)","1997","1997/04/01","","","10.1177/000992289703600402"
"28418807","Coagulase-Negative Staphylococci in Human Milk From Mothers of Preterm Compared With Term Neonates","Soeorg H, Metsvaht T, Eelmäe I, Metsvaht HK, Treumuth S, Merila M, Ilmoja ML, Lutsar I.","J Hum Lact. 2017 May;33(2):329-340. doi: 10.1177/0890334417691505. Epub 2017 Mar 10.","Soeorg H","J Hum Lact","2017","2017/04/19","","","10.1177/0890334417691505"
"29986729","Private retail drug shops: what they are, how they operate, and implications for health care delivery in rural Uganda","Mayora C, Kitutu FE, Kandala NB, Ekirapa-Kiracho E, Peterson SS, Wamani H.","BMC Health Serv Res. 2018 Jul 9;18(1):532. doi: 10.1186/s12913-018-3343-z.","Mayora C","BMC Health Serv Res","2018","2018/07/11","PMC6038354","","10.1186/s12913-018-3343-z"
"15060689","Intramuscular ceftriaxone in comparison with oral amoxicillin-clavulanate for the treatment of acute otitis media in infants and children","Wang CY, Lu CY, Hsieh YC, Lee CY, Huang LM.","J Microbiol Immunol Infect. 2004 Feb;37(1):57-62.","Wang CY","J Microbiol Immunol Infect","2004","2004/04/03","","",""
"33806477","Cost-Effectiveness Analysis of the Prophylactic Use of Ertapenem for the Prevention of Surgical Site Infections after Elective Colorectal Surgery","Vicentini C, Gianino MM, Corradi A, Marengo N, Bordino V, Corcione S, De Rosa FG, Fattore G, Zotti CM.","Antibiotics (Basel). 2021 Mar 4;10(3):259. doi: 10.3390/antibiotics10030259.","Vicentini C","Antibiotics (Basel)","2021","2021/04/03","PMC7999678","","10.3390/antibiotics10030259"
"32836139","Italian primary care paediatricians' adherence to the 2019 National Guideline for the management of acute otitis media in children: A cross-sectional study","Chiappini E, Motisi MA, Becherucci P, Pierattelli M, Galli L, Marchisio P.","Int J Pediatr Otorhinolaryngol. 2020 Nov;138:110282. doi: 10.1016/j.ijporl.2020.110282. Epub 2020 Aug 4.","Chiappini E","Int J Pediatr Otorhinolaryngol","2020","2020/08/25","","","10.1016/j.ijporl.2020.110282"
"33108920","Preterm prelabor rupture of membranes management in Switzerland: a national survey","Migliorelli F, Martin C, Martínez de Tejada B.","J Matern Fetal Neonatal Med. 2022 Oct;35(19):3743-3750. doi: 10.1080/14767058.2020.1839878. Epub 2020 Oct 27.","Migliorelli F","J Matern Fetal Neonatal Med","2022","2020/10/28","","","10.1080/14767058.2020.1839878"
"20660544","Cochlear implants in children: surgical site infections and prevention and treatment of acute otitis media and meningitis","Rubin LG, Papsin B; Committee on Infectious Diseases and Section on Otolaryngology-Head and Neck Surgery.","Pediatrics. 2010 Aug;126(2):381-91. doi: 10.1542/peds.2010-1427. Epub 2010 Jul 26.","Rubin LG","Pediatrics","2010","2010/07/28","","","10.1542/peds.2010-1427"
"34556347","Antimicrobial resistance of Haemophilus influenzae isolates from pediatric hospitals in Mainland China: Report from the ISPED program, 2017-2019","Zhou M, Fu P, Fang C, Shang S, Hua C, Jing C, Xu H, Chen Y, Deng J, Zhang H, Zhang T, Wang S, Lin A, Huang W, Cao Q, Wang C, Yu H, Cao S, Deng H, Gao W, Hao J.","Indian J Med Microbiol. 2021 Oct-Dec;39(4):434-438. doi: 10.1016/j.ijmmb.2021.09.001. Epub 2021 Sep 21.","Zhou M","Indian J Med Microbiol","2021","2021/09/24","","","10.1016/j.ijmmb.2021.09.001"
"29273072","Monitoring adherence to guidelines of antibiotic use in pediatric pneumonia: the MAREA study","Di Pietro P, Della Casa Alberighi O, Silvestri M, Tosca MA, Ruocco A, Conforti G, Rossi GA, Castagnola E, Merlano MC, Zappettini S, Renna S; Pediatric Ligurian Network MAREA network.","Ital J Pediatr. 2017 Dec 22;43(1):113. doi: 10.1186/s13052-017-0432-2.","Di Pietro P","Ital J Pediatr","2017","2017/12/24","PMC5741879","","10.1186/s13052-017-0432-2"
"9265886","Strategies for managing group A streptococcal pharyngitis. A survey of board-certified pediatricians","Hofer C, Binns HJ, Tanz RR.","Arch Pediatr Adolesc Med. 1997 Aug;151(8):824-9. doi: 10.1001/archpedi.1997.02170450074012.","Hofer C","Arch Pediatr Adolesc Med","1997","1997/08/01","","","10.1001/archpedi.1997.02170450074012"
"15672640","[Judicious use of antibiotics in dental practice]","Ashkenazi M, Ashkenazi S.","Refuat Hapeh Vehashinayim (1993). 2004 Oct;21(4):27-34, 94.","Ashkenazi M","Refuat Hapeh Vehashinayim (1993)","2004","2005/01/28","","",""
"23433920","Results of a national study on the awareness of and attitudes toward acute otitis media (AOM) among clinicians and the estimated direct healthcare costs in Turkey (TR-AOM Study)","Dinleyici EC, Yuksel F, Yargic ZA, Unalacak M, Unluoglu I.","Int J Pediatr Otorhinolaryngol. 2013 May;77(5):756-61. doi: 10.1016/j.ijporl.2013.02.004. Epub 2013 Feb 21.","Dinleyici EC","Int J Pediatr Otorhinolaryngol","2013","2013/02/26","","","10.1016/j.ijporl.2013.02.004"
"33330328","Evaluation of the Current Knowledge About Bacterial Endocarditis Prevention Among General Dentists in the City of Santo Domingo, Dominican Republic","Aragoneses JM, Aragoneses J, Brugal VA, Algar J, Suarez A.","Front Public Health. 2020 Nov 24;8:585332. doi: 10.3389/fpubh.2020.585332. eCollection 2020.","Aragoneses JM","Front Public Health","2020","2020/12/17","PMC7732663","","10.3389/fpubh.2020.585332"
"38663978","Improving inpatient paediatric de-labelling of allergies to beta-lactams: a quality improvement study","Wong J, Atkinson A, Timberlake K, Beck CE, Maguire B, Science M.","Arch Dis Child. 2024 Apr 25:archdischild-2023-326533. doi: 10.1136/archdischild-2023-326533. Online ahead of print.","Wong J","Arch Dis Child","2024","2024/04/25","","","10.1136/archdischild-2023-326533"
"31547550","Practical Issues in Early Switching from Intravenous to Oral Antibiotic Therapy in Children with Uncomplicated Acute Hematogenous Osteomyelitis: Results from an Italian Survey","Chiappini E, Serrano E, Galli L, Villani A, Krzysztofiak A; Italian Paediatric Collaborative Osteomyelitis Study Group.","Int J Environ Res Public Health. 2019 Sep 23;16(19):3557. doi: 10.3390/ijerph16193557.","Chiappini E","Int J Environ Res Public Health","2019","2019/09/25","PMC6801483","","10.3390/ijerph16193557"
"24766676","Are parents of children hospitalized with severe community-acquired pneumonia more satisfied with care when physicians allow them to share decisions on the antibiotic route?","Rosati P, Di Salvo V, Crudo S, D'Amico R, Carlino C, Marchili MR, Gonfiantini M, Di Ciommo V.","Health Expect. 2015 Dec;18(6):2278-87. doi: 10.1111/hex.12197. Epub 2014 Apr 28.","Rosati P","Health Expect","2015","2014/04/29","PMC5810709","","10.1111/hex.12197"
"39205386","A Pooled Population Pharmacokinetic Study of Oral and Intravenous Administration of Clavulanic Acid in Neonates and Infants: Targeting Effective Beta-Lactamase Inhibition","Schouwenburg S, Keij FM, Tramper-Stranders GA, Kornelisse RF, Reiss IKM, de Cock PAJG, Dhont E, Watt KM, Muller AE, Flint RB, Koch BCP, Allegaert K, Preijers T.","Clin Pharmacol Ther. 2024 Aug 28. doi: 10.1002/cpt.3423. Online ahead of print.","Schouwenburg S","Clin Pharmacol Ther","2024","2024/08/29","","","10.1002/cpt.3423"
"8451092","Febrile children with no focus of infection: a survey of their management by primary care physicians","Jones RG, Bass JW.","Pediatr Infect Dis J. 1993 Mar;12(3):179-83. doi: 10.1097/00006454-199303000-00001.","Jones RG","Pediatr Infect Dis J","1993","1993/03/01","","","10.1097/00006454-199303000-00001"
"25378379","Current primary care management of children aged 1-36 months with urinary tract infections in Europe: large scale survey of paediatric practice","Hadjipanayis A, Grossman Z, Del Torso S, van Esso D, Dornbusch HJ, Mazur A, Drabik A, Montini G.","Arch Dis Child. 2015 Apr;100(4):341-7. doi: 10.1136/archdischild-2014-306119. Epub 2014 Nov 5.","Hadjipanayis A","Arch Dis Child","2015","2014/11/08","","","10.1136/archdischild-2014-306119"
"23667800","Antibiotic prescription preferences in paediatric outpatient setting in Estonia and Sweden","Lass J, Odlind V, Irs A, Lutsar I.","Springerplus. 2013 Mar 21;2(1):124. doi: 10.1186/2193-1801-2-124. Print 2013 Dec.","Lass J","Springerplus","2013","2013/05/14","PMC3647088","","10.1186/2193-1801-2-124"
"10710025","Palatability of oral antibiotics among children in an urban primary care center","Angelilli ML, Toscani M, Matsui DM, Rieder MJ.","Arch Pediatr Adolesc Med. 2000 Mar;154(3):267-70. doi: 10.1001/archpedi.154.3.267.","Angelilli ML","Arch Pediatr Adolesc Med","2000","2000/03/10","","","10.1001/archpedi.154.3.267"
"32727466","Case report on a swift shift in uropathogens from Shigella flexneri to Escherichia coli: a thin line between bacterial persistence and reinfection","Tufon KA, Fokam DPY, Kouanou YS, Meriki HD.","Ann Clin Microbiol Antimicrob. 2020 Jul 29;19(1):31. doi: 10.1186/s12941-020-00374-y.","Tufon KA","Ann Clin Microbiol Antimicrob","2020","2020/07/31","PMC7392695","","10.1186/s12941-020-00374-y"
"10608630","Compliance of German pediatric patients with oral antibiotic therapy: results of a nationwide survey","Hoppe JE, Blumenstock G, Grotz W, Selbmann HK.","Pediatr Infect Dis J. 1999 Dec;18(12):1085-91. doi: 10.1097/00006454-199912000-00012.","Hoppe JE","Pediatr Infect Dis J","1999","1999/12/23","","","10.1097/00006454-199912000-00012"
