PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33923598","Biological Properties of Essential Oils from Thymus algeriensis Boiss","Ouakouak H, Benarfa A, Messaoudi M, Begaa S, Sawicka B, Benchikha N, Simal-Gandara J.","Plants (Basel). 2021 Apr 16;10(4):786. doi: 10.3390/plants10040786.","Ouakouak H","Plants (Basel)","2021","2021/04/30","PMC8072588","","10.3390/plants10040786"
"37260299","Effectiveness of fosfomycin trometamol as oral step-down therapy for bacteraemic urinary tract infections due to MDR Escherichia coli: a post hoc analysis of the FOREST randomized trial","Sojo-Dorado J, López-Hernández I, Hernández-Torres A, Retamar-Gentil P, Merino de Lucas E, Escolà-Vergé L, Bereciartua E, García-Vázquez E, Pintado V, Boix-Palop L, Natera-Kindelán C, Sorlí L, Borrell N, Amador-Prous C, Shaw E, Jover-Saenz A, Molina J, Martínez-Álvarez RM, Dueñas CJ, Calvo-Montes J, Lecuona M, Pomar V, Borreguero I, Palomo-Jiménez V, Docobo-Pérez F, Pascual Á, Rodríguez-Baño J.","J Antimicrob Chemother. 2023 Jul 5;78(7):1658-1666. doi: 10.1093/jac/dkad147.","Sojo-Dorado J","J Antimicrob Chemother","2023","2023/06/01","PMC10775153","","10.1093/jac/dkad147"
"37155534","Antimicrobial resistance and molecular characterization of Klebsiella species causing bovine mastitis in Nghe An province, Vietnam","Tran MT, Vu DM, Vu MD, Bui MTP, Dang BX, Dang LTM, Le TV.","J Adv Vet Anim Res. 2023 Mar 31;10(1):132-143. doi: 10.5455/javar.2023.j662. eCollection 2023 Mar.","Tran MT","J Adv Vet Anim Res","2023","2023/05/08","PMC10122941","","10.5455/javar.2023.j662"
"35884141","Antibiotic Susceptibility and Resistance Genes in Oral Clinical Isolates of Prevotella intermedia, Prevotella nigrescens, and Prevotella melaninogenica","Castillo Y, Delgadillo NA, Neuta Y, Hernández A, Acevedo T, Cárdenas E, Montaño A, Lafaurie GI, Castillo DM.","Antibiotics (Basel). 2022 Jul 4;11(7):888. doi: 10.3390/antibiotics11070888.","Castillo Y","Antibiotics (Basel)","2022","2022/07/27","PMC9312306","","10.3390/antibiotics11070888"
"33405739","Development of a 3D-Printed Drug-Eluting Stent for Treating Obstructive Salivary Gland Disease","Kim TH, Lee JH, Ahn CB, Hong JH, Son KH, Lee JW.","ACS Biomater Sci Eng. 2019 Jul 8;5(7):3572-3581. doi: 10.1021/acsbiomaterials.9b00636. Epub 2019 Jun 5.","Kim TH","ACS Biomater Sci Eng","2019","2021/01/06","","","10.1021/acsbiomaterials.9b00636"
"28664086","Current knowledge on alleviating Helicobacter pylori infections through the use of some commonly known natural products: bench to bedside","Murali MR, Naveen SV, Son CG, Raghavendran HRB.","Integr Med Res. 2014 Sep;3(3):111-118. doi: 10.1016/j.imr.2014.04.001. Epub 2014 Apr 24.","Murali MR","Integr Med Res","2014","2017/07/01","PMC5481734","","10.1016/j.imr.2014.04.001"
"32984991","Molecular and histopathological characterization of Photobacterium damselae in naturally and experimentally infected Nile tilapia (Oreochromis niloticus)","El-Son MAM, Elbahnaswy S, Ibrahim I.","J Fish Dis. 2020 Dec;43(12):1505-1517. doi: 10.1111/jfd.13251. Epub 2020 Sep 27.","El-Son MAM","J Fish Dis","2020","2020/09/28","","","10.1111/jfd.13251"
"33191308","Efficacy of Tegoprazan for Improving the Susceptibility of Antimicrobial Agents against Antibiotic-Resistant Helicobacter pylori","Lee JW, Kim N, Nam RH, Yu JE, Son JH, Lee SM, Lee DH.","Gut Liver. 2021 Jan 15;15(1):53-60. doi: 10.5009/gnl20247.","Lee JW","Gut Liver","2021","2020/11/16","PMC7817939","","10.5009/gnl20247"
"38561778","Prevalence, genetic diversity, and antimicrobial susceptibility of Vibrio spp. infected gilthead sea breams from coastal farms at Damietta, Egypt","Ismail ET, El-Son MAM, El-Gohary FA, Zahran E.","BMC Vet Res. 2024 Apr 1;20(1):129. doi: 10.1186/s12917-024-03978-0.","Ismail ET","BMC Vet Res","2024","2024/04/02","PMC10986055","","10.1186/s12917-024-03978-0"
"34890721","Quadruple therapies are superior to standard triple therapy for Helicobacter pylori first-line eradication in Chile","Reyes D, Ortiz J, Fuentes-López E, Budnik S, Gándara V, Gallardo A, Seydewitz MF, Candia R, Vargas JI, Rollan MP, Godoy J, Rollan A, Mansilla R, Arenas A, Chahuán J, Espino A, Pizarro M, Riquelme A.","Gastroenterol Hepatol. 2022 Aug-Sep;45(7):515-523. doi: 10.1016/j.gastrohep.2021.11.010. Epub 2021 Dec 7.","Reyes D","Gastroenterol Hepatol","2022","2021/12/10","","","10.1016/j.gastrohep.2021.11.010"
"39371856","A Case of Persistent Pasteurella multocida Cellulitis Complicated With Large Endocarditis Vegetation","Davita TR, Giunto N, Husnain M, Wong K.","Cureus. 2024 Sep 6;16(9):e68825. doi: 10.7759/cureus.68825. eCollection 2024 Sep.","Davita TR","Cureus","2024","2024/10/07","PMC11456357","","10.7759/cureus.68825"
"37224930","Application of new indicators to assess the quality of antimicrobial use in intensive care units","Rodríguez-Campos E, Guisado-Gil AB, Peñalva G, Fernández-Rubio B, Aldabó T, Herrera-Hidalgo L, Fernández-Delgado E, Mejías-Trueba M, Adriaensens M, Gascón ML, Cisneros JM, Gil-Navarro MV.","Int J Antimicrob Agents. 2023 Aug;62(2):106865. doi: 10.1016/j.ijantimicag.2023.106865. Epub 2023 May 22.","Rodríguez-Campos E","Int J Antimicrob Agents","2023","2023/05/24","","","10.1016/j.ijantimicag.2023.106865"
"9844453","[Omeprazole plus 2 antibiotics for the eradication of H. pylori, are 5 days of treatment sufficient?]","Gisbert JP, Boixeda D, Bermejo F, Moreno L, Ramos F, Martín de Argila C, García Arata I, García Plaza A.","Rev Clin Esp. 1998 Oct;198(10):655-9.","Gisbert JP","Rev Clin Esp","1998","1998/12/09","","",""
"31249354","Tungsten Trioxide (WO(3))-assisted Photocatalytic Degradation of Amoxicillin by Simulated Solar Irradiation","Nguyen TT, Nam SN, Son J, Oh J.","Sci Rep. 2019 Jun 27;9(1):9349. doi: 10.1038/s41598-019-45644-8.","Nguyen TT","Sci Rep","2019","2019/06/29","PMC6597549","","10.1038/s41598-019-45644-8"
"16332247","Clinical, genetic, and biochemical findings in two siblings with Papillon-Lefèvre Syndrome","Cagli NA, Hakki SS, Dursun R, Toy H, Gokalp A, Ryu OH, Hart PS, Hart TC.","J Periodontol. 2005 Dec;76(12):2322-9. doi: 10.1902/jop.2005.76.12.2322.","Cagli NA","J Periodontol","2005","2005/12/08","","","10.1902/jop.2005.76.12.2322"
"26022930","Molecular identification of aminoglycoside-modifying enzymes in clinical isolates of Escherichia coli resistant to amoxicillin/clavulanic acid isolated in Spain","Fernández-Martínez M, Miró E, Ortega A, Bou G, González-López JJ, Oliver A, Pascual A, Cercenado E, Oteo J, Martínez-Martínez L, Navarro F; Spanish Network for the Research in Infectious Diseases (REIPI).","Int J Antimicrob Agents. 2015 Aug;46(2):157-63. doi: 10.1016/j.ijantimicag.2015.03.008. Epub 2015 Apr 29.","Fernández-Martínez M","Int J Antimicrob Agents","2015","2015/05/30","","","10.1016/j.ijantimicag.2015.03.008"
"31279384","A 48-Year-Old Man With Excessive Drooling and Descending Paralysis Requiring Mechanical Ventilation","Matayeva E, Henson T, Alaverdian A, Iqbal J, Akella J.","Chest. 2019 Jul;156(1):e9-e13. doi: 10.1016/j.chest.2019.01.026.","Matayeva E","Chest","2019","2019/07/08","","","10.1016/j.chest.2019.01.026"
"23094813","[Morbus Weil - a case study and principles]","Majdák P, Drexlerová I, Staňáková M, Malinjak P, Melicherík J.","Vnitr Lek. 2012 Sep;58(9):668-73.","Majdák P","Vnitr Lek","2012","2012/10/26","","",""
"29729145","Orbitrap™ high-resolution mass spectrometry for the identification of amoxicillin crystalluria","Barceló B, Rodriguez A, Ocon Lopez M, Costa-Bauza A, Gomila I, Badal Cogul MB, Grases F.","Clin Chem Lab Med. 2018 Oct 25;56(11):268-271. doi: 10.1515/cclm-2018-0163.","Barceló B","Clin Chem Lab Med","2018","2018/05/06","","","10.1515/cclm-2018-0163"
"34422173","Multidrug resistance to commonly prescribed antibiotics in Escherichia coli isolated from barbecued beef (Suya) sold in a Nigerian City","Datok DW, Ishaleku D, Tsaku PA, Agya EO, Adoga MP.","Pan Afr Med J. 2021 May 19;39:50. doi: 10.11604/pamj.2021.39.50.25502. eCollection 2021.","Datok DW","Pan Afr Med J","2021","2021/08/23","PMC8356927","","10.11604/pamj.2021.39.50.25502"
"25541296","Evolution of pneumococcal infections in adult patients during a four-year period after vaccination of a pediatric population with 13-valent pneumococcal conjugate vaccine","Payeras A, Villoslada A, Garau M, Salvador MN, Gallegos MC.","Int J Infect Dis. 2015 Apr;33:22-7. doi: 10.1016/j.ijid.2014.12.035. Epub 2014 Dec 23.","Payeras A","Int J Infect Dis","2015","2014/12/27","","","10.1016/j.ijid.2014.12.035"
"32599167","Removal of contaminants of emerging concern from real wastewater by an innovative hybrid membrane process - UltraSound, Adsorption, and Membrane ultrafiltration (USAMe®)","Naddeo V, Secondes MFN, Borea L, Hasan SW, Ballesteros F Jr, Belgiorno V.","Ultrason Sonochem. 2020 Nov;68:105237. doi: 10.1016/j.ultsonch.2020.105237. Epub 2020 Jun 23.","Naddeo V","Ultrason Sonochem","2020","2020/06/30","","","10.1016/j.ultsonch.2020.105237"
"17360147","[Helicobacter pylori infection and eradication are not related to glycosylated hemoglobin levels (HbA1c) in young patients with type 1 diabetes]","Khalil T, Dorchy H, Scaillon M, Melot C.","Presse Med. 2007 Sep;36(9 Pt 1):1191-5. doi: 10.1016/j.lpm.2006.12.030. Epub 2007 Mar 13.","Khalil T","Presse Med","2007","2007/03/16","","","10.1016/j.lpm.2006.12.030"
"9576401","Isolation of group A streptococci from children with perianal cellulitis and from their siblings","Barzilai A, Choen HA.","Pediatr Infect Dis J. 1998 Apr;17(4):358-60. doi: 10.1097/00006454-199804000-00024.","Barzilai A","Pediatr Infect Dis J","1998","1998/05/12","","","10.1097/00006454-199804000-00024"
"7824300","[Antibacterial activity of clarithromycin and its hydroxylated derivative and two other macrolides against thirty strains of Streptococcus pneumoniae]","Ploy MC, Mounier M, Denis F.","Pathol Biol (Paris). 1994 May;42(5):379-84.","Ploy MC","Pathol Biol (Paris)","1994","1994/05/01","","",""
"17556632","Clonal reconquest of antibiotic-susceptible Salmonella enterica serotype Typhi in Son La Province, Vietnam","Weill FX, Tran HH, Roumagnac P, Fabre L, Minh NB, Stavnes TL, Lassen J, Bjune G, Grimont PA, Guerin PJ.","Am J Trop Med Hyg. 2007 Jun;76(6):1174-81.","Weill FX","Am J Trop Med Hyg","2007","2007/06/09","","",""
"10354058","The response of rosacea to eradication of Helicobacter pylori","Son SW, Kim IH, Oh CH, Kim JG.","Br J Dermatol. 1999 May;140(5):984-5. doi: 10.1046/j.1365-2133.1999.02852.x.","Son SW","Br J Dermatol","1999","1999/06/03","","","10.1046/j.1365-2133.1999.02852.x"
"7695284","Susceptibilities to 10 antimicrobial agents of 1,220 Campylobacter strains isolated from 1987 to 1993 from feces of pediatric patients","Reina J, Ros MJ, Serra A.","Antimicrob Agents Chemother. 1994 Dec;38(12):2917-20. doi: 10.1128/AAC.38.12.2917.","Reina J","Antimicrob Agents Chemother","1994","1994/12/01","PMC188308","","10.1128/AAC.38.12.2917"
"10382128","Randomized placebo-controlled trial of Helicobacter pylori eradication for iron-deficiency anemia in preadolescent children and adolescents","Choe YH, Kim SK, Son BK, Lee DH, Hong YC, Pai SH.","Helicobacter. 1999 Jun;4(2):135-9. doi: 10.1046/j.1523-5378.1999.98066.x.","Choe YH","Helicobacter","1999","1999/06/26","","","10.1046/j.1523-5378.1999.98066.x"
"17106182","Helicobacter pylori infection with a duodenal ulcer in a 6-year-old boy","Hajikano M, Katsube Y, Takita Y, Okada T, Asai M, Fujimatsu M, Nishizawa Y, Kamisago M, Fujita T, Shioya T, Tokunaga A.","J Nippon Med Sch. 2006 Oct;73(5):292-6. doi: 10.1272/jnms.73.292.","Hajikano M","J Nippon Med Sch","2006","2006/11/16","","","10.1272/jnms.73.292"
"9253206","Chronic diffuse sclerosing osteomyelitis of the mandible or mandibular location of S.A.P.H.O. syndrome","García-Marín F, Iriarte-Ortabe JI, Reychler H.","Acta Stomatol Belg. 1996 Jun;93(2):65-71.","García-Marín F","Acta Stomatol Belg","1996","1996/06/01","","",""
"17874635","[Pyelonephritis during pregnancy: a threat to mother and child]","de Pont AC, Wolf H, van Delden OM, de Reijke TM.","Ned Tijdschr Geneeskd. 2007 Aug 18;151(33):1813-6.","de Pont AC","Ned Tijdschr Geneeskd","2007","2007/09/19","","",""
"3897973","[Haemophilus influenzae infections in infants and macrolides. Importance of the choice of an effective antibiotic and compliance with its administration schedule]","Pesnel G, Squinazi F, Lemerle-Gruson S, Geslin P, Reinert P.","Pathol Biol (Paris). 1985 May;33(5):426-9.","Pesnel G","Pathol Biol (Paris)","1985","1985/05/01","","",""
"15701328","[Three cases of Yersinia pseudotuberculosis gastrointestinal infection having no apparent epidemiological relationship, caused by identical strains]","Serra T, González de Cárdenas M, Plovins J, Ballesteros A, Vindel A, Sáez-Nieto JA.","Enferm Infecc Microbiol Clin. 2005 Jan;23(1):19-21. doi: 10.1157/13070404.","Serra T","Enferm Infecc Microbiol Clin","2005","2005/02/11","","","10.1157/13070404"
"11704772","[Are the antimicrobials used in community-acquired respiratory infection useful for preventing transmission of meningococcal disease? In vitro study]","Carabias ML, Cervera LA, García-Navas BL, entelles ML.","Rev Esp Quimioter. 2001 Jun;14(2):177-83.","Carabias ML","Rev Esp Quimioter","2001","2001/11/13","","",""
