PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35625305","General Practitioners', Pharmacists' and Parents' Views on Antibiotic Use and Resistance in Malta: An Exploratory Qualitative Study","Saleh HA, Borg MA, Stålsby Lundborg C, Saliba-Gustafsson EA.","Antibiotics (Basel). 2022 May 14;11(5):661. doi: 10.3390/antibiotics11050661.","Saleh HA","Antibiotics (Basel)","2022","2022/05/28","PMC9137633","","10.3390/antibiotics11050661"
"37488527","Antiretroviral therapy non-adherence and its relationship with cognitive impairment, alcohol use disorder, and depression in adolescents living with HIV","Olashore AA, Chiliza B, Paruk S.","BMC Psychiatry. 2023 Jul 24;23(1):532. doi: 10.1186/s12888-023-05000-7.","Olashore AA","BMC Psychiatry","2023","2023/07/24","PMC10367307","","10.1186/s12888-023-05000-7"
"38591640","Antibiotics for the treatment of lower respiratory tract infections in children with neurodisability: Systematic review","Marpole RM, Bowen AC, Langdon K, Wilson AC, Gibson N.","Acta Paediatr. 2024 Jun;113(6):1203-1208. doi: 10.1111/apa.17240. Epub 2024 Apr 9.","Marpole RM","Acta Paediatr","2024","2024/04/09","","","10.1111/apa.17240"
"29969747","From Conversation to Transformation: Mens' Perspective on Strange Nuances of Neurosurgical Practice for Women in India","Yagnick NS, Tripathi M.","World Neurosurg. 2018 Sep;117:411-412. doi: 10.1016/j.wneu.2018.06.179. Epub 2018 Jun 30.","Yagnick NS","World Neurosurg","2018","2018/07/04","","","10.1016/j.wneu.2018.06.179"
"17470748","Psychiatric comorbidity and suicide risk in adolescents with chronic daily headache","Wang SJ, Juang KD, Fuh JL, Lu SR.","Neurology. 2007 May 1;68(18):1468-73. doi: 10.1212/01.wnl.0000260607.90634.d6.","Wang SJ","Neurology","2007","2007/05/02","","","10.1212/01.wnl.0000260607.90634.d6"
"38999371","VAC-Stent in the Treatment of Post-Esophagectomy Anastomotic Leaks: A New ""Kid on the Block"" Who Marries the Best of Old Techniques-A Review","Dell'Anna G, Fanti L, Fanizza J, Barà R, Barchi A, Fasulo E, Elmore U, Rosati R, Annese V, Laterza L, Fuccio L, Azzolini F, Danese S, Mandarino FV.","J Clin Med. 2024 Jun 28;13(13):3805. doi: 10.3390/jcm13133805.","Dell'Anna G","J Clin Med","2024","2024/07/13","PMC11242239","","10.3390/jcm13133805"
"21704334","Laparoscopic appendectomy in children with complicated appendicitis: ethnic disparity amid changing trend","Oyetunji TA, Nwomeh BC, Ong'uti SK, Gonzalez DO, Cornwell EE 3rd, Fullum TM.","J Surg Res. 2011 Sep;170(1):e99-103. doi: 10.1016/j.jss.2011.05.001. Epub 2011 May 31.","Oyetunji TA","J Surg Res","2011","2011/06/28","","","10.1016/j.jss.2011.05.001"
"31796231","MICI-MINOTS: Linguistic and metric validation of a pediatric questionnaire on knowledge about inflammatory bowel disease","Cousin C, Bevilacqua C, Roman C, Roquelaure B, Loundou A, Baumstarck K, Fabre A.","Arch Pediatr. 2020 Feb;27(2):110-116. doi: 10.1016/j.arcped.2019.11.011. Epub 2019 Nov 30.","Cousin C","Arch Pediatr","2020","2019/12/05","","","10.1016/j.arcped.2019.11.011"
"39098600","Piloting Home Produce Delivery to Improve Food Security, Budget, and Diet in Families with Children: A Mixed-Methods Study","Plencner LM, Nalubega Ross J, Hall M, Hurley EA, Raphael JL, De Miranda ED, Colvin JD.","Acad Pediatr. 2024 Aug 2:S1876-2859(24)00287-0. doi: 10.1016/j.acap.2024.07.017. Online ahead of print.","Plencner LM","Acad Pediatr","2024","2024/08/04","","","10.1016/j.acap.2024.07.017"
"31295724","Pediatric acquired demyelinating syndrome (ADS) in inpatient hospital settings: The hospitalization rate, costs, and outcomes in the US","Minegishi M, Takahashi T, Testa M.","Mult Scler Relat Disord. 2019 Sep;34:150-157. doi: 10.1016/j.msard.2019.06.031. Epub 2019 Jun 27.","Minegishi M","Mult Scler Relat Disord","2019","2019/07/12","","","10.1016/j.msard.2019.06.031"
"9708718","Replantation of the amputated nose","Miller PJ, Hertler C, Alexiades G, Cook TA.","Arch Otolaryngol Head Neck Surg. 1998 Aug;124(8):907-10. doi: 10.1001/archotol.124.8.907.","Miller PJ","Arch Otolaryngol Head Neck Surg","1998","1998/08/26","","","10.1001/archotol.124.8.907"
"25701673","Managing population immunity to reduce or eliminate the risks of circulation following the importation of polioviruses","Thompson KM, Kalkowska DA, Duintjer Tebbens RJ.","Vaccine. 2015 Mar 24;33(13):1568-77. doi: 10.1016/j.vaccine.2015.02.013. Epub 2015 Feb 18.","Thompson KM","Vaccine","2015","2015/02/22","PMC7907970","NIHMS1669904","10.1016/j.vaccine.2015.02.013"
