PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"8878244","Properties of azithromycin that enhance the potential for compliance in children with upper respiratory tract infections","Powers JL.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S30-7. doi: 10.1097/00006454-199609009-00006.","Powers JL","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00006"
"23866724","Intracerebroventricular administration of lipopolysaccharide induces indoleamine-2,3-dioxygenase-dependent depression-like behaviors","Lawson MA, Parrott JM, McCusker RH, Dantzer R, Kelley KW, O'Connor JC.","J Neuroinflammation. 2013 Jul 18;10:87. doi: 10.1186/1742-2094-10-87.","Lawson MA","J Neuroinflammation","2013","2013/07/23","PMC3733827","","10.1186/1742-2094-10-87"
"25638027","The antidepressant-like pharmacological profile of Yuanzhi-1, a novel serotonin, norepinephrine and dopamine reuptake inhibitor","Jin ZL, Gao N, Li XR, Tang Y, Xiong J, Chen HX, Xue R, Li YF.","Eur Neuropsychopharmacol. 2015 Apr;25(4):544-56. doi: 10.1016/j.euroneuro.2015.01.005. Epub 2015 Jan 15.","Jin ZL","Eur Neuropsychopharmacol","2015","2015/02/02","","","10.1016/j.euroneuro.2015.01.005"
"28888327","Vicarious Social Defeat Stress Induces Depression-Related Outcomes in Female Mice","Iñiguez SD, Flores-Ramirez FJ, Riggs LM, Alipio JB, Garcia-Carachure I, Hernandez MA, Sanchez DO, Lobo MK, Serrano PA, Braren SH, Castillo SA.","Biol Psychiatry. 2018 Jan 1;83(1):9-17. doi: 10.1016/j.biopsych.2017.07.014. Epub 2017 Jul 29.","Iñiguez SD","Biol Psychiatry","2018","2017/09/11","PMC5730407","NIHMS896487","10.1016/j.biopsych.2017.07.014"
"27106565","Hippocampal neurogenesis dysfunction linked to depressive-like behaviors in a neuroinflammation induced model of depression","Tang MM, Lin WJ, Pan YQ, Guan XT, Li YC.","Physiol Behav. 2016 Jul 1;161:166-173. doi: 10.1016/j.physbeh.2016.04.034. Epub 2016 Apr 19.","Tang MM","Physiol Behav","2016","2016/04/24","","","10.1016/j.physbeh.2016.04.034"
"25089765","Mice genetically depleted of brain serotonin do not display a depression-like behavioral phenotype","Angoa-Pérez M, Kane MJ, Briggs DI, Herrera-Mundo N, Sykes CE, Francescutti DM, Kuhn DM.","ACS Chem Neurosci. 2014 Oct 15;5(10):908-19. doi: 10.1021/cn500096g. Epub 2014 Aug 12.","Angoa-Pérez M","ACS Chem Neurosci","2014","2014/08/05","PMC4777283","NIHMS763252","10.1021/cn500096g"
"22431524","Glucose oxidation modulates anoikis and tumor metastasis","Kamarajugadda S, Stemboroski L, Cai Q, Simpson NE, Nayak S, Tan M, Lu J.","Mol Cell Biol. 2012 May;32(10):1893-907. doi: 10.1128/MCB.06248-11. Epub 2012 Mar 19.","Kamarajugadda S","Mol Cell Biol","2012","2012/03/21","PMC3347404","","10.1128/MCB.06248-11"
"36142737","Investigation of Anxiety- and Depressive-like Symptoms in 4- and 8-Month-Old Male Triple Transgenic Mouse Models of Alzheimer's Disease","Várkonyi D, Török B, Sipos E, Fazekas CL, Bánrévi K, Correia P, Chaves T, Farkas S, Szabó A, Martínez-Bellver S, Hangya B, Zelena D.","Int J Mol Sci. 2022 Sep 16;23(18):10816. doi: 10.3390/ijms231810816.","Várkonyi D","Int J Mol Sci","2022","2022/09/23","PMC9501136","","10.3390/ijms231810816"
"24121063","BDNF signaling is necessary for the antidepressant-like effect of naringenin","Yi LT, Liu BB, Li J, Luo L, Liu Q, Geng D, Tang Y, Xia Y, Wu D.","Prog Neuropsychopharmacol Biol Psychiatry. 2014 Jan 3;48:135-41. doi: 10.1016/j.pnpbp.2013.10.002. Epub 2013 Oct 10.","Yi LT","Prog Neuropsychopharmacol Biol Psychiatry","2014","2013/10/15","","","10.1016/j.pnpbp.2013.10.002"
"20519540","Extracellular signal-regulated kinase-2 within the ventral tegmental area regulates responses to stress","Iñiguez SD, Vialou V, Warren BL, Cao JL, Alcantara LF, Davis LC, Manojlovic Z, Neve RL, Russo SJ, Han MH, Nestler EJ, Bolaños-Guzmán CA.","J Neurosci. 2010 Jun 2;30(22):7652-63. doi: 10.1523/JNEUROSCI.0951-10.2010.","Iñiguez SD","J Neurosci","2010","2010/06/04","PMC2895424","NIHMS210611","10.1523/JNEUROSCI.0951-10.2010"
"10100667","Nutrient-specific preferences by lambs conditioned with intraruminal infusions of starch, casein, and water","Villalba JJ, Provenza FD.","J Anim Sci. 1999 Feb;77(2):378-87. doi: 10.2527/1999.772378x.","Villalba JJ","J Anim Sci","1999","1999/04/01","","","10.2527/1999.772378x"
"18635876","Hindlimb unloading elicits anhedonia and sympathovagal imbalance","Moffitt JA, Grippo AJ, Beltz TG, Johnson AK.","J Appl Physiol (1985). 2008 Oct;105(4):1049-59. doi: 10.1152/japplphysiol.90535.2008. Epub 2008 Jul 17.","Moffitt JA","J Appl Physiol (1985)","2008","2008/07/19","PMC2576027","","10.1152/japplphysiol.90535.2008"
"29030165","Hippocampal mTOR signaling is required for the antidepressant effects of paroxetine","Xu D, Sun Y, Wang C, Wang H, Wang Y, Zhao W, Bao G, Wang F, Cui Z, Jiang B.","Neuropharmacology. 2018 Jan;128:181-195. doi: 10.1016/j.neuropharm.2017.10.008. Epub 2017 Oct 10.","Xu D","Neuropharmacology","2018","2017/10/15","","","10.1016/j.neuropharm.2017.10.008"
"25110304","Dopamine receptor D3 deficiency results in chronic depression and anxiety","Moraga-Amaro R, Gonzalez H, Pacheco R, Stehberg J.","Behav Brain Res. 2014 Nov 1;274:186-93. doi: 10.1016/j.bbr.2014.07.055. Epub 2014 Aug 8.","Moraga-Amaro R","Behav Brain Res","2014","2014/08/12","","","10.1016/j.bbr.2014.07.055"
"35931897","Metformin improves depressive-like behavior in experimental Parkinson's disease by inducing autophagy in the substantia nigra and hippocampus","Mendonça IP, de Paiva IHR, Duarte-Silva EP, de Melo MG, da Silva RS, do Nascimento MIX, Peixoto CA.","Inflammopharmacology. 2022 Oct;30(5):1705-1716. doi: 10.1007/s10787-022-01043-6. Epub 2022 Aug 6.","Mendonça IP","Inflammopharmacology","2022","2022/08/05","","","10.1007/s10787-022-01043-6"
"19545599","Immobility in the tail suspension test predicts quinine but not saccharin intake in mice","Scinska A, Swiecicki L, Korkosz I, Mierzejewski P, Kolaczkowski M.","Neurosci Lett. 2009 Sep 25;461(3):285-8. doi: 10.1016/j.neulet.2009.06.046. Epub 2009 Jun 21.","Scinska A","Neurosci Lett","2009","2009/06/24","","","10.1016/j.neulet.2009.06.046"
"23850352","Alterations in affective behavior during the time course of alcohol hangover","Karadayian AG, Busso MJ, Feleder C, Cutrera RA.","Behav Brain Res. 2013 Sep 15;253:128-38. doi: 10.1016/j.bbr.2013.07.011. Epub 2013 Jul 11.","Karadayian AG","Behav Brain Res","2013","2013/07/16","","","10.1016/j.bbr.2013.07.011"
"28093255","NLRP3 gene knockout blocks NF-κB and MAPK signaling pathway in CUMS-induced depression mouse model","Su WJ, Zhang Y, Chen Y, Gong H, Lian YJ, Peng W, Liu YZ, Wang YX, You ZL, Feng SJ, Zong Y, Lu GC, Jiang CL.","Behav Brain Res. 2017 Mar 30;322(Pt A):1-8. doi: 10.1016/j.bbr.2017.01.018. Epub 2017 Jan 16.","Su WJ","Behav Brain Res","2017","2017/01/18","","","10.1016/j.bbr.2017.01.018"
"25192638","Progressive alterations of hippocampal CA3-CA1 synapses in an animal model of depression","Qiao H, An SC, Ren W, Ma XM.","Behav Brain Res. 2014 Dec 15;275:191-200. doi: 10.1016/j.bbr.2014.08.040. Epub 2014 Sep 1.","Qiao H","Behav Brain Res","2014","2014/09/07","","","10.1016/j.bbr.2014.08.040"
"23933146","The H/Rouen mouse model displays depression-like and anxiety-like behaviors","El Yacoubi M, Rappeneau V, Champion E, Malleret G, Vaugeois JM.","Behav Brain Res. 2013 Nov 1;256:43-50. doi: 10.1016/j.bbr.2013.07.048. Epub 2013 Aug 6.","El Yacoubi M","Behav Brain Res","2013","2013/08/13","","","10.1016/j.bbr.2013.07.048"
"33971385","Intranasal administration of transforming growth factor-β1 elicits rapid-acting antidepressant-like effects in a chronic social defeat stress model: A role of TrkB signaling","Wei Y, Chang L, Hashimoto K.","Eur Neuropsychopharmacol. 2021 Sep;50:55-63. doi: 10.1016/j.euroneuro.2021.04.010. Epub 2021 May 7.","Wei Y","Eur Neuropsychopharmacol","2021","2021/05/10","","","10.1016/j.euroneuro.2021.04.010"
"27608811","Antidepressant Effects of (+)-MK-801 and (-)-MK-801 in the Social Defeat Stress Model","Yang B, Ren Q, Ma M, Chen QX, Hashimoto K.","Int J Neuropsychopharmacol. 2016 Dec 30;19(12):pyw080. doi: 10.1093/ijnp/pyw080. Print 2016 Dec.","Yang B","Int J Neuropsychopharmacol","2016","2016/09/10","PMC5203762","","10.1093/ijnp/pyw080"
"36424754","High Salt Intake Induces Active Coping Behaviors by Enhancing the Resilience against Psychological Stress in Mice","Hashimoto R, Murakami T, Kamimura R, Matsuki T, Seki K.","J Integr Neurosci. 2022 Nov 1;21(6):173. doi: 10.31083/j.jin2106173.","Hashimoto R","J Integr Neurosci","2022","2022/11/25","","","10.31083/j.jin2106173"
"28435974","[Antidepressant effects of the extract of Dendrobium nobile Lindl on chronic unpredictable mild stress-induced depressive mice]","Jiang N, Fan LX, Yang YJ, Liu XM, Lin HY, Gao L, Wang Q.","Sheng Li Xue Bao. 2017 Apr 25;69(2):159-166.","Jiang N","Sheng Li Xue Bao","2017","2017/04/25","","",""
"37445766","Protein Extract of a Probiotic Strain of Hafnia alvei and Bacterial ClpB Protein Improve Glucose Tolerance in Mice","Zolotarev VA, Murovets VO, Sepp AL, Sozontov EA, Lukina EA, Khropycheva RP, Pestereva NS, Ivleva IS, El Mehdi M, Lahaye E, Chartrel N, Fetissov SO.","Int J Mol Sci. 2023 Jun 24;24(13):10590. doi: 10.3390/ijms241310590.","Zolotarev VA","Int J Mol Sci","2023","2023/07/14","PMC10341392","","10.3390/ijms241310590"
"22583982","Anhedonic-like traits and lack of affective deficits in 18-month-old C57BL/6 mice: Implications for modeling elderly depression","Malatynska E, Steinbusch HW, Redkozubova O, Bolkunov A, Kubatiev A, Yeritsyan NB, Vignisse J, Bachurin S, Strekalova T.","Exp Gerontol. 2012 Aug;47(8):552-64. doi: 10.1016/j.exger.2012.04.010. Epub 2012 May 11.","Malatynska E","Exp Gerontol","2012","2012/05/16","","","10.1016/j.exger.2012.04.010"
"6210689","Differential metabolism of cellobiose and glucose by Clostridium thermocellum and Clostridium thermohydrosulfuricum","Ng TK, Zeikus JG.","J Bacteriol. 1982 Jun;150(3):1391-9. doi: 10.1128/jb.150.3.1391-1399.1982.","Ng TK","J Bacteriol","1982","1982/06/01","PMC216365","","10.1128/jb.150.3.1391-1399.1982"
"25347144","Spray drying of drug-swellable dispersant suspensions for preparation of fast-dissolving, high drug-loaded, surfactant-free nanocomposites","Azad M, Arteaga C, Abdelmalek B, Davé R, Bilgili E.","Drug Dev Ind Pharm. 2015;41(10):1617-31. doi: 10.3109/03639045.2014.976574. Epub 2014 Oct 27.","Azad M","Drug Dev Ind Pharm","2015","2014/10/28","","","10.3109/03639045.2014.976574"
"27716270","The antidepressant-like effects of pioglitazone in a chronic mild stress mouse model are associated with PPARγ-mediated alteration of microglial activation phenotypes","Zhao Q, Wu X, Yan S, Xie X, Fan Y, Zhang J, Peng C, You Z.","J Neuroinflammation. 2016 Oct 4;13(1):259. doi: 10.1186/s12974-016-0728-y.","Zhao Q","J Neuroinflammation","2016","2016/10/08","PMC5051050","","10.1186/s12974-016-0728-y"
"30741293","Suppressive effects of the supercritical-carbon dioxide fluid extract of Chrysanthemum indicum on chronic unpredictable mild stress-induced depressive-like behavior in mice","Wu X , Tang B , Liao X , Su Z , Lee SM , Cai Y , Li C .","Food Funct. 2019 Feb 20;10(2):1212-1224. doi: 10.1039/c8fo02474j.","Wu X","Food Funct","2019","2019/02/12","","","10.1039/c8fo02474j"
"37490124","Mechanistic insights into the anti-depressant effect of curcumin based on network pharmacology and experimental validation","Guo J, Fang M, Xiong Z, Zhou K, Zeng P.","Naunyn Schmiedebergs Arch Pharmacol. 2024 Jan;397(1):583-598. doi: 10.1007/s00210-023-02628-w. Epub 2023 Jul 25.","Guo J","Naunyn Schmiedebergs Arch Pharmacol","2024","2023/07/25","","","10.1007/s00210-023-02628-w"
"30904544","Reversal effect of Riparin IV in depression and anxiety caused by corticosterone chronic administration in mice","Chaves RC, Mallmann ASV, Oliveira NF, Oliveira ICM, Capibaribe VCC, da Silva DMA, Lopes IS, Valentim JT, de Carvalho AMR, Macêdo DS, Vasconcelos SMM, Gutierrez SJC, Barbosa Filho JM, de Sousa FCF.","Pharmacol Biochem Behav. 2019 May;180:44-51. doi: 10.1016/j.pbb.2019.03.005. Epub 2019 Mar 20.","Chaves RC","Pharmacol Biochem Behav","2019","2019/03/25","","","10.1016/j.pbb.2019.03.005"
"17416687","Regulation of caffeate respiration in the acetogenic bacterium Acetobacterium woodii","Dilling S, Imkamp F, Schmidt S, Müller V.","Appl Environ Microbiol. 2007 Jun;73(11):3630-6. doi: 10.1128/AEM.02060-06. Epub 2007 Apr 6.","Dilling S","Appl Environ Microbiol","2007","2007/04/10","PMC1932707","","10.1128/AEM.02060-06"
"20815879","Early clinical development of artemether-lumefantrine dispersible tablet: palatability of three flavours and bioavailability in healthy subjects","Abdulla S, Amuri B, Kabanywanyi AM, Ubben D, Reynolds C, Pascoe S, Fitoussi S, Yeh CM, Nuortti M, Séchaud R, Kaiser G, Lefèvre G.","Malar J. 2010 Sep 3;9:253. doi: 10.1186/1475-2875-9-253.","Abdulla S","Malar J","2010","2010/09/07","PMC2945360","","10.1186/1475-2875-9-253"
"8239635","Food deprivation reduces rats' oil preference","Ramirez I.","Appetite. 1993 Aug;21(1):53-67. doi: 10.1006/appe.1993.1036.","Ramirez I","Appetite","1993","1993/08/01","","","10.1006/appe.1993.1036"
"18768700","Sex-specific programming of offspring emotionality after stress early in pregnancy","Mueller BR, Bale TL.","J Neurosci. 2008 Sep 3;28(36):9055-65. doi: 10.1523/JNEUROSCI.1424-08.2008.","Mueller BR","J Neurosci","2008","2008/09/05","PMC2731562","NIHMS68407","10.1523/JNEUROSCI.1424-08.2008"
"27693609","Neural oscillations as a bridge between glutamatergic system and emotional behaviors in simulated microgravity-induced mice","Shang X, Xu B, Li Q, Zhai B, Xu X, Zhang T.","Behav Brain Res. 2017 Jan 15;317:286-291. doi: 10.1016/j.bbr.2016.09.063. Epub 2016 Sep 28.","Shang X","Behav Brain Res","2017","2016/10/04","","","10.1016/j.bbr.2016.09.063"
"27714631","Creatine Prevents Corticosterone-Induced Reduction in Hippocampal Proliferation and Differentiation: Possible Implication for Its Antidepressant Effect","Pazini FL, Cunha MP, Azevedo D, Rosa JM, Colla A, de Oliveira J, Ramos-Hryb AB, Brocardo PS, Gil-Mohapel J, Rodrigues ALS.","Mol Neurobiol. 2017 Oct;54(8):6245-6260. doi: 10.1007/s12035-016-0148-0. Epub 2016 Oct 6.","Pazini FL","Mol Neurobiol","2017","2016/10/08","","","10.1007/s12035-016-0148-0"
"26222786","Depressive-like behaviours and decreased dendritic branching in the medial prefrontal cortex of mice with tumors: A novel validated model of cancer-induced depression","Nashed MG, Seidlitz EP, Frey BN, Singh G.","Behav Brain Res. 2015 Nov 1;294:25-35. doi: 10.1016/j.bbr.2015.07.040. Epub 2015 Jul 26.","Nashed MG","Behav Brain Res","2015","2015/07/30","","","10.1016/j.bbr.2015.07.040"
"31858468","How to Produce mAbs in a Cube-Shaped Stirred Single-Use Bioreactor at 200 L Scale","Schirmer C, Müller J, Steffen N, Werner S, Eibl R, Eibl D.","Methods Mol Biol. 2020;2095:169-186. doi: 10.1007/978-1-0716-0191-4_10.","Schirmer C","Methods Mol Biol","2020","2019/12/21","","","10.1007/978-1-0716-0191-4_10"
"28271493","Palatability of a novel oral formulation of prednisone in healthy young adults","Bai S, Dormer N, Shoults C, Meyer A, Pierce CD, Neville KA, Kearns GL.","J Pharm Pharmacol. 2017 Apr;69(4):489-496. doi: 10.1111/jphp.12710. Epub 2017 Mar 8.","Bai S","J Pharm Pharmacol","2017","2017/03/09","PMC5360468","NIHMS848922","10.1111/jphp.12710"
"20655942","Opioid mediation of starch and sugar preference in the rat","Bonacchi KB, Ackroff K, Touzani K, Bodnar RJ, Sclafani A.","Pharmacol Biochem Behav. 2010 Oct;96(4):507-14. doi: 10.1016/j.pbb.2010.07.013. Epub 2010 Jul 23.","Bonacchi KB","Pharmacol Biochem Behav","2010","2010/07/27","PMC2930144","NIHMS224793","10.1016/j.pbb.2010.07.013"
"24706431","Effect of (4a) a novel 5-HT3 receptor antagonist on chronic unpredictable mild stress induced depressive-like behavior in mice: an approach using behavioral tests battery","Kurhe Y, Mahesh R, Gupta D, Thangaraj D.","J Basic Clin Physiol Pharmacol. 2015 Jan;26(1):25-33. doi: 10.1515/jbcpp-2013-0160.","Kurhe Y","J Basic Clin Physiol Pharmacol","2015","2014/04/08","","","10.1515/jbcpp-2013-0160"
"23305936","Microglial activation, increased TNF and SERT expression in the prefrontal cortex define stress-altered behaviour in mice susceptible to anhedonia","Couch Y, Anthony DC, Dolgov O, Revischin A, Festoff B, Santos AI, Steinbusch HW, Strekalova T.","Brain Behav Immun. 2013 Mar;29:136-146. doi: 10.1016/j.bbi.2012.12.017. Epub 2013 Jan 7.","Couch Y","Brain Behav Immun","2013","2013/01/12","","","10.1016/j.bbi.2012.12.017"
"17652359","Fat and carbohydrate preferences in mice: the contribution of alpha-gustducin and Trpm5 taste-signaling proteins","Sclafani A, Zukerman S, Glendinning JI, Margolskee RF.","Am J Physiol Regul Integr Comp Physiol. 2007 Oct;293(4):R1504-13. doi: 10.1152/ajpregu.00364.2007. Epub 2007 Jul 25.","Sclafani A","Am J Physiol Regul Integr Comp Physiol","2007","2007/07/27","PMC2375390","NIHMS44863","10.1152/ajpregu.00364.2007"
"24184266","A representative prescription for emotional disease, Ding-Zhi-Xiao-Wan restores 5-HT system deficit through interfering the synthesis and transshipment in chronic mild stress-induced depressive rats","Dong XZ, Li ZL, Zheng XL, Mu LH, Zhang GQ, Liu P.","J Ethnopharmacol. 2013 Dec 12;150(3):1053-61. doi: 10.1016/j.jep.2013.10.018. Epub 2013 Oct 31.","Dong XZ","J Ethnopharmacol","2013","2013/11/05","","","10.1016/j.jep.2013.10.018"
"21945287","Increased expression of the Vesicular Glutamate Transporter-1 (VGLUT1) in the prefrontal cortex correlates with differential vulnerability to chronic stress in various mouse strains: effects of fluoxetine and MK-801","Farley S, Dumas S, El Mestikawy S, Giros B.","Neuropharmacology. 2012 Jan;62(1):503-17. doi: 10.1016/j.neuropharm.2011.09.010. Epub 2011 Sep 17.","Farley S","Neuropharmacology","2012","2011/09/28","","","10.1016/j.neuropharm.2011.09.010"
"23838013","Orcinol glucoside produces antidepressant effects by blocking the behavioural and neuronal deficits caused by chronic stress","Ge JF, Gao WC, Cheng WM, Lu WL, Tang J, Peng L, Li N, Chen FH.","Eur Neuropsychopharmacol. 2014 Jan;24(1):172-80. doi: 10.1016/j.euroneuro.2013.05.007. Epub 2013 Jul 6.","Ge JF","Eur Neuropsychopharmacol","2014","2013/07/11","","","10.1016/j.euroneuro.2013.05.007"
"18188728","Cashew gum microencapsulation protects the aroma of coffee extracts","Rodrigues RA, Grosso CR.","J Microencapsul. 2008 Feb;25(1):13-20. doi: 10.1080/02652040701725486.","Rodrigues RA","J Microencapsul","2008","2008/01/12","","","10.1080/02652040701725486"
"32522492","Online monitoring of the morphology of an industrial sugarcane biofuel yeast strain via in situ microscopy","Belini VL, Suhr H, Wiedemann P.","J Microbiol Methods. 2020 Aug;175:105973. doi: 10.1016/j.mimet.2020.105973. Epub 2020 Jun 6.","Belini VL","J Microbiol Methods","2020","2020/06/12","","","10.1016/j.mimet.2020.105973"
"1409917","Is starch flavor unitary? Evidence from studies of cooked starch","Ramirez I.","Physiol Behav. 1992 Sep;52(3):535-40. doi: 10.1016/0031-9384(92)90343-z.","Ramirez I","Physiol Behav","1992","1992/09/01","","","10.1016/0031-9384(92)90343-z"
"31794782","Tracking Yeast Metabolism and the Crabtree Effect in Real Time via CO(2) Production using Broadband Acoustic Resonance Dissolution Spectroscopy (BARDS)","Ahmed MR, Doyle N, Connolly C, McSweeney S, Krüse J, Morrissey J, Prentice MB, Fitzpatrick D.","J Biotechnol. 2020 Jan 20;308:63-73. doi: 10.1016/j.jbiotec.2019.11.016. Epub 2019 Nov 30.","Ahmed MR","J Biotechnol","2020","2019/12/04","","","10.1016/j.jbiotec.2019.11.016"
"7551025","Coordination of sucrose uptake and respiration in the yeast Debaryomyces yamadae","Kaliterna J, Weusthuis RA, Castrillo JI, van Dijken JP, Pronk JT.","Microbiology (Reading). 1995 Jul;141 ( Pt 7):1567-74. doi: 10.1099/13500872-141-7-1567.","Kaliterna J","Microbiology (Reading)","1995","1995/07/01","","","10.1099/13500872-141-7-1567"
"20528954","Lack of promoter IV-driven BDNF transcription results in depression-like behavior","Sakata K, Jin L, Jha S.","Genes Brain Behav. 2010 Oct;9(7):712-21. doi: 10.1111/j.1601-183X.2010.00605.x. Epub 2010 Jul 5.","Sakata K","Genes Brain Behav","2010","2010/06/10","","","10.1111/j.1601-183X.2010.00605.x"
"22248083","Psychological stress in adolescent and adult mice increases neuroinflammation and attenuates the response to LPS challenge","Barnum CJ, Pace TW, Hu F, Neigh GN, Tansey MG.","J Neuroinflammation. 2012 Jan 16;9:9. doi: 10.1186/1742-2094-9-9.","Barnum CJ","J Neuroinflammation","2012","2012/01/18","PMC3283491","","10.1186/1742-2094-9-9"
"21704131","Genetic, pharmacological and lesion analyses reveal a selective role for corticohippocampal GLUN2B in a novel repeated swim stress paradigm","Kiselycznyk C, Svenningsson P, Delpire E, Holmes A.","Neuroscience. 2011 Oct 13;193:259-68. doi: 10.1016/j.neuroscience.2011.06.015. Epub 2011 Jun 23.","Kiselycznyk C","Neuroscience","2011","2011/06/28","PMC4796944","NIHMS318111","10.1016/j.neuroscience.2011.06.015"
"9351217","Growth of enterobacteria on fructo-oligosaccharides","Hartemink R, Van Laere KM, Rombouts FM.","J Appl Microbiol. 1997 Sep;83(3):367-74. doi: 10.1046/j.1365-2672.1997.00239.x.","Hartemink R","J Appl Microbiol","1997","1997/11/14","","","10.1046/j.1365-2672.1997.00239.x"
"25267343","Chronic amitriptyline treatment attenuates nigrostriatal degeneration and significantly alters trophic support in a rat model of parkinsonism","Paumier KL, Sortwell CE, Madhavan L, Terpstra B, Celano SL, Green JJ, Imus NM, Marckini N, Daley B, Steece-Collier K, Collier TJ.","Neuropsychopharmacology. 2015 Mar;40(4):874-83. doi: 10.1038/npp.2014.262. Epub 2014 Sep 30.","Paumier KL","Neuropsychopharmacology","2015","2014/10/01","PMC4330501","","10.1038/npp.2014.262"
"24621884","Iptakalim confers an antidepressant effect in a chronic mild stress model of depression through regulating neuro-inflammation and neurogenesis","Lu M, Yang JZ, Geng F, Ding JH, Hu G.","Int J Neuropsychopharmacol. 2014 Sep;17(9):1501-10. doi: 10.1017/S1461145714000285. Epub 2014 Mar 13.","Lu M","Int J Neuropsychopharmacol","2014","2014/03/14","","","10.1017/S1461145714000285"
"7777604","Stimulation of fluid intake by maltodextrins and starch","Ramirez I.","Physiol Behav. 1995 Apr;57(4):687-92. doi: 10.1016/0031-9384(94)00330-0.","Ramirez I","Physiol Behav","1995","1995/04/01","","","10.1016/0031-9384(94)00330-0"
"25590367","Essential oil of Syzygium aromaticum reverses the deficits of stress-induced behaviors and hippocampal p-ERK/p-CREB/brain-derived neurotrophic factor expression","Liu BB, Luo L, Liu XL, Geng D, Li CF, Chen SM, Chen XM, Yi LT, Liu Q.","Planta Med. 2015 Feb;81(3):185-92. doi: 10.1055/s-0034-1396150. Epub 2015 Jan 15.","Liu BB","Planta Med","2015","2015/01/16","","","10.1055/s-0034-1396150"
"30649711","Assessment of Taste and Grittiness of Riomet(®) ER Strawberry, Riomet(®) ER Grape, Riomet(®) Cherry, and Metformin Immediate-Release Tablets in Healthy Subjects","Marshall AC, Damstra M, Tuley M, Schifando EL.","Drugs R D. 2019 Mar;19(1):57-66. doi: 10.1007/s40268-018-0260-x.","Marshall AC","Drugs R D","2019","2019/01/17","PMC6380966","","10.1007/s40268-018-0260-x"
"38566972","Establishing an OCD Model in BALB/c Mice Using RU24969: A Molecular and Behavioural Study of Optimal Dose Selection","Salloum F, Farran M, Shaib H, Jurjus A, Sleiman R, Khalil MI.","Behav Neurol. 2024 Mar 25;2024:4504858. doi: 10.1155/2024/4504858. eCollection 2024.","Salloum F","Behav Neurol","2024","2024/04/03","PMC10985275","","10.1155/2024/4504858"
"24318010","Induction of a photomixotrophic plant cell culture of Helianthus annuus and optimization of culture conditions for improved α-tocopherol production","Geipel K, Song X, Socher ML, Kümmritz S, Püschel J, Bley T, Ludwig-Müller J, Steingroewer J.","Appl Microbiol Biotechnol. 2014 Mar;98(5):2029-40. doi: 10.1007/s00253-013-5431-7. Epub 2013 Dec 7.","Geipel K","Appl Microbiol Biotechnol","2014","2013/12/10","","","10.1007/s00253-013-5431-7"
"23442845","Depressive-like behaviour induced by an intracerebroventricular injection of streptozotocin in mice: the protective effect of fluoxetine, antitumour necrosis factor-α and thalidomide therapies","Souza LC, Filho CB, Fabbro LD, de Gomes MG, Goes AT, Jesse CR.","Behav Pharmacol. 2013 Apr;24(2):79-86. doi: 10.1097/FBP.0b013e32835efc2f.","Souza LC","Behav Pharmacol","2013","2013/02/28","","","10.1097/FBP.0b013e32835efc2f"
"24684372","Glucocorticoid receptor deletion from the dorsal raphé nucleus of mice reduces dysphoria-like behavior and impairs hypothalamic-pituitary-adrenocortical axis feedback inhibition","Vincent MY, Jacobson L.","Eur J Neurosci. 2014 May;39(10):1671-81. doi: 10.1111/ejn.12538. Epub 2014 Mar 29.","Vincent MY","Eur J Neurosci","2014","2014/04/02","PMC4028415","NIHMS566015","10.1111/ejn.12538"
"18245869","A palatability study of a flavored dexamethasone preparation versus prednisolone liquid in children","Hames H, Seabrook JA, Matsui D, Rieder MJ, Joubert GI.","Can J Clin Pharmacol. 2008 Winter;15(1):e95-8. Epub 2008 Feb 1.","Hames H","Can J Clin Pharmacol","2008","2008/02/05","","",""
"16572005","Selective effects of citalopram in a mouse model of stress-induced anhedonia with a control for chronic stress","Strekalova T, Gorenkova N, Schunk E, Dolgov O, Bartsch D.","Behav Pharmacol. 2006 May;17(3):271-87. doi: 10.1097/00008877-200605000-00008.","Strekalova T","Behav Pharmacol","2006","2006/03/31","","","10.1097/00008877-200605000-00008"
"28058270","Validity Assessment of 5 Day Repeated Forced-Swim Stress to Model Human Depression in Young-Adult C57BL/6J and BALB/cJ Mice","Mul JD, Zheng J, Goodyear LJ.","eNeuro. 2016 Dec 29;3(6):ENEURO.0201-16.2016. doi: 10.1523/ENEURO.0201-16.2016. eCollection 2016 Nov-Dec.","Mul JD","eNeuro","2016","2017/01/07","PMC5197406","","10.1523/ENEURO.0201-16.2016"
"8346292","Deprivation alters rats' flavor preferences for carbohydrates and fats","Sclafani A, Ackroff K.","Physiol Behav. 1993 Jun;53(6):1091-9. doi: 10.1016/0031-9384(93)90364-l.","Sclafani A","Physiol Behav","1993","1993/06/01","","","10.1016/0031-9384(93)90364-l"
