PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20637962","Preference for formulations containing calcium and vitamin D(3) in childhood: a randomized-sequence, open-label trial","Bianchetti AA, Lava SA, Bettinelli A, Rizzi M, Simonetti GD, Bianchetti MG.","Clin Ther. 2010 Jun;32(6):1083-7. doi: 10.1016/j.clinthera.2010.06.006.","Bianchetti AA","Clin Ther","2010","2010/07/20","","","10.1016/j.clinthera.2010.06.006"
"10164058","Rational prescribing of antibacterials in ambulatory children","Hoppe JE.","Pharmacoeconomics. 1996 Dec;10(6):552-74. doi: 10.2165/00019053-199610060-00004.","Hoppe JE","Pharmacoeconomics","1996","1996/11/03","","","10.2165/00019053-199610060-00004"
"28504866","A short report on current fertility preservation strategies for boys","Ho WLC, Bourne H, Gook D, Clarke G, Kemertzis M, Stern K, Agresta F, Heloury Y, Clark H, Orme L, Jayasinghe Y, Zacharin MR; Paediatric & Adolescent Fertility Preservation Task Force, Melbourne.","Clin Endocrinol (Oxf). 2017 Sep;87(3):279-285. doi: 10.1111/cen.13377. Epub 2017 Jul 2.","Ho WLC","Clin Endocrinol (Oxf)","2017","2017/05/16","","","10.1111/cen.13377"
"16507381","A pooled analysis of seven randomized crossover studies of the palatability of cefdinir oral suspension versus amoxicillin/clavulanate potassium, cefprozil, azithromycin, and amoxicillin in children aged 4 to 8 years","Holas C, Chiu YL, Notario G, Kapral D.","Clin Ther. 2005 Dec;27(12):1950-60. doi: 10.1016/j.clinthera.2005.11.017.","Holas C","Clin Ther","2005","2006/03/02","","","10.1016/j.clinthera.2005.11.017"
"32331397","VEGF Treatment Ameliorates Depression-Like Behavior in Adult Offspring After Maternal Immune Activation","Sideromenos S, Lindtner C, Zambon A, Horvath O, Berger A, Pollak DD.","Cells. 2020 Apr 22;9(4):1048. doi: 10.3390/cells9041048.","Sideromenos S","Cells","2020","2020/04/26","PMC7226255","","10.3390/cells9041048"
"36034345","Laparoscopic Lateral Suspension (LLS) for the Treatment of Apical Prolapse: A New Gold Standard?","Dällenbach P.","Front Surg. 2022 May 12;9:898392. doi: 10.3389/fsurg.2022.898392. eCollection 2022.","Dällenbach P","Front Surg","2022","2022/08/29","PMC9406280","","10.3389/fsurg.2022.898392"
"27922594","Cacna1c in the Prefrontal Cortex Regulates Depression-Related Behaviors via REDD1","Kabir ZD, Lee AS, Burgdorf CE, Fischer DK, Rajadhyaksha AM, Mok E, Rizzo B, Rice RC, Singh K, Ota KT, Gerhard DM, Schierberl KC, Glass MJ, Duman RS, Rajadhyaksha AM.","Neuropsychopharmacology. 2017 Sep;42(10):2032-2042. doi: 10.1038/npp.2016.271. Epub 2016 Dec 6.","Kabir ZD","Neuropsychopharmacology","2017","2016/12/07","PMC5561335","","10.1038/npp.2016.271"
"22424512","The rheumatic mitral valve and repair techniques in children","Kalangos A.","Semin Thorac Cardiovasc Surg Pediatr Card Surg Annu. 2012;15(1):80-7. doi: 10.1053/j.pcsu.2012.01.013.","Kalangos A","Semin Thorac Cardiovasc Surg Pediatr Card Surg Annu","2012","2012/03/20","","","10.1053/j.pcsu.2012.01.013"
"39418882","Breakdown of the blood-brain barrier in depressed mice induced by chronic unpredictable mild stress","Shi W, Zhang S, Yao K, Meng Q, Lu Y, Ren Y, Li L, Zhao J.","J Psychiatr Res. 2024 Oct 11;180:138-146. doi: 10.1016/j.jpsychires.2024.10.004. Online ahead of print.","Shi W","J Psychiatr Res","2024","2024/10/17","","","10.1016/j.jpsychires.2024.10.004"
"27789367","Development of a novel oral delivery system of edaravone for enhancing bioavailability","Parikh A, Kathawala K, Tan CC, Garg S, Zhou XF.","Int J Pharm. 2016 Dec 30;515(1-2):490-500. doi: 10.1016/j.ijpharm.2016.10.052. Epub 2016 Oct 24.","Parikh A","Int J Pharm","2016","2016/11/06","","","10.1016/j.ijpharm.2016.10.052"
"25191502","Antidepressant Effects of Ketamine on Depression-like Behavior in Juvenile Mice after Neonatal Dexamethasone Exposure","Li SX, Zhang JC, Wu J, Hashimoto K.","Clin Psychopharmacol Neurosci. 2014 Aug;12(2):124-7. doi: 10.9758/cpn.2014.12.2.124. Epub 2014 Aug 12.","Li SX","Clin Psychopharmacol Neurosci","2014","2014/09/06","PMC4153858","","10.9758/cpn.2014.12.2.124"
"29997143","Evaluation of patient-reported outcome measurements as a reliable tool to measure acceptability of the taste of paediatric medicines in an inpatient paediatric population","Mistry P, Stirling H, Callens C, Hodson J, Batchelor H; SPaeDD-UK project.","BMJ Open. 2018 Jul 11;8(7):e021961. doi: 10.1136/bmjopen-2018-021961.","Mistry P","BMJ Open","2018","2018/07/13","PMC6082459","","10.1136/bmjopen-2018-021961"
"36847832","Lipopolysaccharide-induced endotoxaemia during adolescence promotes stress vulnerability in adult mice via deregulation of nuclear factor erythroid 2-related factor 2 in the medial prefrontal cortex","Chen YC, Huang YH, Song L, Tong XH, Li JF, Lin S, Chen X, Zhang JC, Zhang ZL, Zeng QY.","Psychopharmacology (Berl). 2023 Apr;240(4):713-724. doi: 10.1007/s00213-022-06285-4. Epub 2023 Feb 27.","Chen YC","Psychopharmacology (Berl)","2023","2023/02/27","","","10.1007/s00213-022-06285-4"
"8878244","Properties of azithromycin that enhance the potential for compliance in children with upper respiratory tract infections","Powers JL.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S30-7. doi: 10.1097/00006454-199609009-00006.","Powers JL","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00006"
"33920192","Dosing Accuracy of Oral Extemporaneous Suspensions of Antibiotics: Measuring Procedures and Administration Devices","Neves I, Auxtero MD.","Pharmaceutics. 2021 Apr 10;13(4):528. doi: 10.3390/pharmaceutics13040528.","Neves I","Pharmaceutics","2021","2021/04/30","PMC8068927","","10.3390/pharmaceutics13040528"
"22936212","Accurately administering oral medication to children isn't child's play","Beckett VL, Tyson LD, Carroll D, Gooding NM, Kelsall AW.","Arch Dis Child. 2012 Sep;97(9):838-41. doi: 10.1136/archdischild-2012-301850.","Beckett VL","Arch Dis Child","2012","2012/09/01","","","10.1136/archdischild-2012-301850"
"28488329","Phosphodiesterase-1b deletion confers depression-like behavioral resistance separate from stress-related effects in mice","Hufgard JR, Williams MT, Vorhees CV.","Genes Brain Behav. 2017 Nov;16(8):756-767. doi: 10.1111/gbb.12391. Epub 2017 Jun 7.","Hufgard JR","Genes Brain Behav","2017","2017/05/11","PMC5677534","NIHMS876981","10.1111/gbb.12391"
"28271493","Palatability of a novel oral formulation of prednisone in healthy young adults","Bai S, Dormer N, Shoults C, Meyer A, Pierce CD, Neville KA, Kearns GL.","J Pharm Pharmacol. 2017 Apr;69(4):489-496. doi: 10.1111/jphp.12710. Epub 2017 Mar 8.","Bai S","J Pharm Pharmacol","2017","2017/03/09","PMC5360468","NIHMS848922","10.1111/jphp.12710"
"9114989","A double-blind taste comparison of pediatric antibiotic suspensions","Steele RW, Estrada B, Begue RE, Mirza A, Travillion DA, Thomas MP.","Clin Pediatr (Phila). 1997 Apr;36(4):193-9. doi: 10.1177/000992289703600402.","Steele RW","Clin Pediatr (Phila)","1997","1997/04/01","","","10.1177/000992289703600402"
"31706864","Thiolated hydroxypropyl-β-cyclodextrin as mucoadhesive excipient for oral delivery of budesonide in liquid paediatric formulation","Laquintana V, Asim MH, Lopedota A, Cutrignelli A, Lopalco A, Franco M, Bernkop-Schnürch A, Denora N.","Int J Pharm. 2019 Dec 15;572:118820. doi: 10.1016/j.ijpharm.2019.118820. Epub 2019 Nov 7.","Laquintana V","Int J Pharm","2019","2019/11/11","","","10.1016/j.ijpharm.2019.118820"
"21573045","Clinical utility of valsartan in the treatment of hypertension in children and adolescents","Baracco R, Kapur G.","Patient Prefer Adherence. 2011 Mar 17;5:149-55. doi: 10.2147/PPA.S12166.","Baracco R","Patient Prefer Adherence","2011","2011/05/17","PMC3090375","","10.2147/PPA.S12166"
"37984617","What to consider for successful administration of oral liquids via enteral feeding tubes? a case study with paediatric ibuprofen suspensions","Karkossa F, Bading A, Klein S.","Int J Pharm. 2024 Jan 5;649:123628. doi: 10.1016/j.ijpharm.2023.123628. Epub 2023 Nov 19.","Karkossa F","Int J Pharm","2024","2023/11/20","","","10.1016/j.ijpharm.2023.123628"
"12462318","Reasons hospitals give for not offering hepatitis B vaccine to low-risk newborns","Aiken KD, Clark SJ, Cabana MD.","Clin Pediatr (Phila). 2002 Nov-Dec;41(9):681-6. doi: 10.1177/000992280204100907.","Aiken KD","Clin Pediatr (Phila)","2002","2002/12/05","","","10.1177/000992280204100907"
"18245869","A palatability study of a flavored dexamethasone preparation versus prednisolone liquid in children","Hames H, Seabrook JA, Matsui D, Rieder MJ, Joubert GI.","Can J Clin Pharmacol. 2008 Winter;15(1):e95-8. Epub 2008 Feb 1.","Hames H","Can J Clin Pharmacol","2008","2008/02/05","","",""
"27349946","The Milky Way: paediatric milk-based dispersible tablets prepared by direct compression - a proof-of-concept study","Orubu SE, Hobson NJ, Basit AW, Tuleu C.","J Pharm Pharmacol. 2017 Apr;69(4):417-431. doi: 10.1111/jphp.12570. Epub 2016 Jun 28.","Orubu SE","J Pharm Pharmacol","2017","2016/06/29","","","10.1111/jphp.12570"
"16117986","A comparison of 5 days of therapy with cefdinir or azithromycin in children with acute otitis media: a multicenter, prospective, single-blind study","Block SL, Cifaldi M, Gu Y, Paris MM.","Clin Ther. 2005 Jun;27(6):786-94. doi: 10.1016/j.clinthera.2005.06.012.","Block SL","Clin Ther","2005","2005/08/25","","","10.1016/j.clinthera.2005.06.012"
"8642815","Morphologic determinants favoring surgical aortic valvuloplasty versus pulmonary autograft aortic valve replacement in children","van Son JA, Reddy VM, Black MD, Rajasinghe H, Haas GS, Hanley FL.","J Thorac Cardiovasc Surg. 1996 Jun;111(6):1149-56; discussion 1156-7. doi: 10.1016/s0022-5223(96)70216-7.","van Son JA","J Thorac Cardiovasc Surg","1996","1996/06/01","","","10.1016/s0022-5223(96)70216-7"
"3403868","Clinical and pharmacokinetic evaluation of a sustained-release liquid theophylline preparation","Guill MF, Pruitt AW, Altman RE, Lawless TE, Brown DA, DuRant RH, Bottini PB.","J Allergy Clin Immunol. 1988 Aug;82(2):281-6. doi: 10.1016/0091-6749(88)91012-3.","Guill MF","J Allergy Clin Immunol","1988","1988/08/01","","","10.1016/0091-6749(88)91012-3"
"8211279","Maternal perceptions of pneumonia and pneumonia signs in Pakistani children","Kundi MZ, Anjum M, Mull DS, Mull JD.","Soc Sci Med. 1993 Sep;37(5):649-60. doi: 10.1016/0277-9536(93)90104-c.","Kundi MZ","Soc Sci Med","1993","1993/09/01","","","10.1016/0277-9536(93)90104-c"
"2277738","Aerosolized budesonide in asthmatic infants: a double blind study","Van Bever HP, Schuddinck L, Wojciechowski M, Stevens WJ.","Pediatr Pulmonol. 1990;9(3):177-80. doi: 10.1002/ppul.1950090310.","Van Bever HP","Pediatr Pulmonol","1990","1990/01/01","","","10.1002/ppul.1950090310"
"6297720","Invasive properties of primary pediatric neoplasms in vitro","Bogenmann E, Mark C, Isaacs H, Neustein HB, De Clerck YA, Laug WE, Jones PA.","Cancer Res. 1983 Mar;43(3):1176-86.","Bogenmann E","Cancer Res","1983","1983/03/01","","",""
"808089","Serum levels of penicillin v after oral administration of pediatric preparations to healthy subjects","Rollag H Jr, Midtvedt T, Wetterhus S.","Acta Paediatr Scand. 1975 May;64(3):421-4. doi: 10.1111/j.1651-2227.1975.tb03858.x.","Rollag H Jr","Acta Paediatr Scand","1975","1975/05/01","","","10.1111/j.1651-2227.1975.tb03858.x"
"21961644","Single intraoperative intravenous Co-Amoxiclav versus postoperative full oral course in prevention of postadenotonsillectomy morbidity: a randomised clinical trial","Mutiso MD, Macharia IM.","BMC Ear Nose Throat Disord. 2011 Sep 30;11:9. doi: 10.1186/1472-6815-11-9.","Mutiso MD","BMC Ear Nose Throat Disord","2011","2011/10/04","PMC3190331","","10.1186/1472-6815-11-9"
"655183","Taste preference test for oral liquid theophylline preparations","Burleson WR, Mantlo LJ, Self TH, Ryan MR.","Am J Hosp Pharm. 1978 May;35(5):584-6.","Burleson WR","Am J Hosp Pharm","1978","1978/05/01","","",""
