PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33553339","Diagnosis and management of protracted bacterial bronchitis: a survey of Chinese pediatricians","Li Q, Guo Z, Li Y, Zhang G, Tian X, Gu R, Luo Z.","Ann Transl Med. 2021 Jan;9(1):46. doi: 10.21037/atm-20-3984.","Li Q","Ann Transl Med","2021","2021/02/08","PMC7859824","","10.21037/atm-20-3984"
"25404720","Race, otitis media, and antibiotic selection","Fleming-Dutra KE, Shapiro DJ, Hicks LA, Gerber JS, Hersh AL.","Pediatrics. 2014 Dec;134(6):1059-66. doi: 10.1542/peds.2014-1781. Epub 2014 Nov 17.","Fleming-Dutra KE","Pediatrics","2014","2014/11/19","","","10.1542/peds.2014-1781"
"11819910","[Inflammatory acute rhinosinusitis]","Stoll D.","Presse Med. 2001 Dec 22-29;30(39-40 Pt 2):33-40.","Stoll D","Presse Med","2001","2002/02/01","","",""
"16507381","A pooled analysis of seven randomized crossover studies of the palatability of cefdinir oral suspension versus amoxicillin/clavulanate potassium, cefprozil, azithromycin, and amoxicillin in children aged 4 to 8 years","Holas C, Chiu YL, Notario G, Kapral D.","Clin Ther. 2005 Dec;27(12):1950-60. doi: 10.1016/j.clinthera.2005.11.017.","Holas C","Clin Ther","2005","2006/03/02","","","10.1016/j.clinthera.2005.11.017"
"16625551","Interventions for ear discharge associated with grommets (ventilation tubes)","Vaile L, Williamson T, Waddell A, Taylor G.","Cochrane Database Syst Rev. 2006 Apr 19;(2):CD001933. doi: 10.1002/14651858.CD001933.pub2.","Vaile L","Cochrane Database Syst Rev","2006","2006/04/21","","","10.1002/14651858.CD001933.pub2"
"26349821","Augmented renal clearance implies a need for increased amoxicillin-clavulanic acid dosing in critically ill children","De Cock PA, Standing JF, Barker CI, de Jaeger A, Dhont E, Carlier M, Verstraete AG, Delanghe JR, Robays H, De Paepe P.","Antimicrob Agents Chemother. 2015 Nov;59(11):7027-35. doi: 10.1128/AAC.01368-15. Epub 2015 Sep 8.","De Cock PA","Antimicrob Agents Chemother","2015","2015/09/10","PMC4604416","","10.1128/AAC.01368-15"
"11880740","Management of acute bacterial rhinosinusitis","Conrad DA, Jenson HB.","Curr Opin Pediatr. 2002 Feb;14(1):86-90. doi: 10.1097/00008480-200202000-00015.","Conrad DA","Curr Opin Pediatr","2002","2002/03/07","","","10.1097/00008480-200202000-00015"
"14608264","Otitis media. A scholarly review of the evidence","Pappas DE, Owen Hendley J.","Minerva Pediatr. 2003 Oct;55(5):407-14.","Pappas DE","Minerva Pediatr","2003","2003/11/11","","",""
"15977962","Tick-borne infections in children: epidemiology, clinical manifestations, and optimal management strategies","Buckingham SC.","Paediatr Drugs. 2005;7(3):163-76. doi: 10.2165/00148581-200507030-00003.","Buckingham SC","Paediatr Drugs","2005","2005/06/28","","","10.2165/00148581-200507030-00003"
"10401800","Management of sore throats in children: a cost-effectiveness analysis","Tsevat J, Kotagal UR.","Arch Pediatr Adolesc Med. 1999 Jul;153(7):681-8. doi: 10.1001/archpedi.153.7.681.","Tsevat J","Arch Pediatr Adolesc Med","1999","1999/07/13","","","10.1001/archpedi.153.7.681"
"35558354","Taste Perceptions of Common Pediatric Antibiotic Suspensions and Associated Prescribing Patterns in Medical Residents","Soares N, Mitchell R, McGoff T, Bailey T, Wellman GS.","J Pediatr Pharmacol Ther. 2022;27(4):316-323. doi: 10.5863/1551-6776-27.4.316. Epub 2022 May 9.","Soares N","J Pediatr Pharmacol Ther","2022","2022/05/13","PMC9088435","","10.5863/1551-6776-27.4.316"
"8417430","Review of cefixime in the treatment of otitis media in infants and children","Bluestone CD.","Pediatr Infect Dis J. 1993 Jan;12(1):75-82. doi: 10.1097/00006454-199301000-00016.","Bluestone CD","Pediatr Infect Dis J","1993","1993/01/01","","","10.1097/00006454-199301000-00016"
"14658923","Community-acquired pneumonia in children: issues in optimizing antibacterial treatment","Korppi M.","Paediatr Drugs. 2003;5(12):821-32. doi: 10.2165/00148581-200305120-00005.","Korppi M","Paediatr Drugs","2003","2003/12/09","","","10.2165/00148581-200305120-00005"
"23039319","Comparison of amoxicillin/clavulanic acid high dose with cefdinir in the treatment of acute otitis media","Casey JR, Block SL, Hedrick J, Almudevar A, Pichichero ME.","Drugs. 2012 Oct 22;72(15):1991-7. doi: 10.2165/11590320-000000000-00000.","Casey JR","Drugs","2012","2012/10/09","PMC3963277","NIHMS562917","10.2165/11590320-000000000-00000"
"14632102","Acute streptococcal pharyngitis in pediatric medicine: current issues in diagnosis and management","Shulman ST.","Paediatr Drugs. 2003;5 Suppl 1:13-23.","Shulman ST","Paediatr Drugs","2003","2003/11/25","","",""
"8188841","Pediatric Lyme arthritis: clinical spectrum and outcome","Rose CD, Fawcett PT, Eppes SC, Klein JD, Gibney K, Doughty RA.","J Pediatr Orthop. 1994 Mar-Apr;14(2):238-41. doi: 10.1097/01241398-199403000-00020.","Rose CD","J Pediatr Orthop","1994","1994/03/01","","","10.1097/01241398-199403000-00020"
"18574657","Five-day oral cefditoren pivoxil versus 10-day oral amoxicillin for pediatric group A streptococcal pharyngotonsillitis","Ozaki T, Nishimura N, Suzuki M, Narita A, Watanabe N, Ahn J, Koyama N, Ushida H, Nakane K, Yasuda N, Funahashi K.","J Infect Chemother. 2008 Jun;14(3):213-8. doi: 10.1007/s10156-008-0602-7. Epub 2008 Jun 24.","Ozaki T","J Infect Chemother","2008","2008/06/25","","","10.1007/s10156-008-0602-7"
"1617038","Current therapy for otitis media and criteria for evaluation of new antimicrobial agents","Bluestone CD.","Clin Infect Dis. 1992 Jun;14 Suppl 2:S197-203; discussion S209-11. doi: 10.1093/clinids/14.supplement_2.s197.","Bluestone CD","Clin Infect Dis","1992","1992/06/01","","","10.1093/clinids/14.supplement_2.s197"
"26549167","An update on antimicrobial options for childhood community-acquired pneumonia: a critical appraisal of available evidence","Nascimento-Carvalho CM, Andrade DC, Vilas-Boas AL.","Expert Opin Pharmacother. 2016;17(1):53-78. doi: 10.1517/14656566.2016.1109633. Epub 2015 Nov 7.","Nascimento-Carvalho CM","Expert Opin Pharmacother","2016","2015/11/10","","","10.1517/14656566.2016.1109633"
"35490055","A shortened course of Amoxicillin/Clavulanate is the preferred antibiotic treatment after surgery for perforated appendicitis in children","Skertich NJ, Sullivan GA, Wiegmann AL, Becerra AZ, Madonna MB, Pillai S, Shah AN, Gulack BC.","J Pediatr Surg. 2023 Mar;58(3):558-563. doi: 10.1016/j.jpedsurg.2022.03.032. Epub 2022 Apr 5.","Skertich NJ","J Pediatr Surg","2023","2022/04/30","","","10.1016/j.jpedsurg.2022.03.032"
"32833993","Feasibility of implementation of simplified management of young infants with possible serious bacterial infection when referral is not feasible in tribal areas of Pune district, Maharashtra, India","Roy S, Patil R, Apte A, Thibe K, Dhongade A, Pawar B, Nisar YB, Aboubaker S, Qazi SA, Bahl R, Patil A, Juvekar S, Bavdekar A.","PLoS One. 2020 Aug 24;15(8):e0236355. doi: 10.1371/journal.pone.0236355. eCollection 2020.","Roy S","PLoS One","2020","2020/08/25","PMC7446882","","10.1371/journal.pone.0236355"
"1906097","Cefixime compared with amoxicillin for treatment of acute otitis media","Johnson CE, Carlin SA, Super DM, Rehmus JM, Roberts DG, Christopher NC, Whitwell JK, Shurin PA.","J Pediatr. 1991 Jul;119(1 Pt 1):117-22. doi: 10.1016/s0022-3476(05)81051-0.","Johnson CE","J Pediatr","1991","1991/07/01","","","10.1016/s0022-3476(05)81051-0"
"38484862","Food selection and effect of home preparation procedure for antibiotic food mixtures on homogeneity, stability, and dissolution","Huang R, Zhu D, Wang J, Berko Y, Yu PA, Parker CM, Yu YC, Feng X, Xu X, Ashraf M.","Int J Pharm. 2024 Apr 25;655:123993. doi: 10.1016/j.ijpharm.2024.123993. Epub 2024 Mar 13.","Huang R","Int J Pharm","2024","2024/03/14","","","10.1016/j.ijpharm.2024.123993"
"20584804","Empirical treatment of neonatal sepsis: are the current guidelines adequate?","Muller-Pebody B, Johnson AP, Heath PT, Gilbert RE, Henderson KL, Sharland M; iCAP Group (Improving Antibiotic Prescribing in Primary Care).","Arch Dis Child Fetal Neonatal Ed. 2011 Jan;96(1):F4-8. doi: 10.1136/adc.2009.178483. Epub 2010 Jun 28.","Muller-Pebody B","Arch Dis Child Fetal Neonatal Ed","2011","2010/06/30","","","10.1136/adc.2009.178483"
"27264915","Medication Palatability Affects Physician Prescribing Preferences for Common Pediatric Conditions","Bradshaw H, Mitchell MJ, Edwards CJ, Stolz U, Naser O, Peck A, Patanwala AE.","Acad Emerg Med. 2016 Nov;23(11):1243-1247. doi: 10.1111/acem.13020. Epub 2016 Oct 31.","Bradshaw H","Acad Emerg Med","2016","2016/06/07","","","10.1111/acem.13020"
"29884697","Effectiveness of amoxicillin alone in the treatment of uncomplicated acute otitis media: a systematic review protocol","Choffor-Nchinda E, Atanga LC, Nansseu JR, Djomou F.","BMJ Open. 2018 Jun 8;8(6):e021133. doi: 10.1136/bmjopen-2017-021133.","Choffor-Nchinda E","BMJ Open","2018","2018/06/10","PMC6009545","","10.1136/bmjopen-2017-021133"
"31156970","Studying the knowledge, attitude and practice of antibiotic misuse among Alexandria population","El-Hawy RM, Ashmawy MI, Kamal MM, Khamis HA, Abo El-Hamed NM, Eladely GI, Abdo MH, Hashem Y, Ramadan M, Hamdy DA.","Eur J Hosp Pharm. 2017 Nov;24(6):349-354. doi: 10.1136/ejhpharm-2016-001032. Epub 2016 Oct 28.","El-Hawy RM","Eur J Hosp Pharm","2017","2019/06/04","PMC6451550","","10.1136/ejhpharm-2016-001032"
"11919528","Diagnosis and management of acute otitis media in the urgent care setting","McCracken GH Jr.","Ann Emerg Med. 2002 Apr;39(4):413-21. doi: 10.1067/mem.2002.122772.","McCracken GH Jr","Ann Emerg Med","2002","2002/03/29","","","10.1067/mem.2002.122772"
"29790840","Guidelines for the treatment of severe acute malnutrition: a systematic review of the evidence for antimicrobial therapy","Williams PCM, Berkley JA.","Paediatr Int Child Health. 2018 Nov;38(sup1):S32-S49. doi: 10.1080/20469047.2017.1409453.","Williams PCM","Paediatr Int Child Health","2018","2018/05/24","PMC5972636","","10.1080/20469047.2017.1409453"
"34206831","Use of the Bacterial Lysate OM-85 in the Paediatric Population in Italy: A Retrospective Cohort Study","Cantarutti A, Barbieri E, Scamarcia A, Cantarutti L, Canova C, Giaquinto C.","Int J Environ Res Public Health. 2021 Jun 26;18(13):6871. doi: 10.3390/ijerph18136871.","Cantarutti A","Int J Environ Res Public Health","2021","2021/07/02","PMC8297025","","10.3390/ijerph18136871"
"28791973","Pattern of prescription of antibiotics among dental practitioners in Jeddah, KSA: A cross-sectional survey","Al-Johani K, Reddy SG, Al Mushayt AS, El-Housseiny A.","Niger J Clin Pract. 2017 Jul;20(7):804-810. doi: 10.4103/1119-3077.196072.","Al-Johani K","Niger J Clin Pract","2017","2017/08/10","","","10.4103/1119-3077.196072"
"38886111","Challenges and opportunities in neonatal sepsis management: insights from a survey among clinicians in 25 Sub-Saharan African countries","Rosa-Mangeret F, Dupuis M, Dewez JE, Muhe LM, Wagner N, Pfister RE.","BMJ Paediatr Open. 2024 Jun 17;8(1):e002398. doi: 10.1136/bmjpo-2023-002398.","Rosa-Mangeret F","BMJ Paediatr Open","2024","2024/06/17","PMC11184178","","10.1136/bmjpo-2023-002398"
"3052769","Trimethoprim-sulfamethoxazole v. amoxicillin in the treatment of acute otitis media","Feldman W, Momy J, Dulberg C.","CMAJ. 1988 Nov 15;139(10):961-4.","Feldman W","CMAJ","1988","1988/11/15","PMC1268389","",""
"33292528","First pediatric electronic algorithm to stratify risk of penicillin allergy","Roberts H, Soller L, Ng K, Chan ES, Roberts A, Kang K, Hildebrand KJ, Wong T.","Allergy Asthma Clin Immunol. 2020 Dec 4;16(1):103. doi: 10.1186/s13223-020-00501-6.","Roberts H","Allergy Asthma Clin Immunol","2020","2020/12/09","PMC7716490","","10.1186/s13223-020-00501-6"
"26676711","Effectiveness of Patient Choice in Nonoperative vs Surgical Management of Pediatric Uncomplicated Acute Appendicitis","Minneci PC, Mahida JB, Lodwick DL, Sulkowski JP, Nacion KM, Cooper JN, Ambeba EJ, Moss RL, Deans KJ.","JAMA Surg. 2016 May 1;151(5):408-15. doi: 10.1001/jamasurg.2015.4534.","Minneci PC","JAMA Surg","2016","2015/12/18","","","10.1001/jamasurg.2015.4534"
"28418807","Coagulase-Negative Staphylococci in Human Milk From Mothers of Preterm Compared With Term Neonates","Soeorg H, Metsvaht T, Eelmäe I, Metsvaht HK, Treumuth S, Merila M, Ilmoja ML, Lutsar I.","J Hum Lact. 2017 May;33(2):329-340. doi: 10.1177/0890334417691505. Epub 2017 Mar 10.","Soeorg H","J Hum Lact","2017","2017/04/19","","","10.1177/0890334417691505"
"11144401","Comparison of the palatability of the oral suspension of cefdinir vs. amoxicillin/clavulanate potassium, cefprozil and azithromycin in pediatric patients","Powers JL, Gooch WM 3rd, Oddo LP.","Pediatr Infect Dis J. 2000 Dec;19(12 Suppl):S174-80. doi: 10.1097/00006454-200012001-00008.","Powers JL","Pediatr Infect Dis J","2000","2001/01/06","","","10.1097/00006454-200012001-00008"
"29986729","Private retail drug shops: what they are, how they operate, and implications for health care delivery in rural Uganda","Mayora C, Kitutu FE, Kandala NB, Ekirapa-Kiracho E, Peterson SS, Wamani H.","BMC Health Serv Res. 2018 Jul 9;18(1):532. doi: 10.1186/s12913-018-3343-z.","Mayora C","BMC Health Serv Res","2018","2018/07/11","PMC6038354","","10.1186/s12913-018-3343-z"
"32286027","Urinary Tract Infection in Outpatient Children and Adolescents: Risk Analysis of Antimicrobial Resistance","Eremenko R, Barmatz S, Lumelsky N, Colodner R, Strauss M, Alkan Y.","Isr Med Assoc J. 2020 Apr;22(4):236-240.","Eremenko R","Isr Med Assoc J","2020","2020/04/15","","",""
"30526584","An audit of antimicrobial prescribing by dental practitioners in the north east of England and Cumbria","Sturrock A, Landes D, Robson T, Bird L, Ojelabi A, Ling J.","BMC Oral Health. 2018 Dec 10;18(1):206. doi: 10.1186/s12903-018-0682-4.","Sturrock A","BMC Oral Health","2018","2018/12/12","PMC6288968","","10.1186/s12903-018-0682-4"
"15060689","Intramuscular ceftriaxone in comparison with oral amoxicillin-clavulanate for the treatment of acute otitis media in infants and children","Wang CY, Lu CY, Hsieh YC, Lee CY, Huang LM.","J Microbiol Immunol Infect. 2004 Feb;37(1):57-62.","Wang CY","J Microbiol Immunol Infect","2004","2004/04/03","","",""
"9114989","A double-blind taste comparison of pediatric antibiotic suspensions","Steele RW, Estrada B, Begue RE, Mirza A, Travillion DA, Thomas MP.","Clin Pediatr (Phila). 1997 Apr;36(4):193-9. doi: 10.1177/000992289703600402.","Steele RW","Clin Pediatr (Phila)","1997","1997/04/01","","","10.1177/000992289703600402"
"29273072","Monitoring adherence to guidelines of antibiotic use in pediatric pneumonia: the MAREA study","Di Pietro P, Della Casa Alberighi O, Silvestri M, Tosca MA, Ruocco A, Conforti G, Rossi GA, Castagnola E, Merlano MC, Zappettini S, Renna S; Pediatric Ligurian Network MAREA network.","Ital J Pediatr. 2017 Dec 22;43(1):113. doi: 10.1186/s13052-017-0432-2.","Di Pietro P","Ital J Pediatr","2017","2017/12/24","PMC5741879","","10.1186/s13052-017-0432-2"
"20660544","Cochlear implants in children: surgical site infections and prevention and treatment of acute otitis media and meningitis","Rubin LG, Papsin B; Committee on Infectious Diseases and Section on Otolaryngology-Head and Neck Surgery.","Pediatrics. 2010 Aug;126(2):381-91. doi: 10.1542/peds.2010-1427. Epub 2010 Jul 26.","Rubin LG","Pediatrics","2010","2010/07/28","","","10.1542/peds.2010-1427"
"24676179","Patterns of antimicrobial therapy in acute tonsillitis: A cross-sectional hospital-based study from UAE","John LJ, Cherian M, Sreedharan J, Cherian T.","An Acad Bras Cienc. 2014 Mar;86(1):451-7. doi: 10.1590/0001-3765201420120036.","John LJ","An Acad Bras Cienc","2014","2014/03/29","","","10.1590/0001-3765201420120036"
"32836139","Italian primary care paediatricians' adherence to the 2019 National Guideline for the management of acute otitis media in children: A cross-sectional study","Chiappini E, Motisi MA, Becherucci P, Pierattelli M, Galli L, Marchisio P.","Int J Pediatr Otorhinolaryngol. 2020 Nov;138:110282. doi: 10.1016/j.ijporl.2020.110282. Epub 2020 Aug 4.","Chiappini E","Int J Pediatr Otorhinolaryngol","2020","2020/08/25","","","10.1016/j.ijporl.2020.110282"
"32884246","Prevalence and Factors Associated with Parents Self-Medicating Under-Fives with Antibiotics in Bagamoyo District Council, Tanzania: a Cross-Sectional Study","Simon B, Kazaura M.","Patient Prefer Adherence. 2020 Aug 19;14:1445-1453. doi: 10.2147/PPA.S263517. eCollection 2020.","Simon B","Patient Prefer Adherence","2020","2020/09/05","PMC7443408","","10.2147/PPA.S263517"
"9265886","Strategies for managing group A streptococcal pharyngitis. A survey of board-certified pediatricians","Hofer C, Binns HJ, Tanz RR.","Arch Pediatr Adolesc Med. 1997 Aug;151(8):824-9. doi: 10.1001/archpedi.1997.02170450074012.","Hofer C","Arch Pediatr Adolesc Med","1997","1997/08/01","","","10.1001/archpedi.1997.02170450074012"
"34556347","Antimicrobial resistance of Haemophilus influenzae isolates from pediatric hospitals in Mainland China: Report from the ISPED program, 2017-2019","Zhou M, Fu P, Fang C, Shang S, Hua C, Jing C, Xu H, Chen Y, Deng J, Zhang H, Zhang T, Wang S, Lin A, Huang W, Cao Q, Wang C, Yu H, Cao S, Deng H, Gao W, Hao J.","Indian J Med Microbiol. 2021 Oct-Dec;39(4):434-438. doi: 10.1016/j.ijmmb.2021.09.001. Epub 2021 Sep 21.","Zhou M","Indian J Med Microbiol","2021","2021/09/24","","","10.1016/j.ijmmb.2021.09.001"
