PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24157316","Grouped retinae and tapetal cups in some Teleostian fish: occurrence, structure, and function","Francke M, Kreysing M, Mack A, Engelmann J, Karl A, Makarov F, Guck J, Kolle M, Wolburg H, Pusch R, von der Emde G, Schuster S, Wagner HJ, Reichenbach A.","Prog Retin Eye Res. 2014 Jan;38:43-69. doi: 10.1016/j.preteyeres.2013.10.001. Epub 2013 Oct 22.","Francke M","Prog Retin Eye Res","2014","2013/10/26","","","10.1016/j.preteyeres.2013.10.001"
"34030962","A natural compound harmine decreases melanin synthesis through regulation of the DYRK1A/NFATC3 pathway","Park CH, Kim G, Lee Y, Kim H, Song MJ, Lee DH, Chung JH.","J Dermatol Sci. 2021 Jul;103(1):16-24. doi: 10.1016/j.jdermsci.2021.05.003. Epub 2021 May 15.","Park CH","J Dermatol Sci","2021","2021/05/25","","","10.1016/j.jdermsci.2021.05.003"
"34184549","First Report of Fusarium oxysporum Causing Wilt on Coriander in China","Li X, Kang HJ, Zhao Q, Shi Y, Chai A, Li B.","Plant Dis. 2021 Jun 29. doi: 10.1094/PDIS-05-21-1002-PDN. Online ahead of print.","Li X","Plant Dis","2021","2021/06/29","","","10.1094/PDIS-05-21-1002-PDN"
"37063906","Photobiomodulation ameliorates inflammatory parameters in fibroblast-like synoviocytes and experimental animal models of rheumatoid arthritis","Ryu JH, Park J, Kim BY, Kim Y, Kim NG, Shin YI.","Front Immunol. 2023 Mar 29;14:1122581. doi: 10.3389/fimmu.2023.1122581. eCollection 2023.","Ryu JH","Front Immunol","2023","2023/04/17","PMC10090497","","10.3389/fimmu.2023.1122581"
"33028868","Iodine staining as a useful probe for distinguishing insulin amyloid polymorphs","Hiramatsu T, Yamamoto N, Ha S, Masuda Y, Yasuda M, Ishigaki M, Yuzu K, Ozaki Y, Chatani E.","Sci Rep. 2020 Oct 7;10(1):16741. doi: 10.1038/s41598-020-73460-y.","Hiramatsu T","Sci Rep","2020","2020/10/08","PMC7542459","","10.1038/s41598-020-73460-y"
"34536754","Identification of a Slovenian prewar elite couple killed in the Second World War","Zupanič Pajnič I.","Forensic Sci Int. 2021 Oct;327:110994. doi: 10.1016/j.forsciint.2021.110994. Epub 2021 Sep 9.","Zupanič Pajnič I","Forensic Sci Int","2021","2021/09/18","","","10.1016/j.forsciint.2021.110994"
"32881061","A Reference chart for clinical biochemical tests of hemolyzed serum samples","Ni J, Zhu W, Wang Y, Wei X, Li J, Peng L, Zhang K, Bai B.","J Clin Lab Anal. 2021 Jan;35(1):e23561. doi: 10.1002/jcla.23561. Epub 2020 Sep 2.","Ni J","J Clin Lab Anal","2021","2020/09/04","PMC7843283","","10.1002/jcla.23561"
"3275948","The dysplastic nevus: recognition and management","Barnhill RL, Hurwitz S, Duray PH, Arons MS.","Plast Reconstr Surg. 1988 Feb;81(2):280-9. doi: 10.1097/00006534-198802000-00027.","Barnhill RL","Plast Reconstr Surg","1988","1988/02/01","","","10.1097/00006534-198802000-00027"
"35155629","Applying Machine Learning to Carotid Sonographic Features for Recurrent Stroke in Patients With Acute Stroke","Lin SY, Law KM, Yeh YC, Wu KC, Lai JH, Lin CH, Hsu WH, Lin CC, Kao CH.","Front Cardiovasc Med. 2022 Jan 28;9:804410. doi: 10.3389/fcvm.2022.804410. eCollection 2022.","Lin SY","Front Cardiovasc Med","2022","2022/02/14","PMC8833232","","10.3389/fcvm.2022.804410"
"28358949","Myopia and Late-Onset Progressive Cone Dystrophy Associate to LVAVA/MVAVA Exon 3 Interchange Haplotypes of Opsin Genes on Chromosome X","Orosz O, Rajta I, Vajas A, Takács L, Csutak A, Fodor M, Kolozsvári B, Resch M, Sényi K, Lesch B, Szabó V, Berta A, Balogh I, Losonczy G.","Invest Ophthalmol Vis Sci. 2017 Mar 1;58(3):1834-1842. doi: 10.1167/iovs.16-21405.","Orosz O","Invest Ophthalmol Vis Sci","2017","2017/03/31","","","10.1167/iovs.16-21405"
"37686471","Labeling and Tracking of Individual Human Mesenchymal Stromal Cells Using Photoconvertible Fluorescent Microcapsules","Sindeeva OA, Demina PA, Kozyreva ZV, Muslimov AR, Gusliakova OI, Laushkina VO, Mordovina EA, Tsyupka D, Epifanovskaya OS, Sapach AY, Goryacheva IY, Sukhorukov GB.","Int J Mol Sci. 2023 Sep 4;24(17):13665. doi: 10.3390/ijms241713665.","Sindeeva OA","Int J Mol Sci","2023","2023/09/09","PMC10488098","","10.3390/ijms241713665"
"31576780","Modification of the PROM1 disease phenotype by a mutation in ABCA4","Lee W, Paavo M, Zernant J, Stong N, Laurente Z, Bearelly S, Nagasaki T, Tsang SH, Goldstein DB, Allikmets R.","Ophthalmic Genet. 2019 Aug;40(4):369-375. doi: 10.1080/13816810.2019.1660382. Epub 2019 Sep 6.","Lee W","Ophthalmic Genet","2019","2019/10/03","PMC6777736","NIHMS1540069","10.1080/13816810.2019.1660382"
"33420188","Phenocopy of a heterozygous carrier of X-linked retinitis pigmentosa due to mosaicism for a RHO variant","Strubbe I, Van Cauwenbergh C, De Zaeytijd J, De Jaegere S, De Bruyne M, Rosseel T, Van de Sompele S, De Baere E, Leroy BP.","Sci Rep. 2021 Jan 8;11(1):117. doi: 10.1038/s41598-020-80400-3.","Strubbe I","Sci Rep","2021","2021/01/09","PMC7794345","","10.1038/s41598-020-80400-3"
"35840956","A novel SCN9A gene variant identified in a Chinese girl with paroxysmal extreme pain disorder (PEPD): a rare case report","Hua Y, Cui D, Han L, Xu L, Mao S, Yang C, Gao F, Yuan Z.","BMC Med Genomics. 2022 Jul 15;15(1):159. doi: 10.1186/s12920-022-01302-z.","Hua Y","BMC Med Genomics","2022","2022/07/15","PMC9287976","","10.1186/s12920-022-01302-z"
"28786950","The Inhibitory Effects of Purple Sweet Potato Color on Hepatic Inflammation Is Associated with Restoration of NAD⁺ Levels and Attenuation of NLRP3 Inflammasome Activation in High-Fat-Diet-Treated Mice","Wang X, Zhang ZF, Zheng GH, Wang AM, Sun CH, Qin SP, Zhuang J, Lu J, Ma DF, Zheng YL.","Molecules. 2017 Aug 8;22(8):1315. doi: 10.3390/molecules22081315.","Wang X","Molecules","2017","2017/08/09","PMC6152044","","10.3390/molecules22081315"
"31036001","Papaver nudicaule (Iceland poppy) alleviates lipopolysaccharide-induced inflammation through inactivating NF-κB and STAT3","Oh JH, Yun M, Park D, Ha IJ, Kim CK, Kim DW, Kim EO, Lee SG.","BMC Complement Altern Med. 2019 Apr 29;19(1):90. doi: 10.1186/s12906-019-2497-5.","Oh JH","BMC Complement Altern Med","2019","2019/05/01","PMC6489246","","10.1186/s12906-019-2497-5"
"35210978","Effect of Shade on Agro-Morphological Parameters and Weed Flora of Saffron (Crocus sativus L.) Cultivation in the Semiarid Zone of Eastern Morocco","Mzabri I, Rimani M, Charif K, Kouddane N, Berrichi A.","ScientificWorldJournal. 2022 Feb 15;2022:9954404. doi: 10.1155/2022/9954404. eCollection 2022.","Mzabri I","ScientificWorldJournal","2022","2022/02/25","PMC8863496","","10.1155/2022/9954404"
"34675999","Whole-exome sequencing identifies an RS1 variant in a Chinese family with X-linked retinoschisis","Chen D, Zhu S.","Exp Ther Med. 2021 Dec;22(6):1406. doi: 10.3892/etm.2021.10842. Epub 2021 Oct 5.","Chen D","Exp Ther Med","2021","2021/10/22","PMC8524742","","10.3892/etm.2021.10842"
"24989852","Molecular phylogeny of Orthetrum dragonflies reveals cryptic species of Orthetrum pruinosum","Yong HS, Lim PE, Tan J, Ng YF, Eamsobhana P, Suana IW.","Sci Rep. 2014 Jul 3;4:5553. doi: 10.1038/srep05553.","Yong HS","Sci Rep","2014","2014/07/04","PMC5381552","","10.1038/srep05553"
"35911342","Adult-Onset Still's Disease With Severe Hyperferritinemia and the Asian Salmon-Pink Rash: A Case Report","Fukunaga T, Ohta R, Yamane F, Sano C.","Cureus. 2022 Jun 23;14(6):e26257. doi: 10.7759/cureus.26257. eCollection 2022 Jun.","Fukunaga T","Cureus","2022","2022/08/01","PMC9312864","","10.7759/cureus.26257"
"39396954","Genome-wide identification and analysis of anthocyanin synthesis-related R2R3-MYB genes in Fragaria pentaphylla","Xie L, Wang Y, Tao Y, Chen L, Lin H, Qi Z, Li J.","BMC Genomics. 2024 Oct 13;25(1):952. doi: 10.1186/s12864-024-10882-2.","Xie L","BMC Genomics","2024","2024/10/13","PMC11472487","","10.1186/s12864-024-10882-2"
"26716959","BESTROPHINOPATHY: A Spectrum of Ocular Abnormalities Caused by the c.614T>C Mutation in the BEST1 Gene","Toto L, Boon CJ, Di Antonio L, Battaglia Parodi M, Mastropasqua R, Antonucci I, Stuppia L, Mastropasqua L.","Retina. 2016 Aug;36(8):1586-95. doi: 10.1097/IAE.0000000000000950.","Toto L","Retina","2016","2015/12/31","","","10.1097/IAE.0000000000000950"
"25365028","Prospective memory performance in non-psychotic first-degree relatives of patients with schizophrenia: a controlled study","Zhou FC, Hou WM, Wang CY, Ungvari GS, Chiu HF, Correll CU, Shum DH, Man D, Liu DT, Xiang YT.","PLoS One. 2014 Nov 3;9(11):e111562. doi: 10.1371/journal.pone.0111562. eCollection 2014.","Zhou FC","PLoS One","2014","2014/11/04","PMC4218767","","10.1371/journal.pone.0111562"
"16638408","Familial yellow nail syndrome","Razi E.","Dermatol Online J. 2006 Feb 28;12(2):15.","Razi E","Dermatol Online J","2006","2006/04/28","","",""
"17935240","Somatic and gonadal mosaicism in X-linked retinitis pigmentosa","Jin ZB, Gu F, Matsuda H, Yukawa N, Ma X, Nao-i N.","Am J Med Genet A. 2007 Nov 1;143A(21):2544-8. doi: 10.1002/ajmg.a.31984.","Jin ZB","Am J Med Genet A","2007","2007/10/16","","","10.1002/ajmg.a.31984"
"30908700","RBM10-TFE3 renal cell carcinoma characterised by paracentric inversion with consistent closely split signals in break-apart fluorescence in-situ hybridisation: study of 10 cases and a literature review","Kato I, Furuya M, Baba M, Kameda Y, Yasuda M, Nishimoto K, Oyama M, Yamasaki T, Ogawa O, Niino H, Nakaigawa N, Yano Y, Sakamoto K, Urata Y, Mikami K, Yamasaki S, Tanaka R, Takagi T, Kondo T, Nagashima Y.","Histopathology. 2019 Aug;75(2):254-265. doi: 10.1111/his.13866. Epub 2019 Jun 25.","Kato I","Histopathology","2019","2019/03/26","","","10.1111/his.13866"
"36611720","Effects of Extenders Supplementation with Gum Arabic and Antioxidants on Ram Spermatozoa Quality after Cryopreservation","Shehab-El-Deen M, Ali M, Al-Sharari M.","Animals (Basel). 2022 Dec 28;13(1):111. doi: 10.3390/ani13010111.","Shehab-El-Deen M","Animals (Basel)","2022","2023/01/08","PMC9818022","","10.3390/ani13010111"
"37509663","Exploratory Longitudinal Study of Ocular Structural and Visual Functional Changes in Subjects at High Genetic Risk of Developing Alzheimer's Disease","López-Cuenca I, Sánchez-Puebla L, Salobrar-García E, Álvarez-Gutierrez M, Elvira-Hurtado L, Barabash A, Ramírez-Toraño F, Fernández-Albarral JA, Matamoros JA, Nebreda A, García-Colomo A, Ramírez AI, Salazar JJ, Gil P, Maestú F, Ramírez JM, de Hoz R.","Biomedicines. 2023 Jul 18;11(7):2024. doi: 10.3390/biomedicines11072024.","López-Cuenca I","Biomedicines","2023","2023/07/29","PMC10377092","","10.3390/biomedicines11072024"
"35858481","Effects of aldo-keto reductase family 1 member A on osteoblast differentiation associated with lactate production in MC3T3-E1 preosteoblastic cells","Kuo CH, Lee IC, Huang BJ, Chen CM, Liou YM.","Biochem Cell Biol. 2022 Oct 1;100(5):413-424. doi: 10.1139/bcb-2022-0108. Epub 2022 Jul 20.","Kuo CH","Biochem Cell Biol","2022","2022/07/20","","","10.1139/bcb-2022-0108"
"30133572","Post-seminal development and morphoanatomy of vegetative and reproductive organs in Stevia rebaudiana (Bert.) Bertoni (Asteraceae)","Rossi ML, Souza EH, Graner EM, Almeida M, Martinelli AP.","An Acad Bras Cienc. 2018 Aug;90(2 suppl 1):2167-2177. doi: 10.1590/0001-3765201820170587.","Rossi ML","An Acad Bras Cienc","2018","2018/08/23","","","10.1590/0001-3765201820170587"
"8026999","Recent advances in the detection of ovarian cancer: a review","Blend MJ, Ostrowski GJ.","J Am Osteopath Assoc. 1994 Apr;94(4):305-18.","Blend MJ","J Am Osteopath Assoc","1994","1994/04/01","","",""
"19755458","Two-year follow-up of two patients after severe thallium intoxication","Pelclová D, Urban P, Ridzon P, Senholdová Z, Lukás E, Diblík P, Lacina L.","Hum Exp Toxicol. 2009 May;28(5):263-72. doi: 10.1177/0960327109106487.","Pelclová D","Hum Exp Toxicol","2009","2009/09/17","","","10.1177/0960327109106487"
"36153451","[Effect of heat-reinforcing needling on expression of serum inflammatory factors and autophagy of knee joint synovial tissue in rheumatoid arthritis rabbits with cold syndrome]","Su CH, Du XZ, Fang XL, Liu Q, Liu LM, Song YW, Jiang Y, Jing WY, Li FX.","Zhen Ci Yan Jiu. 2022 Sep 25;47(9):769-77. doi: 10.13702/j.1000-0607.20210844.","Su CH","Zhen Ci Yan Jiu","2022","2022/09/24","","","10.13702/j.1000-0607.20210844"
"26722321","Notch signaling molecules as prognostic biomarkers for non-small cell lung cancer","Jin MM, Ye YZ, Qian ZD, Zhang YB.","Oncol Lett. 2015 Nov;10(5):3252-3260. doi: 10.3892/ol.2015.3662. Epub 2015 Sep 2.","Jin MM","Oncol Lett","2015","2016/01/02","PMC4665813","","10.3892/ol.2015.3662"
"26003728","Heat shock-induced interactions among nuclear HSFs detected by fluorescence cross-correlation spectroscopy","Pack CG, Ahn SG.","Biochem Biophys Res Commun. 2015 Jul 31;463(3):303-8. doi: 10.1016/j.bbrc.2015.05.056. Epub 2015 May 21.","Pack CG","Biochem Biophys Res Commun","2015","2015/05/25","","","10.1016/j.bbrc.2015.05.056"
"36854038","HR LC-MS/MS metabolomic profiling of Yucca aloifolia fruit and the potential neuroprotective effect on rotenone-induced Parkinson's disease in rats","Ali DE, Bassam SM, Elatrebi S, Habiba ES, Allam EA, Omar EM, Ghareeb DA, Abdulmalek SA, Abdel-Sattar E.","PLoS One. 2023 Feb 28;18(2):e0282246. doi: 10.1371/journal.pone.0282246. eCollection 2023.","Ali DE","PLoS One","2023","2023/02/28","PMC9974117","","10.1371/journal.pone.0282246"
"33125598","Morphotype divergence and genetic diversity of Hedeoma piperita Benth. in western Mexico","Herrera-Arroyo ML, Rico Y, Bedolla-García BY.","Mol Biol Rep. 2020 Nov;47(11):8925-8934. doi: 10.1007/s11033-020-05946-x. Epub 2020 Oct 30.","Herrera-Arroyo ML","Mol Biol Rep","2020","2020/10/30","","","10.1007/s11033-020-05946-x"
"20848677","Protective effect of dried safflower petal aqueous extract and its main constituent, carthamus yellow, against lipopolysaccharide-induced inflammation in RAW264.7 macrophages","Wang CC, Choy CS, Liu YH, Cheah KP, Li JS, Wang JT, Yu WY, Lin CW, Cheng HW, Hu CM.","J Sci Food Agric. 2011 Jan 30;91(2):218-25. doi: 10.1002/jsfa.4172.","Wang CC","J Sci Food Agric","2011","2010/09/18","","","10.1002/jsfa.4172"
"38435850","Transcriptome wide identification, characterization and expression analysis of PHD gene family in Crocus sativus","Malik AH, Khurshaid N, Shabir N, Ashraf N.","Physiol Mol Biol Plants. 2024 Jan;30(1):81-91. doi: 10.1007/s12298-024-01410-3. Epub 2024 Jan 18.","Malik AH","Physiol Mol Biol Plants","2024","2024/03/04","PMC10902251","","10.1007/s12298-024-01410-3"
"28438606","Cell origin, volume and arrangement are drivers of articular cartilage formation, morphogenesis and response to injury in mouse limbs","Decker RS, Um HB, Dyment NA, Cottingham N, Usami Y, Enomoto-Iwamoto M, Kronenberg MS, Maye P, Rowe DW, Koyama E, Pacifici M.","Dev Biol. 2017 Jun 1;426(1):56-68. doi: 10.1016/j.ydbio.2017.04.006. Epub 2017 Apr 21.","Decker RS","Dev Biol","2017","2017/04/26","PMC6046638","NIHMS872008","10.1016/j.ydbio.2017.04.006"
"35616142","Fucoxanthin decreases lipopolysaccharide-induced acute lung injury through the inhibition of RhoA activation and the NF-κB pathway","Lee CY, Chen SP, Huang-Liu R, Gau SY, Li YC, Chen CJ, Chen WY, Wu CN, Kuan YH.","Environ Toxicol. 2022 Sep;37(9):2214-2222. doi: 10.1002/tox.23587. Epub 2022 May 26.","Lee CY","Environ Toxicol","2022","2022/05/26","","","10.1002/tox.23587"
"18486096","Associations with intraocular pressure in Latinos: the Los Angeles Latino Eye Study","Memarzadeh F, Ying-Lai M, Azen SP, Varma R; Los Angeles Latino Eye Study Group.","Am J Ophthalmol. 2008 Jul;146(1):69-76. doi: 10.1016/j.ajo.2008.03.015. Epub 2008 May 16.","Memarzadeh F","Am J Ophthalmol","2008","2008/05/20","PMC2518614","NIHMS56780","10.1016/j.ajo.2008.03.015"
"12584991","[Pheochromocytoma--pathohistologic and immunohistochemical aspects]","Tatić S, Havelka M, Paunović I, Bozić V, Diklic A, Brasanac D, Janković R, Jancić-Zguricas M.","Srp Arh Celok Lek. 2002 Jul;130 Suppl 2:7-13.","Tatić S","Srp Arh Celok Lek","2002","2003/02/15","","",""
"11082364","Coordinate-free analysis of mitral valve dynamics in normal and ischemic hearts","Dagum P, Timek TA, Green GR, Lai D, Daughters GT, Liang DH, Hayase M, Ingels NB Jr, Miller DC.","Circulation. 2000 Nov 7;102(19 Suppl 3):III62-9. doi: 10.1161/01.cir.102.suppl_3.iii-62.","Dagum P","Circulation","2000","2000/11/18","","","10.1161/01.cir.102.suppl_3.iii-62"
"24924125","Methods to measure cytoplasmic and mitochondrial Ca(2+) concentration using Ca(2+)-sensitive dyes","Srikanth S, Kim KD, Gwack Y.","Methods Enzymol. 2014;543:1-20. doi: 10.1016/B978-0-12-801329-8.00001-5.","Srikanth S","Methods Enzymol","2014","2014/06/14","","","10.1016/B978-0-12-801329-8.00001-5"
"22307799","An inherited disorder with splenomegaly, cytopenias, and vision loss","Tantravahi SK, Williams LB, Digre KB, Creel DJ, Smock KJ, DeAngelis MM, Clayton FC, Vitale AT, Rodgers GM.","Am J Med Genet A. 2012 Mar;158A(3):475-81. doi: 10.1002/ajmg.a.34437. Epub 2012 Feb 3.","Tantravahi SK","Am J Med Genet A","2012","2012/02/07","PMC4242507","NIHMS607674","10.1002/ajmg.a.34437"
"27498660","Treatment of ichthyosis lamellaris using a series of herbal skin care products family","Tirant M, Bayer P, Hercogovấ J, Fioranelli M, Gianfaldoni S, Chokoeva AA, Tchernev G, Wollina U, Novotny F, Roccia MG, Maximov GK, França K, Lotti T.","J Biol Regul Homeost Agents. 2016 Apr-Jun;30(2 Suppl 3):65-72.","Tirant M","J Biol Regul Homeost Agents","2016","2016/08/09","","",""
"18172690","Blue eye color in humans may be caused by a perfectly associated founder mutation in a regulatory element located within the HERC2 gene inhibiting OCA2 expression","Eiberg H, Troelsen J, Nielsen M, Mikkelsen A, Mengel-From J, Kjaer KW, Hansen L.","Hum Genet. 2008 Mar;123(2):177-87. doi: 10.1007/s00439-007-0460-x. Epub 2008 Jan 3.","Eiberg H","Hum Genet","2008","2008/01/04","","","10.1007/s00439-007-0460-x"
"30853256","Hydatid disease of the liver with portal vein invasion mimicking portal vein thrombosis","Ertan G, Ulus S, Kilicarslan R, Yilmaz M, Paksoy Y, Erol C.","Arab J Gastroenterol. 2019 Mar;20(1):50-52. doi: 10.1016/j.ajg.2019.01.010. Epub 2019 Mar 8.","Ertan G","Arab J Gastroenterol","2019","2019/03/12","","","10.1016/j.ajg.2019.01.010"
"15364845","Cutting second-order chords does not prevent acute ischemic mitral regurgitation","Rodriguez F, Langer F, Harrington KB, Tibayan FA, Zasio MK, Liang D, Daughters GT, Ingels NB, Miller DC.","Circulation. 2004 Sep 14;110(11 Suppl 1):II91-7. doi: 10.1161/01.CIR.0000138396.24335.6a.","Rodriguez F","Circulation","2004","2004/09/15","","","10.1161/01.CIR.0000138396.24335.6a"
"19007486","Analysis of polar antioxidants in Heartsease (Viola tricolor L.) and Garden pansy (Viola x wittrockiana Gams.)","Vukics V, Kery A, Guttman A.","J Chromatogr Sci. 2008 Oct;46(9):823-7. doi: 10.1093/chromsci/46.9.823.","Vukics V","J Chromatogr Sci","2008","2008/11/15","","","10.1093/chromsci/46.9.823"
"26089253","Recruitment and Participation of African American Men in Church-Based Health Promotion Workshops","Saunders DR, Holt CL, Le D, Slade JL, Muwwakkil B, Savoy A, Williams R, Whitehead TL, Wang MQ, Naslund MJ.","J Community Health. 2015 Dec;40(6):1300-10. doi: 10.1007/s10900-015-0054-9.","Saunders DR","J Community Health","2015","2015/06/20","","","10.1007/s10900-015-0054-9"
"16456533","Mice transgenic for Kit(V620A): recapitulation of piebaldism but not progressive depigmentation seen in humans with this mutation","Tosaki H, Kunisada T, Motohashi T, Aoki H, Yoshida H, Kitajima Y.","J Invest Dermatol. 2006 May;126(5):1111-8. doi: 10.1038/sj.jid.5700173.","Tosaki H","J Invest Dermatol","2006","2006/02/04","","","10.1038/sj.jid.5700173"
"24291642","Studying forkhead box protein A1-DNA interaction and ligand inhibition using gold nanoparticles, electrophoretic mobility shift assay, and fluorescence anisotropy","Aung KM, New SY, Hong S, Sutarlie L, Lim MG, Tan SK, Cheung E, Su X.","Anal Biochem. 2014 Mar 1;448:95-104. doi: 10.1016/j.ab.2013.11.017. Epub 2013 Nov 26.","Aung KM","Anal Biochem","2014","2013/12/03","","","10.1016/j.ab.2013.11.017"
"24795233","Purple sweet potato color ameliorates kidney damage via inhibiting oxidative stress mediated NLRP3 inflammasome activation in high fat diet mice","Shan Q, Zheng Y, Lu J, Zhang Z, Wu D, Fan S, Hu B, Cai X, Cai H, Liu P, Liu F.","Food Chem Toxicol. 2014 Jul;69:339-46. doi: 10.1016/j.fct.2014.04.033. Epub 2014 Apr 30.","Shan Q","Food Chem Toxicol","2014","2014/05/06","","","10.1016/j.fct.2014.04.033"
"27028354","Detailed functional and structural phenotype of Bietti crystalline dystrophy associated with mutations in CYP4V2 complicated by choroidal neovascularization","Fuerst NM, Serrano L, Han G, Morgan JI, Maguire AM, Leroy BP, Kim BJ, Aleman TS.","Ophthalmic Genet. 2016 Dec;37(4):445-452. doi: 10.3109/13816810.2015.1126616. Epub 2016 Mar 30.","Fuerst NM","Ophthalmic Genet","2016","2016/03/31","PMC5149010","NIHMS820631","10.3109/13816810.2015.1126616"
"18174803","Dermatofibroma on the palmar surface of the hand","Gencoglan G, Karaarslan IK, Dereli T, Kazandi AC.","Skinmed. 2008 Jan-Feb;7(1):41-3. doi: 10.1111/j.1540-9740.2007.06500.x.","Gencoglan G","Skinmed","2008","2008/01/05","","","10.1111/j.1540-9740.2007.06500.x"
"19014374","Retinoic acid receptor-related orphan receptor alpha regulates a subset of cone genes during mouse retinal development","Fujieda H, Bremner R, Mears AJ, Sasaki H.","J Neurochem. 2009 Jan;108(1):91-101. doi: 10.1111/j.1471-4159.2008.05739.x. Epub 2008 Nov 8.","Fujieda H","J Neurochem","2009","2008/11/19","","","10.1111/j.1471-4159.2008.05739.x"
"25501176","Germline mutation analysis in the CYLD gene in Chinese patients with multiple trichoepitheliomas","Li ZL, Guan HH, Xiao XM, Hui Y, Jia WX, Yu RX, Chen H, Li CR.","Genet Mol Res. 2014 Nov 14;13(4):9650-5. doi: 10.4238/2014.November.14.10.","Li ZL","Genet Mol Res","2014","2014/12/16","","","10.4238/2014.November.14.10"
"19076795","A novel splicing mutation of the CYLD gene in a Taiwanese family with multiple familial trichoepithelioma","Huang TM, Chao SC, Lee JY.","Clin Exp Dermatol. 2009 Jan;34(1):77-80. doi: 10.1111/j.1365-2230.2008.02870.x.","Huang TM","Clin Exp Dermatol","2009","2008/12/17","","","10.1111/j.1365-2230.2008.02870.x"
"8240103","Identical twins who are discordant for Leber's hereditary optic neuropathy","Johns DR, Smith KH, Miller NR, Sulewski ME, Bias WB.","Arch Ophthalmol. 1993 Nov;111(11):1491-4. doi: 10.1001/archopht.1993.01090110057023.","Johns DR","Arch Ophthalmol","1993","1993/11/01","","","10.1001/archopht.1993.01090110057023"
