PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28073639","Association between volume and glucose metabolism of abdominal adipose tissue in healthy population","Kwon HW, Lee SM, Lee JW, Oh JE, Lee SW, Kim SY.","Obes Res Clin Pract. 2017 Sep-Oct;11(5 Suppl 1):133-143. doi: 10.1016/j.orcp.2016.12.007. Epub 2017 Jan 7.","Kwon HW","Obes Res Clin Pract","2017","2017/01/12","","","10.1016/j.orcp.2016.12.007"
"25998217","E-cigarettes: Considerations for the otolaryngologist","Biyani S, Derkay CS.","Int J Pediatr Otorhinolaryngol. 2015 Aug;79(8):1180-3. doi: 10.1016/j.ijporl.2015.04.032. Epub 2015 Apr 28.","Biyani S","Int J Pediatr Otorhinolaryngol","2015","2015/05/23","","","10.1016/j.ijporl.2015.04.032"
"38325797","Catalpol ameliorates fructose-induced renal inflammation by inhibiting TLR4/MyD88 signaling and uric acid reabsorption","Chen Y, Liu Q, Meng X, Zhao L, Zheng X, Feng W.","Eur J Pharmacol. 2024 Mar 15;967:176356. doi: 10.1016/j.ejphar.2024.176356. Epub 2024 Feb 5.","Chen Y","Eur J Pharmacol","2024","2024/02/07","","","10.1016/j.ejphar.2024.176356"
"36334193","Melatonin Alleviates the Oxygen-Glucose Deprivation/Reperfusion-Induced Pyroptosis of HEI-OC1 Cells and Cochlear Hair Cells via MT-1,2/Nrf2 (NFE2L2)/ROS/NLRP3 Pathway","Zheng Y, Gao N, Zhang W, Ma R, Chi F, Gao Z, Cong N.","Mol Neurobiol. 2023 Feb;60(2):629-642. doi: 10.1007/s12035-022-03077-x. Epub 2022 Nov 5.","Zheng Y","Mol Neurobiol","2023","2022/11/05","","","10.1007/s12035-022-03077-x"
"31748541","Airway epithelial regeneration requires autophagy and glucose metabolism","Li K, Li M, Li W, Yu H, Sun X, Zhang Q, Li Y, Li X, Li Y, Abel ED, Wu Q, Chen H.","Cell Death Dis. 2019 Nov 20;10(12):875. doi: 10.1038/s41419-019-2111-2.","Li K","Cell Death Dis","2019","2019/11/22","PMC6868131","","10.1038/s41419-019-2111-2"
"22370853","Liver X receptors and fat cell metabolism","Laurencikiene J, Rydén M.","Int J Obes (Lond). 2012 Dec;36(12):1494-502. doi: 10.1038/ijo.2012.21. Epub 2012 Feb 28.","Laurencikiene J","Int J Obes (Lond)","2012","2012/02/29","PMC3520012","","10.1038/ijo.2012.21"
"34073992","Molecular Imaging of Angiogenesis in Oncology: Current Preclinical and Clinical Status","Florea A, Mottaghy FM, Bauwens M.","Int J Mol Sci. 2021 May 24;22(11):5544. doi: 10.3390/ijms22115544.","Florea A","Int J Mol Sci","2021","2021/06/02","PMC8197399","","10.3390/ijms22115544"
"36235639","Effect of Important Food Sources of Fructose-Containing Sugars on Inflammatory Biomarkers: A Systematic Review and Meta-Analysis of Controlled Feeding Trials","Qi X, Chiavaroli L, Lee D, Ayoub-Charette S, Khan TA, Au-Yeung F, Ahmed A, Cheung A, Liu Q, Blanco Mejia S, Choo VL, de Souza RJ, Wolever TMS, Leiter LA, Kendall CWC, Jenkins DJA, Sievenpiper JL.","Nutrients. 2022 Sep 26;14(19):3986. doi: 10.3390/nu14193986.","Qi X","Nutrients","2022","2022/10/14","PMC9572084","","10.3390/nu14193986"
"36232770","Hepatic Sam68 Regulates Systemic Glucose Homeostasis and Insulin Sensitivity","Qiao A, Ma W, Jiang Y, Han C, Yan B, Zhou J, Qin G.","Int J Mol Sci. 2022 Sep 29;23(19):11469. doi: 10.3390/ijms231911469.","Qiao A","Int J Mol Sci","2022","2022/10/14","PMC9569775","","10.3390/ijms231911469"
"23832326","Mineralocorticoid receptor activation as an etiological factor in kidney diseases","Ueda K, Nagase M.","Clin Exp Nephrol. 2014 Feb;18(1):16-23. doi: 10.1007/s10157-013-0827-3. Epub 2013 Jul 6.","Ueda K","Clin Exp Nephrol","2014","2013/07/09","","","10.1007/s10157-013-0827-3"
"16909212","The Foxa family of transcription factors in development and metabolism","Friedman JR, Kaestner KH.","Cell Mol Life Sci. 2006 Oct;63(19-20):2317-28. doi: 10.1007/s00018-006-6095-6.","Friedman JR","Cell Mol Life Sci","2006","2006/08/16","PMC11136376","","10.1007/s00018-006-6095-6"
"18998207","PPAR transcriptional activator complex polymorphisms and the promise of individualized therapy for heart failure","Mistry NF, Cresci S.","Heart Fail Rev. 2010 May;15(3):197-207. doi: 10.1007/s10741-008-9114-x. Epub 2008 Nov 8.","Mistry NF","Heart Fail Rev","2010","2008/11/11","PMC3799956","NIHMS491977","10.1007/s10741-008-9114-x"
"37445726","Spermidine Attenuates High Glucose-Induced Oxidative Damage in Retinal Pigment Epithelial Cells by Inhibiting Production of ROS and NF-κB/NLRP3 Inflammasome Pathway","Bang E, Park C, Hwangbo H, Shim JH, Leem SH, Hyun JW, Kim GY, Choi YH.","Int J Mol Sci. 2023 Jun 23;24(13):10550. doi: 10.3390/ijms241310550.","Bang E","Int J Mol Sci","2023","2023/07/14","PMC10341649","","10.3390/ijms241310550"
"21035308","Brain fuel metabolism, aging, and Alzheimer's disease","Cunnane S, Nugent S, Roy M, Courchesne-Loyer A, Croteau E, Tremblay S, Castellano A, Pifferi F, Bocti C, Paquet N, Begdouri H, Bentourkia M, Turcotte E, Allard M, Barberger-Gateau P, Fulop T, Rapoport SI.","Nutrition. 2011 Jan;27(1):3-20. doi: 10.1016/j.nut.2010.07.021. Epub 2010 Oct 29.","Cunnane S","Nutrition","2011","2010/11/02","PMC3478067","NIHMS408033","10.1016/j.nut.2010.07.021"
"31944299","The Shc protein Rai enhances T-cell survival under hypoxia","Criscuoli M, Ulivieri C, Filippi I, Monaci S, Guerrini G, Crifò B, De Tommaso D, Pelicci G, Baldari CT, Taylor CT, Carraro F, Naldini A.","J Cell Physiol. 2020 Nov;235(11):8058-8070. doi: 10.1002/jcp.29461. Epub 2020 Jan 15.","Criscuoli M","J Cell Physiol","2020","2020/01/17","","","10.1002/jcp.29461"
"36361530","Aspartame Consumption, Mitochondrial Disorder-Induced Impaired Ovarian Function, and Infertility Risk","Chen YC, Yeh YC, Lin YF, Au HK, Hsia SM, Chen YH, Hsieh RH.","Int J Mol Sci. 2022 Oct 22;23(21):12740. doi: 10.3390/ijms232112740.","Chen YC","Int J Mol Sci","2022","2022/11/11","PMC9656449","","10.3390/ijms232112740"
"18781913","New insights on the xenobiotic-sensing nuclear receptors in liver diseases--CAR and PXR--","Kakizaki S, Yamazaki Y, Takizawa D, Negishi M.","Curr Drug Metab. 2008 Sep;9(7):614-21. doi: 10.2174/138920008785821666.","Kakizaki S","Curr Drug Metab","2008","2008/09/11","","","10.2174/138920008785821666"
"18462747","The PPAR trio: regulators of myocardial energy metabolism in health and disease","Madrazo JA, Kelly DP.","J Mol Cell Cardiol. 2008 Jun;44(6):968-975. doi: 10.1016/j.yjmcc.2008.03.021. Epub 2008 Apr 4.","Madrazo JA","J Mol Cell Cardiol","2008","2008/05/09","","","10.1016/j.yjmcc.2008.03.021"
"39368995","CHAC1 blockade suppresses progression of lung adenocarcinoma by interfering with glucose metabolism via hijacking PKM2 nuclear translocation","Pan J, Wu S, Pan Q, Zhang Y, He L, Yao Q, Chen J, Li J, Xu Y.","Cell Death Dis. 2024 Oct 5;15(10):728. doi: 10.1038/s41419-024-07114-6.","Pan J","Cell Death Dis","2024","2024/10/05","PMC11455913","","10.1038/s41419-024-07114-6"
"28689661","Nuclear Acetyl-CoA Production by ACLY Promotes Homologous Recombination","Sivanand S, Rhoades S, Jiang Q, Lee JV, Benci J, Zhang J, Yuan S, Viney I, Zhao S, Carrer A, Bennett MJ, Minn AJ, Weljie AM, Greenberg RA, Wellen KE.","Mol Cell. 2017 Jul 20;67(2):252-265.e6. doi: 10.1016/j.molcel.2017.06.008. Epub 2017 Jul 6.","Sivanand S","Mol Cell","2017","2017/07/11","PMC5580398","NIHMS883965","10.1016/j.molcel.2017.06.008"
"30343480","The Fructoborates: Part of a Family of Naturally Occurring Sugar-Borate Complexes-Biochemistry, Physiology, and Impact on Human Health: a Review","Hunter JM, Nemzer BV, Rangavajla N, Biţă A, Rogoveanu OC, Neamţu J, Scorei IR, Bejenaru LE, Rău G, Bejenaru C, Mogoşanu GD.","Biol Trace Elem Res. 2019 Mar;188(1):11-25. doi: 10.1007/s12011-018-1550-4. Epub 2018 Oct 20.","Hunter JM","Biol Trace Elem Res","2019","2018/10/22","PMC6373344","","10.1007/s12011-018-1550-4"
"28746874","Glycolytic Enzymes Coalesce in G Bodies under Hypoxic Stress","Jin M, Fuller GG, Han T, Yao Y, Alessi AF, Freeberg MA, Roach NP, Moresco JJ, Karnovsky A, Baba M, Yates JR 3rd, Gitler AD, Inoki K, Klionsky DJ, Kim JK.","Cell Rep. 2017 Jul 25;20(4):895-908. doi: 10.1016/j.celrep.2017.06.082.","Jin M","Cell Rep","2017","2017/07/27","PMC5586494","NIHMS894517","10.1016/j.celrep.2017.06.082"
"37935275","In silico and in vivo analysis of the relationship between ADHD and social isolation in pups rat model: Implication of redox mechanisms, and the neuroprotective impact of Punicalagin","Abu-Elfotuh K, Darwish A, Elsanhory HMA, Alharthi HH, Hamdan AME, Hamdan AM, Masoud RAE, Abd El-Rhman RH, Reda E.","Life Sci. 2023 Dec 15;335:122252. doi: 10.1016/j.lfs.2023.122252. Epub 2023 Nov 5.","Abu-Elfotuh K","Life Sci","2023","2023/11/07","","","10.1016/j.lfs.2023.122252"
"36139434","Hyperactive Akt1 Signaling Increases Tumor Progression and DNA Repair in Embryonal Rhabdomyosarcoma RD Line and Confers Susceptibility to Glycolysis and Mevalonate Pathway Inhibitors","Codenotti S, Zizioli D, Mignani L, Rezzola S, Tabellini G, Parolini S, Giacomini A, Asperti M, Poli M, Mandracchia D, Vezzoli M, Bernardi S, Russo D, Mitola S, Monti E, Triggiani L, Tomasini D, Gastaldello S, Cassandri M, Rota R, Marampon F, Fanzani A.","Cells. 2022 Sep 14;11(18):2859. doi: 10.3390/cells11182859.","Codenotti S","Cells","2022","2022/09/23","PMC9497225","","10.3390/cells11182859"
"38768796","Six new phenylpropanoids from Kaempferia galanga L. and their anti-inflammatory activity","Zhu Y, Chen L, Zeng J, Xu J, Hu H, He X, Wang Y.","Fitoterapia. 2024 Jul;176:106028. doi: 10.1016/j.fitote.2024.106028. Epub 2024 May 19.","Zhu Y","Fitoterapia","2024","2024/05/20","","","10.1016/j.fitote.2024.106028"
"12476789","Therapeutic potential of the mammalian pyruvate dehydrogenase kinases in the prevention of hyperglycaemia","Sugden MC, Holness MJ.","Curr Drug Targets Immune Endocr Metabol Disord. 2002 Jul;2(2):151-65.","Sugden MC","Curr Drug Targets Immune Endocr Metabol Disord","2002","2002/12/13","","",""
"17194923","Gender-specific determinants of goiter","Farahati J, Wegscheider K, Christ K, Gilman E, Oing W.","Biol Trace Elem Res. 2006 Dec;113(3):223-30. doi: 10.1385/BTER:113:3:223.","Farahati J","Biol Trace Elem Res","2006","2006/12/30","","","10.1385/BTER:113:3:223"
"37562669","Associations between Metabolomic Biomarkers of Avocado Intake and Glycemia in the Multi-Ethnic Study of Atherosclerosis","Wood AC, Goodarzi MO, Senn MK, Gadgil MD, Graca G, Allison MA, Tzoulaki I, Mi MY, Greenland P, Ebbels T, Elliott P, Tracy RP, Herrington DM, Rotter JI.","J Nutr. 2023 Oct;153(10):2797-2807. doi: 10.1016/j.tjnut.2023.07.013. Epub 2023 Aug 9.","Wood AC","J Nutr","2023","2023/08/10","PMC10925911","","10.1016/j.tjnut.2023.07.013"
"29674394","Acetyl-CoA promotes glioblastoma cell adhesion and migration through Ca(2+)-NFAT signaling","Lee JV, Berry CT, Kim K, Sen P, Kim T, Carrer A, Trefely S, Zhao S, Fernandez S, Barney LE, Schwartz AD, Peyton SR, Snyder NW, Berger SL, Freedman BD, Wellen KE.","Genes Dev. 2018 Apr 1;32(7-8):497-511. doi: 10.1101/gad.311027.117. Epub 2018 Apr 19.","Lee JV","Genes Dev","2018","2018/04/21","PMC5959234","","10.1101/gad.311027.117"
"34752621","Profile of Daughters and Sisters of Women With Polycystic Ovary Syndrome: The Role of Proband's Glucose Tolerance","Harnois-Leblanc S, Hernandez MI, Codner E, Cassorla F, Oberfield SE, Leibel NI, Mathew RP, Ten S, Magoffin DA, Lane CJ, Goran MI, Azziz R, Baillargeon JP, Geller DH.","J Clin Endocrinol Metab. 2022 Feb 17;107(3):e912-e923. doi: 10.1210/clinem/dgab812.","Harnois-Leblanc S","J Clin Endocrinol Metab","2022","2021/11/09","PMC8851929","","10.1210/clinem/dgab812"
"36980274","Differences in Cerebral Glucose Metabolism in ALS Patients with and without C9orf72 and SOD1 Mutations","De Vocht J, Van Weehaeghe D, Ombelet F, Masrori P, Lamaire N, Devrome M, Van Esch H, Moisse M, Koole M, Dupont P, Van Laere K, Van Damme P.","Cells. 2023 Mar 18;12(6):933. doi: 10.3390/cells12060933.","De Vocht J","Cells","2023","2023/03/29","PMC10047407","","10.3390/cells12060933"
"31677335","Elevated TRIM23 expression predicts cisplatin resistance in lung adenocarcinoma","Zhang Y, Du H, Li Y, Yuan Y, Chen B, Sun S.","Cancer Sci. 2020 Feb;111(2):637-646. doi: 10.1111/cas.14226. Epub 2020 Jan 17.","Zhang Y","Cancer Sci","2020","2019/11/03","PMC7004530","","10.1111/cas.14226"
"36398713","MEK1-dependent MondoA phosphorylation regulates glucose uptake in response to ketone bodies in colorectal cancer cells","Zhu Y, Xu N, Wu S, Luan Y, Ke H, Wu L, Li Y, Lu Y, Xing X, Tian N, Liu Q, Tong L, Hu L, Ji Y, Chen Z, Zhang P, Tong X.","Cancer Sci. 2023 Mar;114(3):961-975. doi: 10.1111/cas.15667. Epub 2022 Dec 4.","Zhu Y","Cancer Sci","2023","2022/11/18","PMC9986092","","10.1111/cas.15667"
"29527639","Novel Features and Abnormal Pattern of Cerebral Glucose Metabolism in Spinocerebellar Ataxia 19","Paucar M, Bergendal Å, Gustavsson P, Nordenskjöld M, Laffita-Mesa J, Savitcheva I, Svenningsson P.","Cerebellum. 2018 Aug;17(4):465-476. doi: 10.1007/s12311-018-0927-4.","Paucar M","Cerebellum","2018","2018/03/13","PMC6028832","","10.1007/s12311-018-0927-4"
"31726365","Prenatal dioxin exposure and glucose metabolism in the Seveso Second Generation study","Warner M, Rauch S, Brambilla P, Signorini S, Mocarelli P, Eskenazi B.","Environ Int. 2020 Jan;134:105286. doi: 10.1016/j.envint.2019.105286. Epub 2019 Nov 11.","Warner M","Environ Int","2020","2019/11/15","PMC6904529","NIHMS1543485","10.1016/j.envint.2019.105286"
"33620674","MircoRNA-29a in Astrocyte-derived Extracellular Vesicles Suppresses Brain Ischemia Reperfusion Injury via TP53INP1 and the NF-κB/NLRP3 Axis","Liu X, Lv X, Liu Z, Zhang M, Leng Y.","Cell Mol Neurobiol. 2022 Jul;42(5):1487-1500. doi: 10.1007/s10571-021-01040-3. Epub 2021 Feb 23.","Liu X","Cell Mol Neurobiol","2022","2021/02/23","","","10.1007/s10571-021-01040-3"
"33130941","Pre-treatment with Bifidobacterium infantis and its specific antibodies enhance targeted radiosensitization in a murine model for lung cancer","Yang J, Wu Z, Chen Y, Hu C, Li D, Chen Y, Imani S, Wen Q, Fu S, Wu J.","J Cancer Res Clin Oncol. 2021 Feb;147(2):411-422. doi: 10.1007/s00432-020-03434-0. Epub 2020 Nov 1.","Yang J","J Cancer Res Clin Oncol","2021","2020/11/01","","","10.1007/s00432-020-03434-0"
"36130480","High-fructose feeding suppresses cold-stimulated brown adipose tissue glucose uptake independently of changes in thermogenesis and the gut microbiome","Richard G, Blondin DP, Syed SA, Rossi L, Fontes ME, Fortin M, Phoenix S, Frisch F, Dubreuil S, Guérin B, Turcotte ÉE, Lepage M, Surette MG, Schertzer JD, Steinberg GR, Morrison KM, Carpentier AC.","Cell Rep Med. 2022 Sep 20;3(9):100742. doi: 10.1016/j.xcrm.2022.100742.","Richard G","Cell Rep Med","2022","2022/09/21","PMC9512695","","10.1016/j.xcrm.2022.100742"
"26387865","MYC Disrupts the Circadian Clock and Metabolism in Cancer Cells","Altman BJ, Hsieh AL, Sengupta A, Krishnanaiah SY, Stine ZE, Walton ZE, Gouw AM, Venkataraman A, Li B, Goraksha-Hicks P, Diskin SJ, Bellovin DI, Simon MC, Rathmell JC, Lazar MA, Maris JM, Felsher DW, Hogenesch JB, Weljie AM, Dang CV.","Cell Metab. 2015 Dec 1;22(6):1009-19. doi: 10.1016/j.cmet.2015.09.003. Epub 2015 Sep 17.","Altman BJ","Cell Metab","2015","2015/09/22","PMC4818967","NIHMS722570","10.1016/j.cmet.2015.09.003"
"16509812","Effects of PPARalpha on cardiac glucose metabolism: a transcriptional equivalent of the glucose-fatty acid cycle?","Finck BN.","Expert Rev Cardiovasc Ther. 2006 Mar;4(2):161-71. doi: 10.1586/14779072.4.2.161.","Finck BN","Expert Rev Cardiovasc Ther","2006","2006/03/03","","","10.1586/14779072.4.2.161"
"25697375","Permanent uncoupling of male-specific CYP2C11 transcription/translation by perinatal glutamate","Banerjee S, Das RK, Giffear KA, Shapiro BH.","Toxicol Appl Pharmacol. 2015 Apr 1;284(1):79-91. doi: 10.1016/j.taap.2015.02.009. Epub 2015 Feb 16.","Banerjee S","Toxicol Appl Pharmacol","2015","2015/02/21","PMC4374021","NIHMS667352","10.1016/j.taap.2015.02.009"
"26823754","HRP-3 protects the hepatoma cells from glucose deprivation-induced apoptosis","Cai H, Jiang D, Qi F, Xu J, Yu L, Xiao Q.","Int J Clin Exp Pathol. 2015 Nov 1;8(11):14383-91. eCollection 2015.","Cai H","Int J Clin Exp Pathol","2015","2016/01/30","PMC4713540","",""
"23434903","Plant sterols as anticancer nutrients: evidence for their role in breast cancer","Grattan BJ Jr.","Nutrients. 2013 Jan 31;5(2):359-87. doi: 10.3390/nu5020359.","Grattan BJ Jr","Nutrients","2013","2013/02/26","PMC3635199","","10.3390/nu5020359"
"29093331","Germinated Waxy Black Rice Ameliorates Hyperglycemia and Dyslipidemia in Streptozotocin-Induced Diabetic Rats","Kang HW, Lim WC, Lee JK, Ho JN, Lim EJ, Cho HY.","Biol Pharm Bull. 2017;40(11):1846-1855. doi: 10.1248/bpb.b17-00239.","Kang HW","Biol Pharm Bull","2017","2017/11/03","","","10.1248/bpb.b17-00239"
"31806771","Differential Expression of Glucose Transporters and Hexokinases in Prostate Cancer with a Neuroendocrine Gene Signature: A Mechanistic Perspective for (18)F-FDG Imaging of PSMA-Suppressed Tumors","Bakht MK, Lovnicki JM, Tubman J, Stringer KF, Chiaramonte J, Reynolds MR, Derecichei I, Ferraiuolo RM, Fifield BA, Lubanska D, Oh SW, Cheon GJ, Kwak C, Jeong CW, Kang KW, Trant JF, Morrissey C, Coleman IM, Wang Y, Ahmadzadehfar H, Dong X, Porter LA.","J Nucl Med. 2020 Jun;61(6):904-910. doi: 10.2967/jnumed.119.231068. Epub 2019 Dec 5.","Bakht MK","J Nucl Med","2020","2019/12/07","PMC7262227","","10.2967/jnumed.119.231068"
"32538511","High Glucose-Aggravated Hepatic Insulin Resistance: Role of the NLRP3 Inflammasome in Kupffer Cells","Zheng T, Wang Q, Dong Y, Ma W, Zhang Y, Zhao Y, Bian F, Chen L.","Obesity (Silver Spring). 2020 Jul;28(7):1270-1282. doi: 10.1002/oby.22821. Epub 2020 Jun 15.","Zheng T","Obesity (Silver Spring)","2020","2020/06/16","","","10.1002/oby.22821"
"22507566","Unhealthy diet and ultrafine carbon black particles induce senescence and disease associated phenotypic changes","Büchner N, Ale-Agha N, Jakob S, Sydlik U, Kunze K, Unfried K, Altschmied J, Haendeler J.","Exp Gerontol. 2013 Jan;48(1):8-16. doi: 10.1016/j.exger.2012.03.017. Epub 2012 Apr 6.","Büchner N","Exp Gerontol","2013","2012/04/18","","","10.1016/j.exger.2012.03.017"
