PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36354817","Effects of Color and Light Intensity on the Foraging and Oviposition Behavior of Culex pipiens biotype molestus Mosquitoes","Hellhammer F, Heidtmann H, Freise F, Becker SC.","Insects. 2022 Oct 29;13(11):993. doi: 10.3390/insects13110993.","Hellhammer F","Insects","2022","2022/11/10","PMC9698050","","10.3390/insects13110993"
"34696079","The Amber-Colored Liquid: A Review on the Color Standards, Methods of Detection, Issues and Recommendations","Hasnul Hadi MH, Ker PJ, Thiviyanathan VA, Tang SGH, Leong YS, Lee HJ, Hannan MA, Jamaludin MZ, Mahdi MA.","Sensors (Basel). 2021 Oct 16;21(20):6866. doi: 10.3390/s21206866.","Hasnul Hadi MH","Sensors (Basel)","2021","2021/10/26","PMC8540017","","10.3390/s21206866"
"37515311","Photography in dermatology - a scoping review: Practices, skin of color, patient preferences, and medical-legal considerations","Kashetsky N, Mar K, Liu C, Rivers JK, Mukovozov I.","J Dtsch Dermatol Ges. 2023 Oct;21(10):1102-1107. doi: 10.1111/ddg.15129. Epub 2023 Jul 28.","Kashetsky N","J Dtsch Dermatol Ges","2023","2023/07/29","","","10.1111/ddg.15129"
"20622540","Vitamin D and athletes","Larson-Meyer DE, Willis KS.","Curr Sports Med Rep. 2010 Jul-Aug;9(4):220-6. doi: 10.1249/JSR.0b013e3181e7dd45.","Larson-Meyer DE","Curr Sports Med Rep","2010","2010/07/13","","","10.1249/JSR.0b013e3181e7dd45"
"26190992","Color harmony represented by activity in the medial orbitofrontal cortex and amygdala","Ikeda T, Matsuyoshi D, Sawamoto N, Fukuyama H, Osaka N.","Front Hum Neurosci. 2015 Jul 1;9:382. doi: 10.3389/fnhum.2015.00382. eCollection 2015.","Ikeda T","Front Hum Neurosci","2015","2015/07/21","PMC4486852","","10.3389/fnhum.2015.00382"
"29438263","Validity and Acceptance of Color Vision Testing on Smartphones","Ozgur OK, Emborgo TS, Vieyra MB, Huselid RF, Banik R.","J Neuroophthalmol. 2018 Mar;38(1):13-16. doi: 10.1097/WNO.0000000000000637.","Ozgur OK","J Neuroophthalmol","2018","2018/02/14","","","10.1097/WNO.0000000000000637"
"27251482","[Surgery without anatomy?]","Stelzner F.","Chirurg. 2016 Aug;87(8):683-7. doi: 10.1007/s00104-016-0199-9.","Stelzner F","Chirurg","2016","2016/06/03","","","10.1007/s00104-016-0199-9"
"36028395","Photosensitivity and filter efficacy in albinism(✰)","Hansen TB, Torner-Jordana J, Kessel L.","J Optom. 2023 Jul-Sep;16(3):214-220. doi: 10.1016/j.optom.2022.07.002. Epub 2022 Aug 24.","Hansen TB","J Optom","2023","2022/08/26","PMC10323186","","10.1016/j.optom.2022.07.002"
"30415702","Aristaless Controls Butterfly Wing Color Variation Used in Mimicry and Mate Choice","Westerman EL, VanKuren NW, Massardo D, Tenger-Trolander A, Zhang W, Hill RI, Perry M, Bayala E, Barr K, Chamberlain N, Douglas TE, Buerkle N, Palmer SE, Kronforst MR.","Curr Biol. 2018 Nov 5;28(21):3469-3474.e4. doi: 10.1016/j.cub.2018.08.051. Epub 2018 Oct 25.","Westerman EL","Curr Biol","2018","2018/11/13","PMC6234856","NIHMS1510427","10.1016/j.cub.2018.08.051"
"10476313","Color discrimination, color naming and color preferences in 80-year olds","Wijk H, Berg S, Sivik L, Steen B.","Aging (Milano). 1999 Jun;11(3):176-85.","Wijk H","Aging (Milano)","1999","1999/09/07","","",""
"28894293","Tannerella forsythia and coating color on the tongue dorsum, and fatty food liking associate with fat accumulation and insulin resistance in adult catch-up fat","Hu X, Zhang Q, Zhang M, Yang X, Zeng TS, Zhang JY, Zheng J, Kong W, Min J, Tian SH, Zhu R, Yuan Z, Wu C, Chen LL.","Int J Obes (Lond). 2018 Feb;42(2):121-128. doi: 10.1038/ijo.2017.191. Epub 2017 Aug 14.","Hu X","Int J Obes (Lond)","2018","2017/09/13","","","10.1038/ijo.2017.191"
"3527565","Capsicum--production, technology, chemistry, and quality. Part III. Chemistry of the color, aroma, and pungency stimuli","Govindarajan VS.","Crit Rev Food Sci Nutr. 1986;24(3):245-355. doi: 10.1080/10408398609527437.","Govindarajan VS","Crit Rev Food Sci Nutr","1986","1986/01/01","","","10.1080/10408398609527437"
"31444687","Perceptions, preferences and acceptability of patient designed 3D printed medicine by polypharmacy patients: a pilot study","Fastø MM, Genina N, Kaae S, Kälvemark Sporrong S.","Int J Clin Pharm. 2019 Oct;41(5):1290-1298. doi: 10.1007/s11096-019-00892-6. Epub 2019 Aug 23.","Fastø MM","Int J Clin Pharm","2019","2019/08/25","","","10.1007/s11096-019-00892-6"
"30551684","Zebrafish Mutants Carrying Leptin a (lepa) Gene Deficiency Display Obesity, Anxiety, Less Aggression and Fear, and Circadian Rhythm and Color Preference Dysregulation","Audira G, Sarasamma S, Chen JR, Juniardi S, Sampurna BP, Liang ST, Lai YH, Lin GM, Hsieh MC, Hsiao CD.","Int J Mol Sci. 2018 Dec 13;19(12):4038. doi: 10.3390/ijms19124038.","Audira G","Int J Mol Sci","2018","2018/12/16","PMC6320766","","10.3390/ijms19124038"
"24594683","Optimal color design of psychological counseling room by design of experiments and response surface methodology","Liu W, Ji J, Chen H, Ye C.","PLoS One. 2014 Mar 4;9(3):e90646. doi: 10.1371/journal.pone.0090646. eCollection 2014.","Liu W","PLoS One","2014","2014/03/06","PMC3942464","","10.1371/journal.pone.0090646"
"36625187","Artificial-coloring in ultrasound-guided regional anesthesia","Araz C, Gürkan Y, Kuş A.","Agri. 2023 Jan;35(1):10-15. doi: 10.14744/agri.2021.25826.","Araz C","Agri","2023","2023/01/10","","","10.14744/agri.2021.25826"
"24275090","Bioactivity assessment and toxicity of crocin: a comprehensive review","Alavizadeh SH, Hosseinzadeh H.","Food Chem Toxicol. 2014 Feb;64:65-80. doi: 10.1016/j.fct.2013.11.016. Epub 2013 Nov 22.","Alavizadeh SH","Food Chem Toxicol","2014","2013/11/27","","","10.1016/j.fct.2013.11.016"
"35675839","An Evidence-Based Roadmap for the Provision of More Equitable Telemedicine","Jelinek R, Pandita D, Linzer M, Engoang JBBN, Rodin H.","Appl Clin Inform. 2022 May;13(3):612-620. doi: 10.1055/s-0042-1749597. Epub 2022 Jun 8.","Jelinek R","Appl Clin Inform","2022","2022/06/08","PMC9179235","","10.1055/s-0042-1749597"
"17226862","Influence of 4- and 6-color flow cytometers and acquisition/analysis softwares on the determination of lymphocyte subsets in HIV infection","Ashman M, Sachdeva N, Davila L, Scott G, Mitchell C, Cintron L, Rathore M, Asthana D.","Cytometry B Clin Cytom. 2007 Sep;72(5):380-6. doi: 10.1002/cyto.b.20178.","Ashman M","Cytometry B Clin Cytom","2007","2007/01/18","","","10.1002/cyto.b.20178"
"35684700","Effects of Paradigm Color and Screen Brightness on Visual Fatigue in Light Environment of Night Based on Eye Tracker and EEG Acquisition Equipment","Tian P, Xu G, Han C, Zheng X, Zhang K, Du C, Wei F, Zhang S.","Sensors (Basel). 2022 May 27;22(11):4082. doi: 10.3390/s22114082.","Tian P","Sensors (Basel)","2022","2022/06/10","PMC9185549","","10.3390/s22114082"
"26558894","The Difference between Anxiolytic and Anxiogenic Effects Induced by Acute and Chronic Alcohol Exposure and Changes in Associative Learning and Memory Based on Color Preference and the Cause of Parkinson-Like Behaviors in Zebrafish","Li X, Li X, Li YX, Zhang Y, Chen D, Sun MZ, Zhao X, Chen DY, Feng XZ.","PLoS One. 2015 Nov 11;10(11):e0141134. doi: 10.1371/journal.pone.0141134. eCollection 2015.","Li X","PLoS One","2015","2015/11/13","PMC4641683","","10.1371/journal.pone.0141134"
"38657724","Denture base materials: An in vitro evaluation of the mechanical and color properties","Arora O, Ahmed N, Nallaswamy D, Ganapathy D, Srinivasan M.","J Dent. 2024 Jun;145:104993. doi: 10.1016/j.jdent.2024.104993. Epub 2024 Apr 22.","Arora O","J Dent","2024","2024/04/24","","","10.1016/j.jdent.2024.104993"
"35339710","Diversity in Neurosurgical Recruitment and Training in the United States: A Systematic Review","Wang A, Shlobin NA, DiCesare JAT, Holly LT, Liau LM.","World Neurosurg. 2022 Jun;162:111-117.e1. doi: 10.1016/j.wneu.2022.03.086. Epub 2022 Mar 24.","Wang A","World Neurosurg","2022","2022/03/27","","","10.1016/j.wneu.2022.03.086"
"33645577","A Rapid Food-Preference Assay in Drosophila","Mack JO, Zhang YV.","J Vis Exp. 2021 Feb 11;(168):10.3791/62051. doi: 10.3791/62051.","Mack JO","J Vis Exp","2021","2021/03/01","PMC9908510","NIHMS1864058","10.3791/62051"
"39061507","The Future Is Not Bright: Evaluation of Rat Preferences for Color and Intensity of Light","Swan M, Horvath A, Pritchett RK, Barabas AJ, Hickman D, Gaskill BN.","Animals (Basel). 2024 Jul 12;14(14):2045. doi: 10.3390/ani14142045.","Swan M","Animals (Basel)","2024","2024/07/27","PMC11273897","","10.3390/ani14142045"
"29898741","Reversal of reserpine-induced depression and cognitive disorder in zebrafish by sertraline and Traditional Chinese Medicine (TCM)","Zhang S, Liu X, Sun M, Zhang Q, Li T, Li X, Xu J, Zhao X, Chen D, Feng X.","Behav Brain Funct. 2018 Jun 14;14(1):13. doi: 10.1186/s12993-018-0145-8.","Zhang S","Behav Brain Funct","2018","2018/06/15","PMC6001006","","10.1186/s12993-018-0145-8"
"34832263","Discoloration Potential of Biodentine: A Systematic Review","Slaboseviciute M, Vasiliauskaite N, Drukteinis S, Martens L, Rajasekharan S.","Materials (Basel). 2021 Nov 14;14(22):6861. doi: 10.3390/ma14226861.","Slaboseviciute M","Materials (Basel)","2021","2021/11/27","PMC8619462","","10.3390/ma14226861"
"29905657","Color-selective photophobia in ictal vs interictal migraineurs and in healthy controls","Nir RR, Lee AJ, Huntington S, Noseda R, Bernstein CA, Fulton AB, Bertisch SM, Hovaguimian A, Buettner C, Borsook D, Burstein R.","Pain. 2018 Oct;159(10):2030-2034. doi: 10.1097/j.pain.0000000000001303.","Nir RR","Pain","2018","2018/06/16","PMC6347023","NIHMS971810","10.1097/j.pain.0000000000001303"
"23343727","The professional appearance of registered nurses: an integrative review of peer-refereed studies","Hatfield LA, Pearce M, Del Guidice M, Cassidy C, Samoyan J, Polomano RC.","J Nurs Adm. 2013 Feb;43(2):108-12. doi: 10.1097/NNA.0b013e31827f2260.","Hatfield LA","J Nurs Adm","2013","2013/01/25","","","10.1097/NNA.0b013e31827f2260"
"35508665","Linked color imaging improves identification of early gastric cancer lesions by expert and non-expert endoscopists","Fockens K, de Groof J, van der Putten J, Khurelbaatar T, Fukuda H, Takezawa T, Miura Y, Osawa H, Yamamoto H, Bergman J.","Surg Endosc. 2022 Nov;36(11):8316-8325. doi: 10.1007/s00464-022-09280-0. Epub 2022 May 4.","Fockens K","Surg Endosc","2022","2022/05/04","PMC9613584","","10.1007/s00464-022-09280-0"
"30072882","Neuronal Correlates of Product Feature Attractiveness","Schoen F, Lochmann M, Prell J, Herfurth K, Rampp S.","Front Behav Neurosci. 2018 Jul 17;12:147. doi: 10.3389/fnbeh.2018.00147. eCollection 2018.","Schoen F","Front Behav Neurosci","2018","2018/08/04","PMC6059068","","10.3389/fnbeh.2018.00147"
"34985574","Skin tone preferences and their influence on skin care behaviors","Sacksner JP, Kaundinya T, Daftary K, Jackson KL, Kundu RV.","Arch Dermatol Res. 2022 Dec;314(10):961-966. doi: 10.1007/s00403-021-02320-0. Epub 2022 Jan 5.","Sacksner JP","Arch Dermatol Res","2022","2022/01/05","","","10.1007/s00403-021-02320-0"
"33515228","Dental trauma splint color preference of adults","Meier A, Connert T, Dagassan-Berndt D, Filippi A.","Swiss Dent J. 2021 Jan 29;131(4). doi: 10.61872/sdj-2021-04-729. Online ahead of print.","Meier A","Swiss Dent J","2021","2021/01/30","","","10.61872/sdj-2021-04-729"
"33875667","Chromatic micromaps in primary visual cortex","Chatterjee S, Ohki K, Reid RC.","Nat Commun. 2021 Apr 19;12(1):2315. doi: 10.1038/s41467-021-22488-3.","Chatterjee S","Nat Commun","2021","2021/04/20","PMC8055908","","10.1038/s41467-021-22488-3"
"33161570","The Impact of Color Fidelity on Evaluation of Patients in the Outpatient Dermatologic Setting","Juhasz M, Pham C, Allen R, Harper A, Siminovitch M, Brase W, Linden K, Zachary C, Atanaskova Mesinkovska N.","Lasers Surg Med. 2021 Jan;53(1):148-153. doi: 10.1002/lsm.23352. Epub 2020 Nov 8.","Juhasz M","Lasers Surg Med","2021","2020/11/08","","","10.1002/lsm.23352"
"37507897","Plant Food Dyes with Antioxidant Properties and Allergies-Friend or Enemy?","Lis K, Bartuzi Z.","Antioxidants (Basel). 2023 Jun 28;12(7):1357. doi: 10.3390/antiox12071357.","Lis K","Antioxidants (Basel)","2023","2023/07/29","PMC10376437","","10.3390/antiox12071357"
"39431703","Phosphor Screens Color Preferences Depending on Night Vision Experience and Luminance Level","Lewkowicz R, Dereń-Szumełda J.","Aerosp Med Hum Perform. 2024 Oct;95(10):749-757. doi: 10.3357/AMHP.6400.2024.","Lewkowicz R","Aerosp Med Hum Perform","2024","2024/10/21","","","10.3357/AMHP.6400.2024"
"30794574","Users' preferences and perceptions of the comprehensibility and readability of medication labels","Pons EDS, Moraes CG, Falavigna M, Sirtori LR, da Cruz F, Webster G, Dal Pizzol TDS.","PLoS One. 2019 Feb 22;14(2):e0212173. doi: 10.1371/journal.pone.0212173. eCollection 2019.","Pons EDS","PLoS One","2019","2019/02/23","PMC6386266","","10.1371/journal.pone.0212173"
"37385115","Developmental changes in visual-cognitive and attentional functions in infancy","Koyano K, Konishi Y, Koyano K, Nakamura S, Kato I, Nishida T, Kusaka T.","Early Hum Dev. 2023 Aug;183:105810. doi: 10.1016/j.earlhumdev.2023.105810. Epub 2023 Jun 16.","Koyano K","Early Hum Dev","2023","2023/06/29","","","10.1016/j.earlhumdev.2023.105810"
"1779122","[Dyschromatopsias and pictorial art]","Lanthony P.","J Fr Ophtalmol. 1991;14(8-9):510-20.","Lanthony P","J Fr Ophtalmol","1991","1991/01/01","","",""
"39114837","Adverse effects from counterfeit and mislabeled medicine containing tapentadol and carisoprodol","Plæhn G, Fuglsang T, Hindersson P, Breindahl T.","Clin Case Rep. 2024 Aug 6;12(8):e9241. doi: 10.1002/ccr3.9241. eCollection 2024 Aug.","Plæhn G","Clin Case Rep","2024","2024/08/08","PMC11303665","","10.1002/ccr3.9241"
"34769644","Towards an Ideology-Free, Truly Mechanistic Health Psychology","Hommel B, Beste C.","Int J Environ Res Public Health. 2021 Oct 22;18(21):11126. doi: 10.3390/ijerph182111126.","Hommel B","Int J Environ Res Public Health","2021","2021/11/13","PMC8583446","","10.3390/ijerph182111126"
"36060888","The Application of Color Psychology in Community Health Environment Design","Yang J, Shen X.","J Environ Public Health. 2022 Aug 25;2022:7259595. doi: 10.1155/2022/7259595. eCollection 2022.","Yang J","J Environ Public Health","2022","2022/09/05","PMC9436572","","10.1155/2022/7259595"
"7891136","Concomitant sensitivity to orientation, direction, and color of cells in layers 2, 3, and 4 of monkey striate cortex","Leventhal AG, Thompson KG, Liu D, Zhou Y, Ault SJ.","J Neurosci. 1995 Mar;15(3 Pt 1):1808-18. doi: 10.1523/JNEUROSCI.15-03-01808.1995.","Leventhal AG","J Neurosci","1995","1995/03/01","PMC6578154","","10.1523/JNEUROSCI.15-03-01808.1995"
"34633729","Supercritical fluid chromatography for the analysis of natural dyes: From carotenoids to flavonoids","Lesellier E, West C.","J Sep Sci. 2022 Jan;45(1):382-393. doi: 10.1002/jssc.202100567. Epub 2021 Oct 20.","Lesellier E","J Sep Sci","2022","2021/10/11","","","10.1002/jssc.202100567"
"38920856","Retrospective Study Regarding the Correlation between Dental Anxiety and Color Preferences in Children with Severe Early Childhood Caries","Esian D, Bica C, Vlasa A, Bud E, Stepco E, Bud A, Beresescu L.","Dent J (Basel). 2024 May 22;12(6):155. doi: 10.3390/dj12060155.","Esian D","Dent J (Basel)","2024","2024/06/26","PMC11203338","","10.3390/dj12060155"
"33337068","Smart monitoring of gas/temperature changes within food packaging based on natural colorants","Mohammadian E, Alizadeh-Sani M, Jafari SM.","Compr Rev Food Sci Food Saf. 2020 Nov;19(6):2885-2931. doi: 10.1111/1541-4337.12635. Epub 2020 Oct 20.","Mohammadian E","Compr Rev Food Sci Food Saf","2020","2020/12/18","","","10.1111/1541-4337.12635"
"36510802","[Christmas article: There are not enough redheaded professors]","Rosenberg J.","Ugeskr Laeger. 2022 Dec 12;184(50):V80104.","Rosenberg J","Ugeskr Laeger","2022","2022/12/13","","",""
"35794953","Representation of Cone-Opponent Color Space in Macaque Early Visual Cortices","Du X, Jiang X, Kuriki I, Takahata T, Zhou T, Roe AW, Tanigawa H.","Front Neurosci. 2022 Jun 20;16:891247. doi: 10.3389/fnins.2022.891247. eCollection 2022.","Du X","Front Neurosci","2022","2022/07/07","PMC9251113","","10.3389/fnins.2022.891247"
"28546037","Developing alternative over-the-counter medicine label formats: How do they compare when evaluated by consumers?","Tong V, Raynor DK, Aslani P.","Res Social Adm Pharm. 2018 Mar;14(3):248-261. doi: 10.1016/j.sapharm.2017.03.003. Epub 2017 Mar 9.","Tong V","Res Social Adm Pharm","2018","2017/05/27","","","10.1016/j.sapharm.2017.03.003"
"35630767","Insight into the Progress on Natural Dyes: Sources, Structural Features, Health Effects, Challenges, and Potential","Li N, Wang Q, Zhou J, Li S, Liu J, Chen H.","Molecules. 2022 May 20;27(10):3291. doi: 10.3390/molecules27103291.","Li N","Molecules","2022","2022/05/28","PMC9144664","","10.3390/molecules27103291"
"37514178","Colour of Medicines and Children's Acceptability? A Systematic Literature Review of Children's Perceptions about Colours of Oral Dosage Forms","Alessandrini E, Gonakova M, Batchelor H, Gizurarson S, Iurian S, Klein S, Schaufelberger D, Turner R, Walsh J, Tuleu C.","Pharmaceutics. 2023 Jul 20;15(7):1992. doi: 10.3390/pharmaceutics15071992.","Alessandrini E","Pharmaceutics","2023","2023/07/29","PMC10384887","","10.3390/pharmaceutics15071992"
"35509977","A survey of physicians' opinions about the treatment of subsegmental pulmonary embolism","Parsirad M, Rahimi B, Peiman S, Zebardast J, Zangene E.","Can J Respir Ther. 2022 Apr 20;58:53-56. doi: 10.29390/cjrt-2021-053. eCollection 2022.","Parsirad M","Can J Respir Ther","2022","2022/05/05","PMC9020570","","10.29390/cjrt-2021-053"
"37295706","User-Centered Mobile Applications for Stroke Survivors (MAPPS): A Mixed-Methods Study of Patient Preferences","Ramaswamy S, Gilles N, Gruessner AC, Burton D, Fraser MA, Weingast S, Kunnakkat S, Afable A, Kaufman D, Singer J, Balucani C, Levine SR.","Arch Phys Med Rehabil. 2023 Oct;104(10):1573-1579. doi: 10.1016/j.apmr.2023.05.009. Epub 2023 Jun 8.","Ramaswamy S","Arch Phys Med Rehabil","2023","2023/06/09","","","10.1016/j.apmr.2023.05.009"
"29430180","Color preferences in participants with high or low hypnotic susceptibility","Yu E, Zhu J, Tan Y, Liao Z, Qiu Y, Zhang B, Wang C, Wang W.","Neuropsychiatr Dis Treat. 2018 Jan 30;14:393-398. doi: 10.2147/NDT.S154887. eCollection 2018.","Yu E","Neuropsychiatr Dis Treat","2018","2018/02/13","PMC5796459","","10.2147/NDT.S154887"
"32756400","Method Standardization for Conducting Innate Color Preference Studies in Different Zebrafish Strains","Siregar P, Juniardi S, Audira G, Lai YH, Huang JC, Chen KH, Chen JR, Hsiao CD.","Biomedicines. 2020 Aug 3;8(8):271. doi: 10.3390/biomedicines8080271.","Siregar P","Biomedicines","2020","2020/08/07","PMC7459758","","10.3390/biomedicines8080271"
"11291279","New technologies in stress echocardiography","Picano E, Varga A, Pratali L, Rodriguez O, Morelos M.","Rev Port Cardiol. 2001 Jan;20 Suppl 1:I27-32.","Picano E","Rev Port Cardiol","2001","2001/04/09","","",""
"36171291","State-dependent pupil dilation rapidly shifts visual feature selectivity","Franke K, Willeke KF, Ponder K, Galdamez M, Zhou N, Muhammad T, Patel S, Froudarakis E, Reimer J, Sinz FH, Tolias AS.","Nature. 2022 Oct;610(7930):128-134. doi: 10.1038/s41586-022-05270-3. Epub 2022 Sep 28.","Franke K","Nature","2022","2022/09/28","PMC10635574","NIHMS1924038","10.1038/s41586-022-05270-3"
"38112866","3D printing for an anterolateral thigh phalloplasty","Walker MW, Kaoutzanis C, Jacobson NM.","3D Print Med. 2023 Dec 19;9(1):35. doi: 10.1186/s41205-023-00200-z.","Walker MW","3D Print Med","2023","2023/12/19","PMC10729406","","10.1186/s41205-023-00200-z"
"34769959","Impact of Little Cigars and Cigarillos Packaging Features on Product Preference","Shang C, Nonnemaker J, Sterling K, Sobolewski J, Weaver SR.","Int J Environ Res Public Health. 2021 Oct 30;18(21):11443. doi: 10.3390/ijerph182111443.","Shang C","Int J Environ Res Public Health","2021","2021/11/13","PMC8583443","","10.3390/ijerph182111443"
"37491300","Youth victim perspective: optimizing presentation of patient-reported outcomes in a violence intervention program","Hollo A, Nimmer M, Cheaton B, Melzer-Lange M, Levas M.","Inj Epidemiol. 2023 Jul 25;10(Suppl 1):37. doi: 10.1186/s40621-023-00451-8.","Hollo A","Inj Epidemiol","2023","2023/07/25","PMC10369679","","10.1186/s40621-023-00451-8"
"28199564","Do Masculine Men Smell Better? An Association Between Skin Color Masculinity and Female Preferences for Body Odor","Carrito ML, Santos IM, Alho L, Ferreira J, Soares SC, Bem-Haja P, Silva CF, Perrett DI.","Chem Senses. 2017 Mar 1;42(3):269-275. doi: 10.1093/chemse/bjx004.","Carrito ML","Chem Senses","2017","2017/02/16","","","10.1093/chemse/bjx004"
"37018897","Understanding healthcare providers' electronic health record (EHR) interface preferences via conjoint analysis","Diño MJ, Catajan MW, Patricio C, Vital JC, Gotinga TJ, Crisostomo ML, Alonzo ML, Ferrer L, Araga C, San Diego R, Bartolome F, Uayan ML, Orata E, Aguilar A, Chua M.","Int J Med Inform. 2023 Jun;174:105060. doi: 10.1016/j.ijmedinf.2023.105060. Epub 2023 Mar 27.","Diño MJ","Int J Med Inform","2023","2023/04/05","","","10.1016/j.ijmedinf.2023.105060"
"28123802","Personality trait correlates of color preference in schizophrenia","Tao B, Xu S, Pan X, Gao Q, Wang W.","Transl Neurosci. 2015 Sep 4;6(1):174-178. doi: 10.1515/tnsci-2015-0018. eCollection 2015.","Tao B","Transl Neurosci","2015","2017/01/27","PMC4936627","","10.1515/tnsci-2015-0018"
"37667183","Common lizard microhabitat selection varies by sex, parity mode, and colouration","Recknagel H, Harvey WT, Layton M, Elmer KR.","BMC Ecol Evol. 2023 Sep 4;23(1):47. doi: 10.1186/s12862-023-02158-2.","Recknagel H","BMC Ecol Evol","2023","2023/09/04","PMC10478496","","10.1186/s12862-023-02158-2"
"28750894","Patient acceptability of 3D printed medicines","Goyanes A, Scarpa M, Kamlow M, Gaisford S, Basit AW, Orlu M.","Int J Pharm. 2017 Sep 15;530(1-2):71-78. doi: 10.1016/j.ijpharm.2017.07.064. Epub 2017 Jul 24.","Goyanes A","Int J Pharm","2017","2017/07/29","","","10.1016/j.ijpharm.2017.07.064"
"32356264","Comparative evaluation of canine cadaver embalming methods for veterinary anatomy education","Nam SM, Moon JS, Yoon HY, Chang BJ, Nahm SS.","Anat Sci Int. 2020 Sep;95(4):498-507. doi: 10.1007/s12565-020-00547-x. Epub 2020 Apr 30.","Nam SM","Anat Sci Int","2020","2020/05/02","","","10.1007/s12565-020-00547-x"
"33253346","The Influence of Illumination Color on the Subjective Visual Recognition of Biological Specimens","Kameyama K, Ohbayashi T, Uehara K, Koga A, Hata Y.","Yonago Acta Med. 2020 Sep 25;63(4):266-271. doi: 10.33160/yam.2020.11.004. eCollection 2020 Nov.","Kameyama K","Yonago Acta Med","2020","2020/11/30","PMC7683909","","10.33160/yam.2020.11.004"
