PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30141338","Awareness, knowledge, social norms, and vaccination intentions among Khmer mother-daughter pairs","Lee H, Kim D, Kiang PN, Cooley ME, Shi L, Thiem L, Kan P, Chea P, Allison J, Kim M.","Ethn Health. 2021 Apr;26(3):379-391. doi: 10.1080/13557858.2018.1514455. Epub 2018 Aug 24.","Lee H","Ethn Health","2021","2018/08/25","","","10.1080/13557858.2018.1514455"
"38129887","Willingness to accept human papilloma virus vaccination and its associated factors among parents with eligible daughters in Addis Zemen town, Northwest Ethiopia","Wassie M, Zegeye AF, Worku W, Sisay T, Eyob T, Gebeyehu DA.","Infect Agent Cancer. 2023 Dec 21;18(1):84. doi: 10.1186/s13027-023-00551-6.","Wassie M","Infect Agent Cancer","2023","2023/12/22","PMC10740298","","10.1186/s13027-023-00551-6"
"28060365","Newly described salivary gland tumors","Skalova A, Michal M, Simpson RH.","Mod Pathol. 2017 Jan;30(s1):S27-S43. doi: 10.1038/modpathol.2016.167.","Skalova A","Mod Pathol","2017","2017/01/07","","","10.1038/modpathol.2016.167"
"36162702","LCK inhibition downregulates YAP activity and is therapeutic in patient-derived models of cholangiocarcinoma","Conboy CB, Yonkus JA, Buckarma EH, Mun DG, Werneburg NW, Watkins RD, Alva-Ruiz R, Tomlinson JL, Guo Y, Wang J, O'Brien D, McCabe CE, Jessen E, Graham RP, Buijsman RC, Vu D, de Man J, Ilyas SI, Truty MJ, Borad M, Pandey A, Gores GJ, Smoot RL.","J Hepatol. 2023 Jan;78(1):142-152. doi: 10.1016/j.jhep.2022.09.014. Epub 2022 Sep 24.","Conboy CB","J Hepatol","2023","2022/09/26","PMC11410293","NIHMS2018255","10.1016/j.jhep.2022.09.014"
"37703587","Pharma - manufacturing: the unappreciated and overlooked indispensable skill","Radon J, Pan G.","Curr Opin Immunol. 2023 Oct;84:102385. doi: 10.1016/j.coi.2023.102385. Epub 2023 Sep 12.","Radon J","Curr Opin Immunol","2023","2023/09/13","","","10.1016/j.coi.2023.102385"
"30506703","Oxytocin therapy in hypopituitarism: Challenges and opportunities","Bhargava R, Daughters KL, Rees A.","Clin Endocrinol (Oxf). 2019 Feb;90(2):257-264. doi: 10.1111/cen.13909. Epub 2018 Dec 17.","Bhargava R","Clin Endocrinol (Oxf)","2019","2018/12/04","","","10.1111/cen.13909"
"7751563","Controversial therapies","Silver LB.","J Child Neurol. 1995 Jan;10 Suppl 1:S96-100. doi: 10.1177/08830738950100S119.","Silver LB","J Child Neurol","1995","1995/01/01","","","10.1177/08830738950100S119"
"37491213","Application of ADAPT-ITT: adapting an evidence-based HIV/STI mother-daughter prevention intervention for Black male caregivers and girls","Crooks N, Debra A, Coleman D, Sosina W, Singer R, Jeremiah R, Green B, Johnson W, Caldwell C, Patil C, Matthews AK, Donenberg G.","BMC Public Health. 2023 Jul 26;23(1):1426. doi: 10.1186/s12889-023-16364-6.","Crooks N","BMC Public Health","2023","2023/07/25","PMC10369809","","10.1186/s12889-023-16364-6"
"39284543","Mother-Daughter Dyads' Perceptions of Contraception","Katzman CL, Sims JC, Harris JN, Rosenthal SL, Francis JK.","J Pediatr Adolesc Gynecol. 2024 Sep 14:S1083-3188(24)00293-6. doi: 10.1016/j.jpag.2024.09.005. Online ahead of print.","Katzman CL","J Pediatr Adolesc Gynecol","2024","2024/09/16","","","10.1016/j.jpag.2024.09.005"
"35247915","Treatment of Patients with Acute Myeloid Leukemia with the Targeted Alpha-Particle Nanogenerator Actinium-225-Lintuzumab","Rosenblat TL, McDevitt MR, Carrasquillo JA, Pandit-Taskar N, Frattini MG, Maslak PG, Park JH, Douer D, Cicic D, Larson SM, Scheinberg DA, Jurcic JG.","Clin Cancer Res. 2022 May 13;28(10):2030-2037. doi: 10.1158/1078-0432.CCR-21-3712.","Rosenblat TL","Clin Cancer Res","2022","2022/03/05","PMC9106874","NIHMS1787819","10.1158/1078-0432.CCR-21-3712"
"26003520","Crosstalk between Nrf2 and Notch signaling","Wakabayashi N, Chartoumpekis DV, Kensler TW.","Free Radic Biol Med. 2015 Nov;88(Pt B):158-167. doi: 10.1016/j.freeradbiomed.2015.05.017. Epub 2015 May 21.","Wakabayashi N","Free Radic Biol Med","2015","2015/05/25","PMC4628857","NIHMS693059","10.1016/j.freeradbiomed.2015.05.017"
"34544403","An individually randomized controlled trial of a mother-daughter HIV/STI prevention program for adolescent girls and young women in South Africa: IMARA-SA study protocol","Donenberg GR, Atujuna M, Merrill KG, Emerson E, Ndwayana S, Blachman-Demner D, Bekker LG.","BMC Public Health. 2021 Sep 20;21(1):1708. doi: 10.1186/s12889-021-11727-3.","Donenberg GR","BMC Public Health","2021","2021/09/21","PMC8454166","","10.1186/s12889-021-11727-3"
"38064184","Reproduction in the era of genomics and automation","Chebel RC, Bisinotto RS, Giordano J, Maggiolino A, de Palo P.","Reprod Fertil Dev. 2023 Dec;36(2):51-65. doi: 10.1071/RD23173.","Chebel RC","Reprod Fertil Dev","2023","2023/12/08","","","10.1071/RD23173"
"34835194","Cervical Cancer Protection in Japan: Where Are We?","Yagi A, Ueda Y, Kakuda M, Nakagawa S, Hiramatsu K, Miyoshi A, Kobayashi E, Kimura T, Kurosawa M, Yamaguchi M, Adachi S, Kudo R, Sekine M, Suzuki Y, Sukegawa A, Ikeda S, Miyagi E, Enomoto T, Kimura T.","Vaccines (Basel). 2021 Nov 1;9(11):1263. doi: 10.3390/vaccines9111263.","Yagi A","Vaccines (Basel)","2021","2021/11/27","PMC8619953","","10.3390/vaccines9111263"
"16018227","The treatment of pediatric migraine","Lewis DW, Yonker M, Winner P, Sowell M.","Pediatr Ann. 2005 Jun;34(6):448-60. doi: 10.3928/0090-4481-20050601-10.","Lewis DW","Pediatr Ann","2005","2005/07/16","","","10.3928/0090-4481-20050601-10"
"28614209","Newly Described Entities in Salivary Gland Pathology","Skálová A, Gnepp DR, Lewis JS Jr, Hunt JL, Bishop JA, Hellquist H, Rinaldo A, Vander Poorten V, Ferlito A.","Am J Surg Pathol. 2017 Aug;41(8):e33-e47. doi: 10.1097/PAS.0000000000000883.","Skálová A","Am J Surg Pathol","2017","2017/06/15","","","10.1097/PAS.0000000000000883"
"31033514","Toward an Understanding of Patients' and Their Partners' Experiences of Bladder Cancer","Heyes SM, Prior KN, Whitehead D, Bond MJ.","Cancer Nurs. 2020 Sep/Oct;43(5):E254-E263. doi: 10.1097/NCC.0000000000000718.","Heyes SM","Cancer Nurs","2020","2019/04/30","","","10.1097/NCC.0000000000000718"
"35009140","Challenges in Medicinal and Aromatic Plants DNA Barcoding-Lessons from the Lamiaceae","Nazar N, Howard C, Slater A, Sgamma T.","Plants (Basel). 2022 Jan 5;11(1):137. doi: 10.3390/plants11010137.","Nazar N","Plants (Basel)","2022","2022/01/11","PMC8747715","","10.3390/plants11010137"
"32479263","Bioengineering horizon scan 2020","Kemp L, Adam L, Boehm CR, Breitling R, Casagrande R, Dando M, Djikeng A, Evans NG, Hammond R, Hills K, Holt LA, Kuiken T, Markotić A, Millett P, Napier JA, Nelson C, ÓhÉigeartaigh SS, Osbourn A, Palmer M, Patron NJ, Perello E, Piyawattanametha W, Restrepo-Schild V, Rios-Rojas C, Rhodes C, Roessing A, Scott D, Shapira P, Simuntala C, Smith RD, Sundaram LS, Takano E, Uttmark G, Wintle B, Zahra NB, Sutherland WJ.","Elife. 2020 May 29;9:e54489. doi: 10.7554/eLife.54489.","Kemp L","Elife","2020","2020/06/02","PMC7259952","","10.7554/eLife.54489"
"39146951","Adjuvant pembrolizumab versus placebo in resected stage III melanoma (EORTC 1325-MG/KEYNOTE-054): long-term, health-related quality-of-life results from a double-blind, randomised, controlled, phase 3 trial","Bührer E, Kicinski M, Mandala M, Pe M, Long GV, Atkinson V, Blank CU, Haydon A, Dalle S, Khattak A, Carlino MS, Meshcheryakov A, Sandhu S, Puig S, Schadendorf D, Jamal R, Rutkowski P, van den Eertwegh AJM, Coens C, Grebennik D, Krepler C, Robert C, Eggermont AMM.","Lancet Oncol. 2024 Sep;25(9):1202-1212. doi: 10.1016/S1470-2045(24)00338-3. Epub 2024 Aug 12.","Bührer E","Lancet Oncol","2024","2024/08/15","","","10.1016/S1470-2045(24)00338-3"
"8088703","Sexual revolution and counter-revolution","Money J.","Horm Res. 1994;41 Suppl 2:44-8. doi: 10.1159/000183959.","Money J","Horm Res","1994","1994/01/01","","","10.1159/000183959"
"36795619","A Data-Driven Approach to Refine Predictions of Differentiated Thyroid Cancer Outcomes: A Prospective Multicenter Study","Grani G, Gentili M, Siciliano F, Albano D, Zilioli V, Morelli S, Puxeddu E, Zatelli MC, Gagliardi I, Piovesan A, Nervo A, Crocetti U, Massa M, Samà MT, Mele C, Deandrea M, Fugazzola L, Puligheddu B, Antonelli A, Rossetto R, D'Amore A, Ceresini G, Castello R, Solaroli E, Centanni M, Monti S, Magri F, Bruno R, Sparano C, Pezzullo L, Crescenzi A, Mian C, Tumino D, Repaci A, Castagna MG, Triggiani V, Porcelli T, Meringolo D, Locati L, Spiazzi G, Di Dalmazi G, Anagnostopoulos A, Leonardi S, Filetti S, Durante C.","J Clin Endocrinol Metab. 2023 Jul 14;108(8):1921-1928. doi: 10.1210/clinem/dgad075.","Grani G","J Clin Endocrinol Metab","2023","2023/02/16","","","10.1210/clinem/dgad075"
"36260524","Intrinsic Molecular Subtypes of Metastatic Castration-Resistant Prostate Cancer","Feng E, Rydzewski NR, Zhang M, Lundberg A, Bootsma M, Helzer KT, Lang JM, Aggarwal R, Small EJ, Quigley DA, Sjöström M, Zhao SG.","Clin Cancer Res. 2022 Dec 15;28(24):5396-5404. doi: 10.1158/1078-0432.CCR-22-2567.","Feng E","Clin Cancer Res","2022","2022/10/19","PMC9890931","NIHMS1845221","10.1158/1078-0432.CCR-22-2567"
"22045860","Considering complementary and alternative medicine alternatives in cases of life-threatening illness: applying the best-interests test","Gilmour J, Harrison C, Asadi L, Cohen MH, Aung S, Vohra S.","Pediatrics. 2011 Nov;128 Suppl 4:S175-80. doi: 10.1542/peds.2010-2720F.","Gilmour J","Pediatrics","2011","2011/11/03","","","10.1542/peds.2010-2720F"
"34672006","Parents' reasoning about HPV vaccination in Sweden","Runngren E, Eriksson M, Blomberg K.","Scand J Caring Sci. 2022 Dec;36(4):1113-1122. doi: 10.1111/scs.13041. Epub 2021 Oct 21.","Runngren E","Scand J Caring Sci","2022","2021/10/21","","","10.1111/scs.13041"
"37194035","Horizontal inequity trends of health care utilization in rural China after the medicine and healthcare system reform: based on longitudinal data from 2010 to 2018","Xu J, Tian G, Sun J, Liu J, Chen F, Shi Q, Zhang T, Zhang H, He J, Deng F, Zhang B, Wang H, Wu Q, Kang Z.","Int J Equity Health. 2023 May 17;22(1):90. doi: 10.1186/s12939-023-01908-4.","Xu J","Int J Equity Health","2023","2023/05/16","PMC10188230","","10.1186/s12939-023-01908-4"
"30639277","Maternal Factors and Sexual Orientation-Related Disparities in Cervical Cancer Prevention","Charlton BM, Kahn JA, Sarda V, Katz-Wise SL, Spiegelman D, Missmer SA, Austin SB.","Womens Health Issues. 2019 May-Jun;29(3):238-244. doi: 10.1016/j.whi.2018.12.001. Epub 2019 Jan 11.","Charlton BM","Womens Health Issues","2019","2019/01/15","PMC6661893","NIHMS1043106","10.1016/j.whi.2018.12.001"
"12588428","Cultural and noncultural predictors of health outcomes in Korean daughter and daughter-in-law caregivers","Kim JS, Lee EH.","Public Health Nurs. 2003 Mar-Apr;20(2):111-9. doi: 10.1046/j.1525-1446.2003.20205.x.","Kim JS","Public Health Nurs","2003","2003/02/18","","","10.1046/j.1525-1446.2003.20205.x"
"33498264","Regulation of COX Assembly and Function by Twin CX(9)C Proteins-Implications for Human Disease","Gladyck S, Aras S, Hüttemann M, Grossman LI.","Cells. 2021 Jan 20;10(2):197. doi: 10.3390/cells10020197.","Gladyck S","Cells","2021","2021/01/27","PMC7909247","","10.3390/cells10020197"
"30260243","Multi-level determinants to HPV vaccination among Hispanic farmworker families in Florida","Vamos CA, Vázquez-Otero C, Kline N, Lockhart EA, Wells KJ, Proctor S, Meade CD, Daley EM.","Ethn Health. 2021 Apr;26(3):319-336. doi: 10.1080/13557858.2018.1514454. Epub 2018 Sep 27.","Vamos CA","Ethn Health","2021","2018/09/28","","","10.1080/13557858.2018.1514454"
"19966315","Factors influencing familial decision-making regarding human papillomavirus vaccination","Gamble HL, Klosky JL, Parra GR, Randolph ME.","J Pediatr Psychol. 2010 Aug;35(7):704-15. doi: 10.1093/jpepsy/jsp108. Epub 2009 Dec 4.","Gamble HL","J Pediatr Psychol","2010","2009/12/08","PMC2915623","","10.1093/jpepsy/jsp108"
"23307037","Inflammation, cytokines and insulin resistance: a clinical perspective","Wieser V, Moschen AR, Tilg H.","Arch Immunol Ther Exp (Warsz). 2013 Apr;61(2):119-25. doi: 10.1007/s00005-012-0210-1. Epub 2013 Jan 10.","Wieser V","Arch Immunol Ther Exp (Warsz)","2013","2013/01/12","","","10.1007/s00005-012-0210-1"
"33223139","Clear cell papillary renal cell carcinoma: an update after 15 years","Williamson SR.","Pathology. 2021 Jan;53(1):109-119. doi: 10.1016/j.pathol.2020.10.002. Epub 2020 Nov 19.","Williamson SR","Pathology","2021","2020/11/23","","","10.1016/j.pathol.2020.10.002"
"31661195","Ethical guidelines for publishing in the Journal of Cachexia, Sarcopenia and Muscle: update 2019","von Haehling S, Morley JE, Coats AJS, Anker SD.","J Cachexia Sarcopenia Muscle. 2019 Oct;10(5):1143-1145. doi: 10.1002/jcsm.12501.","von Haehling S","J Cachexia Sarcopenia Muscle","2019","2019/10/30","PMC6818444","","10.1002/jcsm.12501"
"36762301","Case report: Multiple biventricular aneurysms in arrhythmogenic cardiomyopathy","Lin J, Lu Z, Lin M, Wan Y, Li J, Huang X.","Front Cardiovasc Med. 2023 Jan 24;9:1034703. doi: 10.3389/fcvm.2022.1034703. eCollection 2022.","Lin J","Front Cardiovasc Med","2023","2023/02/10","PMC9902953","","10.3389/fcvm.2022.1034703"
"30142896","Systemic Activation of Activin A Signaling Causes Chronic Kidney Disease-Mineral Bone Disorder","Sugatani T.","Int J Mol Sci. 2018 Aug 23;19(9):2490. doi: 10.3390/ijms19092490.","Sugatani T","Int J Mol Sci","2018","2018/08/26","PMC6163495","","10.3390/ijms19092490"
"23747644","Senecio scandens Buch.-Ham.: a review on its ethnopharmacology, phytochemistry, pharmacology, and toxicity","Wang D, Huang L, Chen S.","J Ethnopharmacol. 2013 Aug 26;149(1):1-23. doi: 10.1016/j.jep.2013.05.048. Epub 2013 Jun 7.","Wang D","J Ethnopharmacol","2013","2013/06/11","","","10.1016/j.jep.2013.05.048"
"24297004","Feasibility and preliminary findings of a church-based mother-daughter pilot study promoting physical activity among young Latinas","Arredondo EM, Morello M, Holub C, Haughton J.","Fam Community Health. 2014 Jan-Mar;37(1):6-18. doi: 10.1097/FCH.0000000000000015.","Arredondo EM","Fam Community Health","2014","2013/12/04","","","10.1097/FCH.0000000000000015"
"27816926","A mother's gift of life: exploring the concerns and ethical aspects of fertility preservation for mother-to-daughter oocyte donation","Balkenende EM, Dondorp W, Ploem MC, Lambalk CB, Goddijn M, Mol F.","Hum Reprod. 2017 Jan;32(1):2-6. doi: 10.1093/humrep/dew275. Epub 2016 Nov 5.","Balkenende EM","Hum Reprod","2017","2016/11/07","","","10.1093/humrep/dew275"
"28937851","HPV vaccine acceptability in high-risk Greek men","Hoefer L, Tsikis S, Bethimoutis G, Nicolaidou E, Paparizos V, Antoniou C, Kanelleas A, Chardalias L, Stavropoulos GE, Schneider J, Charnot-Katsikas A.","Hum Vaccin Immunother. 2018 Jan 2;14(1):134-139. doi: 10.1080/21645515.2017.1379640. Epub 2017 Oct 24.","Hoefer L","Hum Vaccin Immunother","2018","2017/09/23","PMC5791582","","10.1080/21645515.2017.1379640"
"16520681","Understanding and overcoming barriers to human papillomavirus vaccine acceptance","Zimet GD.","Curr Opin Obstet Gynecol. 2006 Feb;18 Suppl 1:s23-8. doi: 10.1097/01.gco.0000216317.10690.8f.","Zimet GD","Curr Opin Obstet Gynecol","2006","2006/03/08","","","10.1097/01.gco.0000216317.10690.8f"
"22215539","Diagnostic challenges of mitochondrial disorders: complexities of two genomes","Graham BH.","Methods Mol Biol. 2012;837:35-46. doi: 10.1007/978-1-61779-504-6_3.","Graham BH","Methods Mol Biol","2012","2012/01/05","","","10.1007/978-1-61779-504-6_3"
"35250855","Case Report: Plasmacytoma of External Urethral Meatus","Su W, Zeng L, Zhao D, Fu Y, Tang J.","Front Endocrinol (Lausanne). 2022 Feb 16;13:783855. doi: 10.3389/fendo.2022.783855. eCollection 2022.","Su W","Front Endocrinol (Lausanne)","2022","2022/03/07","PMC8888426","","10.3389/fendo.2022.783855"
"37561707","Increasing early infant male circumcision uptake in Zambia: Like father like son","Weiss SM, Rodriguez VJ, Cook RR, Bowa K, Zulu R, Mweemba O, Kamboyi R, Castro J, Dunleavy VO, Alcaide ML, Jones DL.","PLoS One. 2023 Aug 10;18(8):e0289819. doi: 10.1371/journal.pone.0289819. eCollection 2023.","Weiss SM","PLoS One","2023","2023/08/10","PMC10414584","","10.1371/journal.pone.0289819"
"37409372","Awareness, perceptions, and acceptance of human papillomavirus vaccination among parents in Hong Kong","Lam EWH, Ngan HYS, Kun KY, Li DFH, Wan WY, Chan PKS.","Hong Kong Med J. 2023 Aug;29(4):287-294. doi: 10.12809/hkmj2210470. Epub 2023 Jul 6.","Lam EWH","Hong Kong Med J","2023","2023/07/06","","","10.12809/hkmj2210470"
"25659409","The INTERPRET-DD study of diabetes and depression: a protocol","Lloyd CE, Sartorius N, Cimino LC, Alvarez A, Guinzbourg de Braude M, Rabbani G, Uddin Ahmed H, Papelbaum M, Regina de Freitas S, Ji L, Yu X, Gaebel W, Müssig K, Chaturvedi SK, Srikanta SS, Burti L, Bulgari V, Musau A, Ndetei D, Heinze G, Romo Nava F, Taj R, Khan A, Kokoszka A, Papasz-Siemieniuk A, Starostina EG, Bobrov AE, Lecic-Tosevski D, Lalic NM, Udomratn P, Tangwongchai S, Bahendeka S, Basangwa D, Mankovsky B.","Diabet Med. 2015 Jul;32(7):925-34. doi: 10.1111/dme.12719. Epub 2015 Feb 27.","Lloyd CE","Diabet Med","2015","2015/02/10","","","10.1111/dme.12719"
"31489961","Current surgical management in RET mutation carriers [Aktualne postępowanie chirurgiczne u nosicieli mutacji proto-onkogenu RET]","Czarniecka A, Oczko-Wojciechowska M, Hajduk A, Zeman M, Jarzab B.","Endokrynol Pol. 2019;70(4):367-379. doi: 10.5603/EP.a2019.0021.","Czarniecka A","Endokrynol Pol","2019","2019/09/07","","","10.5603/EP.a2019.0021"
"38091310","Determinants of human papillomavirus vaccine hesitancy among Lebanese parents","Zakhour R, Tamim H, Faytrouni F, Makki M, Hojeij R, Charafeddine L.","PLoS One. 2023 Dec 13;18(12):e0295644. doi: 10.1371/journal.pone.0295644. eCollection 2023.","Zakhour R","PLoS One","2023","2023/12/13","PMC10718448","","10.1371/journal.pone.0295644"
"16344594","Oxidative stress and signal transduction pathways in alcoholic liver disease","Zima T, Kalousová M.","Alcohol Clin Exp Res. 2005 Nov;29(11 Suppl):110S-115S. doi: 10.1097/01.alc.0000189288.30358.4b.","Zima T","Alcohol Clin Exp Res","2005","2005/12/14","","","10.1097/01.alc.0000189288.30358.4b"
"34996644","Effect of the framing of HPV vaccination on parents' willingness to accept an HPV vaccine","Huang Z, Ji M, Ren J, Sun X, Boulton ML, Zikmund-Fisher BJ, Wagner AL.","Vaccine. 2022 Feb 7;40(6):897-903. doi: 10.1016/j.vaccine.2021.12.051. Epub 2022 Jan 4.","Huang Z","Vaccine","2022","2022/01/08","PMC8816874","NIHMS1768913","10.1016/j.vaccine.2021.12.051"
"37847422","Sentient cells as basic units of tissues, organs and organismal physiology","Baluška F, Miller WB Jr, Reber AS.","J Physiol. 2024 Jun;602(11):2491-2501. doi: 10.1113/JP284419. Epub 2023 Oct 17.","Baluška F","J Physiol","2024","2023/10/17","","","10.1113/JP284419"
"34168324","Epithelial cell plasticity drives endoderm formation during gastrulation","Scheibner K, Schirge S, Burtscher I, Büttner M, Sterr M, Yang D, Böttcher A, Ansarullah, Irmler M, Beckers J, Cernilogar FM, Schotta G, Theis FJ, Lickert H.","Nat Cell Biol. 2021 Jul;23(7):692-703. doi: 10.1038/s41556-021-00694-x. Epub 2021 Jun 24.","Scheibner K","Nat Cell Biol","2021","2021/06/25","PMC8277579","","10.1038/s41556-021-00694-x"
"26456823","CSNAP Is a Stoichiometric Subunit of the COP9 Signalosome","Rozen S, Füzesi-Levi MG, Ben-Nissan G, Mizrachi L, Gabashvili A, Levin Y, Ben-Dor S, Eisenstein M, Sharon M.","Cell Rep. 2015 Oct 20;13(3):585-598. doi: 10.1016/j.celrep.2015.09.021. Epub 2015 Oct 8.","Rozen S","Cell Rep","2015","2015/10/13","PMC5724754","EMS75026","10.1016/j.celrep.2015.09.021"
