PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35558354","Taste Perceptions of Common Pediatric Antibiotic Suspensions and Associated Prescribing Patterns in Medical Residents","Soares N, Mitchell R, McGoff T, Bailey T, Wellman GS.","J Pediatr Pharmacol Ther. 2022;27(4):316-323. doi: 10.5863/1551-6776-27.4.316. Epub 2022 May 9.","Soares N","J Pediatr Pharmacol Ther","2022","2022/05/13","PMC9088435","","10.5863/1551-6776-27.4.316"
"14632104","Acute bacterial skin infections in pediatric medicine: current issues in presentation and treatment","Hedrick J.","Paediatr Drugs. 2003;5 Suppl 1:35-46.","Hedrick J","Paediatr Drugs","2003","2003/11/25","","",""
"8295813","Comparative safety and efficacy of clarithromycin and amoxicillin/clavulanate in the treatment of acute otitis media in children","McCarty JM, Phillips A, Wiisanen R.","Pediatr Infect Dis J. 1993 Dec;12(12 Suppl 3):S122-7. doi: 10.1097/00006454-199312003-00006.","McCarty JM","Pediatr Infect Dis J","1993","1993/12/01","","","10.1097/00006454-199312003-00006"
"16507381","A pooled analysis of seven randomized crossover studies of the palatability of cefdinir oral suspension versus amoxicillin/clavulanate potassium, cefprozil, azithromycin, and amoxicillin in children aged 4 to 8 years","Holas C, Chiu YL, Notario G, Kapral D.","Clin Ther. 2005 Dec;27(12):1950-60. doi: 10.1016/j.clinthera.2005.11.017.","Holas C","Clin Ther","2005","2006/03/02","","","10.1016/j.clinthera.2005.11.017"
"15310082","Amoxicillin tablets for oral suspension in the treatment of acute otitis media: a new formulation with improved convenience","Dhaon NA.","Adv Ther. 2004 Mar-Apr;21(2):87-95. doi: 10.1007/BF02850336.","Dhaon NA","Adv Ther","2004","2004/08/18","","","10.1007/BF02850336"
"16968587","Efficacy, tolerability, and parent reported outcomes for cefdinir vs. high-dose amoxicillin/clavulanate oral suspension for acute otitis media in young children","Block SL, Schmier JK, Notario GF, Akinlade BK, Busman TA, Mackinnon GE 3rd, Halpern MT, Nilius AM.","Curr Med Res Opin. 2006 Sep;22(9):1839-47. doi: 10.1185/030079906X132406.","Block SL","Curr Med Res Opin","2006","2006/09/14","","","10.1185/030079906X132406"
"2717487","[Amoxicillin and clavulanic acid suspension for children in the treatment of bronchopulmonary infections]","Pecco P, Torta L, Negro F, Pavesio D.","Pediatr Med Chir. 1989 Jan-Feb;11(1):65-70.","Pecco P","Pediatr Med Chir","1989","1989/01/01","","",""
"34645451","Cross-sectional study on the drug utilization and evaluation indicator of antibiotics used in pediatric population","Hu X, Zhang X, Wang Y, Xie X.","BMC Health Serv Res. 2021 Oct 13;21(1):1091. doi: 10.1186/s12913-021-06727-3.","Hu X","BMC Health Serv Res","2021","2021/10/14","PMC8515659","","10.1186/s12913-021-06727-3"
"22873492","Cutaneous adverse reactions to amoxicillin-clavulanic acid suspension in children: the role of sodium benzoate","Mori F, Barni S, Pucci N, Rossi ME, de Martino M, Novembre E.","Curr Drug Saf. 2012 Apr;7(2):87-91. doi: 10.2174/157488612802715636.","Mori F","Curr Drug Saf","2012","2012/08/10","","","10.2174/157488612802715636"
"31019721","Prevalence, associated risk factors and antimicrobial susceptibility patterns of Shigella infections among diarrheic pediatric population attending at Gondar town healthcare institutions, Northwest Ethiopia","Alemu A, Geta M, Taye S, Eshetie S, Engda T.","Trop Dis Travel Med Vaccines. 2019 Apr 18;5:7. doi: 10.1186/s40794-019-0079-7. eCollection 2019.","Alemu A","Trop Dis Travel Med Vaccines","2019","2019/04/26","PMC6471950","","10.1186/s40794-019-0079-7"
"35693442","Following drug degradation and consequent taste deterioration of an oral reconstituted paediatric suspension during dosing interval via electronic tongue","Naser Zaid A, Al Ramahi R, AlKilany A, Abu-Khalaf N, El Kharouf M, Abu Dayeh D, Al-Omari L, Yaqoup M.","Saudi Pharm J. 2022 May;30(5):555-561. doi: 10.1016/j.jsps.2022.02.016. Epub 2022 Mar 2.","Naser Zaid A","Saudi Pharm J","2022","2022/06/13","PMC9177456","","10.1016/j.jsps.2022.02.016"
"8295816","Overview of the safety profile of clarithromycin suspension in pediatric patients","Craft JC, Siepman N.","Pediatr Infect Dis J. 1993 Dec;12(12 Suppl 3):S142-7. doi: 10.1097/00006454-199312003-00009.","Craft JC","Pediatr Infect Dis J","1993","1993/12/01","","","10.1097/00006454-199312003-00009"
"39380924","Surface Roughness Examination of Glass Ionomer Restorative Cements Treated with Acidic and Basic Pediatric Medications: An In Vitro Study","Hasan ZR, Al-Hasani NR, Ibrahim AI.","J Int Soc Prev Community Dent. 2024 Aug 27;14(4):287-294. doi: 10.4103/jispcd.jispcd_212_23. eCollection 2024 Jul-Aug.","Hasan ZR","J Int Soc Prev Community Dent","2024","2024/10/09","PMC11458089","","10.4103/jispcd.jispcd_212_23"
"24363363","Relative bioequivalence of amoxicillin dissolved in breast milk","Yazdani-Brojeni P, Garcia-Bournissen F, Fujii H, Tanoshima R, Ito S.","Arch Dis Child. 2014 Mar;99(3):258-61. doi: 10.1136/archdischild-2013-305151. Epub 2013 Dec 20.","Yazdani-Brojeni P","Arch Dis Child","2014","2013/12/24","","","10.1136/archdischild-2013-305151"
"2786988","[Pediatric suspensions of amoxicillin and clavulanic acid in the treatment of bacterial infections of otorhinolaryngologic importance and the upper respiratory tract]","Amendola F, Natuzzi M, De Mattia D, Schettini F.","Minerva Pediatr. 1989 Feb;41(2):97-103.","Amendola F","Minerva Pediatr","1989","1989/02/01","","",""
"30899565","Estimating global trends in total and childhood antibiotic consumption, 2011-2015","Jackson C, Hsia Y, Bielicki JA, Ellis S, Stephens P, Wong ICK, Sharland M.","BMJ Glob Health. 2019 Feb 27;4(1):e001241. doi: 10.1136/bmjgh-2018-001241. eCollection 2019.","Jackson C","BMJ Glob Health","2019","2019/03/23","PMC6407570","","10.1136/bmjgh-2018-001241"
"18958497","Study of the acceptability of antibiotic syrups, suspensions, and oral solutions prescribed to pediatric outpatients","Cohen R, de La Rocque F, Lécuyer A, Wollner C, Bodin MJ, Wollner A.","Eur J Pediatr. 2009 Jul;168(7):851-7. doi: 10.1007/s00431-008-0857-0. Epub 2008 Oct 29.","Cohen R","Eur J Pediatr","2009","2008/10/30","","","10.1007/s00431-008-0857-0"
"38436941","Development and Validation of an Automated Classifier to Diagnose Acute Otitis Media in Children","Shaikh N, Conway SJ, Kovacevic J, Condessa F, Shope TR, Haralam MA, Campese C, Lee MC, Larsson T, Cavdar Z, Hoberman A.","JAMA Pediatr. 2024 Apr 1;178(4):401-407. doi: 10.1001/jamapediatrics.2024.0011.","Shaikh N","JAMA Pediatr","2024","2024/03/04","PMC10985552","","10.1001/jamapediatrics.2024.0011"
"9076838","Empiric antibiotic selection criteria for respiratory infections in pediatric practice","Pichichero ME.","Pediatr Infect Dis J. 1997 Mar;16(3 Suppl):S60-4. doi: 10.1097/00006454-199703001-00007.","Pichichero ME","Pediatr Infect Dis J","1997","1997/03/01","","","10.1097/00006454-199703001-00007"
"33672363","Insufficient Stability of Clavulanic Acid in Widely Used Child-Appropriate Formulations","Mack I, Sharland M, Brussee JM, Rehm S, Rentsch K, Bielicki J.","Antibiotics (Basel). 2021 Feb 23;10(2):225. doi: 10.3390/antibiotics10020225.","Mack I","Antibiotics (Basel)","2021","2021/03/06","PMC7927114","","10.3390/antibiotics10020225"
"8295812","Clarithromycin vs. amoxicillin suspensions in the treatment of pediatric patients with acute otitis media","Pukander JS, Jero JP, Kaprio EA, Sorri MJ.","Pediatr Infect Dis J. 1993 Dec;12(12 Suppl 3):S118-21. doi: 10.1097/00006454-199312003-00005.","Pukander JS","Pediatr Infect Dis J","1993","1993/12/01","","","10.1097/00006454-199312003-00005"
"8878242","A multicenter, double blind comparison of azithromycin and amoxicillin/ clavulanate for the treatment of acute otitis media in children","McLinn S.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S20-3. doi: 10.1097/00006454-199609009-00004.","McLinn S","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00004"
"37896148","Compatibility of Commonly Used Active Pharmaceutical Ingredients in a Ready-to-Use Oral Suspending Vehicle","Mansourian M, Dijkers E, Silva CCV, Polonini HC.","Pharmaceutics. 2023 Sep 26;15(10):2388. doi: 10.3390/pharmaceutics15102388.","Mansourian M","Pharmaceutics","2023","2023/10/28","PMC10609746","","10.3390/pharmaceutics15102388"
"26200148","Does the presence of sucrose in pediatric antibiotics influence the enamel mineral loss and the Streptococcus mutans counts in dental biofilm?","Soares DN, Antonio AG, Iorio NL, Pierro VS, dos Santos KR, Maia LC.","Braz Dent J. 2015 May-Jun;26(3):249-57. doi: 10.1590/0103-6440201302353.","Soares DN","Braz Dent J","2015","2015/07/23","","","10.1590/0103-6440201302353"
"21293739","Microbial evaluation and public health implications of urine as alternative therapy in clinical pediatric cases: health implication of urine therapy","Ogunshe AA, Fawole AO, Ajayi VA.","Pan Afr Med J. 2010 May 25;5:12. doi: 10.4314/pamj.v5i1.56188.","Ogunshe AA","Pan Afr Med J","2010","2011/02/05","PMC3032614","","10.4314/pamj.v5i1.56188"
"15833221","Acute otitis media: making sense of recent guidelines on antimicrobial treatment","Pichichero ME, Casey JR.","J Fam Pract. 2005 Apr;54(4):313-22.","Pichichero ME","J Fam Pract","2005","2005/04/19","","",""
"2218657","Comparison of cefuroxime axetil, cefaclor, and amoxicillin-clavulanate potassium suspensions in acute otitis media in infants and children","Pichichero M, Aronovitz GH, Gooch WM, McLinn SE, Maddern B, Johnson C, Darden PM.","South Med J. 1990 Oct;83(10):1174-7. doi: 10.1097/00007611-199010000-00013.","Pichichero M","South Med J","1990","1990/10/01","","","10.1097/00007611-199010000-00013"
"8192458","Comparison of cefuroxime axetil and amoxicillin-clavulanate suspensions in treatment of acute otitis media with effusion in children","McLinn SE, Moskal M, Goldfarb J, Bodor F, Aronovitz G, Schwartz R, Self P, Ossi MJ.","Antimicrob Agents Chemother. 1994 Feb;38(2):315-8. doi: 10.1128/AAC.38.2.315.","McLinn SE","Antimicrob Agents Chemother","1994","1994/02/01","PMC284446","","10.1128/AAC.38.2.315"
"28288290","Effect of Commonly Prescribed Liquid Medications on Streptococcus mutans Biofilm. An in vitro study","Clark SA, Vinson LA, Eckert G, Gregory RL.","J Clin Pediatr Dent. 2017;41(2):141-146. doi: 10.17796/1053-4628-41.2.141.","Clark SA","J Clin Pediatr Dent","2017","2017/03/14","","","10.17796/1053-4628-41.2.141"
"8878243","A multicenter, randomized, open label comparison of azithromycin and amoxicillin/clavulanate in acute otitis media among children attending day care or school","Khurana CM.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S24-9. doi: 10.1097/00006454-199609009-00005.","Khurana CM","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00005"
"10688388","Antimicrobial therapy of acute otitis media: review of treatment recommendations","Aronovitz GH.","Clin Ther. 2000 Jan;22(1):29-39. doi: 10.1016/s0149-2918(00)87975-8.","Aronovitz GH","Clin Ther","2000","2000/02/25","","","10.1016/s0149-2918(00)87975-8"
"6979312","Pharmacokinetics of potassium clavulanate in combination with amoxicillin in pediatric patients","Nelson JD, Kusmiesz H, Shelton S.","Antimicrob Agents Chemother. 1982 Apr;21(4):681-2. doi: 10.1128/AAC.21.4.681.","Nelson JD","Antimicrob Agents Chemother","1982","1982/04/01","PMC181969","","10.1128/AAC.21.4.681"
"12640354","A comparative study of cefaclor vs amoxicillin/clavulanate in pediatric pharyngotonsillitis","Haczyński J, Chmielik M, Bien S, Kawalski H, Zawadzka-Głos L, Mierzwa T, Zyłka S, Moś M, Szendo-Kita J, Mozejko-Pastewka B, Czarnocki KJ, Rek M.","Med Sci Monit. 2003 Mar;9(3):PI29-35.","Haczyński J","Med Sci Monit","2003","2003/03/18","","",""
"33301133","Pediatric Antibiotic Pack Size Compliance With the Dosage Regimen: A Descriptive Study","Malik I, Atif M, Riaz F, Asghar S, Ahmad N.","Ther Innov Regul Sci. 2020 May;54(3):492-506. doi: 10.1007/s43441-019-00081-7. Epub 2020 Jan 6.","Malik I","Ther Innov Regul Sci","2020","2020/12/10","","","10.1007/s43441-019-00081-7"
"34048716","Duration of amoxicillin-clavulanate for protracted bacterial bronchitis in children (DACS): a multi-centre, double blind, randomised controlled trial","Ruffles TJC, Goyal V, Marchant JM, Masters IB, Yerkovich S, Buntain H, Cook A, Schultz A, Upham JW, Champion A, Versteegh L, Chang AB.","Lancet Respir Med. 2021 Oct;9(10):1121-1129. doi: 10.1016/S2213-2600(21)00104-1. Epub 2021 May 25.","Ruffles TJC","Lancet Respir Med","2021","2021/05/28","","","10.1016/S2213-2600(21)00104-1"
"8565983","Multicentre comparative study of the efficacy and safety of azithromycin compared with amoxicillin/clavulanic acid in the treatment of paediatric patients with otitis media","Principi N.","Eur J Clin Microbiol Infect Dis. 1995 Aug;14(8):669-76. doi: 10.1007/BF01690872.","Principi N","Eur J Clin Microbiol Infect Dis","1995","1995/08/01","","","10.1007/BF01690872"
"31427252","Efficacy of oral amoxicillin-clavulanate or azithromycin for non-severe respiratory exacerbations in children with bronchiectasis (BEST-1): a multicentre, three-arm, double-blind, randomised placebo-controlled trial","Goyal V, Grimwood K, Ware RS, Byrnes CA, Morris PS, Masters IB, McCallum GB, Binks MJ, Smith-Vaughan H, O'Grady KF, Champion A, Buntain HM, Schultz A, Chatfield M, Torzillo PJ, Chang AB.","Lancet Respir Med. 2019 Sep;7(9):791-801. doi: 10.1016/S2213-2600(19)30254-1. Epub 2019 Aug 16.","Goyal V","Lancet Respir Med","2019","2019/08/21","PMC7172658","","10.1016/S2213-2600(19)30254-1"
"11293553","Cefprozil versus high-dose amoxicillin/clavulanate in children with acute otitis media","Hedrick JA, Sher LD, Schwartz RH, Pierce P.","Clin Ther. 2001 Feb;23(2):193-204. doi: 10.1016/s0149-2918(01)80002-3.","Hedrick JA","Clin Ther","2001","2001/04/11","","","10.1016/s0149-2918(01)80002-3"
"15948932","Monitoring adverse drug reactions in children using community pharmacies: a pilot study","Stewart D, Helms P, McCaig D, Bond C, McLay J.","Br J Clin Pharmacol. 2005 Jun;59(6):677-83. doi: 10.1111/j.1365-2125.2005.02424.x.","Stewart D","Br J Clin Pharmacol","2005","2005/06/14","PMC1884868","","10.1111/j.1365-2125.2005.02424.x"
"35350157","Accuracy of Antibiotic Prescription Dosing for Urinary Tract Infections in a Regional Pediatric Ambulatory Care Setting","Mannix MK, Polischuk E, Islam S.","J Pediatr Pharmacol Ther. 2022;27(3):228-231. doi: 10.5863/1551-6776-27.3.228. Epub 2022 Mar 21.","Mannix MK","J Pediatr Pharmacol Ther","2022","2022/03/30","PMC8939275","","10.5863/1551-6776-27.3.228"
"24061605","Effect of a sugar-free pediatric antibiotic on primary tooth enamel hardness when exposed to different sucrose exposure conditions in situ","Pierro VS, Iorio NL, Lobo LA, Cabral LM, Dos Santos KR, Maia LC.","Clin Oral Investig. 2014;18(5):1391-9. doi: 10.1007/s00784-013-1108-y. Epub 2013 Sep 24.","Pierro VS","Clin Oral Investig","2014","2013/09/25","","","10.1007/s00784-013-1108-y"
"7970967","Variation in acceptance of common oral antibiotic suspensions","Dagan R, Shvartzman P, Liss Z.","Pediatr Infect Dis J. 1994 Aug;13(8):686-90. doi: 10.1097/00006454-199408000-00002.","Dagan R","Pediatr Infect Dis J","1994","1994/08/01","","","10.1097/00006454-199408000-00002"
"35644665","Reprint of: A five-year-old girl with a life-threatening rash","Bašković M, Barčot Z.","Dis Mon. 2022 Sep;68(9):101406. doi: 10.1016/j.disamonth.2022.101406. Epub 2022 May 26.","Bašković M","Dis Mon","2022","2022/06/01","","","10.1016/j.disamonth.2022.101406"
"10048679","Etiology and treatment of community-acquired pneumonia in ambulatory children","Wubbel L, Muniz L, Ahmed A, Trujillo M, Carubelli C, McCoig C, Abramo T, Leinonen M, McCracken GH Jr.","Pediatr Infect Dis J. 1999 Feb;18(2):98-104. doi: 10.1097/00006454-199902000-00004.","Wubbel L","Pediatr Infect Dis J","1999","1999/02/27","","","10.1097/00006454-199902000-00004"
"8835043","Antimicrobial liquid formulations: a blind taste comparison of three brands of penicillin VK and three brands of amoxicillin","Chan DS, Demers DM, Bass JW.","Ann Pharmacother. 1996 Feb;30(2):130-2. doi: 10.1177/106002809603000203.","Chan DS","Ann Pharmacother","1996","1996/02/01","","","10.1177/106002809603000203"
"25896832","Cost-effectiveness of treatment of acute otorrhea in children with tympanostomy tubes","van Dongen TM, Schilder AG, Venekamp RP, de Wit GA, van der Heijden GJ.","Pediatrics. 2015 May;135(5):e1182-9. doi: 10.1542/peds.2014-3141. Epub 2015 Apr 20.","van Dongen TM","Pediatrics","2015","2015/04/22","","","10.1542/peds.2014-3141"
"9154538","Equivalent efficacy and reduced occurrence of diarrhea from a new formulation of amoxicillin/clavulanate potassium (Augmentin) for treatment of acute otitis media in children","Hoberman A, Paradise JL, Burch DJ, Valinski WA, Hedrick JA, Aronovitz GH, Drehobl MA, Rogers JM.","Pediatr Infect Dis J. 1997 May;16(5):463-70. doi: 10.1097/00006454-199705000-00002.","Hoberman A","Pediatr Infect Dis J","1997","1997/05/01","","","10.1097/00006454-199705000-00002"
"34916313","Topical or oral antibiotics for children with acute otitis media presenting with ear discharge: study protocol of a randomised controlled non-inferiority trial","Hullegie S, Venekamp RP, van Dongen TMA, Mulder S, van Schaik W, de Wit GA, Hay AD, Little P, Moore MV, Sanders EAM, Bonten MJM, Bogaert D, Schilder AG, Damoiseaux RAMJ.","BMJ Open. 2021 Dec 16;11(12):e052128. doi: 10.1136/bmjopen-2021-052128.","Hullegie S","BMJ Open","2021","2021/12/17","PMC8679066","","10.1136/bmjopen-2021-052128"
"30241722","Amoxicillin-clavulanate versus azithromycin for respiratory exacerbations in children with bronchiectasis (BEST-2): a multicentre, double-blind, non-inferiority, randomised controlled trial","Goyal V, Grimwood K, Byrnes CA, Morris PS, Masters IB, Ware RS, McCallum GB, Binks MJ, Marchant JM, van Asperen P, O'Grady KF, Champion A, Buntain HM, Petsky H, Torzillo PJ, Chang AB.","Lancet. 2018 Oct 6;392(10154):1197-1206. doi: 10.1016/S0140-6736(18)31723-9. Epub 2018 Sep 18.","Goyal V","Lancet","2018","2018/09/23","PMC7159066","","10.1016/S0140-6736(18)31723-9"
"16880248","Topical ciprofloxacin/dexamethasone superior to oral amoxicillin/clavulanic acid in acute otitis media with otorrhea through tympanostomy tubes","Dohar J, Giles W, Roland P, Bikhazi N, Carroll S, Moe R, Reese B, Dupre S, Wall M, Stroman D, McLean C, Crenshaw K.","Pediatrics. 2006 Sep;118(3):e561-9. doi: 10.1542/peds.2005-2033. Epub 2006 Jul 31.","Dohar J","Pediatrics","2006","2006/08/02","","","10.1542/peds.2005-2033"
"21420838","[Acceptability, compliance and schedule of administration of oral antibiotics in outpatient children]","Wollner A, Lécuyer A, De La Rocque F, Sedletzki G, Derkx V, Boucherat M, Elbez A, Gelbert-Baudino N, Levy C, Corrard F, Cohen R.","Arch Pediatr. 2011 May;18(5):611-6. doi: 10.1016/j.arcped.2011.02.010. Epub 2011 Mar 21.","Wollner A","Arch Pediatr","2011","2011/03/23","","","10.1016/j.arcped.2011.02.010"
"2648939","[Treatment of acute otitis media in infants using an amoxicillin-clavulanic acid formulation (in the form of an oral suspension for pediatric use)]","Cohen R, Lebeaut A, Narcy P.","Ann Pediatr (Paris). 1989 Jan;36(1):49-54.","Cohen R","Ann Pediatr (Paris)","1989","1989/01/01","","",""
"31189341","Pediatric Antibiotic Pack Size Compliance With the Dosage Regimen: A Descriptive Study","Malik I, Atif M, Riaz F, Asghar S, Ahmad N.","Ther Innov Regul Sci. 2019 Jun 12:2168479019853770. doi: 10.1177/2168479019853770. Online ahead of print.","Malik I","Ther Innov Regul Sci","2019","2019/06/14","","","10.1177/2168479019853770"
"8416502","Single-dose intramuscular ceftriaxone for acute otitis media in children","Green SM, Rothrock SG.","Pediatrics. 1993 Jan;91(1):23-30.","Green SM","Pediatrics","1993","1993/01/01","","",""
"35428613","Quality of life, healthcare use and costs in 'at-risk' children after early antibiotic treatment versus placebo for influenza-like illness: within-trial descriptive economic analyses of the ARCHIE randomised controlled trial","Rombach I, Wang K, Tonner S, Grabey J, Harnden A, Wolstenholme J; ARCHIE Collaborators Group; ARCHIE Investigators.","BMJ Open. 2022 Apr 15;12(4):e049373. doi: 10.1136/bmjopen-2021-049373.","Rombach I","BMJ Open","2022","2022/04/16","PMC9014043","","10.1136/bmjopen-2021-049373"
"33471786","High global consumption of potentially inappropriate fixed dose combination antibiotics: Analysis of data from 75 countries","Bortone B, Jackson C, Hsia Y, Bielicki J, Magrini N, Sharland M.","PLoS One. 2021 Jan 20;16(1):e0241899. doi: 10.1371/journal.pone.0241899. eCollection 2021.","Bortone B","PLoS One","2021","2021/01/20","PMC7817037","","10.1371/journal.pone.0241899"
"23472927","Antibiotic prophylaxis in tonsillectomy and its relationship with postoperative morbidity","Gil-Ascencio M, Castillo-Gómez CJ, Palacios-Saucedo Gdel C, Valle-de la O A.","Acta Otorrinolaringol Esp. 2013 Jul-Aug;64(4):273-8. doi: 10.1016/j.otorri.2012.11.011. Epub 2013 Mar 7.","Gil-Ascencio M","Acta Otorrinolaringol Esp","2013","2013/03/12","","","10.1016/j.otorri.2012.11.011"
"38483387","Antibiotic Receipt for Pediatric Telemedicine Visits With Primary Care vs Direct-to-Consumer Vendors","Wittman SR, Hoberman A, Mehrotra A, Sabik LM, Yabes JG, Ray KN.","JAMA Netw Open. 2024 Mar 4;7(3):e242359. doi: 10.1001/jamanetworkopen.2024.2359.","Wittman SR","JAMA Netw Open","2024","2024/03/14","PMC10940962","","10.1001/jamanetworkopen.2024.2359"
"38601387","Interprofessional Collaboration: Differentiating Netherton Syndrome and Atopic Dermatitis in an African American Infant","Park EG, Besly K, Campos JJ, Rezk A.","Cureus. 2024 Mar 10;16(3):e55905. doi: 10.7759/cureus.55905. eCollection 2024 Mar.","Park EG","Cureus","2024","2024/04/11","PMC11004508","","10.7759/cureus.55905"
"9114989","A double-blind taste comparison of pediatric antibiotic suspensions","Steele RW, Estrada B, Begue RE, Mirza A, Travillion DA, Thomas MP.","Clin Pediatr (Phila). 1997 Apr;36(4):193-9. doi: 10.1177/000992289703600402.","Steele RW","Clin Pediatr (Phila)","1997","1997/04/01","","","10.1177/000992289703600402"
"10190709","Topical ofloxacin versus systemic amoxicillin/clavulanate in purulent otorrhea in children with tympanostomy tubes","Goldblatt EL, Dohar J, Nozza RJ, Nielsen RW, Goldberg T, Sidman JD, Seidlin M.","Int J Pediatr Otorhinolaryngol. 1998 Nov 15;46(1-2):91-101. doi: 10.1016/s0165-5876(98)00150-5.","Goldblatt EL","Int J Pediatr Otorhinolaryngol","1998","1999/04/06","","","10.1016/s0165-5876(98)00150-5"
"9193246","Assessment of the palatability of beta-lactamase-resistant antibiotics in children","Matsui D, Lim R, Tschen T, Rieder MJ.","Arch Pediatr Adolesc Med. 1997 Jun;151(6):599-602. doi: 10.1001/archpedi.1997.02170430065013.","Matsui D","Arch Pediatr Adolesc Med","1997","1997/06/01","","","10.1001/archpedi.1997.02170430065013"
"14976438","[Beta-haemolytic group A streptococcal acute pharyngo-tonsillitis in pediatric patients: a clinical and epidemiological study]","Esposito S, De Ritis G, D'Errico G, Noviello S, Ianniello F.","Infez Med. 1996;4(3):153-61.","Esposito S","Infez Med","1996","1996/01/01","","",""
