PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"9002469","Modeling of drug release from erodible tablets","Katzhendler I, Hoffman A, Goldberger A, Friedman M.","J Pharm Sci. 1997 Jan;86(1):110-5. doi: 10.1021/js9600538.","Katzhendler I","J Pharm Sci","1997","1997/01/01","","","10.1021/js9600538"
"8957836","The effect of sucrose in medicines on plaque pH","Marathaki E, Pollard MA, Curzon ME.","Int J Paediatr Dent. 1995 Dec;5(4):231-5. doi: 10.1111/j.1365-263x.1995.tb00184.x.","Marathaki E","Int J Paediatr Dent","1995","1995/12/01","","","10.1111/j.1365-263x.1995.tb00184.x"
"24316517","Impact of oral vancomycin on gut microbiota, bile acid metabolism, and insulin sensitivity","Vrieze A, Out C, Fuentes S, Jonker L, Reuling I, Kootte RS, van Nood E, Holleman F, Knaapen M, Romijn JA, Soeters MR, Blaak EE, Dallinga-Thie GM, Reijnders D, Ackermans MT, Serlie MJ, Knop FK, Holst JJ, van der Ley C, Kema IP, Zoetendal EG, de Vos WM, Hoekstra JB, Stroes ES, Groen AK, Nieuwdorp M.","J Hepatol. 2014 Apr;60(4):824-31. doi: 10.1016/j.jhep.2013.11.034. Epub 2013 Dec 6.","Vrieze A","J Hepatol","2014","2013/12/10","","","10.1016/j.jhep.2013.11.034"
"18839724","Cariogenic and erosive potential of the medication used by HIV-infected children: pH and sugar concentration","Pomarico L, Czauski G, Portela MB, de Souza IP, Kneipp L, de Araújo Soares RM, de Araújo Castro GF.","Community Dent Health. 2008 Sep;25(3):170-2.","Pomarico L","Community Dent Health","2008","2008/10/09","","",""
"30870471","H. pylori eradication with antibiotic treatment causes changes in glucose homeostasis related to modifications in the gut microbiota","Martín-Núñez GM, Cornejo-Pareja I, Coin-Aragüez L, Roca-Rodríguez MDM, Muñoz-Garach A, Clemente-Postigo M, Cardona F, Moreno-Indias I, Tinahones FJ.","PLoS One. 2019 Mar 14;14(3):e0213548. doi: 10.1371/journal.pone.0213548. eCollection 2019.","Martín-Núñez GM","PLoS One","2019","2019/03/15","PMC6417676","","10.1371/journal.pone.0213548"
"26200148","Does the presence of sucrose in pediatric antibiotics influence the enamel mineral loss and the Streptococcus mutans counts in dental biofilm?","Soares DN, Antonio AG, Iorio NL, Pierro VS, dos Santos KR, Maia LC.","Braz Dent J. 2015 May-Jun;26(3):249-57. doi: 10.1590/0103-6440201302353.","Soares DN","Braz Dent J","2015","2015/07/23","","","10.1590/0103-6440201302353"
"24061605","Effect of a sugar-free pediatric antibiotic on primary tooth enamel hardness when exposed to different sucrose exposure conditions in situ","Pierro VS, Iorio NL, Lobo LA, Cabral LM, Dos Santos KR, Maia LC.","Clin Oral Investig. 2014;18(5):1391-9. doi: 10.1007/s00784-013-1108-y. Epub 2013 Sep 24.","Pierro VS","Clin Oral Investig","2014","2013/09/25","","","10.1007/s00784-013-1108-y"
"25076728","Screening of antibacterial effects of anise essential oil alone and in combination with conventional antibiotics against Streptococcus pneumoniae clinical isolates","Gradinaru AC, Miron A, Trifan A, Spac A, Brebu M, Aprotosoaie AC.","Rev Med Chir Soc Med Nat Iasi. 2014 Apr-Jun;118(2):537-43.","Gradinaru AC","Rev Med Chir Soc Med Nat Iasi","2014","2014/08/01","","",""
"11570439","Paediatric antibiotic prescribing by general dental practitioners in England","Palmer NO, Martin MV, Pealing R, Ireland RS.","Int J Paediatr Dent. 2001 Jul;11(4):242-8. doi: 10.1046/j.1365-263x.2001.00280.x.","Palmer NO","Int J Paediatr Dent","2001","2001/09/26","","","10.1046/j.1365-263x.2001.00280.x"
"1976777","Contribution of passive transport mechanisms to the intestinal absorption of beta-lactam antibiotics","Sugawara M, Saitoh H, Iseki K, Miyazaki K, Arita T.","J Pharm Pharmacol. 1990 May;42(5):314-8. doi: 10.1111/j.2042-7158.1990.tb05418.x.","Sugawara M","J Pharm Pharmacol","1990","1990/05/01","","","10.1111/j.2042-7158.1990.tb05418.x"
"24939259","Comparative evaluation of cariogenic and erosive potential of commonly prescribed pediatric liquid medicaments: an in vitro study","Nankar M, Walimbe H, Ahmed Bijle MN, Kontham U, Kamath A, Muchandi S.","J Contemp Dent Pract. 2014 Jan 1;15(1):20-5. doi: 10.5005/jp-journals-10024-1481.","Nankar M","J Contemp Dent Pract","2014","2014/06/19","","","10.5005/jp-journals-10024-1481"
"16330171","The evaluation of some pharmaceutically acceptable excipients as permeation enhancers for amoxicillin","Legen I, Kracun M, Salobir M, Kerc J.","Int J Pharm. 2006 Feb 3;308(1-2):84-9. doi: 10.1016/j.ijpharm.2005.10.036. Epub 2005 Dec 2.","Legen I","Int J Pharm","2006","2005/12/07","","","10.1016/j.ijpharm.2005.10.036"
"3348227","Sweetener content of common pediatric oral liquid medications","Hill EM, Flaitz CM, Frost GR.","Am J Hosp Pharm. 1988 Jan;45(1):135-42.","Hill EM","Am J Hosp Pharm","1988","1988/01/01","","",""
"30690607","Prevalence of antibiotic-resistant E. coli in broilers challenged with a multi-resistant E. coli strain and received ampicillin, an organic acid-based feed additive or a synbiotic preparation","Roth N, Hofacre C, Zitz U, Mathis GF, Moder K, Doupovec B, Berghouse R, Domig KJ.","Poult Sci. 2019 Jun 1;98(6):2598-2607. doi: 10.3382/ps/pez004.","Roth N","Poult Sci","2019","2019/01/29","PMC6527514","","10.3382/ps/pez004"
"339790","Evaluation of an oral glucose-glycine-electrolyte formulation and amoxicillin for treatment of diarrhea in calves","Bywater RJ.","Am J Vet Res. 1977 Dec;38(12):1983-7.","Bywater RJ","Am J Vet Res","1977","1977/12/01","","",""
"27011291","Presence of antimicrobial resistance in coliform bacteria from hatching broiler eggs with emphasis on ESBL/AmpC-producing bacteria","Mezhoud H, Chantziaras I, Iguer-Ouada M, Moula N, Garmyn A, Martel A, Touati A, Smet A, Haesebrouck F, Boyen F.","Avian Pathol. 2016 Aug;45(4):493-500. doi: 10.1080/03079457.2016.1167837.","Mezhoud H","Avian Pathol","2016","2016/03/25","","","10.1080/03079457.2016.1167837"
"20146981","[Contribution of CSF analysis to diagnosis and follow-up of tuberculous meningitis]","Caudie C, Tholance Y, Quadrio I, Peysson S.","Ann Biol Clin (Paris). 2010 Jan-Feb;68(1):107-11. doi: 10.1684/abc.2010.0407.","Caudie C","Ann Biol Clin (Paris)","2010","2010/02/12","","","10.1684/abc.2010.0407"
"10710025","Palatability of oral antibiotics among children in an urban primary care center","Angelilli ML, Toscani M, Matsui DM, Rieder MJ.","Arch Pediatr Adolesc Med. 2000 Mar;154(3):267-70. doi: 10.1001/archpedi.154.3.267.","Angelilli ML","Arch Pediatr Adolesc Med","2000","2000/03/10","","","10.1001/archpedi.154.3.267"
"22829250","Near fatal case of amlodipine poisoning in an infant","Nimbalkar SM, Patel DV.","Indian J Pediatr. 2013 Jun;80(6):513-5. doi: 10.1007/s12098-012-0861-2. Epub 2012 Jul 25.","Nimbalkar SM","Indian J Pediatr","2013","2012/07/26","","","10.1007/s12098-012-0861-2"
"11850276","In vitro activities of BAL9141, a novel broad-spectrum pyrrolidinone cephalosporin, against gram-negative nonfermenters","Zbinden R, Pünter V, von Graevenitz A.","Antimicrob Agents Chemother. 2002 Mar;46(3):871-4. doi: 10.1128/AAC.46.3.872-875.2002.","Zbinden R","Antimicrob Agents Chemother","2002","2002/02/19","PMC127485","","10.1128/AAC.46.3.872-875.2002"
"25820166","Spontaneous bacterial peritonitis in a patient with anorexia nervosa with profound zinc and iron deficiency","Mattinson A, Pelosi AJ, Jamieson A.","Am J Med. 2015 Aug;128(8):e1-2. doi: 10.1016/j.amjmed.2015.03.008. Epub 2015 Mar 27.","Mattinson A","Am J Med","2015","2015/03/31","","","10.1016/j.amjmed.2015.03.008"
"16772842","Endogenous ethanol production in a patient with chronic intestinal pseudo-obstruction and small intestinal bacterial overgrowth","Spinucci G, Guidetti M, Lanzoni E, Pironi L.","Eur J Gastroenterol Hepatol. 2006 Jul;18(7):799-802. doi: 10.1097/01.meg.0000223906.55245.61.","Spinucci G","Eur J Gastroenterol Hepatol","2006","2006/06/15","","","10.1097/01.meg.0000223906.55245.61"
"23383224","Topical effect of a medically prescribed pediatric antibiotic on dental biofilm: a cross-over, in situ study","Pierro VS, Ferreira Dde C, de Jesus HE, Rosado AS, Luiz RR, dos Santos KR, Maia LC.","PLoS One. 2013;8(1):e55558. doi: 10.1371/journal.pone.0055558. Epub 2013 Jan 31.","Pierro VS","PLoS One","2013","2013/02/06","PMC3561299","","10.1371/journal.pone.0055558"
"22287137","[Vigilance for veterinary medicinal products: declarations of adverse reactions in the year 2010]","Müntener CR, Bruckner L, Stürer A, Althaus FR, Caduff-Janosa P.","Schweiz Arch Tierheilkd. 2012 Feb;154(2):57-65. doi: 10.1024/0036-7281/a000297.","Müntener CR","Schweiz Arch Tierheilkd","2012","2012/01/31","","","10.1024/0036-7281/a000297"
"2921302","The stability of amoxycillin sodium in normal saline and glucose (5%) solutions in the liquid and frozen states","McDonald C, Sunderland VB, Lau H, Shija R.","J Clin Pharm Ther. 1989 Feb;14(1):45-52. doi: 10.1111/j.1365-2710.1989.tb00220.x.","McDonald C","J Clin Pharm Ther","1989","1989/02/01","","","10.1111/j.1365-2710.1989.tb00220.x"
"9620398","CDC group O-3: phenotypic characteristics, fatty acid composition, isoprenoid quinone content, and in vitro antimicrobic susceptibilities of an unusual gram-negative bacterium isolated from clinical specimens","Daneshvar MI, Hill B, Hollis DG, Moss CW, Jordan JG, Macgregor JP, Tenover F, Weyant RS.","J Clin Microbiol. 1998 Jun;36(6):1674-8. doi: 10.1128/JCM.36.6.1674-1678.1998.","Daneshvar MI","J Clin Microbiol","1998","1998/06/10","PMC104898","","10.1128/JCM.36.6.1674-1678.1998"
"649561","High pressure liquid chromatographic method for probenecid in flavored oral suspensions containing ampicillin: collaborative studies","Vollmer PJ, Alexander TG, Haneke C.","J Assoc Off Anal Chem. 1978 May;61(3):687-94.","Vollmer PJ","J Assoc Off Anal Chem","1978","1978/05/01","","",""
"9516987","The resistance to betalactam antibiotics of lactose-positive and lactose-negative strains of Escherichia coli","Janicka G, Wojciechowska D, Hareńska K, Porada J, Kłyszejko C.","Acta Microbiol Pol. 1997;46(4):399-403.","Janicka G","Acta Microbiol Pol","1997","1997/01/01","","",""
"9304110","Disastrous reflavorig of antibiotics","Perrin JH.","Pediatrics. 1997 Sep;100(3 Pt 1):420. doi: 10.1542/peds.100.3.420.","Perrin JH","Pediatrics","1997","1997/09/26","","","10.1542/peds.100.3.420"
"3083432","[Effect of glucose and mannitol on amoxicillin degradation reactions]","Pujol M, Girona V, de Bolós J, Castillo M, Garcia S.","Pharm Acta Helv. 1986;61(2):51-3.","Pujol M","Pharm Acta Helv","1986","1986/01/01","","",""
"14696745","Promoting sugar-free medicines: evaluation of a multi-faceted intervention","Weeks JC, Dutt A, Robinson PG.","Community Dent Health. 2003 Dec;20(4):246-50.","Weeks JC","Community Dent Health","2003","2003/12/31","","",""
"19753762","Bilateral anterior cerebral artery infarction following viper bite","Hoskote SS, Iyer VR, Kothari VM, Sanghvi DA.","J Assoc Physicians India. 2009 Jan;57:67-9.","Hoskote SS","J Assoc Physicians India","2009","2009/09/17","","",""
"3479130","Sugar-free medicines: a lost opportunity?","Holmes A, Davidson LE.","Br Dent J. 1987 Oct 10;163(7):240-1. doi: 10.1038/sj.bdj.4806259.","Holmes A","Br Dent J","1987","1987/10/10","","","10.1038/sj.bdj.4806259"
"8327367","Temperature elevation in children following dental treatment under general anesthesia with or without prophylactic antibiotics","Holan G, Kadari A, Engelhard D, Chosack A.","Pediatr Dent. 1993 Mar-Apr;15(2):99-103.","Holan G","Pediatr Dent","1993","1993/03/01","","",""
"8171076","[Synthesis of antibiotic-glycoside conjugates as potential ligands for bacterial lectins]","Hetfleisch-Stephan J, Schunk A, Rüdiger H.","Pharmazie. 1994 Feb-Mar;49(2-3):125-30.","Hetfleisch-Stephan J","Pharmazie","1994","1994/02/01","","",""
