PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20103616","Stability of cyclophosphamide in extemporaneous oral suspensions","Kennedy R, Groepper D, Tagen M, Christensen R, Navid F, Gajjar A, Stewart CF.","Ann Pharmacother. 2010 Feb;44(2):295-301. doi: 10.1345/aph.1M578. Epub 2010 Jan 26.","Kennedy R","Ann Pharmacother","2010","2010/01/28","PMC2835970","NIHMS174110","10.1345/aph.1M578"
"28333668","Development of Extemporaneously Compounded Aripiprazole Oral Suspensions for Use in Children","Pramann LA, Davidow LW, van Haandel L, Funk RS.","Int J Pharm Compd. 2016 May-Jun;20(3):257-261.","Pramann LA","Int J Pharm Compd","2016","2017/03/24","","",""
"11083458","Platelet secretion during clot retraction","White JG.","Platelets. 2000 Sep;11(6):331-43. doi: 10.1080/09537100050144759.","White JG","Platelets","2000","2000/11/18","","","10.1080/09537100050144759"
"10030510","Stability of terbinafine hydrochloride in an extemporaneously prepared oral suspension at 25 and 4 degrees C","Abdel-Rahman SM, Nahata MC.","Am J Health Syst Pharm. 1999 Feb 1;56(3):243-5. doi: 10.1093/ajhp/56.3.243.","Abdel-Rahman SM","Am J Health Syst Pharm","1999","1999/02/25","","","10.1093/ajhp/56.3.243"
"24231050","Design and physicochemical stability studies of paediatric oral formulations of sildenafil","Provenza N, Calpena AC, Mallandrich M, Halbaut L, Clares B.","Int J Pharm. 2014 Jan 2;460(1-2):234-9. doi: 10.1016/j.ijpharm.2013.11.006. Epub 2013 Nov 11.","Provenza N","Int J Pharm","2014","2013/11/16","","","10.1016/j.ijpharm.2013.11.006"
"35694327","Physicochemical Stability Study of Oral Suspension Containing Ruxolitinib in Children with Steroid-Refractory Acute Graft-Versus-Host Disease","Hinterlang M, Sebti M, Cotteret C, Vidal F, Neven B, Cisternino S, Schlatter J.","ScientificWorldJournal. 2022 Jun 2;2022:1931118. doi: 10.1155/2022/1931118. eCollection 2022.","Hinterlang M","ScientificWorldJournal","2022","2022/06/13","PMC9184215","","10.1155/2022/1931118"
"33833628","Stability Determination of an Extemporaneously Compounded Ambrisentan Suspension by High Performance Liquid Chromatography Analysis","Cramer J, Bevry M, Handler S, Tillman K, Abourashed EA.","J Pediatr Pharmacol Ther. 2021;26(3):265-270. doi: 10.5863/1551-6776-26.3.265. Epub 2021 Mar 31.","Cramer J","J Pediatr Pharmacol Ther","2021","2021/04/09","PMC8021248","","10.5863/1551-6776-26.3.265"
"18577759","Stability of sunitinib in oral suspension","Navid F, Christensen R, Minkin P, Stewart CF, Furman WL, Baker S.","Ann Pharmacother. 2008 Jul;42(7):962-6. doi: 10.1345/aph.1K654. Epub 2008 Jun 24.","Navid F","Ann Pharmacother","2008","2008/06/26","","","10.1345/aph.1K654"
"2729306","Stability of carbamazepine suspension after repackaging into four types of single-dose containers","Lowe DR, Fuller SH, Pesko LJ, Garnett WR, Karnes HT.","Am J Hosp Pharm. 1989 May;46(5):982-4.","Lowe DR","Am J Hosp Pharm","1989","1989/05/01","","",""
"25784402","Extemporaneous benznidazole oral suspension prepared from commercially available tablets for treatment of Chagas disease in paediatric patients","García MC, Manzo RH, Jimenez-Kairuz AF.","Trop Med Int Health. 2015 Jul;20(7):864-70. doi: 10.1111/tmi.12508. Epub 2015 Apr 6.","García MC","Trop Med Int Health","2015","2015/03/19","","","10.1111/tmi.12508"
"8878244","Properties of azithromycin that enhance the potential for compliance in children with upper respiratory tract infections","Powers JL.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S30-7. doi: 10.1097/00006454-199609009-00006.","Powers JL","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00006"
"24040334","An innovative cascade system for simultaneous separation of multiple cell types","Pierzchalski A, Mittag A, Bocsi J, Tarnok A.","PLoS One. 2013 Sep 6;8(9):e74745. doi: 10.1371/journal.pone.0074745. eCollection 2013.","Pierzchalski A","PLoS One","2013","2013/09/17","PMC3765397","","10.1371/journal.pone.0074745"
"20237383","Stability of an extemporaneously prepared clopidogrel oral suspension","Skillman KL, Caruthers RL, Johnson CE.","Am J Health Syst Pharm. 2010 Apr 1;67(7):559-61. doi: 10.2146/ajhp090163.","Skillman KL","Am J Health Syst Pharm","2010","2010/03/19","","","10.2146/ajhp090163"
"17484080","Oral Ibuprofen and ductus arteriosus in premature infants: a randomized pilot study","Aly H, Lotfy W, Badrawi N, Ghawas M, Abdel-Meguid IE, Hammad TA.","Am J Perinatol. 2007 May;24(5):267-70. doi: 10.1055/s-2007-976550. Epub 2007 May 4.","Aly H","Am J Perinatol","2007","2007/05/08","","","10.1055/s-2007-976550"
"29235702","In Vitro Evaluation of Resilient Liner after Brushing with Conventional and Experimental Ricinus communis-Based Dentifrices","Badaró MM, Prates TP, Leite-Fernandes VMF, Oliveira VC, Paranhos HFO, Silva-Lovato CH.","J Prosthodont. 2019 Feb;28(2):e857-e862. doi: 10.1111/jopr.12680. Epub 2017 Dec 13.","Badaró MM","J Prosthodont","2019","2017/12/14","","","10.1111/jopr.12680"
"31367461","Bacillus clausii as adjunctive treatment for acute community-acquired diarrhea among Filipino children: a large-scale, multicenter, open-label study (CODDLE)","de Castro JA, Guno MJV, Perez MO.","Trop Dis Travel Med Vaccines. 2019 Jul 23;5:14. doi: 10.1186/s40794-019-0089-5. eCollection 2019.","de Castro JA","Trop Dis Travel Med Vaccines","2019","2019/08/02","PMC6651909","","10.1186/s40794-019-0089-5"
"23149007","Stability of an alternative extemporaneous captopril fast-dispersing tablet formulation versus an extemporaneous oral liquid formulation","Pabari RM, McDermott C, Barlow J, Ramtoola Z.","Clin Ther. 2012 Nov;34(11):2221-9. doi: 10.1016/j.clinthera.2012.10.005.","Pabari RM","Clin Ther","2012","2012/11/15","","","10.1016/j.clinthera.2012.10.005"
"29062252","Plasmapheresis in a child with cold antibody autoimmune hemolytic anemia: case report","Özdemir ZC, Bör Ö, Dinleyici EÇ, Kıral E.","Turk Pediatri Ars. 2017 Sep 1;52(3):169-172. doi: 10.5152/TurkPediatriArs.2017.2956. eCollection 2017 Sep.","Özdemir ZC","Turk Pediatri Ars","2017","2017/10/25","PMC5644585","","10.5152/TurkPediatriArs.2017.2956"
"568384","Stability of pediatric liquid dosage forms of ethacrynic acid, indomethacin, methyldopate hydrochloride, prednisone and spironolactone","Das Gupta V, Gibbs CW Jr, Ghanekar AG.","Am J Hosp Pharm. 1978 Nov;35(11):1382-5.","Das Gupta V","Am J Hosp Pharm","1978","1978/11/01","","",""
"32045009","Expulsion prevention: Framework for the role of infant and early childhood mental health consultation in addressing implicit biases","Davis AE, Perry DF, Rabinovitz L.","Infant Ment Health J. 2020 May;41(3):327-339. doi: 10.1002/imhj.21847. Epub 2020 Feb 11.","Davis AE","Infant Ment Health J","2020","2020/02/12","","","10.1002/imhj.21847"
"22478950","Stability of diclofenac sodium oral suspensions packaged in amber polyvinyl chloride bottles","Donnelly RF, Pascuet E, Ma C, Vaillancourt R.","Can J Hosp Pharm. 2010 Jan;63(1):25-30. doi: 10.4212/cjhp.v63i1.865.","Donnelly RF","Can J Hosp Pharm","2010","2012/04/06","PMC2832562","","10.4212/cjhp.v63i1.865"
"10486524","Discrepant flow cytometric expression and function of P-glycoprotein in neuroblastic tumors","De Moerloose B, Dhooge C, Laureys G, Benoit Y, Demarche M, Devalck C, Plantaz D, Leroy J, Philippé J.","Cytometry. 1999 Oct 1;37(2):125-32.","De Moerloose B","Cytometry","1999","1999/09/16","","",""
"15363498","Experimental designed optimisation and stability evaluation of dry suspensions with artemisinin derivatives for paediatric use","Gabriëls M, Plaizier-Vercammen J.","Int J Pharm. 2004 Sep 28;283(1-2):19-34. doi: 10.1016/j.ijpharm.2004.05.033.","Gabriëls M","Int J Pharm","2004","2004/09/15","","","10.1016/j.ijpharm.2004.05.033"
"17617502","Stability of extemporaneously prepared sodium phenylbutyrate oral suspensions","Caruthers RL, Johnson CE.","Am J Health Syst Pharm. 2007 Jul 15;64(14):1513-5. doi: 10.2146/ajhp060450.","Caruthers RL","Am J Health Syst Pharm","2007","2007/07/10","","","10.2146/ajhp060450"
"9162192","Deletion of 1p36 in childhood endodermal sinus tumors by two-color fluorescence in situ hybridization: a pediatric oncology group study","Perlman EJ, Valentine MB, Griffin CA, Look AT.","Genes Chromosomes Cancer. 1996 May;16(1):15-20. doi: 10.1002/(SICI)1098-2264(199605)16:1<15::AID-GCC2>3.0.CO;2-6.","Perlman EJ","Genes Chromosomes Cancer","1996","1996/05/01","","","10.1002/(SICI)1098-2264(199605)16:1<15::AID-GCC2>3.0.CO;2-6"
"16479596","Automated four-color analysis of leukocytes by scanning fluorescence microscopy using quantum dots","Bocsi J, Lenz D, Mittag A, Varga VS, Molnar B, Tulassay Z, Sack U, Tárnok A.","Cytometry A. 2006 Mar;69(3):131-4. doi: 10.1002/cyto.a.20217.","Bocsi J","Cytometry A","2006","2006/02/16","","","10.1002/cyto.a.20217"
"27882092","The influence of exendin-4 intervention on -obese diabetic mouse blood and the pancreatic tissue immune microenvironment","He J, Lian C, Fang Y, Wu J, Zhou H, Ye X.","Exp Ther Med. 2016 Nov;12(5):2893-2898. doi: 10.3892/etm.2016.3694. Epub 2016 Sep 12.","He J","Exp Ther Med","2016","2016/11/25","PMC5103724","","10.3892/etm.2016.3694"
"10648403","Sequential binding of CD11a/CD18 and CD11b/CD18 defines neutrophil capture and stable adhesion to intercellular adhesion molecule-1","Hentzen ER, Neelamegham S, Kansas GS, Benanti JA, McIntire LV, Smith CW, Simon SI.","Blood. 2000 Feb 1;95(3):911-20.","Hentzen ER","Blood","2000","2000/01/29","","",""
"23993858","Photodynamic potential of curcumin and blue LED against Streptococcus mutans in a planktonic culture","Paschoal MA, Tonon CC, Spolidório DM, Bagnato VS, Giusti JS, Santos-Pinto L.","Photodiagnosis Photodyn Ther. 2013 Sep;10(3):313-9. doi: 10.1016/j.pdpdt.2013.02.002. Epub 2013 Apr 6.","Paschoal MA","Photodiagnosis Photodyn Ther","2013","2013/09/03","","","10.1016/j.pdpdt.2013.02.002"
"38664350","The effect of fluoride varnish application on colour change due to paediatric drug usage in polyacid-modified composite resin: an in vitro study","Çevik N, Hazar Bodrumlu E.","Eur Arch Paediatr Dent. 2024 Jun;25(3):385-392. doi: 10.1007/s40368-024-00894-7. Epub 2024 Apr 26.","Çevik N","Eur Arch Paediatr Dent","2024","2024/04/25","","","10.1007/s40368-024-00894-7"
"26675600","Near-fatal neonatal coronary ischaemia associated with intermittent aortic regurgitation: successful surgical treatment","Likes ML, Silverman NH, Albers EL, Choy R, Bhat A, McMullan DM.","Cardiol Young. 2015 Dec;25(8):1531-5. doi: 10.1017/S1047951115002024.","Likes ML","Cardiol Young","2015","2015/12/18","","","10.1017/S1047951115002024"
"8558713","Evidence for a tumor suppressor gene distal to BRCA1 in prostate cancer","Williams BJ, Jones E, Zhu XL, Steele MR, Stephenson RA, Rohr LR, Brothman AR.","J Urol. 1996 Feb;155(2):720-5.","Williams BJ","J Urol","1996","1996/02/01","","",""
"17384005","Chronic granulomatous disease (CGD) and complete myeloperoxidase deficiency both yield strongly reduced dihydrorhodamine 123 test signals but can be easily discerned in routine testing for CGD","Mauch L, Lun A, O'Gorman MR, Harris JS, Schulze I, Zychlinsky A, Fuchs T, Oelschlägel U, Brenner S, Kutter D, Rösen-Wolff A, Roesler J.","Clin Chem. 2007 May;53(5):890-6. doi: 10.1373/clinchem.2006.083444. Epub 2007 Mar 23.","Mauch L","Clin Chem","2007","2007/03/27","","","10.1373/clinchem.2006.083444"
"14759416","Induction of pulmonary angiogenesis by adenoviral-mediated gene transfer of vascular endothelial growth factor","Lambert V, Michel R, Mazmanian GM, Dulmet EM, Capderou A, Hervé P, Planché C, Serraf A.","Ann Thorac Surg. 2004 Feb;77(2):458-63; discussion 463. doi: 10.1016/j.athoracsur.2003.08.005.","Lambert V","Ann Thorac Surg","2004","2004/02/05","","","10.1016/j.athoracsur.2003.08.005"
"2147370","Lymphocytes bearing the T cell receptor gamma delta in human breast milk","Bertotto A, Castellucci G, Fabietti G, Scalise F, Vaccaro R.","Arch Dis Child. 1990 Nov;65(11):1274-5. doi: 10.1136/adc.65.11.1274-a.","Bertotto A","Arch Dis Child","1990","1990/11/01","PMC1792611","","10.1136/adc.65.11.1274-a"
"12115016","Double-blind, placebo-controlled study of the efficacy and tolerability of nimesulide administered orally in acute bronchial asthma","Sethi GR, Sharma S, Batra V, Sharma DR.","Am J Ther. 2002 Jul-Aug;9(4):281-7. doi: 10.1097/00045391-200207000-00004.","Sethi GR","Am J Ther","2002","2002/07/13","","","10.1097/00045391-200207000-00004"
"2030576","Detection of Y chromosome by in situ hybridization in combination with membrane antigens by two-color immunofluorescence","van den Berg H, Vossen JM, Langlois van den Bergh R, Bayer J, van Tol MJ.","Lab Invest. 1991 May;64(5):623-8.","van den Berg H","Lab Invest","1991","1991/05/01","","",""
"3048438","A novel leukemia cell line, MR-87, with positive Philadelphia chromosome and negative breakpoint cluster region rearrangement coexpressing myeloid and early B-cell markers","Okamura J, Yamada S, Ishii E, Hara T, Takahira H, Nishimura J, Yumura K, Kawa-Ha K, Takase K, Enomoto Y, et al.","Blood. 1988 Oct;72(4):1261-8.","Okamura J","Blood","1988","1988/10/01","","",""
"7530485","Aneusomy of chromosomes 7 and 17 detected by FISH in prostate cancer and the effects of selection in vitro","Jones E, Zhu XL, Rohr LR, Stephenson RA, Brothman AR.","Genes Chromosomes Cancer. 1994 Nov;11(3):163-70. doi: 10.1002/gcc.2870110305.","Jones E","Genes Chromosomes Cancer","1994","1994/11/01","","","10.1002/gcc.2870110305"
"8561875","Gamma delta T-cell subset distribution in human semen from fertile donors","Bertotto A, Spinozzi F, Gerli R, Bassotti G, Fabietti GM, Castellucci G, Vagliasindi C, Vaccaro R.","Am J Reprod Immunol. 1995 Sep;34(3):176-8. doi: 10.1111/j.1600-0897.1995.tb00935.x.","Bertotto A","Am J Reprod Immunol","1995","1995/09/01","","","10.1111/j.1600-0897.1995.tb00935.x"
